1721841665.000000, 1721841665.000000, 1721841665.000000
32.000000, 32.000000, 32.000000
-30,8,55
-28,8,55
-29,8,55
-30,8,55
-29,9,56
-30,8,55
-29,8,55
-29,8,55
-30,9,55
-30,8,55
-30,8,55
-30,8,55
-30,9,55
-30,8,55
-29,8,55
-29,8,55
-27,8,55
-28,8,56
-30,10,54
-27,10,56
-27,10,55
-28,10,55
-28,10,56
-29,9,55
-29,10,55
-27,9,56
-29,10,55
-29,10,55
-29,9,56
-29,9,55
-28,9,55
-29,9,55
-29,9,55
-30,9,55
-28,9,55
-29,9,55
-29,9,55
-29,9,56
-29,8,55
-27,8,54
-26,9,56
-30,11,55
-28,11,57
-34,7,54
-31,6,54
-29,6,55
-26,8,56
-28,9,56
-29,9,55
-30,7,55
-30,8,55
-29,7,56
-30,7,55
-30,7,54
-29,8,55
-29,8,55
-30,8,55
-30,9,55
-29,8,55
-30,8,55
-30,9,55
-29,8,55
-30,8,55
-29,8,55
-29,8,55
-30,8,55
-28,8,55
-30,8,55
-29,8,55
-29,8,56
-30,8,55
-29,8,55
-29,8,55
-30,8,55
-29,8,55
-31,9,54
-29,8,56
-30,8,55
-29,8,55
-28,8,55
-30,8,55
-29,8,55
-30,8,55
-29,8,55
-30,8,55
-28,9,55
-31,8,55
-30,8,55
-30,8,55
-31,8,55
-29,8,55
-30,8,55
-29,8,55
-30,8,55
-30,8,55
-29,8,56
-31,8,55
-30,8,54
-29,8,55
-30,8,55
-30,8,55
-30,8,55
-31,8,55
-29,8,55
-30,8,55
-29,7,55
-30,8,55
-30,8,55
-30,8,55
-30,8,55
-30,8,55
-30,7,55
-30,8,55
-30,8,55
-30,8,55
-30,7,55
-29,7,55
-30,7,55
-30,7,55
-29,8,55
-31,7,55
-30,7,55
-30,8,55
-30,7,55
-30,8,55
-30,7,55
-31,7,55
-30,8,55
-30,8,55
-31,7,54
-30,8,55
-31,7,54
-30,7,55
-30,8,55
-30,8,55
-29,8,55
-30,8,55
-30,8,55
-30,8,55
-30,8,54
-30,8,55
-30,7,55
-30,8,54
-29,8,55
-31,8,54
-29,8,55
-31,8,54
-30,8,55
-30,7,55
-31,7,54
-30,8,55
-29,7,55
-31,8,54
-30,7,55
-31,7,54
-29,7,55
-30,8,55
-30,8,54
-31,7,55
-31,8,55
-30,8,55
-30,7,55
-31,7,54
-30,7,55
-32,7,54
-29,8,55
-30,7,54
-31,7,54
-31,7,55
-30,7,55
-30,7,55
-31,7,54
-30,7,55
-31,8,55
-30,7,55
-31,7,54
-31,7,54
-30,7,55
-30,7,55
-30,8,55
-31,8,55
-31,7,55
-30,8,55
-30,7,55
-31,8,55
-31,7,55
-31,8,57
-32,8,55
-30,10,54
-27,9,54
-26,7,56
-28,7,56
-30,10,55
-38,2,56
-28,3,57
-15,1,61
-13,2,60
-10,1,60
-17,6,59
-22,5,58
-9,0,65
-8,3,64
-6,3,65
-23,4,60
-17,5,58
-3,5,63
-2,4,62
-14,3,65
-27,2,61
-20,4,58
-8,6,63
-15,4,57
-19,5,62
-19,3,60
-21,8,57
-11,4,64
-20,6,60
-20,5,60
-14,9,54
-24,14,59
-13,4,62
-19,9,58
-22,6,60
-26,9,58
-26,8,60
-21,4,57
-19,7,57
-22,4,59
-16,1,62
-23,0,58
-19,-1,54
-28,1,51
-26,-5,61
