part_label,page,round,ton_mean,ton_median,ton_std,ton_range,ton_iqr,ton_peak_cnt,ton_auc,ton_skewness,ton_kurtosis,ton_variance,ton_peaks_avg,pha_mean,pha_median,pha_std,pha_range,pha_iqr,pha_peak_cnt,pha_auc,pha_skewness,pha_kurtosis,pha_variance,pha_peaks_avg
07C_2024-04-03,ForecastPage,1,-0.411055051771434,-0.3931233248957159,0.10761012954038619,0.3553378309988964,0.14771338807731837,1,-12.742706604914453,-0.23239999660126198,-0.9332624440724757,0.011579939979698696,-0.3764899419018817,3.536853785154495e-05,0.0010476765810674,0.008454336637361434,0.0480884544971594,0.0057103854070284996,6,0.0010964246733978934,1.0006953446946711,3.472836392563271,7.147580797783185e-05,0.009152847152062866
07C_2024-04-03,ForecastPage,3,-0.5527759131127037,-0.5370327931152471,0.05967633889578106,0.2392724594184671,0.024328358876092415,1,-16.58327739338111,-1.8962171752970494,2.5893616813745233,0.003561265424004112,-0.4989082919158042,-8.924050975240304e-05,1.7554037215554614e-05,0.005192546454615285,0.0233930502316022,0.006376208739694251,6,-0.0026772152925720913,0.6087856594889213,0.6856702491744104,2.6962538683337764e-05,0.0059824342249043165
07C_2024-04-03,ForecastPage,4,-1.2861578301532335,-1.283466965878086,0.2974402328640671,0.9096586548583148,0.5417476363076656,0,-39.870892734750235,0.03764369606012106,-1.3592397857343326,0.08847069212623047,0,-7.077288382836033e-05,-0.0004896112384338,0.005941148584678931,0.031533515296688804,0.005593861973803601,5,-0.00219395939867917,-1.3120134623998805,3.528372464517468,3.529724650523247e-05,0.0037355704793165107
07C_2024-04-03,ForecastPage,5,-0.31555409241455024,-0.3350782420240929,0.1287914498285156,0.3723896339478769,0.2517573352480897,0,-9.782176864851058,0.22822513623217566,-1.522417995596225,0.016587237548931048,0,-9.006367057033368e-05,-0.0007990387429661,0.004826220472395724,0.0211821107394629,0.004935558924572,7,-0.0027919737876803442,0.7576451265046863,0.4052032963224659,2.329240404817161e-05,0.0041957855113585
07C_2024-04-03,ForecastPage,6,-0.7742616017776157,-0.6998576929613781,0.142440257748896,0.40106975755277774,0.20797989854466337,1,-23.227848053328472,-0.9333145917636662,-0.7528279854375368,0.02028922702757192,-0.6481511826064426,-0.000406984754050349,0.0001089156314811642,0.004801766872207039,0.0210578636362206,0.0061438315330231506,7,-0.01220954262151047,-0.5221595656097884,-0.12110194163943078,2.305696509502497e-05,0.0030362363590188185
07C_2024-04-03,ForecastPage,7,1.6756708525909727,1.7187321548616843,0.09785402154184596,0.3752328918452672,0.12814515898696333,0,51.94579643032015,-0.7674662752553019,-0.40492814569812374,0.009575409531912053,0,6.602512211181284e-05,-0.0006309715270206,0.004707598314404718,0.0217527698104853,0.0056869412236076,5,0.002046778785466198,0.45277002747931305,0.14440467629115838,2.216148188978614e-05,0.005607445977686159
07C_2024-04-03,ForecastPage,8,0.7758600904476716,0.7443772327394408,0.15774523744911753,0.4480924885968294,0.29180830845308225,1,23.275802713430146,0.19153435242970973,-1.567208872439195,0.024883559937878472,0.6596858418195125,-0.0009083994482872368,-0.00065360855226275,0.015113086252614401,0.0742129837271331,0.0181148522656254,3,-0.027251983448617106,-0.6476357112272659,1.1389363222545308,0.0002284053760789624,0.020523584181653936
07C_2024-04-03,ForecastPage,9,-0.6251183348183292,-0.5937239868829343,0.08435237019991135,0.2513219637231944,0.13302697738545066,1,-18.753550044549876,-0.6578310220316096,-1.009131909019577,0.007115322358342891,-0.5257204854612653,-0.0005008742744163434,-0.00060626246828,0.004299837515225091,0.0214887498714101,0.0040598842086062,5,-0.0150262282324903,-0.5774755673746983,1.184775904792616,1.848860265733708e-05,0.00206078535605238
07C_2024-04-03,ForecastPage,10,-1.0083777511348935,-1.0170486093843367,0.20164183706763672,0.5045476902636516,0.43785584151686874,1,-31.2597102851817,0.029543649295031553,-1.7325481598151293,0.04065943045601136,-0.7609509788706845,-7.766118874761328e-05,-0.0008923382027076,0.009399095820656947,0.0524049789552055,0.011380742279447652,3,-0.002407496851176012,-0.132227081488099,1.481162647766599,8.834300224589087e-05,0.01613661074595067
07C_2024-04-03,ForecastPage,11,0.724359172942103,0.7740134515857329,0.12967685804579876,0.3943668123247026,0.23195119301750533,1,21.730775188263088,-0.528974063759717,-1.1915806184699278,0.01681608751263024,0.8653070362766383,-9.185870016212732e-05,-0.0003609692984631,0.003335930961786242,0.013892024668655401,0.0031956775796931,7,-0.0027557610048638197,1.0927349957815795,1.2622746467668557,1.1128435381804083e-05,0.003855615848412771
