time,value,page,rnd
1710439426.703125,0.765625,ConsentWaitPage,-2
1710439427.421875,0.71875,ConsentWaitPage,-2
1710439457.21875,0.84375,ConsentWaitPage,-2
1710439458.0,0.78125,ConsentWaitPage,-2
1710439458.859375,0.859375,ConsentWaitPage,-2
1710439459.78125,0.921875,ConsentWaitPage,-2
1710439460.765625,0.984375,ConsentWaitPage,-2
1710439467.53125,0.8125,ConsentWaitPage,-2
1710439468.4375,0.90625,ConsentWaitPage,-2
1710439469.390625,0.953125,ConsentWaitPage,-2
1710439470.3125,0.921875,ConsentWaitPage,-2
1710439471.09375,0.78125,ConsentWaitPage,-2
1710439471.875,0.78125,ConsentWaitPage,-2
1710439477.640625,0.734375,ConsentWaitPage,-2
1710439478.359375,0.71875,ConsentWaitPage,-2
1710439479.046875,0.6875,ConsentWaitPage,-2
1710439479.71875,0.671875,ConsentWaitPage,-2
1710439480.4375,0.71875,ConsentWaitPage,-2
1710439481.203125,0.765625,ConsentWaitPage,-2
1710439481.890625,0.6875,ConsentWaitPage,-2
1710439482.625,0.734375,ConsentWaitPage,-2
1710439483.328125,0.703125,ConsentWaitPage,-2
1710439484.015625,0.6875,ConsentWaitPage,-2
1710439484.71875,0.703125,ConsentWaitPage,-2
1710439485.4375,0.71875,ConsentWaitPage,-2
1710439486.109375,0.671875,ConsentWaitPage,-2
1710439493.015625,0.96875,ConsentWaitPage,-2
1710439494.0,0.984375,ConsentWaitPage,-2
1710439494.953125,0.953125,ConsentWaitPage,-2
1710439495.78125,0.828125,ConsentWaitPage,-2
1710439496.640625,0.859375,ConsentWaitPage,-2
1710439497.5625,0.921875,ConsentWaitPage,-2
1710439498.546875,0.984375,ConsentWaitPage,-2
1710439499.515625,0.96875,ConsentWaitPage,-2
1710439500.375,0.859375,ConsentWaitPage,-2
1710439501.3125,0.9375,ConsentWaitPage,-2
1710439502.28125,0.96875,ConsentWaitPage,-2
1710439503.265625,0.984375,ConsentWaitPage,-2
1710439504.109375,0.84375,ConsentWaitPage,-2
1710439504.953125,0.84375,ConsentWaitPage,-2
1710439505.8125,0.859375,ConsentWaitPage,-2
1710439506.71875,0.90625,ConsentWaitPage,-2
1710439507.59375,0.875,ConsentWaitPage,-2
1710439508.421875,0.828125,ConsentWaitPage,-2
1710439509.3125,0.890625,ConsentWaitPage,-2
1710439510.234375,0.921875,ConsentWaitPage,-2
1710439511.1875,0.953125,ConsentWaitPage,-2
1710439512.03125,0.84375,ConsentWaitPage,-2
1710439512.9375,0.90625,ConsentWaitPage,-2
1710439513.859375,0.921875,ConsentWaitPage,-2
1710439514.8125,0.953125,ConsentWaitPage,-2
1710439515.6875,0.875,ConsentWaitPage,-2
1710439516.5625,0.875,ConsentWaitPage,-2
1710439517.53125,0.96875,ConsentWaitPage,-2
1710439518.53125,1.0,ConsentWaitPage,-2
1710439519.515625,0.984375,ConsentWaitPage,-2
1710439520.390625,0.875,ConsentWaitPage,-2
