session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
pmyan048,060elvfs,60c12fe6ca8c4aa6d0185190,1,BUY,1,15.0,0,,0,10106,15.0,3
pmyan048,ldszmi8g,66469125811cb4b314cd04f4,1,BUY,5,14.0,0,,0,5098,15.0,3
pmyan048,ldszmi8g,66469125811cb4b314cd04f4,1,SELL,3,16.0,0,,0,18451,15.0,3
pmyan048,5g8oz5t2,62728f0c68b9ecf571a2dbd4,1,BUY,2,14.0,0,,0,6234,15.0,3
pmyan048,was57sab,66467f5703bc98ffca9a248c,1,SELL,3,17.0,0,,0,11544,15.0,3
pmyan048,1vis1ts3,6625c9127eee9a3639d7e1af,1,BUY,1,14.0,0,,0,17171,15.0,3
pmyan048,n4wasbid,6680b99725961403f1c3ee3a,1,BUY,1,14.0,0,,0,18907,15.0,3
pmyan048,twjlwfmh,66857cc20736230620552dbc,1,BUY,2,15.0,0,,0,12788,15.0,3
pmyan048,twjlwfmh,66857cc20736230620552dbc,1,BUY,3,15.0,3,,0,13857,15.0,3
pmyan048,78i2bx63,663ab8a4d5bff4596f9a9de7,1,BUY,1,14.0,0,,0,18769,15.0,3
pmyan048,i1ggdjpc,6675ebfe4ca3bfdd2a986877,1,BUY,2,12.0,0,,0,13316,15.0,3
pmyan048,r09n6nk6,663bb62ffe083ca847014fbb,1,BUY,2,15.0,0,,0,14892,15.0,3
pmyan048,6ek5x1dx,65d563ecf8df20ade2f17888,1,BUY,3,14.0,0,,0,20080,15.0,3
pmyan048,qi72aeol,8w4eyts6_17C,1,BUY,4,13.0,0,,0,14631,15.0,3
pmyan048,9vmh3iei,5de260b9553cee28d97b058d,1,BUY,1,15.0,0,,0,9376,15.0,3
pmyan048,9vmh3iei,5de260b9553cee28d97b058d,1,BUY,1,15.0,0,,0,17249,15.0,3
pmyan048,7syrgg2l,60c3ba02dfcf64dbe7ae0396,1,BUY,2,13.0,0,,0,8422,15.0,3
