session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
m48xf7cp,0vxl0bej,6634c1d8631a52e31f7bbfd1,1,BUY,5,14.0,0,,0,16924,15.0,3
m48xf7cp,spvmyc82,5f2a12f5837dd81e5881b7cc,1,BUY,5,15.0,1,,0,12276,15.0,3
m48xf7cp,47e0nueo,66413412d9d93d6b67936792,1,BUY,1,12.0,0,,0,14353,15.0,3
m48xf7cp,279zz30o,6679e88eb948e8a4b08a39fb,1,BUY,2,14.0,0,,0,10273,15.0,3
m48xf7cp,dt1g0dpm,666dbb1357a8cfb6025951df,1,BUY,1,11.0,0,,0,15521,15.0,3
m48xf7cp,wq7nith2,66799662d6513151e840c6af,1,BUY,1,15.0,0,,0,9829,15.0,3
m48xf7cp,wq7nith2,66799662d6513151e840c6af,1,SELL,1,16.0,0,,0,14659,15.0,3
m48xf7cp,5ikkt0nq,5b07b71c68eff50001d1c859,1,SELL,1,16.0,0,,0,17304,15.0,3
m48xf7cp,3u9kzp9m,668a2372b4438a45e1040399,1,BUY,5,14.0,0,,0,6832,15.0,3
m48xf7cp,p3hv4xe2,62a0b34cbcc5987a8fa73c39,1,SELL,4,16.0,0,,0,15759,15.0,3
m48xf7cp,ykegn3dq,666b01e50f90e4a24a5b5ea3,1,BUY,2,14.0,0,,0,10692,15.0,3
m48xf7cp,ykegn3dq,666b01e50f90e4a24a5b5ea3,1,SELL,2,16.0,0,,0,15996,15.0,3
m48xf7cp,5k4zvadr,5b9c2c816f92f30001ecce7a,1,SELL,2,13.0,2,,0,13880,15.0,3
m48xf7cp,5k4zvadr,5b9c2c816f92f30001ecce7a,1,BUY,2,12.0,0,,0,18698,15.0,3
m48xf7cp,08wuj9yp,d01q58pi_79F,1,BUY,2,16.0,2,,0,17941,15.0,3
m48xf7cp,tczpocyu,d01q58pi_28S,1,BUY,2,15.0,0,,0,5254,15.0,3
m48xf7cp,tczpocyu,d01q58pi_28S,1,SELL,3,16.0,0,,0,15102,15.0,3
m48xf7cp,82cjfk8s,5cf5ea4dea7a80000156520e,1,BUY,3,14.0,0,,0,17872,15.0,3
m48xf7cp,fc7uqw0r,5fb5ef0ab61b9e02d5752768,1,BUY,3,13.0,0,,0,14074,15.0,3
m48xf7cp,918ynme0,65e85fa344091288e6f10cd7,1,SELL,1,13.0,1,,0,3507,15.0,3
m48xf7cp,wtt5nhxa,d01q58pi_34H,1,SELL,2,16.0,0,,0,8325,15.0,3
m48xf7cp,wtt5nhxa,d01q58pi_34H,1,BUY,4,12.0,0,,0,16037,15.0,3
m48xf7cp,0c5d8uz8,d01q58pi_91C,1,BUY,2,12.0,0,,0,18168,15.0,3
m48xf7cp,ia0myt66,590eb4006d77630001d3a28a,1,BUY,2,14.0,0,,0,18474,15.0,3
m48xf7cp,0vxl0bej,6634c1d8631a52e31f7bbfd1,2,BUY,5,16.0,5,,0,9714,16.0,22
m48xf7cp,spvmyc82,5f2a12f5837dd81e5881b7cc,2,BUY,5,16.0,5,,0,12870,16.0,22
m48xf7cp,9hh43y0z,6018a5c0e1600b187ccb8693,2,BUY,1,13.0,0,,0,7966,16.0,22
m48xf7cp,9hh43y0z,6018a5c0e1600b187ccb8693,2,BUY,1,17.0,1,,0,9235,16.0,22
