time,value,page,rnd
1721066810.890625,0.453125,PreMarketWait,1
1721066927.296875,0.375,PreMarketWait,1
1721066927.734375,0.4375,PreMarketWait,1
1721067044.015625,0.3125,PreMarketWait,1
1721067089.296875,0.421875,PracticeMarkerPage,1
1721067123.984375,0.375,MarketGridChoice,1
1721067177.875,0.5,RiskPage2,1
1721067193.203125,0.421875,PreMarketWait,2
1721067304.4375,0.484375,MarketGridChoice,3
1721067304.78125,0.34375,MarketGridChoice,3
1721067305.109375,0.328125,MarketGridChoice,3
1721067305.421875,0.3125,MarketGridChoice,3
1721067305.765625,0.34375,MarketGridChoice,3
1721067306.109375,0.34375,MarketGridChoice,3
1721067306.515625,0.40625,MarketGridChoice,3
1721067306.890625,0.375,MarketGridChoice,3
1721067307.25,0.359375,MarketGridChoice,3
1721067378.203125,0.390625,RiskPage2,3
1721067469.703125,0.328125,RiskPage1,4
1721067479.34375,0.328125,RiskPage3,4
1721067505.703125,0.484375,MarketGridChoice,5
1721067582.78125,0.421875,RiskPage4,5
1721067583.296875,0.515625,PreMarketWait,6
1721067777.171875,0.421875,MarketGridChoice,8
1721067928.34375,0.46875,RoundResultsPage,9
1721067943.8125,0.515625,RiskPage2,9
1721068003.40625,0.421875,ForecastPage,10
1721068010.828125,0.421875,ForecastPage,10
1721068011.171875,0.34375,ForecastPage,10
1721068011.53125,0.359375,ForecastPage,10
1721068087.265625,0.328125,ForecastPage,11
1721068185.90625,0.375,ForecastPage,12
1721068213.3125,0.328125,RoundResultsPage,12
1721068255.40625,0.453125,MarketGridChoice,13
1721068455.109375,0.4375,MarketGridChoice,15
1721068486.65625,0.359375,ForecastPage,15
1721068643.84375,0.46875,MarketGridChoice,17
1721068659.15625,0.4375,ForecastPage,17
1721068792.796875,0.40625,RiskPage1,18
1721068793.125,0.328125,RiskPage1,18
1721068800.3125,0.40625,RiskPage2,18
1721068804.375,0.34375,RiskPage3,18
1721068848.609375,0.359375,ForecastPage,19
1721068983.6875,0.34375,RiskPage1,20
1721069156.84375,0.375,MarketWaitPage,22
1721069207.515625,0.5,MarketGridChoice,23
1721069241.75,0.484375,ForecastPage,23
1721069360.9375,0.578125,RoundResultsPage,24
1721069373.859375,0.390625,RiskPage2,24
1721069416.03125,0.390625,ForecastPage,25
1721069453.546875,0.5,RoundResultsPage,25
1721069648.015625,0.375,RoundResultsPage,27
1721069648.375,0.359375,RoundResultsPage,27
1721069662.890625,0.46875,RiskPage3,27
1721069684.40625,0.359375,MarketGridChoice,28
1721069716.796875,0.40625,ForecastPage,28
1721069717.171875,0.375,ForecastPage,28
1721069717.515625,0.34375,ForecastPage,28
1721069717.859375,0.34375,ForecastPage,28
1721069869.203125,0.40625,MarketGridChoice,30
1721069875.0625,0.3125,MarketGridChoice,30
1721069875.46875,0.40625,MarketGridChoice,30
