timestamp_unix,timestamp_iso,participant_full_id,prv_rmssd_ms,missing_value_reason
1720745520000,2024-07-12T00:52:00Z,1211-1-1-0712,,device_not_recording
1720745580000,2024-07-12T00:53:00Z,1211-1-1-0712,,device_not_recording
1720745640000,2024-07-12T00:54:00Z,1211-1-1-0712,,device_not_recording
1720745700000,2024-07-12T00:55:00Z,1211-1-1-0712,,device_not_recording
1720745760000,2024-07-12T00:56:00Z,1211-1-1-0712,,device_not_recording
1720745820000,2024-07-12T00:57:00Z,1211-1-1-0712,,device_not_recording
1720745880000,2024-07-12T00:58:00Z,1211-1-1-0712,,device_not_recording
1720745940000,2024-07-12T00:59:00Z,1211-1-1-0712,,device_not_recording
1720746000000,2024-07-12T01:00:00Z,1211-1-1-0712,,device_not_recording
1720746060000,2024-07-12T01:01:00Z,1211-1-1-0712,,device_not_recording
1720746120000,2024-07-12T01:02:00Z,1211-1-1-0712,,device_not_recording
1720746180000,2024-07-12T01:03:00Z,1211-1-1-0712,,device_not_recording
1720746240000,2024-07-12T01:04:00Z,1211-1-1-0712,,device_not_recording
1720746300000,2024-07-12T01:05:00Z,1211-1-1-0712,,device_not_recording
1720746360000,2024-07-12T01:06:00Z,1211-1-1-0712,,device_not_recording
1720746420000,2024-07-12T01:07:00Z,1211-1-1-0712,,device_not_recording
1720746480000,2024-07-12T01:08:00Z,1211-1-1-0712,,device_not_recording
1720746540000,2024-07-12T01:09:00Z,1211-1-1-0712,,device_not_recording
1720746600000,2024-07-12T01:10:00Z,1211-1-1-0712,,device_not_recording
1720746660000,2024-07-12T01:11:00Z,1211-1-1-0712,,device_not_recording
1720746720000,2024-07-12T01:12:00Z,1211-1-1-0712,,device_not_recording
1720746780000,2024-07-12T01:13:00Z,1211-1-1-0712,,device_not_recording
1720746840000,2024-07-12T01:14:00Z,1211-1-1-0712,,device_not_recording
1720746900000,2024-07-12T01:15:00Z,1211-1-1-0712,,device_not_recording
1720746960000,2024-07-12T01:16:00Z,1211-1-1-0712,,device_not_recording
1720747020000,2024-07-12T01:17:00Z,1211-1-1-0712,,device_not_recording
1720747080000,2024-07-12T01:18:00Z,1211-1-1-0712,,device_not_recording
1720747140000,2024-07-12T01:19:00Z,1211-1-1-0712,,device_not_recording
1720747200000,2024-07-12T01:20:00Z,1211-1-1-0712,,device_not_recording
1720747260000,2024-07-12T01:21:00Z,1211-1-1-0712,,device_not_recording
1720747320000,2024-07-12T01:22:00Z,1211-1-1-0712,,device_not_recording
1720747380000,2024-07-12T01:23:00Z,1211-1-1-0712,,device_not_recording
1720747440000,2024-07-12T01:24:00Z,1211-1-1-0712,,device_not_recording
1720747500000,2024-07-12T01:25:00Z,1211-1-1-0712,,device_not_recording
1720747560000,2024-07-12T01:26:00Z,1211-1-1-0712,,device_not_recording
1720747620000,2024-07-12T01:27:00Z,1211-1-1-0712,,device_not_recording
1720747680000,2024-07-12T01:28:00Z,1211-1-1-0712,,device_not_recording
1720747740000,2024-07-12T01:29:00Z,1211-1-1-0712,,device_not_recording
1720747800000,2024-07-12T01:30:00Z,1211-1-1-0712,,device_not_recording
1720747860000,2024-07-12T01:31:00Z,1211-1-1-0712,,device_not_recording
1720747920000,2024-07-12T01:32:00Z,1211-1-1-0712,,device_not_recording
1720747980000,2024-07-12T01:33:00Z,1211-1-1-0712,,device_not_recording
1720748040000,2024-07-12T01:34:00Z,1211-1-1-0712,,device_not_recording
1720748100000,2024-07-12T01:35:00Z,1211-1-1-0712,,device_not_recording
1720748160000,2024-07-12T01:36:00Z,1211-1-1-0712,,device_not_recording
1720748220000,2024-07-12T01:37:00Z,1211-1-1-0712,,device_not_recording
1720748280000,2024-07-12T01:38:00Z,1211-1-1-0712,,device_not_recording
1720748340000,2024-07-12T01:39:00Z,1211-1-1-0712,,device_not_recording
1720748400000,2024-07-12T01:40:00Z,1211-1-1-0712,,device_not_recording
1720748460000,2024-07-12T01:41:00Z,1211-1-1-0712,,device_not_recording
1720748520000,2024-07-12T01:42:00Z,1211-1-1-0712,,device_not_recording
1720748580000,2024-07-12T01:43:00Z,1211-1-1-0712,,device_not_recording
1720748640000,2024-07-12T01:44:00Z,1211-1-1-0712,,device_not_recording
1720748700000,2024-07-12T01:45:00Z,1211-1-1-0712,,device_not_recording
1720748760000,2024-07-12T01:46:00Z,1211-1-1-0712,,device_not_recording
1720748820000,2024-07-12T01:47:00Z,1211-1-1-0712,,device_not_recording
1720748880000,2024-07-12T01:48:00Z,1211-1-1-0712,,device_not_recording
1720748940000,2024-07-12T01:49:00Z,1211-1-1-0712,,device_not_recording
1720749000000,2024-07-12T01:50:00Z,1211-1-1-0712,,device_not_recording
1720749060000,2024-07-12T01:51:00Z,1211-1-1-0712,,device_not_recording
1720749120000,2024-07-12T01:52:00Z,1211-1-1-0712,,device_not_recording
1720749180000,2024-07-12T01:53:00Z,1211-1-1-0712,,device_not_recording
1720749240000,2024-07-12T01:54:00Z,1211-1-1-0712,,device_not_recording
1720749300000,2024-07-12T01:55:00Z,1211-1-1-0712,,device_not_recording
1720749360000,2024-07-12T01:56:00Z,1211-1-1-0712,,device_not_recording
1720749420000,2024-07-12T01:57:00Z,1211-1-1-0712,,device_not_recording
1720749480000,2024-07-12T01:58:00Z,1211-1-1-0712,,device_not_recording
1720749540000,2024-07-12T01:59:00Z,1211-1-1-0712,,device_not_recording
1720749600000,2024-07-12T02:00:00Z,1211-1-1-0712,,device_not_recording
1720749660000,2024-07-12T02:01:00Z,1211-1-1-0712,,device_not_recording
1720749720000,2024-07-12T02:02:00Z,1211-1-1-0712,,device_not_recording
1720749780000,2024-07-12T02:03:00Z,1211-1-1-0712,,device_not_recording
1720749840000,2024-07-12T02:04:00Z,1211-1-1-0712,,device_not_recording
1720749900000,2024-07-12T02:05:00Z,1211-1-1-0712,,device_not_recording
1720749960000,2024-07-12T02:06:00Z,1211-1-1-0712,,device_not_recording
1720750020000,2024-07-12T02:07:00Z,1211-1-1-0712,,device_not_recording
1720750080000,2024-07-12T02:08:00Z,1211-1-1-0712,,device_not_recording
1720750140000,2024-07-12T02:09:00Z,1211-1-1-0712,,device_not_recording
1720750200000,2024-07-12T02:10:00Z,1211-1-1-0712,,device_not_recording
1720750260000,2024-07-12T02:11:00Z,1211-1-1-0712,,device_not_recording
1720750320000,2024-07-12T02:12:00Z,1211-1-1-0712,,device_not_recording
1720750380000,2024-07-12T02:13:00Z,1211-1-1-0712,,device_not_recording
1720750440000,2024-07-12T02:14:00Z,1211-1-1-0712,,device_not_recording
1720750500000,2024-07-12T02:15:00Z,1211-1-1-0712,,device_not_recording
1720750560000,2024-07-12T02:16:00Z,1211-1-1-0712,,device_not_recording
1720750620000,2024-07-12T02:17:00Z,1211-1-1-0712,,device_not_recording
1720750680000,2024-07-12T02:18:00Z,1211-1-1-0712,,device_not_recording
1720750740000,2024-07-12T02:19:00Z,1211-1-1-0712,,device_not_recording
1720750800000,2024-07-12T02:20:00Z,1211-1-1-0712,,device_not_recording
1720750860000,2024-07-12T02:21:00Z,1211-1-1-0712,,device_not_recording
1720750920000,2024-07-12T02:22:00Z,1211-1-1-0712,,device_not_recording
1720750980000,2024-07-12T02:23:00Z,1211-1-1-0712,,device_not_recording
1720751040000,2024-07-12T02:24:00Z,1211-1-1-0712,,device_not_recording
1720751100000,2024-07-12T02:25:00Z,1211-1-1-0712,,device_not_recording
1720751160000,2024-07-12T02:26:00Z,1211-1-1-0712,,device_not_recording
1720751220000,2024-07-12T02:27:00Z,1211-1-1-0712,,device_not_recording
1720751280000,2024-07-12T02:28:00Z,1211-1-1-0712,,device_not_recording
1720751340000,2024-07-12T02:29:00Z,1211-1-1-0712,,device_not_recording
1720751400000,2024-07-12T02:30:00Z,1211-1-1-0712,,device_not_recording
1720751460000,2024-07-12T02:31:00Z,1211-1-1-0712,,device_not_recording
1720751520000,2024-07-12T02:32:00Z,1211-1-1-0712,,device_not_recording
1720751580000,2024-07-12T02:33:00Z,1211-1-1-0712,,device_not_recording
1720751640000,2024-07-12T02:34:00Z,1211-1-1-0712,,device_not_recording
1720751700000,2024-07-12T02:35:00Z,1211-1-1-0712,,device_not_recording
1720751760000,2024-07-12T02:36:00Z,1211-1-1-0712,,device_not_recording
1720751820000,2024-07-12T02:37:00Z,1211-1-1-0712,,device_not_recording
1720751880000,2024-07-12T02:38:00Z,1211-1-1-0712,,device_not_recording
1720751940000,2024-07-12T02:39:00Z,1211-1-1-0712,,device_not_recording
1720752000000,2024-07-12T02:40:00Z,1211-1-1-0712,,device_not_recording
1720752060000,2024-07-12T02:41:00Z,1211-1-1-0712,,device_not_recording
1720752120000,2024-07-12T02:42:00Z,1211-1-1-0712,,device_not_recording
1720752180000,2024-07-12T02:43:00Z,1211-1-1-0712,,device_not_recording
1720752240000,2024-07-12T02:44:00Z,1211-1-1-0712,,device_not_recording
1720752300000,2024-07-12T02:45:00Z,1211-1-1-0712,,device_not_recording
1720752360000,2024-07-12T02:46:00Z,1211-1-1-0712,,device_not_recording
1720752420000,2024-07-12T02:47:00Z,1211-1-1-0712,,device_not_recording
1720752480000,2024-07-12T02:48:00Z,1211-1-1-0712,,device_not_recording
1720752540000,2024-07-12T02:49:00Z,1211-1-1-0712,,device_not_recording
1720752600000,2024-07-12T02:50:00Z,1211-1-1-0712,,device_not_recording
1720752660000,2024-07-12T02:51:00Z,1211-1-1-0712,,device_not_recording
1720752720000,2024-07-12T02:52:00Z,1211-1-1-0712,,device_not_recording
1720752780000,2024-07-12T02:53:00Z,1211-1-1-0712,,device_not_recording
1720752840000,2024-07-12T02:54:00Z,1211-1-1-0712,,device_not_recording
1720752900000,2024-07-12T02:55:00Z,1211-1-1-0712,,device_not_recording
1720752960000,2024-07-12T02:56:00Z,1211-1-1-0712,,device_not_recording
1720753020000,2024-07-12T02:57:00Z,1211-1-1-0712,,device_not_recording
1720753080000,2024-07-12T02:58:00Z,1211-1-1-0712,,device_not_recording
1720753140000,2024-07-12T02:59:00Z,1211-1-1-0712,,device_not_recording
1720753200000,2024-07-12T03:00:00Z,1211-1-1-0712,,device_not_recording
1720753260000,2024-07-12T03:01:00Z,1211-1-1-0712,,device_not_recording
1720753320000,2024-07-12T03:02:00Z,1211-1-1-0712,,device_not_recording
1720753380000,2024-07-12T03:03:00Z,1211-1-1-0712,,device_not_recording
1720753440000,2024-07-12T03:04:00Z,1211-1-1-0712,,device_not_recording
1720753500000,2024-07-12T03:05:00Z,1211-1-1-0712,,device_not_recording
1720753560000,2024-07-12T03:06:00Z,1211-1-1-0712,,device_not_recording
1720753620000,2024-07-12T03:07:00Z,1211-1-1-0712,,device_not_recording
1720753680000,2024-07-12T03:08:00Z,1211-1-1-0712,,device_not_recording
1720753740000,2024-07-12T03:09:00Z,1211-1-1-0712,,device_not_recording
1720753800000,2024-07-12T03:10:00Z,1211-1-1-0712,,device_not_recording
1720753860000,2024-07-12T03:11:00Z,1211-1-1-0712,,device_not_recording
1720753920000,2024-07-12T03:12:00Z,1211-1-1-0712,,device_not_recording
1720753980000,2024-07-12T03:13:00Z,1211-1-1-0712,,device_not_recording
1720754040000,2024-07-12T03:14:00Z,1211-1-1-0712,,device_not_recording
1720754100000,2024-07-12T03:15:00Z,1211-1-1-0712,,device_not_recording
1720754160000,2024-07-12T03:16:00Z,1211-1-1-0712,,device_not_recording
1720754220000,2024-07-12T03:17:00Z,1211-1-1-0712,,device_not_recording
1720754280000,2024-07-12T03:18:00Z,1211-1-1-0712,,device_not_recording
1720754340000,2024-07-12T03:19:00Z,1211-1-1-0712,,device_not_recording
1720754400000,2024-07-12T03:20:00Z,1211-1-1-0712,,device_not_recording
1720754460000,2024-07-12T03:21:00Z,1211-1-1-0712,,device_not_recording
1720754520000,2024-07-12T03:22:00Z,1211-1-1-0712,,device_not_recording
1720754580000,2024-07-12T03:23:00Z,1211-1-1-0712,,device_not_recording
1720754640000,2024-07-12T03:24:00Z,1211-1-1-0712,,device_not_recording
1720754700000,2024-07-12T03:25:00Z,1211-1-1-0712,,device_not_recording
1720754760000,2024-07-12T03:26:00Z,1211-1-1-0712,,device_not_recording
1720754820000,2024-07-12T03:27:00Z,1211-1-1-0712,,device_not_recording
1720754880000,2024-07-12T03:28:00Z,1211-1-1-0712,,device_not_recording
1720754940000,2024-07-12T03:29:00Z,1211-1-1-0712,,device_not_recording
1720755000000,2024-07-12T03:30:00Z,1211-1-1-0712,,device_not_recording
1720755060000,2024-07-12T03:31:00Z,1211-1-1-0712,,device_not_recording
1720755120000,2024-07-12T03:32:00Z,1211-1-1-0712,,device_not_recording
1720755180000,2024-07-12T03:33:00Z,1211-1-1-0712,,device_not_recording
1720755240000,2024-07-12T03:34:00Z,1211-1-1-0712,,device_not_recording
1720755300000,2024-07-12T03:35:00Z,1211-1-1-0712,,device_not_recording
1720755360000,2024-07-12T03:36:00Z,1211-1-1-0712,,device_not_recording
1720755420000,2024-07-12T03:37:00Z,1211-1-1-0712,,device_not_recording
1720755480000,2024-07-12T03:38:00Z,1211-1-1-0712,,device_not_recording
1720755540000,2024-07-12T03:39:00Z,1211-1-1-0712,,device_not_recording
1720755600000,2024-07-12T03:40:00Z,1211-1-1-0712,,device_not_recording
1720755660000,2024-07-12T03:41:00Z,1211-1-1-0712,,device_not_recording
1720755720000,2024-07-12T03:42:00Z,1211-1-1-0712,,device_not_recording
1720755780000,2024-07-12T03:43:00Z,1211-1-1-0712,,device_not_recording
1720755840000,2024-07-12T03:44:00Z,1211-1-1-0712,,device_not_recording
1720755900000,2024-07-12T03:45:00Z,1211-1-1-0712,,device_not_recording
1720755960000,2024-07-12T03:46:00Z,1211-1-1-0712,,device_not_recording
1720756020000,2024-07-12T03:47:00Z,1211-1-1-0712,,device_not_recording
1720756080000,2024-07-12T03:48:00Z,1211-1-1-0712,,device_not_recording
1720756140000,2024-07-12T03:49:00Z,1211-1-1-0712,,device_not_recording
1720756200000,2024-07-12T03:50:00Z,1211-1-1-0712,,device_not_recording
1720756260000,2024-07-12T03:51:00Z,1211-1-1-0712,,device_not_recording
1720756320000,2024-07-12T03:52:00Z,1211-1-1-0712,,device_not_recording
1720756380000,2024-07-12T03:53:00Z,1211-1-1-0712,,device_not_recording
1720756440000,2024-07-12T03:54:00Z,1211-1-1-0712,,device_not_recording
1720756500000,2024-07-12T03:55:00Z,1211-1-1-0712,,device_not_recording
1720756560000,2024-07-12T03:56:00Z,1211-1-1-0712,,device_not_recording
1720756620000,2024-07-12T03:57:00Z,1211-1-1-0712,,device_not_recording
1720756680000,2024-07-12T03:58:00Z,1211-1-1-0712,,device_not_recording
1720756740000,2024-07-12T03:59:00Z,1211-1-1-0712,,device_not_recording
1720756800000,2024-07-12T04:00:00Z,1211-1-1-0712,,device_not_recording
1720756860000,2024-07-12T04:01:00Z,1211-1-1-0712,,device_not_recording
1720756920000,2024-07-12T04:02:00Z,1211-1-1-0712,,device_not_recording
1720756980000,2024-07-12T04:03:00Z,1211-1-1-0712,,device_not_recording
1720757040000,2024-07-12T04:04:00Z,1211-1-1-0712,,device_not_recording
1720757100000,2024-07-12T04:05:00Z,1211-1-1-0712,,device_not_recording
1720757160000,2024-07-12T04:06:00Z,1211-1-1-0712,,device_not_recording
1720757220000,2024-07-12T04:07:00Z,1211-1-1-0712,,device_not_recording
1720757280000,2024-07-12T04:08:00Z,1211-1-1-0712,,device_not_recording
1720757340000,2024-07-12T04:09:00Z,1211-1-1-0712,,device_not_recording
1720757400000,2024-07-12T04:10:00Z,1211-1-1-0712,,device_not_recording
1720757460000,2024-07-12T04:11:00Z,1211-1-1-0712,,device_not_recording
1720757520000,2024-07-12T04:12:00Z,1211-1-1-0712,,device_not_recording
1720757580000,2024-07-12T04:13:00Z,1211-1-1-0712,,device_not_recording
1720757640000,2024-07-12T04:14:00Z,1211-1-1-0712,,device_not_recording
1720757700000,2024-07-12T04:15:00Z,1211-1-1-0712,,device_not_recording
1720757760000,2024-07-12T04:16:00Z,1211-1-1-0712,,device_not_recording
1720757820000,2024-07-12T04:17:00Z,1211-1-1-0712,,device_not_recording
1720757880000,2024-07-12T04:18:00Z,1211-1-1-0712,,device_not_recording
1720757940000,2024-07-12T04:19:00Z,1211-1-1-0712,,device_not_recording
1720758000000,2024-07-12T04:20:00Z,1211-1-1-0712,,device_not_recording
1720758060000,2024-07-12T04:21:00Z,1211-1-1-0712,,device_not_recording
1720758120000,2024-07-12T04:22:00Z,1211-1-1-0712,,device_not_recording
1720758180000,2024-07-12T04:23:00Z,1211-1-1-0712,,device_not_recording
1720758240000,2024-07-12T04:24:00Z,1211-1-1-0712,,device_not_recording
1720758300000,2024-07-12T04:25:00Z,1211-1-1-0712,,device_not_recording
1720758360000,2024-07-12T04:26:00Z,1211-1-1-0712,,device_not_recording
1720758420000,2024-07-12T04:27:00Z,1211-1-1-0712,,device_not_recording
1720758480000,2024-07-12T04:28:00Z,1211-1-1-0712,,device_not_recording
1720758540000,2024-07-12T04:29:00Z,1211-1-1-0712,,device_not_recording
1720758600000,2024-07-12T04:30:00Z,1211-1-1-0712,,device_not_recording
1720758660000,2024-07-12T04:31:00Z,1211-1-1-0712,,device_not_recording
1720758720000,2024-07-12T04:32:00Z,1211-1-1-0712,,device_not_recording
1720758780000,2024-07-12T04:33:00Z,1211-1-1-0712,,device_not_recording
1720758840000,2024-07-12T04:34:00Z,1211-1-1-0712,,device_not_recording
1720758900000,2024-07-12T04:35:00Z,1211-1-1-0712,,device_not_recording
1720758960000,2024-07-12T04:36:00Z,1211-1-1-0712,,device_not_recording
1720759020000,2024-07-12T04:37:00Z,1211-1-1-0712,,device_not_recording
1720759080000,2024-07-12T04:38:00Z,1211-1-1-0712,,device_not_recording
1720759140000,2024-07-12T04:39:00Z,1211-1-1-0712,,device_not_recording
1720759200000,2024-07-12T04:40:00Z,1211-1-1-0712,,device_not_recording
1720759260000,2024-07-12T04:41:00Z,1211-1-1-0712,,device_not_recording
1720759320000,2024-07-12T04:42:00Z,1211-1-1-0712,,device_not_recording
1720759380000,2024-07-12T04:43:00Z,1211-1-1-0712,,device_not_recording
1720759440000,2024-07-12T04:44:00Z,1211-1-1-0712,,device_not_recording
1720759500000,2024-07-12T04:45:00Z,1211-1-1-0712,,device_not_recording
1720759560000,2024-07-12T04:46:00Z,1211-1-1-0712,,device_not_recording
1720759620000,2024-07-12T04:47:00Z,1211-1-1-0712,,device_not_recording
1720759680000,2024-07-12T04:48:00Z,1211-1-1-0712,,device_not_recording
1720759740000,2024-07-12T04:49:00Z,1211-1-1-0712,,device_not_recording
1720759800000,2024-07-12T04:50:00Z,1211-1-1-0712,,device_not_recording
1720759860000,2024-07-12T04:51:00Z,1211-1-1-0712,,device_not_recording
1720759920000,2024-07-12T04:52:00Z,1211-1-1-0712,,device_not_recording
1720759980000,2024-07-12T04:53:00Z,1211-1-1-0712,,device_not_recording
1720760040000,2024-07-12T04:54:00Z,1211-1-1-0712,,device_not_recording
1720760100000,2024-07-12T04:55:00Z,1211-1-1-0712,,device_not_recording
1720760160000,2024-07-12T04:56:00Z,1211-1-1-0712,,device_not_recording
1720760220000,2024-07-12T04:57:00Z,1211-1-1-0712,,device_not_recording
1720760280000,2024-07-12T04:58:00Z,1211-1-1-0712,,device_not_recording
1720760340000,2024-07-12T04:59:00Z,1211-1-1-0712,,device_not_recording
1720760400000,2024-07-12T05:00:00Z,1211-1-1-0712,,device_not_recording
1720760460000,2024-07-12T05:01:00Z,1211-1-1-0712,,device_not_recording
1720760520000,2024-07-12T05:02:00Z,1211-1-1-0712,,device_not_recording
1720760580000,2024-07-12T05:03:00Z,1211-1-1-0712,,device_not_recording
1720760640000,2024-07-12T05:04:00Z,1211-1-1-0712,,device_not_recording
1720760700000,2024-07-12T05:05:00Z,1211-1-1-0712,,device_not_recording
1720760760000,2024-07-12T05:06:00Z,1211-1-1-0712,,device_not_recording
1720760820000,2024-07-12T05:07:00Z,1211-1-1-0712,,device_not_recording
1720760880000,2024-07-12T05:08:00Z,1211-1-1-0712,,device_not_recording
1720760940000,2024-07-12T05:09:00Z,1211-1-1-0712,,device_not_recording
1720761000000,2024-07-12T05:10:00Z,1211-1-1-0712,,device_not_recording
1720761060000,2024-07-12T05:11:00Z,1211-1-1-0712,,device_not_recording
1720761120000,2024-07-12T05:12:00Z,1211-1-1-0712,,device_not_recording
1720761180000,2024-07-12T05:13:00Z,1211-1-1-0712,,device_not_recording
1720761240000,2024-07-12T05:14:00Z,1211-1-1-0712,,device_not_recording
1720761300000,2024-07-12T05:15:00Z,1211-1-1-0712,,device_not_recording
1720761360000,2024-07-12T05:16:00Z,1211-1-1-0712,,device_not_recording
1720761420000,2024-07-12T05:17:00Z,1211-1-1-0712,,device_not_recording
1720761480000,2024-07-12T05:18:00Z,1211-1-1-0712,,device_not_recording
1720761540000,2024-07-12T05:19:00Z,1211-1-1-0712,,device_not_recording
1720761600000,2024-07-12T05:20:00Z,1211-1-1-0712,,device_not_recording
1720761660000,2024-07-12T05:21:00Z,1211-1-1-0712,,device_not_recording
1720761720000,2024-07-12T05:22:00Z,1211-1-1-0712,,device_not_recording
1720761780000,2024-07-12T05:23:00Z,1211-1-1-0712,,device_not_recording
1720761840000,2024-07-12T05:24:00Z,1211-1-1-0712,,device_not_recording
1720761900000,2024-07-12T05:25:00Z,1211-1-1-0712,,device_not_recording
1720761960000,2024-07-12T05:26:00Z,1211-1-1-0712,,device_not_recording
1720762020000,2024-07-12T05:27:00Z,1211-1-1-0712,,device_not_recording
1720762080000,2024-07-12T05:28:00Z,1211-1-1-0712,,device_not_recording
1720762140000,2024-07-12T05:29:00Z,1211-1-1-0712,,device_not_recording
1720762200000,2024-07-12T05:30:00Z,1211-1-1-0712,,device_not_recording
1720762260000,2024-07-12T05:31:00Z,1211-1-1-0712,,device_not_recording
1720762320000,2024-07-12T05:32:00Z,1211-1-1-0712,,device_not_recording
1720762380000,2024-07-12T05:33:00Z,1211-1-1-0712,,device_not_recording
1720762440000,2024-07-12T05:34:00Z,1211-1-1-0712,,device_not_recording
1720762500000,2024-07-12T05:35:00Z,1211-1-1-0712,,device_not_recording
1720762560000,2024-07-12T05:36:00Z,1211-1-1-0712,,device_not_recording
1720762620000,2024-07-12T05:37:00Z,1211-1-1-0712,,device_not_recording
1720762680000,2024-07-12T05:38:00Z,1211-1-1-0712,,device_not_recording
1720762740000,2024-07-12T05:39:00Z,1211-1-1-0712,,device_not_recording
1720762800000,2024-07-12T05:40:00Z,1211-1-1-0712,,device_not_recording
1720762860000,2024-07-12T05:41:00Z,1211-1-1-0712,,device_not_recording
1720762920000,2024-07-12T05:42:00Z,1211-1-1-0712,,device_not_recording
1720762980000,2024-07-12T05:43:00Z,1211-1-1-0712,,device_not_recording
1720763040000,2024-07-12T05:44:00Z,1211-1-1-0712,,device_not_recording
1720763100000,2024-07-12T05:45:00Z,1211-1-1-0712,,device_not_recording
1720763160000,2024-07-12T05:46:00Z,1211-1-1-0712,,device_not_recording
1720763220000,2024-07-12T05:47:00Z,1211-1-1-0712,,device_not_recording
1720763280000,2024-07-12T05:48:00Z,1211-1-1-0712,,device_not_recording
1720763340000,2024-07-12T05:49:00Z,1211-1-1-0712,,device_not_recording
1720763400000,2024-07-12T05:50:00Z,1211-1-1-0712,,device_not_recording
1720763460000,2024-07-12T05:51:00Z,1211-1-1-0712,,device_not_recording
1720763520000,2024-07-12T05:52:00Z,1211-1-1-0712,,device_not_recording
1720763580000,2024-07-12T05:53:00Z,1211-1-1-0712,,device_not_recording
1720763640000,2024-07-12T05:54:00Z,1211-1-1-0712,,device_not_recording
1720763700000,2024-07-12T05:55:00Z,1211-1-1-0712,,device_not_recording
