1722015896.000000, 1722015896.000000, 1722015896.000000
32.000000, 32.000000, 32.000000
-26,-17,58
-31,-17,62
-30,-11,67
-25,-9,66
-26,-10,61
-38,-11,59
-37,-13,61
-44,-18,56
-48,-19,49
-42,-22,39
-40,-22,36
-42,-22,35
-33,-22,39
-30,-23,44
-37,-27,39
-46,-26,28
-45,-23,28
-48,-25,30
-49,-15,41
-44,-10,45
-40,-2,48
-40,3,53
-38,8,54
-33,8,57
-40,11,52
-45,8,49
-51,3,44
-40,6,53
-47,3,40
-55,-13,41
-47,-8,44
-53,-13,33
-62,1,43
-57,5,45
-52,-13,42
-51,0,40
-48,-5,38
-51,-7,37
-52,-4,36
-55,-5,33
-53,-8,34
-57,-11,41
-58,-12,36
-52,-12,32
-54,-14,30
-59,-8,32
-61,-5,29
-59,-3,26
-58,-6,27
-55,-3,31
-56,-4,32
-56,-1,31
-56,-1,32
-56,-3,34
-57,-1,34
-54,3,34
-55,-1,33
-55,-3,31
-48,-13,40
-53,16,41
-53,15,28
-48,-4,32
-61,-2,35
-60,-11,33
-49,-15,32
-54,-10,32
-52,-10,34
-54,-12,33
-56,-16,36
-66,-15,40
-65,-34,44
-77,56,44
-80,19,36
-92,1,38
-82,4,35
-30,-22,57
-18,-40,44
-18,-65,3
-16,-76,-11
-15,-67,-8
-19,-65,-8
-41,-44,9
-41,-28,37
-28,-41,11
-43,-35,16
-50,-29,12
-53,-30,10
-65,-36,0
-56,-35,9
-58,-35,10
-42,-43,14
-43,-43,13
-36,-43,11
-46,-40,2
-56,-32,9
-58,-29,11
-58,-26,9
-60,-26,10
-47,-25,14
-56,-27,8
-54,-38,6
-51,-39,13
-49,-41,20
-59,-41,16
-45,-39,17
-57,-39,19
-59,-38,15
-30,-42,26
-43,-41,21
-35,-42,25
-32,-42,30
-40,-45,25
-50,-45,20
-21,-45,31
-13,-41,43
-58,-37,33
-57,-36,36
-39,-38,32
-43,-39,27
-38,-37,28
-40,-37,28
-46,-35,26
-46,-34,28
-49,-36,23
-56,-35,16
-54,-37,14
-47,-39,19
-48,-40,18
-50,-40,17
-51,-40,14
-47,-41,16
-44,-41,15
-47,-42,14
-53,-40,12
-46,-42,11
-51,-41,11
-50,-38,16
-47,-39,17
-46,-38,19
-44,-40,15
-48,-41,13
-48,-44,13
-48,-42,16
-48,-40,18
-47,-41,15
-46,-41,13
-47,-40,13
-46,-41,13
-46,-41,15
-47,-43,12
-48,-43,12
-48,-42,10
-46,-44,10
-47,-45,10
-48,-45,10
-49,-43,12
-48,-41,12
-47,-41,11
-47,-44,8
-47,-44,9
-48,-44,12
-44,-43,13
-47,-43,10
-47,-42,9
-51,-40,11
-49,-41,11
-48,-43,11
-48,-42,11
-47,-43,12
-48,-43,11
-48,-44,10
-47,-43,11
-46,-42,13
-48,-43,11
-47,-42,13
-50,-42,11
-49,-41,13
-46,-41,14
