time,value,page,rnd
1710439479.359375,0.546875,ConsentWaitPage,-2
1710439547.4375,0.5,ConsentWaitPage,-2
1710439575.609375,0.328125,ConsentWaitPage,-2
1710439576.03125,0.421875,ConsentWaitPage,-2
1710439644.40625,0.328125,PreMarketWait,1
1710439769.578125,0.359375,PreMarketWait,1
1710439809.171875,0.546875,PreMarketWait,1
1710439809.65625,0.484375,PreMarketWait,1
1710439871.59375,0.421875,PreMarketWait,1
1710439871.953125,0.359375,PreMarketWait,1
1710439881.609375,0.40625,PreMarketWait,1
1710439881.953125,0.34375,PreMarketWait,1
1710439882.28125,0.328125,PreMarketWait,1
1710439936.03125,0.359375,PreMarketWait,1
1710440039.140625,0.625,ForecastPage,1
1710440039.671875,0.53125,ForecastPage,1
1710440061.453125,0.390625,RoundResultsPage,1
1710440061.78125,0.328125,RoundResultsPage,1
1710440072.3125,0.359375,RiskPage1,1
1710440072.703125,0.390625,RiskPage1,1
1710440152.125,0.421875,RoundResultsPage,2
1710440179.4375,0.40625,RiskPage4,2
1710440186.75,0.453125,MarketGridChoice,3
1710440187.15625,0.40625,MarketGridChoice,3
1710440190.34375,0.375,MarketGridChoice,3
1710440190.78125,0.4375,MarketGridChoice,3
1710440191.15625,0.375,MarketGridChoice,3
1710440226.25,0.328125,ForecastPage,3
1710440262.6875,0.453125,RiskPage3,3
1710440295.515625,0.515625,ForecastPage,4
1710440335.765625,0.328125,RoundResultsPage,4
1710440342.46875,0.453125,RiskPage1,4
1710440342.953125,0.484375,RiskPage1,4
1710440369.46875,0.4375,MarketGridChoice,5
1710440375.25,0.4375,MarketGridChoice,5
1710440483.828125,0.515625,ForecastPage,6
1710440572.046875,0.453125,ForecastPage,7
1710440604.3125,0.421875,RoundResultsPage,7
1710440667.578125,0.421875,ForecastPage,8
1710440667.953125,0.375,ForecastPage,8
1710440756.390625,0.34375,ForecastPage,9
1710440855.53125,0.46875,ForecastPage,10
1710440971.90625,0.5625,RiskPage2,11
1710441045.125,0.59375,RoundResultsPage,12
1710441107.015625,0.4375,ForecastPage,13
1710441138.71875,0.46875,RoundResultsPage,13
1710441148.859375,0.5,RiskPage1,13
1710441163.046875,0.359375,RiskPage4,13
1710441286.0,0.359375,ForecastPage,15
1710441288.984375,0.40625,ForecastPage,15
1710441289.390625,0.40625,ForecastPage,15
1710441309.328125,0.46875,ForecastPage,15
1710441394.21875,0.34375,ForecastPage,16
1710441426.59375,0.484375,RiskPage3,16
1710441427.125,0.53125,RiskPage4,16
1710441427.65625,0.53125,RiskPage4,16
1710441467.40625,0.546875,ForecastPage,17
1710441540.21875,0.453125,MarketGridChoice,18
1710441633.921875,0.359375,PreMarketWait,19
1710441634.40625,0.484375,PreMarketWait,19
1710441634.90625,0.5,PreMarketWait,19
1710441696.828125,0.3125,ForecastPage,19
1710441697.21875,0.390625,ForecastPage,19
1710441697.625,0.40625,ForecastPage,19
1710441736.828125,0.53125,PreMarketWait,20
1710441787.203125,0.390625,ForecastPage,20
1710441787.5625,0.359375,ForecastPage,20
1710441834.65625,0.375,PreMarketWait,21
1710441893.5,0.375,MarketWaitPage,21
1710441898.390625,0.375,RoundResultsPage,21
1710441924.5625,0.359375,RiskPage4,21
1710441927.0,0.328125,RiskPage4,21
1710441947.234375,0.484375,MarketGridChoice,22
1710442022.734375,0.59375,PreMarketWait,23
1710442067.109375,0.328125,ForecastPage,23
1710442071.453125,0.34375,ForecastPage,23
1710442129.59375,0.484375,MarketGridChoice,24
1710442197.96875,0.40625,RiskPage4,24
1710442198.28125,0.3125,PreMarketWait,25
1710442198.71875,0.4375,PreMarketWait,25
