session,participant,part_label,clicked_button,market_bonus,forecast_bonus,risk_bonus,quiz_bonus,total_bonus,showup,total_payment
lrx4o1bb,fy17psvq,lrx4o1bb_46V,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,wrenn9ck,6679a7429f703992d1619bdc,1,2.59,0.05,0.85,0.25,3.74,12.0,15.74
txyy1leq,t83zd10p,65a2bc0d60b1e46f4e1d3cc8,1,4.15,0.01,0.85,1.0,6.01,12.0,18.01
txyy1leq,fcf1porn,56f9364e895094000c8f4967,1,2.35,0.0,1.05,0.5,3.9,12.0,15.9
txyy1leq,rlcm0yxf,6605c7c89ba2e71bdfa91861,1,1.79,0.03,1.05,1.0,3.87,12.0,15.87
txyy1leq,ez8jnhcj,56e8bf5a870a8e000b4a8d6e,1,4.67,0.09,0.8,1.25,6.81,12.0,18.81
txyy1leq,q9wdr9aq,665ca5c19424301a3658f79c,1,3.89,0.01,2.02,0.75,6.67,12.0,18.67
txyy1leq,f6jajazm,r0fz6tf4_57R,1,2.36,0.03,0.07,1.0,3.46,12.0,15.46
txyy1leq,w2xn81n6,559c3b0efdf99b32b6963e81,1,5.37,0.01,1.1,1.25,7.73,12.0,19.73
txyy1leq,xezt3n5d,5c95493ddd325800166f838a,1,3.67,0.03,1.05,0.5,5.25,12.0,17.25
txyy1leq,kcw88hnc,663a63f7d07fee78a65a31a6,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,autf04bh,664d22bd125af12d9d859875,1,4.01,0.03,1.07,0.75,5.86,12.0,17.86
txyy1leq,8287gzxv,6569e36fbfc7a701e7446cd7,1,3.45,0.0,1.05,0.25,4.75,12.0,16.75
txyy1leq,ixdchnwz,r0fz6tf4_03A,1,3.65,0.0,0.85,1.25,5.75,12.0,17.75
txyy1leq,t9ize4f1,5658000ca9872d0011e1ba26,1,3.7,0.03,1.1,0.75,5.58,12.0,17.58
txyy1leq,2u1gqjh6,660452d6f4aa3a41d687885b,1,2.39,0.05,0.7,0.75,3.89,12.0,15.89
txyy1leq,kvvm8fro,5cc5e72ce3c44e0015fdf990,1,3.77,0.01,1.0,1.25,6.03,12.0,18.03
txyy1leq,2pk7e2gz,r0fz6tf4_25L,1,2.08,0.01,1.85,0.25,4.19,12.0,16.19
txyy1leq,h5ix3yvs,5c3e82e91580e9000122d204,1,3.66,0.0,0.13,0.75,4.54,12.0,16.54
txyy1leq,flx3m3x4,r0fz6tf4_46V,1,3.42,0.05,0.05,1.25,4.77,12.0,16.77
txyy1leq,eqfrom9v,62cd43d66c2dd7ae9ab53ae7,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,cwuqo5mr,63bd81516745e78ee7f50f7f,1,3.67,0.01,1.0,0.75,5.43,12.0,17.43
txyy1leq,5za4zl5i,65cce024500351e8c8f7ff26,1,3.44,0.01,1.73,0.75,5.93,12.0,17.93
txyy1leq,ewaelmwd,r0fz6tf4_60W,1,2.88,0.03,0.95,0.5,4.36,12.0,16.36
txyy1leq,9iktay63,txyy1leq_68O,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,93omgedf,txyy1leq_15S,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,4r1eou85,txyy1leq_42O,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,05edw60k,txyy1leq_03P,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,rac0qwhm,txyy1leq_31I,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,su116ylo,txyy1leq_05P,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
txyy1leq,538phyek,txyy1leq_09V,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,euc5i6n3,5ffe235ea848b74a3b3ccd07,1,5.59,0.01,1.93,0.5,8.03,12.0,20.03
19jfynhh,0g2uhssp,62cd43d66c2dd7ae9ab53ae7,1,1.58,0.01,0.95,1.25,3.79,12.0,15.79
19jfynhh,2wgi44vs,664536a6f1ea02e2f415a56b,1,4.16,0.0,0.95,0.5,5.61,12.0,17.61
19jfynhh,xpwapgh2,651c4484ba17050f6b716614,1,4.25,0.06,1.9,1.25,7.46,12.0,19.46
19jfynhh,bxuvmnxa,19jfynhh_15V,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,44wp6fl8,666b7281d75f7b1b5c9e653c,1,3.5,0.0,1.75,0.75,6.0,12.0,18.0
19jfynhh,68rtu2fs,6554ea27378d1f1b846788b3,1,1.44,0.0,0.72,0.25,2.41,12.0,14.41
19jfynhh,rc09s4nm,65f7fbb178b358ac91094fec,1,1.43,0.0,0.95,0.25,2.63,12.0,14.63
19jfynhh,dmrj50g6,r46wgr8m_46C,1,4.86,0.07,0.15,1.0,6.08,12.0,18.08
19jfynhh,cazbiu32,60b69129f584ee4e38acf2a0,1,1.86,0.03,1.05,0.25,3.19,12.0,15.19
19jfynhh,gqkypjs0,63e885e4e1fc973179d56f63,1,3.84,0.05,0.8,0.25,4.94,12.0,16.94
19jfynhh,lzxipj79,r46wgr8m_17T,1,6.19,0.05,0.7,1.0,7.94,12.0,19.94
19jfynhh,85hz7qiq,r46wgr8m_10G,1,1.44,0.01,1.95,0.5,3.9,12.0,15.9
19jfynhh,jhdcqm61,665dd4ef9ba81d499d675de5,1,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,flyvzy21,656e8efb6e6610ae2d831f07,1,1.56,0.0,1.73,0.5,3.79,12.0,15.79
19jfynhh,lyn1qjin,r46wgr8m_69D,1,3.64,0.04,1.85,1.25,6.78,12.0,18.78
19jfynhh,kxf9220o,r46wgr8m_66K,1,6.09,0.06,0.1,1.25,7.5,12.0,19.5
19jfynhh,8vb2hpee,63e802622f8052bd67d6c5f0,1,2.54,0.0,0.9,0.25,3.69,12.0,15.69
19jfynhh,ori9nutk,19jfynhh_52O,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,u77e82zh,19jfynhh_42E,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,f6j4gj59,19jfynhh_78X,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,k4l9ie1q,19jfynhh_77A,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,cy3eway3,19jfynhh_23E,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,aa701gcx,19jfynhh_26M,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,xaf1cm0f,19jfynhh_57B,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,q4wqu013,19jfynhh_96L,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,r57ba7nu,19jfynhh_98E,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,rx4h3b20,19jfynhh_49B,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,vjzk0d1g,19jfynhh_08I,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
19jfynhh,wgwb0ua0,19jfynhh_12U,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
