1720554842.000000, 1720554842.000000, 1720554842.000000
32.000000, 32.000000, 32.000000
-64,-4,10
-64,-4,10
-64,-4,10
-63,-4,10
-64,-3,10
-64,-4,10
-64,-3,10
-63,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
-64,-4,10
-64,-3,10
-64,-3,10
-63,-4,11
-64,-3,9
-64,-4,9
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
-64,-3,10
-64,-3,10
-64,-4,10
-64,-4,10
-64,-3,10
-64,-4,10
-64,-4,10
-64,-3,10
-64,-3,10
-63,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
-63,-3,10
-64,-4,10
-64,-4,10
-63,-4,10
-64,-3,10
-63,-3,10
-64,-4,10
-64,-4,10
-64,-3,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
-64,-3,10
-64,-3,10
-63,-4,10
-64,-3,10
-64,-3,10
-64,-4,10
-64,-3,10
-64,-3,10
-64,-4,10
-64,-3,10
-64,-3,10
-63,-4,10
-64,-4,10
-64,-3,10
-63,-4,10
-64,-4,10
-63,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
-63,-3,10
-64,-4,10
-64,-4,10
-64,-4,10
-63,-4,10
-64,-3,10
-64,-4,10
-64,-3,10
-64,-4,10
-64,-4,10
-63,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
-63,-4,10
-64,-4,10
-64,-3,10
-64,-3,10
-64,-5,10
-64,-3,10
-64,-4,10
-64,-4,9
-64,-3,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-63,-4,10
-64,-4,10
-64,-4,10
-64,-4,9
-64,-4,11
-64,-4,10
-64,-4,9
-64,-4,10
-63,-4,10
-64,-4,10
-64,-3,10
-64,-4,10
-64,-3,10
-64,-3,10
-63,-4,10
-64,-3,10
-64,-3,10
-64,-4,10
-64,-3,10
-63,-4,10
-64,-4,10
-64,-3,10
-64,-3,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,9
-64,-3,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-4,10
-64,-3,10
