session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
qmq3iyfo,49593iw8,595727e6dff58d0001e5b883,1,SELL,2,16.0,0,,0,14936,13.0,10
qmq3iyfo,is7mme82,60d9e7e76cf2ab6d21eb5f99,1,BUY,2,13.0,0,,0,14807,13.0,10
qmq3iyfo,09h80zls,66d5d10f4defd1d7b2cdd5c5,1,BUY,2,16.0,2,,0,10858,13.0,10
qmq3iyfo,09h80zls,66d5d10f4defd1d7b2cdd5c5,1,SELL,1,17.0,0,,0,19882,13.0,10
qmq3iyfo,6dkx64i1,6658e4f0181c5007b04398cb,1,BUY,1,15.0,1,,0,14332,13.0,10
qmq3iyfo,jb0hjz7x,66bcc667ba1619c089fecbbb,1,BUY,1,13.0,0,,0,14964,13.0,10
qmq3iyfo,jb0hjz7x,66bcc667ba1619c089fecbbb,1,SELL,2,16.0,0,,0,20029,13.0,10
qmq3iyfo,evupemzj,5bdfb648484288000130dad0,1,SELL,4,13.0,4,,0,17481,13.0,10
qmq3iyfo,4rxdv0ll,66d36598db306c67c37bde18,1,BUY,2,13.0,0,,0,5965,13.0,10
qmq3iyfo,4rxdv0ll,66d36598db306c67c37bde18,1,SELL,2,16.0,0,,0,9803,13.0,10
qmq3iyfo,rkxcewoe,66a030cb2b449ce5c9a783f8,1,SELL,2,14.0,0,,0,18628,13.0,10
qmq3iyfo,f5xdkjn3,66a6840ee7dacc037e45681c,1,BUY,1,13.0,0,,0,10741,13.0,10
qmq3iyfo,f5xdkjn3,66a6840ee7dacc037e45681c,1,BUY,2,13.0,0,,0,12586,13.0,10
qmq3iyfo,f5xdkjn3,66a6840ee7dacc037e45681c,1,BUY,4,13.0,1,,0,13286,13.0,10
qmq3iyfo,f5xdkjn3,66a6840ee7dacc037e45681c,1,SELL,4,15.0,0,,0,17496,13.0,10
qmq3iyfo,qdecx3jn,668ea0c518a4d78ff5007041,1,BUY,2,15.0,2,,0,8376,13.0,10
qmq3iyfo,iemxtrvi,66e8f81e357d882730f18be0,1,BUY,4,16.0,4,,0,15441,13.0,10
qmq3iyfo,m5fbb2bs,6692de3d28a72d1606ce3331,1,SELL,1,13.0,1,,0,10217,13.0,10
qmq3iyfo,vqd6ybux,66868c8deb90d14934882ee5,1,SELL,3,12.0,3,,0,10640,13.0,10
qmq3iyfo,3rfgn8c3,65ade7fd7386573b4cb3ec4a,1,SELL,2,15.0,0,,0,17157,13.0,10
qmq3iyfo,1t2bc6ga,665cbb56d9ecb20564b9b607,1,SELL,2,12.0,2,,0,17519,13.0,10
qmq3iyfo,49593iw8,595727e6dff58d0001e5b883,2,BUY,1,13.0,0,,0,10783,13.0,4
qmq3iyfo,is7mme82,60d9e7e76cf2ab6d21eb5f99,2,SELL,1,11.0,1,,0,7411,13.0,4
qmq3iyfo,is7mme82,60d9e7e76cf2ab6d21eb5f99,2,SELL,2,11.0,2,,0,18410,13.0,4
qmq3iyfo,09h80zls,66d5d10f4defd1d7b2cdd5c5,2,BUY,2,13.0,0,,0,9243,13.0,4
qmq3iyfo,09h80zls,66d5d10f4defd1d7b2cdd5c5,2,SELL,4,16.0,0,,0,16703,13.0,4
qmq3iyfo,6dkx64i1,6658e4f0181c5007b04398cb,2,BUY,1,12.0,0,,0,9579,13.0,4
qmq3iyfo,6dkx64i1,6658e4f0181c5007b04398cb,2,SELL,2,15.0,0,,0,15870,13.0,4
qmq3iyfo,jb0hjz7x,66bcc667ba1619c089fecbbb,2,BUY,2,12.0,0,,0,14543,13.0,4
qmq3iyfo,qkvoqed5,66366f1058966314508ed6e4,2,BUY,4,12.0,0,,0,14916,13.0,4
qmq3iyfo,qkvoqed5,66366f1058966314508ed6e4,2,SELL,2,14.0,0,,0,17085,13.0,4
qmq3iyfo,qkvoqed5,66366f1058966314508ed6e4,2,BUY,3,12.0,0,,0,18994,13.0,4
qmq3iyfo,evupemzj,5bdfb648484288000130dad0,2,BUY,2,10.0,0,,0,11037,13.0,4
qmq3iyfo,4rxdv0ll,66d36598db306c67c37bde18,2,BUY,2,11.0,0,,0,6500,13.0,4
qmq3iyfo,4rxdv0ll,66d36598db306c67c37bde18,2,SELL,2,15.0,0,,0,13143,13.0,4
qmq3iyfo,rkxcewoe,66a030cb2b449ce5c9a783f8,2,SELL,1,14.0,0,,0,7234,13.0,4
qmq3iyfo,rkxcewoe,66a030cb2b449ce5c9a783f8,2,BUY,4,11.0,0,,0,13733,13.0,4
qmq3iyfo,rkxcewoe,66a030cb2b449ce5c9a783f8,2,BUY,3,11.0,0,,0,15583,13.0,4
qmq3iyfo,f5xdkjn3,66a6840ee7dacc037e45681c,2,BUY,1,14.0,1,,0,6893,13.0,4
qmq3iyfo,f5xdkjn3,66a6840ee7dacc037e45681c,2,BUY,5,13.0,0,,0,9393,13.0,4
