session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
4xx52jaf,92w3axlm,56bd7bf3d4e2180005a86846,1,BUY,2,15.0,0,,0,13313,17.0,0
4xx52jaf,fpgj81cx,66799662d6513151e840c6af,1,BUY,3,15.0,0,,0,10772,17.0,0
4xx52jaf,prv1jd1m,62bdc30224534809032cf056,1,BUY,5,16.0,0,,0,5583,17.0,0
4xx52jaf,2axwirir,5e3adfc595ff562fbdd130fa,1,BUY,4,16.0,0,,0,9722,17.0,0
4xx52jaf,2ux1nyku,62b628e4351d179f1ff6cc59,1,BUY,5,17.0,0,,0,7755,17.0,0
4xx52jaf,8hc8ifcl,5700616b8a49c7000d0c73ad,1,BUY,1,15.0,0,,0,9709,17.0,0
4xx52jaf,8hc8ifcl,5700616b8a49c7000d0c73ad,1,BUY,1,15.0,0,,0,13589,17.0,0
4xx52jaf,8hc8ifcl,5700616b8a49c7000d0c73ad,1,BUY,2,15.0,0,,0,17006,17.0,0
4xx52jaf,g0f97xwq,5ed543442db0060a955d12e1,1,BUY,3,14.0,0,,0,11817,17.0,0
4xx52jaf,pmglpeo0,56f9364e895094000c8f4967,1,BUY,4,14.0,0,,0,16643,17.0,0
4xx52jaf,5t4yymla,661562e4e67b59f945430148,1,BUY,1,13.0,0,,0,15602,17.0,0
4xx52jaf,zfdhwsil,66491e9882aaa64c5d0911d5,1,BUY,1,15.0,0,,0,11849,17.0,0
4xx52jaf,9bsabhg1,660452d6f4aa3a41d687885b,1,BUY,1,12.0,0,,0,8462,17.0,0
4xx52jaf,drh274n7,614ce6a7a33bac955957f7a6,1,BUY,1,14.0,0,,0,12554,17.0,0
4xx52jaf,r3sxhq5h,6680b99725961403f1c3ee3a,1,BUY,2,15.0,0,,0,13579,17.0,0
4xx52jaf,r3sxhq5h,6680b99725961403f1c3ee3a,1,BUY,4,16.0,0,,0,15725,17.0,0
4xx52jaf,bzuu7nth,62728f0c68b9ecf571a2dbd4,1,BUY,5,14.0,0,,0,18086,17.0,0
4xx52jaf,92w3axlm,56bd7bf3d4e2180005a86846,2,BUY,4,20.0,0,,0,5060,20.0,7
4xx52jaf,fpgj81cx,66799662d6513151e840c6af,2,BUY,5,19.0,0,,0,13353,20.0,7
4xx52jaf,prv1jd1m,62bdc30224534809032cf056,2,BUY,5,20.0,2,,0,6412,20.0,7
4xx52jaf,2axwirir,5e3adfc595ff562fbdd130fa,2,BUY,2,18.0,0,,0,7699,20.0,7
4xx52jaf,2axwirir,5e3adfc595ff562fbdd130fa,2,SELL,3,20.0,3,,0,17846,20.0,7
