time,value,page,rnd
1717525538.578125,0.796875,ConsentWaitPage,-2
1717525539.421875,0.84375,ConsentWaitPage,-2
1717525540.328125,0.90625,ConsentWaitPage,-2
1717525541.109375,0.78125,ConsentWaitPage,-2
1717525563.015625,0.78125,ConsentWaitPage,-2
1717525563.78125,0.765625,ConsentWaitPage,-2
1717525564.578125,0.796875,ConsentWaitPage,-2
1717525565.421875,0.84375,ConsentWaitPage,-2
1717525576.1875,0.78125,ConsentWaitPage,-2
1717525576.984375,0.796875,ConsentWaitPage,-2
1717525577.828125,0.84375,ConsentWaitPage,-2
1717525578.703125,0.875,ConsentWaitPage,-2
1717525579.5625,0.859375,ConsentWaitPage,-2
1717525580.421875,0.859375,ConsentWaitPage,-2
1717525581.328125,0.90625,ConsentWaitPage,-2
1717525582.234375,0.90625,ConsentWaitPage,-2
1717525583.078125,0.84375,ConsentWaitPage,-2
1717525583.90625,0.828125,ConsentWaitPage,-2
1717525584.71875,0.8125,ConsentWaitPage,-2
1717525585.546875,0.828125,ConsentWaitPage,-2
1717525586.34375,0.796875,ConsentWaitPage,-2
1717525587.140625,0.796875,ConsentWaitPage,-2
1717525587.96875,0.828125,ConsentWaitPage,-2
1717525588.8125,0.84375,ConsentWaitPage,-2
1717525596.234375,0.9375,ConsentWaitPage,-2
1717525597.015625,0.78125,ConsentWaitPage,-2
1717525600.953125,0.90625,ConsentWaitPage,-2
1717525601.671875,0.71875,ConsentWaitPage,-2
1717525602.65625,0.984375,ConsentWaitPage,-2
1717525603.46875,0.8125,ConsentWaitPage,-2
1717525604.3125,0.84375,ConsentWaitPage,-2
1717525605.171875,0.859375,ConsentWaitPage,-2
1717525606.03125,0.859375,ConsentWaitPage,-2
1717525606.9375,0.90625,ConsentWaitPage,-2
1717525607.875,0.9375,ConsentWaitPage,-2
1717525608.796875,0.921875,ConsentWaitPage,-2
1717525609.734375,0.9375,ConsentWaitPage,-2
1717525610.65625,0.921875,ConsentWaitPage,-2
1717525611.421875,0.765625,ConsentWaitPage,-2
1717525612.359375,0.9375,ConsentWaitPage,-2
1717525613.1875,0.828125,ConsentWaitPage,-2
1717525614.078125,0.890625,ConsentWaitPage,-2
1717525614.890625,0.8125,ConsentWaitPage,-2
1717525625.609375,0.75,ConsentWaitPage,-2
1717525626.40625,0.796875,ConsentWaitPage,-2
1717525627.25,0.84375,ConsentWaitPage,-2
1717525628.140625,0.890625,ConsentWaitPage,-2
1717525629.015625,0.875,ConsentWaitPage,-2
1717525629.84375,0.828125,ConsentWaitPage,-2
1717525630.703125,0.859375,ConsentWaitPage,-2
1717525631.5625,0.859375,ConsentWaitPage,-2
1717525632.421875,0.859375,ConsentWaitPage,-2
1717525633.203125,0.78125,ConsentWaitPage,-2
1717525633.953125,0.75,ConsentWaitPage,-2
1717525634.703125,0.75,ConsentWaitPage,-2
1717525635.453125,0.75,ConsentWaitPage,-2
1717525636.1875,0.734375,ConsentPage,-2
1717525636.953125,0.765625,ConsentPage,-2
1717525637.765625,0.8125,ConsentPage,-2
1717525638.625,0.859375,ConsentPage,-2
1717525639.5,0.875,PreMarketWait,1
1717525640.34375,0.84375,PreMarketWait,1
1717525641.1875,0.84375,PreMarketWait,1
1717525642.09375,0.90625,PreMarketWait,1
1717525643.03125,0.9375,PreMarketWait,1
1717525643.9375,0.90625,PreMarketWait,1
1717525644.828125,0.890625,PreMarketWait,1
1717525645.671875,0.84375,PreMarketWait,1
1717525646.53125,0.859375,PreMarketWait,1
1717525647.421875,0.890625,PreMarketWait,1
1717525680.296875,0.953125,PreMarketWait,1
1717525681.234375,0.9375,PreMarketWait,1
1717525682.1875,0.953125,PreMarketWait,1
1717525733.265625,0.671875,PreMarketWait,1
1717525740.078125,0.71875,PreMarketWait,1
1717525750.8125,0.78125,PreMarketWait,1
1717525751.625,0.8125,PreMarketWait,1
1717525752.453125,0.828125,PreMarketWait,1
1717525753.3125,0.859375,PreMarketWait,1
1717525754.109375,0.796875,PreMarketWait,1
1717525754.921875,0.8125,PreMarketWait,1
1717525755.75,0.828125,PreMarketWait,1
1717525756.609375,0.859375,PreMarketWait,1
1717525757.484375,0.875,PreMarketWait,1
1717525758.328125,0.84375,PreMarketWait,1
1717525759.171875,0.84375,PreMarketWait,1
1717525759.96875,0.796875,PreMarketWait,1
1717525760.75,0.78125,PreMarketWait,1
1717525761.578125,0.828125,PreMarketWait,1
1717525762.40625,0.828125,PreMarketWait,1
1717525763.25,0.84375,PreMarketWait,1
1717525764.0625,0.8125,PreMarketWait,1
1717525764.90625,0.84375,PreMarketWait,1
1717525765.71875,0.8125,PreMarketWait,1
1717525766.5625,0.84375,PreMarketWait,1
1717525767.359375,0.796875,PreMarketWait,1
1717525768.21875,0.859375,PreMarketWait,1
1717525769.078125,0.859375,PreMarketWait,1
1717525769.90625,0.828125,PreMarketWait,1
1717525770.71875,0.8125,PreMarketWait,1
1717525826.28125,0.8125,PreMarketWait,1
1717525827.09375,0.8125,PreMarketWait,1
1717525827.90625,0.8125,PreMarketWait,1
1717525828.734375,0.828125,PreMarketWait,1
1717525829.5625,0.828125,PreMarketWait,1
1717525830.390625,0.828125,PreMarketWait,1
1717525831.171875,0.78125,PreMarketWait,1
1717525832.015625,0.84375,PreMarketWait,1
1717525832.796875,0.78125,PreMarketWait,1
1717525833.59375,0.796875,PreMarketWait,1
1717525834.40625,0.8125,PreMarketWait,1
1717525835.234375,0.828125,PreMarketWait,1
1717525836.0,0.765625,PreMarketWait,1
1717525836.828125,0.828125,PreMarketWait,1
1717525837.65625,0.828125,PreMarketWait,1
1717525838.46875,0.8125,PreMarketWait,1
1717525839.296875,0.828125,PreMarketWait,1
1717525840.15625,0.859375,PreMarketWait,1
1717525840.890625,0.734375,PreMarketWait,1
1717525841.859375,0.96875,PreMarketWait,1
1717525842.734375,0.875,PreMarketWait,1
1717525851.671875,0.71875,PreMarketWait,1
1717525852.5,0.828125,PreMarketWait,1
1717525853.296875,0.796875,PreMarketWait,1
1717525854.15625,0.859375,PreMarketWait,1
1717525854.984375,0.828125,PreMarketWait,1
1717525855.84375,0.859375,PreMarketWait,1
1717525859.5,0.875,PreMarketWait,1
1717525860.359375,0.859375,PreMarketWait,1
1717525861.265625,0.90625,PreMarketWait,1
1717525862.140625,0.875,PreMarketWait,1
1717525863.046875,0.90625,PreMarketWait,1
1717525863.984375,0.9375,PreMarketWait,1
1717525864.875,0.890625,PreMarketWait,1
1717525865.765625,0.890625,PreMarketWait,1
1717525866.625,0.859375,PreMarketWait,1
1717525867.484375,0.859375,PreMarketWait,1
1717525868.3125,0.828125,PreMarketWait,1
1717525869.15625,0.84375,PreMarketWait,1
1717525944.25,0.859375,PreMarketWait,1
1717525945.09375,0.84375,PreMarketWait,1
1717525945.984375,0.890625,PreMarketWait,1
1717525946.875,0.890625,PreMarketWait,1
1717525947.796875,0.921875,PreMarketWait,1
1717525948.75,0.953125,PreMarketWait,1
1717525949.6875,0.9375,PreMarketWait,1
1717525950.640625,0.953125,PreMarketWait,1
1717525951.625,0.984375,PreMarketWait,1
1717525952.546875,0.921875,PreMarketWait,1
1717525953.484375,0.9375,PreMarketWait,1
1717525954.40625,0.921875,PreMarketWait,1
1717525955.328125,0.921875,PreMarketWait,1
1717525972.953125,0.90625,PreMarketWait,1
1717525973.71875,0.765625,PreMarketWait,1
1717525974.734375,1.015625,PreMarketWait,1
1717525975.640625,0.90625,PreMarketWait,1
1717525976.484375,0.84375,PreMarketWait,1
1717525977.34375,0.859375,PreMarketWait,1
1717525978.1875,0.84375,PreMarketWait,1
1717525979.03125,0.84375,PreMarketWait,1
1717525979.890625,0.859375,PreMarketWait,1
1717525980.765625,0.875,PreMarketWait,1
1717525981.671875,0.90625,PreMarketWait,1
1717525982.578125,0.90625,PreMarketWait,1
1717525983.515625,0.9375,PreMarketWait,1
1717526074.828125,0.90625,MarketGridChoice,1
1717526075.765625,0.9375,MarketGridChoice,1
1717526076.6875,0.921875,MarketGridChoice,1
1717526077.59375,0.90625,MarketGridChoice,1
1717526078.4375,0.84375,MarketGridChoice,1
1717526079.296875,0.859375,MarketGridChoice,1
1717526080.15625,0.859375,MarketGridChoice,1
1717526081.046875,0.890625,MarketGridChoice,1
1717526081.890625,0.84375,MarketGridChoice,1
1717526082.734375,0.84375,MarketGridChoice,1
1717526095.046875,0.703125,ForecastPage,1
1717526095.625,0.578125,ForecastPage,1
1717526111.15625,0.671875,ForecastPage,1
1717526111.796875,0.640625,ForecastPage,1
1717526112.453125,0.65625,ForecastPage,1
1717526113.15625,0.703125,ForecastPage,1
1717526113.875,0.71875,ForecastPage,1
1717526114.578125,0.703125,ForecastPage,1
1717526115.34375,0.765625,ForecastPage,1
1717526116.15625,0.8125,ForecastPage,1
1717526116.953125,0.796875,ForecastPage,1
1717526117.796875,0.84375,ForecastPage,1
1717526118.65625,0.859375,ForecastPage,1
1717526119.484375,0.828125,ForecastPage,1
1717526120.359375,0.875,ForecastPage,1
1717526121.25,0.890625,ForecastPage,1
1717526122.0625,0.8125,ForecastPage,1
1717526122.90625,0.84375,ForecastPage,1
1717526128.78125,0.765625,RoundResultsPage,1
1717526129.53125,0.75,RoundResultsPage,1
1717526130.296875,0.765625,RoundResultsPage,1
1717526131.09375,0.796875,RoundResultsPage,1
1717526131.890625,0.796875,RoundResultsPage,1
1717526147.1875,0.734375,RiskPage3,1
1717526147.890625,0.703125,RiskPage3,1
1717526148.640625,0.75,RiskPage3,1
1717526149.390625,0.75,RiskPage3,1
1717526150.1875,0.796875,RiskPage3,1
1717526150.9375,0.75,RiskPage3,1
1717526151.671875,0.734375,RiskPage3,1
1717526152.40625,0.734375,RiskPage3,1
1717526153.171875,0.765625,RiskPage4,1
1717526159.359375,0.796875,PreMarketWait,2
1717526160.1875,0.828125,PreMarketWait,2
1717526161.03125,0.84375,PreMarketWait,2
1717526161.90625,0.875,PreMarketWait,2
1717526162.78125,0.875,MarketGridChoice,2
1717526163.6875,0.90625,MarketGridChoice,2
1717526164.546875,0.859375,MarketGridChoice,2
1717526165.34375,0.796875,MarketGridChoice,2
1717526166.125,0.78125,MarketGridChoice,2
1717526166.9375,0.8125,MarketGridChoice,2
1717526167.78125,0.84375,MarketGridChoice,2
1717526168.640625,0.859375,MarketGridChoice,2
1717526169.484375,0.84375,MarketGridChoice,2
1717526170.375,0.890625,MarketGridChoice,2
1717526171.3125,0.9375,MarketGridChoice,2
1717526172.21875,0.90625,MarketGridChoice,2
1717526182.6875,0.84375,MarketGridChoice,2
1717526183.453125,0.765625,ForecastPage,2
1717526184.0625,0.609375,ForecastPage,2
1717526188.671875,0.8125,ForecastPage,2
1717526189.484375,0.8125,ForecastPage,2
1717526190.25,0.765625,ForecastPage,2
1717526191.234375,0.984375,ForecastPage,2
1717526192.09375,0.859375,ForecastPage,2
1717526193.015625,0.921875,ForecastPage,2
1717526193.765625,0.75,ForecastPage,2
1717526194.78125,1.015625,ForecastPage,2
1717526195.640625,0.859375,ForecastPage,2
1717526196.5,0.859375,ForecastPage,2
1717526214.453125,0.8125,MarketWaitPage,2
1717526215.125,0.671875,RoundResultsPage,2
1717526225.09375,0.75,RoundResultsPage,2
1717526225.953125,0.859375,RoundResultsPage,2
1717526226.765625,0.8125,RiskPage1,2
1717526234.453125,0.765625,RiskPage2,2
1717526251.6875,0.84375,MarketGridChoice,3
1717526252.53125,0.84375,MarketGridChoice,3
1717526253.3125,0.78125,MarketGridChoice,3
1717526254.109375,0.796875,MarketGridChoice,3
1717526254.90625,0.796875,MarketGridChoice,3
1717526255.71875,0.8125,MarketGridChoice,3
1717526256.46875,0.75,MarketGridChoice,3
1717526257.25,0.78125,MarketGridChoice,3
1717526258.03125,0.78125,MarketGridChoice,3
1717526258.828125,0.796875,MarketGridChoice,3
