Temperature,Sample,Timestamp,Time,1701384593
31.95,160,1701384633,17:50:33.00,
31.95,161,1701384633,17:50:33.25,
31.95,162,1701384634,17:50:33.50,
31.95,163,1701384634,17:50:33.75,
31.95,164,1701384634,17:50:34.00,
31.95,165,1701384634,17:50:34.25,
31.95,166,1701384635,17:50:34.50,
31.95,167,1701384635,17:50:34.75,
31.93,168,1701384635,17:50:35.00,
31.93,169,1701384635,17:50:35.25,
31.93,170,1701384636,17:50:35.50,
31.93,171,1701384636,17:50:35.75,
31.93,172,1701384636,17:50:36.00,
31.93,173,1701384636,17:50:36.25,
31.93,174,1701384637,17:50:36.50,
31.93,175,1701384637,17:50:36.75,
31.93,176,1701384637,17:50:37.00,
31.93,177,1701384637,17:50:37.25,
31.93,178,1701384638,17:50:37.50,
31.93,179,1701384638,17:50:37.75,
31.93,180,1701384638,17:50:38.00,
31.93,181,1701384638,17:50:38.25,
31.93,182,1701384639,17:50:38.50,
31.93,183,1701384639,17:50:38.75,
31.93,184,1701384639,17:50:39.00,
31.93,185,1701384639,17:50:39.25,
31.93,186,1701384640,17:50:39.50,
31.93,187,1701384640,17:50:39.75,
31.95,188,1701384640,17:50:40.00,
31.95,189,1701384640,17:50:40.25,
31.95,190,1701384641,17:50:40.50,
31.95,191,1701384641,17:50:40.75,
31.93,192,1701384641,17:50:41.00,
31.93,193,1701384641,17:50:41.25,
31.93,194,1701384642,17:50:41.50,
31.93,195,1701384642,17:50:41.75,
31.93,196,1701384642,17:50:42.00,
31.93,197,1701384642,17:50:42.25,
31.93,198,1701384643,17:50:42.50,
31.93,199,1701384643,17:50:42.75,
31.93,200,1701384643,17:50:43.00,
31.93,201,1701384643,17:50:43.25,
31.93,202,1701384644,17:50:43.50,
31.93,203,1701384644,17:50:43.75,
31.95,204,1701384644,17:50:44.00,
31.95,205,1701384644,17:50:44.25,
31.95,206,1701384645,17:50:44.50,
31.95,207,1701384645,17:50:44.75,
31.93,208,1701384645,17:50:45.00,
31.93,209,1701384645,17:50:45.25,
31.93,210,1701384646,17:50:45.50,
31.93,211,1701384646,17:50:45.75,
31.93,212,1701384646,17:50:46.00,
31.93,213,1701384646,17:50:46.25,
31.93,214,1701384647,17:50:46.50,
31.93,215,1701384647,17:50:46.75,
31.91,216,1701384647,17:50:47.00,
31.91,217,1701384647,17:50:47.25,
31.91,218,1701384648,17:50:47.50,
31.91,219,1701384648,17:50:47.75,
31.97,220,1701384648,17:50:48.00,
31.97,221,1701384648,17:50:48.25,
31.97,222,1701384649,17:50:48.50,
31.97,223,1701384649,17:50:48.75,
31.95,224,1701384649,17:50:49.00,
31.95,225,1701384649,17:50:49.25,
31.95,226,1701384650,17:50:49.50,
31.95,227,1701384650,17:50:49.75,
31.93,228,1701384650,17:50:50.00,
31.93,229,1701384650,17:50:50.25,
31.93,230,1701384651,17:50:50.50,
31.93,231,1701384651,17:50:50.75,
31.93,232,1701384651,17:50:51.00,
31.93,233,1701384651,17:50:51.25,
31.93,234,1701384652,17:50:51.50,
31.93,235,1701384652,17:50:51.75,
31.91,236,1701384652,17:50:52.00,
31.91,237,1701384652,17:50:52.25,
31.91,238,1701384653,17:50:52.50,
31.91,239,1701384653,17:50:52.75,
31.93,240,1701384653,17:50:53.00,
31.93,241,1701384653,17:50:53.25,
31.93,242,1701384654,17:50:53.50,
31.93,243,1701384654,17:50:53.75,
31.95,244,1701384654,17:50:54.00,
31.95,245,1701384654,17:50:54.25,
31.95,246,1701384655,17:50:54.50,
31.95,247,1701384655,17:50:54.75,
31.91,248,1701384655,17:50:55.00,
31.91,249,1701384655,17:50:55.25,
31.91,250,1701384656,17:50:55.50,
31.91,251,1701384656,17:50:55.75,
31.91,252,1701384656,17:50:56.00,
31.91,253,1701384656,17:50:56.25,
31.91,254,1701384657,17:50:56.50,
31.91,255,1701384657,17:50:56.75,
31.91,256,1701384657,17:50:57.00,
31.91,257,1701384657,17:50:57.25,
31.91,258,1701384658,17:50:57.50,
31.91,259,1701384658,17:50:57.75,
31.95,260,1701384658,17:50:58.00,
31.95,261,1701384658,17:50:58.25,
31.95,262,1701384659,17:50:58.50,
31.95,263,1701384659,17:50:58.75,
31.91,264,1701384659,17:50:59.00,
31.91,265,1701384659,17:50:59.25,
31.91,266,1701384660,17:50:59.50,
31.91,267,1701384660,17:50:59.75,
31.95,268,1701384660,17:51:00.00,
31.95,269,1701384660,17:51:00.25,
31.95,270,1701384661,17:51:00.50,
31.95,271,1701384661,17:51:00.75,
31.93,272,1701384661,17:51:01.00,
31.93,273,1701384661,17:51:01.25,
31.93,274,1701384662,17:51:01.50,
31.93,275,1701384662,17:51:01.75,
31.95,276,1701384662,17:51:02.00,
31.95,277,1701384662,17:51:02.25,
31.95,278,1701384663,17:51:02.50,
31.95,279,1701384663,17:51:02.75,
31.93,280,1701384663,17:51:03.00,
31.93,281,1701384663,17:51:03.25,
31.93,282,1701384664,17:51:03.50,
31.93,283,1701384664,17:51:03.75,
31.95,284,1701384664,17:51:04.00,
31.95,285,1701384664,17:51:04.25,
31.95,286,1701384665,17:51:04.50,
31.95,287,1701384665,17:51:04.75,
31.89,288,1701384665,17:51:05.00,
31.89,289,1701384665,17:51:05.25,
31.89,290,1701384666,17:51:05.50,
31.89,291,1701384666,17:51:05.75,
31.93,292,1701384666,17:51:06.00,
31.93,293,1701384666,17:51:06.25,
31.93,294,1701384667,17:51:06.50,
31.93,295,1701384667,17:51:06.75,
31.91,296,1701384667,17:51:07.00,
31.91,297,1701384667,17:51:07.25,
31.91,298,1701384668,17:51:07.50,
31.91,299,1701384668,17:51:07.75,
31.93,300,1701384668,17:51:08.00,
31.93,301,1701384668,17:51:08.25,
31.93,302,1701384669,17:51:08.50,
31.93,303,1701384669,17:51:08.75,
31.95,304,1701384669,17:51:09.00,
31.95,305,1701384669,17:51:09.25,
31.95,306,1701384670,17:51:09.50,
31.95,307,1701384670,17:51:09.75,
31.95,308,1701384670,17:51:10.00,
31.95,309,1701384670,17:51:10.25,
31.95,310,1701384671,17:51:10.50,
31.95,311,1701384671,17:51:10.75,
31.93,312,1701384671,17:51:11.00,
31.93,313,1701384671,17:51:11.25,
31.93,314,1701384672,17:51:11.50,
31.93,315,1701384672,17:51:11.75,
31.95,316,1701384672,17:51:12.00,
31.95,317,1701384672,17:51:12.25,
31.95,318,1701384673,17:51:12.50,
31.95,319,1701384673,17:51:12.75,
31.93,320,1701384673,17:51:13.00,
31.93,321,1701384673,17:51:13.25,
31.93,322,1701384674,17:51:13.50,
31.93,323,1701384674,17:51:13.75,
31.93,324,1701384674,17:51:14.00,
31.93,325,1701384674,17:51:14.25,
31.93,326,1701384675,17:51:14.50,
31.93,327,1701384675,17:51:14.75,
31.93,328,1701384675,17:51:15.00,
31.93,329,1701384675,17:51:15.25,
31.93,330,1701384676,17:51:15.50,
31.93,331,1701384676,17:51:15.75,
31.93,332,1701384676,17:51:16.00,
31.93,333,1701384676,17:51:16.25,
31.93,334,1701384677,17:51:16.50,
31.93,335,1701384677,17:51:16.75,
31.93,336,1701384677,17:51:17.00,
31.93,337,1701384677,17:51:17.25,
31.93,338,1701384678,17:51:17.50,
31.93,339,1701384678,17:51:17.75,
31.93,340,1701384678,17:51:18.00,
31.93,341,1701384678,17:51:18.25,
31.93,342,1701384679,17:51:18.50,
31.93,343,1701384679,17:51:18.75,
31.93,344,1701384679,17:51:19.00,
31.93,345,1701384679,17:51:19.25,
31.93,346,1701384680,17:51:19.50,
31.93,347,1701384680,17:51:19.75,
31.93,348,1701384680,17:51:20.00,
31.93,349,1701384680,17:51:20.25,
31.93,350,1701384681,17:51:20.50,
31.93,351,1701384681,17:51:20.75,
31.93,352,1701384681,17:51:21.00,
31.93,353,1701384681,17:51:21.25,
31.93,354,1701384682,17:51:21.50,
31.93,355,1701384682,17:51:21.75,
31.93,356,1701384682,17:51:22.00,
31.93,357,1701384682,17:51:22.25,
31.93,358,1701384683,17:51:22.50,
31.93,359,1701384683,17:51:22.75,
31.91,360,1701384683,17:51:23.00,
31.91,361,1701384683,17:51:23.25,
31.91,362,1701384684,17:51:23.50,
31.91,363,1701384684,17:51:23.75,
31.93,364,1701384684,17:51:24.00,
31.93,365,1701384684,17:51:24.25,
31.93,366,1701384685,17:51:24.50,
