HR,Sample,Timestamp,Time,1701384603
92.32,238,1701384841,17:54:01.00,
92.33,239,1701384842,17:54:02.00,
92.33,240,1701384843,17:54:03.00,
92.25,241,1701384844,17:54:04.00,
92.12,242,1701384845,17:54:05.00,
91.97,243,1701384846,17:54:06.00,
91.9,244,1701384847,17:54:07.00,
91.8,245,1701384848,17:54:08.00,
91.68,246,1701384849,17:54:09.00,
91.63,247,1701384850,17:54:10.00,
91.63,248,1701384851,17:54:11.00,
91.68,249,1701384852,17:54:12.00,
91.75,250,1701384853,17:54:13.00,
91.82,251,1701384854,17:54:14.00,
91.88,252,1701384855,17:54:15.00,
91.92,253,1701384856,17:54:16.00,
92,254,1701384857,17:54:17.00,
92.02,255,1701384858,17:54:18.00,
92,256,1701384859,17:54:19.00,
91.95,257,1701384860,17:54:20.00,
91.92,258,1701384861,17:54:21.00,
91.82,259,1701384862,17:54:22.00,
91.53,260,1701384863,17:54:23.00,
91.17,261,1701384864,17:54:24.00,
90.82,262,1701384865,17:54:25.00,
90.53,263,1701384866,17:54:26.00,
90.28,264,1701384867,17:54:27.00,
90.02,265,1701384868,17:54:28.00,
89.77,266,1701384869,17:54:29.00,
89.57,267,1701384870,17:54:30.00,
89.4,268,1701384871,17:54:31.00,
89.18,269,1701384872,17:54:32.00,
88.98,270,1701384873,17:54:33.00,
89.02,271,1701384874,17:54:34.00,
89.1,272,1701384875,17:54:35.00,
89.17,273,1701384876,17:54:36.00,
89.27,274,1701384877,17:54:37.00,
89.37,275,1701384878,17:54:38.00,
89.45,276,1701384879,17:54:39.00,
89.5,277,1701384880,17:54:40.00,
89.5,278,1701384881,17:54:41.00,
89.45,279,1701384882,17:54:42.00,
89.38,280,1701384883,17:54:43.00,
89.32,281,1701384884,17:54:44.00,
89.2,282,1701384885,17:54:45.00,
89.07,283,1701384886,17:54:46.00,
88.93,284,1701384887,17:54:47.00,
88.78,285,1701384888,17:54:48.00,
88.62,286,1701384889,17:54:49.00,
88.47,287,1701384890,17:54:50.00,
88.25,288,1701384891,17:54:51.00,
88.05,289,1701384892,17:54:52.00,
87.87,290,1701384893,17:54:53.00,
87.65,291,1701384894,17:54:54.00,
87.48,292,1701384895,17:54:55.00,
87.42,293,1701384896,17:54:56.00,
87.32,294,1701384897,17:54:57.00,
87.13,295,1701384898,17:54:58.00,
87.02,296,1701384899,17:54:59.00,
86.83,297,1701384900,17:55:00.00,
86.63,298,1701384901,17:55:01.00,
86.45,299,1701384902,17:55:02.00,
86.15,300,1701384903,17:55:03.00,
86.13,301,1701384904,17:55:04.00,
85.95,302,1701384905,17:55:05.00,
85.82,303,1701384906,17:55:06.00,
85.57,304,1701384907,17:55:07.00,
85.33,305,1701384908,17:55:08.00,
85.1,306,1701384909,17:55:09.00,
84.85,307,1701384910,17:55:10.00,
84.6,308,1701384911,17:55:11.00,
84.35,309,1701384912,17:55:12.00,
84.05,310,1701384913,17:55:13.00,
83.73,311,1701384914,17:55:14.00,
83.4,312,1701384915,17:55:15.00,
83.08,313,1701384916,17:55:16.00,
82.63,314,1701384917,17:55:17.00,
82.17,315,1701384918,17:55:18.00,
81.75,316,1701384919,17:55:19.00,
81.43,317,1701384920,17:55:20.00,
81.12,318,1701384921,17:55:21.00,
80.93,319,1701384922,17:55:22.00,
80.92,320,1701384923,17:55:23.00,
80.97,321,1701384924,17:55:24.00,
80.97,322,1701384925,17:55:25.00,
80.93,323,1701384926,17:55:26.00,
80.9,324,1701384927,17:55:27.00,
80.88,325,1701384928,17:55:28.00,
80.85,326,1701384929,17:55:29.00,
80.8,327,1701384930,17:55:30.00,
80.73,328,1701384931,17:55:31.00,
80.67,329,1701384932,17:55:32.00,
80.62,330,1701384933,17:55:33.00,
80.55,331,1701384934,17:55:34.00,
80.45,332,1701384935,17:55:35.00,
80.37,333,1701384936,17:55:36.00,
80.23,334,1701384937,17:55:37.00,
80.12,335,1701384938,17:55:38.00,
79.98,336,1701384939,17:55:39.00,
79.87,337,1701384940,17:55:40.00,
79.72,338,1701384941,17:55:41.00,
79.57,339,1701384942,17:55:42.00,
79.45,340,1701384943,17:55:43.00,
79.33,341,1701384944,17:55:44.00,
79.28,342,1701384945,17:55:45.00,
79.22,343,1701384946,17:55:46.00,
79.12,344,1701384947,17:55:47.00,
78.98,345,1701384948,17:55:48.00,
78.87,346,1701384949,17:55:49.00,
78.75,347,1701384950,17:55:50.00,
78.65,348,1701384951,17:55:51.00,
78.52,349,1701384952,17:55:52.00,
78.35,350,1701384953,17:55:53.00,
78.17,351,1701384954,17:55:54.00,
78,352,1701384955,17:55:55.00,
77.7,353,1701384956,17:55:56.00,
77.4,354,1701384957,17:55:57.00,
77.08,355,1701384958,17:55:58.00,
76.62,356,1701384959,17:55:59.00,
76.22,357,1701384960,17:56:00.00,
75.8,358,1701384961,17:56:01.00,
75.37,359,1701384962,17:56:02.00,
75.02,360,1701384963,17:56:03.00,
74.45,361,1701384964,17:56:04.00,
74.08,362,1701384965,17:56:05.00,
73.67,363,1701384966,17:56:06.00,
73.8,364,1701384967,17:56:07.00,
73.92,365,1701384968,17:56:08.00,
74.15,366,1701384969,17:56:09.00,
74.3,367,1701384970,17:56:10.00,
74.47,368,1701384971,17:56:11.00,
74.6,369,1701384972,17:56:12.00,
74.75,370,1701384973,17:56:13.00,
74.9,371,1701384974,17:56:14.00,
75.1,372,1701384975,17:56:15.00,
75.3,373,1701384976,17:56:16.00,
75.57,374,1701384977,17:56:17.00,
75.88,375,1701384978,17:56:18.00,
76.17,376,1701384979,17:56:19.00,
76.37,377,1701384980,17:56:20.00,
76.55,378,1701384981,17:56:21.00,
76.6,379,1701384982,17:56:22.00,
76.65,380,1701384983,17:56:23.00,
76.72,381,1701384984,17:56:24.00,
76.78,382,1701384985,17:56:25.00,
76.85,383,1701384986,17:56:26.00,
76.92,384,1701384987,17:56:27.00,
77.02,385,1701384988,17:56:28.00,
77.05,386,1701384989,17:56:29.00,
77.1,387,1701384990,17:56:30.00,
77.13,388,1701384991,17:56:31.00,
77.2,389,1701384992,17:56:32.00,
77.25,390,1701384993,17:56:33.00,
77.28,391,1701384994,17:56:34.00,
77.32,392,1701384995,17:56:35.00,
77.37,393,1701384996,17:56:36.00,
77.43,394,1701384997,17:56:37.00,
77.48,395,1701384998,17:56:38.00,
77.53,396,1701384999,17:56:39.00,
77.57,397,1701385000,17:56:40.00,
77.6,398,1701385001,17:56:41.00,
77.63,399,1701385002,17:56:42.00,
77.65,400,1701385003,17:56:43.00,
77.67,401,1701385004,17:56:44.00,
77.72,402,1701385005,17:56:45.00,
77.82,403,1701385006,17:56:46.00,
77.78,404,1701385007,17:56:47.00,
77.8,405,1701385008,17:56:48.00,
77.85,406,1701385009,17:56:49.00,
77.92,407,1701385010,17:56:50.00,
77.97,408,1701385011,17:56:51.00,
78.1,409,1701385012,17:56:52.00,
78.28,410,1701385013,17:56:53.00,
78.52,411,1701385014,17:56:54.00,
78.7,412,1701385015,17:56:55.00,
78.95,413,1701385016,17:56:56.00,
79.18,414,1701385017,17:56:57.00,
79.38,415,1701385018,17:56:58.00,
79.63,416,1701385019,17:56:59.00,
79.92,417,1701385020,17:57:00.00,
80.18,418,1701385021,17:57:01.00,
80.43,419,1701385022,17:57:02.00,
80.68,420,1701385023,17:57:03.00,
80.95,421,1701385024,17:57:04.00,
81.22,422,1701385025,17:57:05.00,
81.48,423,1701385026,17:57:06.00,
81.25,424,1701385027,17:57:07.00,
81.05,425,1701385028,17:57:08.00,
80.77,426,1701385029,17:57:09.00,
80.53,427,1701385030,17:57:10.00,
80.28,428,1701385031,17:57:11.00,
80.07,429,1701385032,17:57:12.00,
79.85,430,1701385033,17:57:13.00,
79.68,431,1701385034,17:57:14.00,
79.48,432,1701385035,17:57:15.00,
79.3,433,1701385036,17:57:16.00,
79.18,434,1701385037,17:57:17.00,
79.07,435,1701385038,17:57:18.00,
78.95,436,1701385039,17:57:19.00,
78.88,437,1701385040,17:57:20.00,
78.8,438,1701385041,17:57:21.00,
78.82,439,1701385042,17:57:22.00,
78.83,440,1701385043,17:57:23.00,
78.87,441,1701385044,17:57:24.00,
78.93,442,1701385045,17:57:25.00,
79,443,1701385046,17:57:26.00,
79.07,444,1701385047,17:57:27.00,
79.1,445,1701385048,17:57:28.00,
79.22,446,1701385049,17:57:29.00,
79.33,447,1701385050,17:57:30.00,
79.53,448,1701385051,17:57:31.00,
79.78,449,1701385052,17:57:32.00,
80.05,450,1701385053,17:57:33.00,
80.3,451,1701385054,17:57:34.00,
80.55,452,1701385055,17:57:35.00,
80.83,453,1701385056,17:57:36.00,
81.12,454,1701385057,17:57:37.00,
81.4,455,1701385058,17:57:38.00,
81.68,456,1701385059,17:57:39.00,
82.03,457,1701385060,17:57:40.00,
82.2,458,1701385061,17:57:41.00,
82.43,459,1701385062,17:57:42.00,
82.67,460,1701385063,17:57:43.00,
82.9,461,1701385064,17:57:44.00,
83.08,462,1701385065,17:57:45.00,
83.08,463,1701385066,17:57:46.00,
83.22,464,1701385067,17:57:47.00,
83.3,465,1701385068,17:57:48.00,
83.33,466,1701385069,17:57:49.00,
83.38,467,1701385070,17:57:50.00,
83.45,468,1701385071,17:57:51.00,
83.47,469,1701385072,17:57:52.00,
83.45,470,1701385073,17:57:53.00,
83.38,471,1701385074,17:57:54.00,
83.38,472,1701385075,17:57:55.00,
83.33,473,1701385076,17:57:56.00,
83.3,474,1701385077,17:57:57.00,
83.33,475,1701385078,17:57:58.00,
83.35,476,1701385079,17:57:59.00,
83.33,477,1701385080,17:58:00.00,
83.33,478,1701385081,17:58:01.00,
83.37,479,1701385082,17:58:02.00,
83.45,480,1701385083,17:58:03.00,
83.52,481,1701385084,17:58:04.00,
83.58,482,1701385085,17:58:05.00,
83.63,483,1701385086,17:58:06.00,
83.67,484,1701385087,17:58:07.00,
83.78,485,1701385088,17:58:08.00,
83.88,486,1701385089,17:58:09.00,
84.07,487,1701385090,17:58:10.00,
84.23,488,1701385091,17:58:11.00,
84.37,489,1701385092,17:58:12.00,
84.52,490,1701385093,17:58:13.00,
84.65,491,1701385094,17:58:14.00,
84.8,492,1701385095,17:58:15.00,
84.93,493,1701385096,17:58:16.00,
85,494,1701385097,17:58:17.00,
85.02,495,1701385098,17:58:18.00,
84.98,496,1701385099,17:58:19.00,
84.92,497,1701385100,17:58:20.00,
84.83,498,1701385101,17:58:21.00,
84.75,499,1701385102,17:58:22.00,
84.65,500,1701385103,17:58:23.00,
84.5,501,1701385104,17:58:24.00,
84.33,502,1701385105,17:58:25.00,
84.17,503,1701385106,17:58:26.00,
83.98,504,1701385107,17:58:27.00,
83.82,505,1701385108,17:58:28.00,
83.65,506,1701385109,17:58:29.00,
83.5,507,1701385110,17:58:30.00,
83.25,508,1701385111,17:58:31.00,
82.93,509,1701385112,17:58:32.00,
82.63,510,1701385113,17:58:33.00,
82.33,511,1701385114,17:58:34.00,
82.03,512,1701385115,17:58:35.00,
81.68,513,1701385116,17:58:36.00,
81.33,514,1701385117,17:58:37.00,
80.98,515,1701385118,17:58:38.00,
80.65,516,1701385119,17:58:39.00,
80.25,517,1701385120,17:58:40.00,
80.07,518,1701385121,17:58:41.00,
79.83,519,1701385122,17:58:42.00,
79.73,520,1701385123,17:58:43.00,
79.62,521,1701385124,17:58:44.00,
79.47,522,1701385125,17:58:45.00,
79.4,523,1701385126,17:58:46.00,
79.35,524,1701385127,17:58:47.00,
79.3,525,1701385128,17:58:48.00,
79.22,526,1701385129,17:58:49.00,
79.12,527,1701385130,17:58:50.00,
79.03,528,1701385131,17:58:51.00,
78.92,529,1701385132,17:58:52.00,
78.8,530,1701385133,17:58:53.00,
78.68,531,1701385134,17:58:54.00,
78.55,532,1701385135,17:58:55.00,
78.4,533,1701385136,17:58:56.00,
78.25,534,1701385137,17:58:57.00,
78.08,535,1701385138,17:58:58.00,
77.95,536,1701385139,17:58:59.00,
77.83,537,1701385140,17:59:00.00,
77.73,538,1701385141,17:59:01.00,
77.63,539,1701385142,17:59:02.00,
77.53,540,1701385143,17:59:03.00,
77.43,541,1701385144,17:59:04.00,
77.35,542,1701385145,17:59:05.00,
77.28,543,1701385146,17:59:06.00,
77.25,544,1701385147,17:59:07.00,
77.12,545,1701385148,17:59:08.00,
76.98,546,1701385149,17:59:09.00,
76.78,547,1701385150,17:59:10.00,
76.57,548,1701385151,17:59:11.00,
76.37,549,1701385152,17:59:12.00,
76.13,550,1701385153,17:59:13.00,
75.9,551,1701385154,17:59:14.00,
75.65,552,1701385155,17:59:15.00,
75.42,553,1701385156,17:59:16.00,
75.23,554,1701385157,17:59:17.00,
75.07,555,1701385158,17:59:18.00,
74.97,556,1701385159,17:59:19.00,
74.87,557,1701385160,17:59:20.00,
74.78,558,1701385161,17:59:21.00,
74.72,559,1701385162,17:59:22.00,
74.67,560,1701385163,17:59:23.00,
74.63,561,1701385164,17:59:24.00,
74.62,562,1701385165,17:59:25.00,
74.6,563,1701385166,17:59:26.00,
74.6,564,1701385167,17:59:27.00,
74.58,565,1701385168,17:59:28.00,
74.57,566,1701385169,17:59:29.00,
74.53,567,1701385170,17:59:30.00,
74.53,568,1701385171,17:59:31.00,
74.55,569,1701385172,17:59:32.00,
74.57,570,1701385173,17:59:33.00,
74.6,571,1701385174,17:59:34.00,
74.67,572,1701385175,17:59:35.00,
74.72,573,1701385176,17:59:36.00,
74.78,574,1701385177,17:59:37.00,
74.87,575,1701385178,17:59:38.00,
74.95,576,1701385179,17:59:39.00,
75.03,577,1701385180,17:59:40.00,
75.08,578,1701385181,17:59:41.00,
75.12,579,1701385182,17:59:42.00,
75.02,580,1701385183,17:59:43.00,
74.93,581,1701385184,17:59:44.00,
74.9,582,1701385185,17:59:45.00,
74.9,583,1701385186,17:59:46.00,
74.9,584,1701385187,17:59:47.00,
74.88,585,1701385188,17:59:48.00,
74.88,586,1701385189,17:59:49.00,
74.88,587,1701385190,17:59:50.00,
74.88,588,1701385191,17:59:51.00,
74.88,589,1701385192,17:59:52.00,
74.88,590,1701385193,17:59:53.00,
74.87,591,1701385194,17:59:54.00,
74.85,592,1701385195,17:59:55.00,
74.78,593,1701385196,17:59:56.00,
74.68,594,1701385197,17:59:57.00,
74.57,595,1701385198,17:59:58.00,
74.43,596,1701385199,17:59:59.00,
74.32,597,1701385200,18:00:00.00,
74.22,598,1701385201,18:00:01.00,
74.13,599,1701385202,18:00:02.00,
74.07,600,1701385203,18:00:03.00,
74.03,601,1701385204,18:00:04.00,
74.02,602,1701385205,18:00:05.00,
74.03,603,1701385206,18:00:06.00,
74.08,604,1701385207,18:00:07.00,
74.18,605,1701385208,18:00:08.00,
74.28,606,1701385209,18:00:09.00,
74.4,607,1701385210,18:00:10.00,
74.55,608,1701385211,18:00:11.00,
74.7,609,1701385212,18:00:12.00,
74.85,610,1701385213,18:00:13.00,
75,611,1701385214,18:00:14.00,
75.13,612,1701385215,18:00:15.00,
75.25,613,1701385216,18:00:16.00,
75.4,614,1701385217,18:00:17.00,
75.55,615,1701385218,18:00:18.00,
75.72,616,1701385219,18:00:19.00,
75.9,617,1701385220,18:00:20.00,
76.2,618,1701385221,18:00:21.00,
76.48,619,1701385222,18:00:22.00,
76.82,620,1701385223,18:00:23.00,
77.15,621,1701385224,18:00:24.00,
77.47,622,1701385225,18:00:25.00,
77.77,623,1701385226,18:00:26.00,
78.05,624,1701385227,18:00:27.00,
78.33,625,1701385228,18:00:28.00,
78.57,626,1701385229,18:00:29.00,
78.77,627,1701385230,18:00:30.00,
78.97,628,1701385231,18:00:31.00,
79.22,629,1701385232,18:00:32.00,
79.43,630,1701385233,18:00:33.00,
79.6,631,1701385234,18:00:34.00,
79.72,632,1701385235,18:00:35.00,
79.83,633,1701385236,18:00:36.00,
79.92,634,1701385237,18:00:37.00,
79.98,635,1701385238,18:00:38.00,
80.03,636,1701385239,18:00:39.00,
80.07,637,1701385240,18:00:40.00,
80.08,638,1701385241,18:00:41.00,
80.1,639,1701385242,18:00:42.00,
80.13,640,1701385243,18:00:43.00,
80.17,641,1701385244,18:00:44.00,
80.18,642,1701385245,18:00:45.00,
80.22,643,1701385246,18:00:46.00,
80.25,644,1701385247,18:00:47.00,
80.3,645,1701385248,18:00:48.00,
