time,value,zscore,tonic,phasic,page,rnd
1721239339.25,0.148554,0.4770245329950443,0.4165912743174791,0.06043325866578356,ConsentWaitPage,-2
1721239339.5,0.147273,0.4531826124416235,0.4235586733200158,0.029623939110367564,ConsentWaitPage,-2
1721239339.75,0.145993,0.4293593038480419,0.4314379834972483,-0.0020786796598540117,ConsentWaitPage,-2
1721239340.0,0.144712,0.405517383294621,0.4399684910974693,-0.034451107812859566,ConsentWaitPage,-2
1721239340.25,0.147273,0.4531826124416235,0.4488659402205144,0.004316672211769616,ConsentWaitPage,-2
1721239340.5,0.148554,0.4770245329950443,0.45782820737892277,0.019196325607479102,ConsentWaitPage,-2
1721239340.75,0.148554,0.4770245329950443,0.46654147331463025,0.010483059672482864,ConsentWaitPage,-2
1721239341.0,0.147273,0.4531826124416235,0.4746867587085668,-0.021504146274161196,ConsentWaitPage,-2
1721239341.25,0.151115,0.5246897621420473,0.4819466830899807,0.04274307904555149,ConsentWaitPage,-2
1721239341.5,0.149835,0.5008664535484653,0.4880123016186116,0.012854151924018287,ConsentWaitPage,-2
1721239341.75,0.149835,0.5008664535484653,0.49258987244359204,0.008276581099682795,ConsentWaitPage,-2
1721239342.0,0.148554,0.4770245329950443,0.4954074079752045,-0.018382874984749997,ConsentWaitPage,-2
1721239342.25,0.148554,0.4770245329950443,0.496220866551648,-0.01919633356064511,ConsentWaitPage,-2
1721239342.5,0.145993,0.4293593038480419,0.49481984654254635,-0.06546054269805629,ConsentWaitPage,-2
1721239342.75,0.147273,0.4531826124416235,0.491032652828581,-0.03785004039008366,ConsentWaitPage,-2
1721239343.0,0.149835,0.5008664535484653,0.4847306158360148,0.016135837709682396,ConsentWaitPage,-2
1721239343.25,0.149835,0.5008664535484653,0.4758315560048451,0.025034897541140844,ConsentWaitPage,-2
1721239343.5,0.153676,0.5723549912890503,0.4643023019479927,0.10805268933879797,ConsentWaitPage,-2
1721239343.75,0.152396,0.5485316826954681,0.4501601888523904,0.09837149384097164,ConsentWaitPage,-2
1721239344.0,0.152396,0.5485316826954681,0.43347348500841165,0.11505819768504265,ConsentWaitPage,-2
1721239344.25,0.152396,0.5485316826954681,0.41436071863004376,0.13417096406344745,ConsentWaitPage,-2
1721239344.5,0.151115,0.5246897621420473,0.3929889039512131,0.13170085818884517,ConsentWaitPage,-2
1721239344.75,0.152396,0.5485316826954681,0.3695706942786629,0.1789609884147611,ConsentWaitPage,-2
1721239345.0,0.152396,0.5485316826954681,0.34436051934666073,0.20417116334667063,ConsentWaitPage,-2
1721239345.25,0.153676,0.5723549912890503,0.3176497938759834,0.2547051974108049,ConsentWaitPage,-2
1721239345.5,0.139589,0.3101683130407763,0.2897613124510791,0.020407000587281635,ConsentWaitPage,-2
1721239345.75,0.126783,0.07182355534592365,0.26104297128866527,-0.18921941594533545,ConsentWaitPage,-2
1721239346.0,0.121661,-0.023506902948082053,0.23186097865271416,-0.2553678816035905,ConsentWaitPage,-2
1721239346.25,0.12038,-0.04734882350150292,0.20259273114582085,-0.2499415546503375,ConsentWaitPage,-2
1721239346.5,0.130625,0.14333070504634698,0.17361954193195436,-0.03028883688885589,ConsentWaitPage,-2
1721239346.75,0.138309,0.2863450044471942,0.14531940902167936,0.14102559542202053,ConsentWaitPage,-2
1721239347.0,0.142151,0.357852154147618,0.11806000785355324,0.2397921462903173,ConsentWaitPage,-2
1721239347.25,0.142151,0.357852154147618,0.09219208376595471,0.26566007037765726,ConsentWaitPage,-2
1721239347.5,0.131906,0.16717262559976787,0.06804340758897956,0.09912921800651861,ConsentWaitPage,-2
1721239347.75,0.111415,-0.214205043455771,0.04591344174918265,-0.26011848520949354,ConsentWaitPage,-2
1721239348.0,0.103732,-0.3572007308967794,0.026068844336935945,-0.3832695752385342,ConsentWaitPage,-2
1721239348.25,0.105012,-0.33337742230319756,0.008739913404502251,-0.3421173357128082,ConsentWaitPage,-2
1721239348.5,0.09989,-0.428707880597203,-0.005881957556499793,-0.42282592304611166,ConsentWaitPage,-2
1721239348.75,0.09989,-0.428707880597203,-0.017645779418293765,-0.41106210118462644,ConsentWaitPage,-2
1721239349.0,0.090925,-0.595564100551471,-0.026441431128479385,-0.5691226694290222,ConsentWaitPage,-2
1721239349.25,0.103732,-0.3572007308967794,-0.0321991404050713,-0.3250015904980506,ConsentWaitPage,-2
1721239349.5,0.116538,-0.11885597320192652,-0.034888077957218364,-0.08396789525135334,ConsentWaitPage,-2
1721239349.75,0.137028,0.2625030838937738,-0.03451420057143729,0.2970172844582823,ConsentWaitPage,-2
1721239350.0,0.143431,0.3816754627412001,-0.031117508774516175,0.41279297150853367,ConsentWaitPage,-2
1721239350.25,0.143431,0.3816754627412001,-0.024768903443582294,0.4064443661773854,ConsentWaitPage,-2
1721239350.5,0.143431,0.3816754627412001,-0.015566830561267272,0.39724229329490285,ConsentWaitPage,-2
1721239350.75,0.144712,0.405517383294621,-0.003633893888313447,0.40915127717525457,ConsentWaitPage,-2
1721239351.0,0.143431,0.3816754627412001,0.010886407022797917,0.37078905571066173,ConsentWaitPage,-2
1721239351.25,0.14087,0.3340102335941972,0.027832688668183714,0.30617754491826676,ConsentWaitPage,-2
1721239351.5,0.137028,0.2625030838937738,0.04702836000032515,0.215474723885747,ConsentWaitPage,-2
1721239351.75,0.135748,0.23867977530019172,0.0682839209457056,0.17039585434687465,ConsentWaitPage,-2
1721239352.0,0.134467,0.21483785474677083,0.09139888322349274,0.12343897151579258,ConsentWaitPage,-2
