time,value,zscore,tonic,phasic,page,rnd
1712259089.25,0.123023,1.7154950217821059,1.7163621081754392,-0.0008670864362761016,ConsentWaitPage,-2
1712259089.5,0.123023,1.7154950217821059,1.7123004837615008,0.0031945379779383595,ConsentWaitPage,-2
1712259089.75,0.124304,1.753309394544065,1.7075268594965904,0.045782535005069326,ConsentWaitPage,-2
1712259090.0,0.12046,1.6398367568415122,1.7020606016556739,-0.06222384485632147,ConsentWaitPage,-2
1712259090.25,0.121741,1.6776511296034713,1.6959355963111384,-0.0182844667495978,ConsentWaitPage,-2
1712259090.5,0.123023,1.7154950217821059,1.689199648131892,0.02629537360849832,ConsentWaitPage,-2
1712259090.75,0.12046,1.6398367568415122,1.6819135723516396,-0.04207681555163863,ConsentWaitPage,-2
1712259091.0,0.121741,1.6776511296034713,1.674150003890154,0.003501125672000477,ConsentWaitPage,-2
1712259091.25,0.121741,1.6776511296034713,1.665991952320006,0.011659177242331724,ConsentWaitPage,-2
1712259091.5,0.121741,1.6776511296034713,1.6575311352459425,0.0201199943165649,ConsentWaitPage,-2
1712259091.75,0.12046,1.6398367568415122,1.648866125798692,-0.009029368997990332,ConsentWaitPage,-2
1712259092.0,0.121741,1.6776511296034713,1.640100352399866,0.03755077716292664,ConsentWaitPage,-2
1712259092.25,0.119178,1.6019928646628776,1.6313399907425354,-0.029347126120231243,ConsentWaitPage,-2
1712259092.5,0.119178,1.6019928646628776,1.622691789015765,-0.020698924393386667,ConsentWaitPage,-2
1712259092.75,0.116615,1.5263345997222835,1.6142608677145258,-0.0879262680327013,ConsentWaitPage,-2
1712259093.0,0.117897,1.5641784919009185,1.6061485348676663,-0.04197004300720003,ConsentWaitPage,-2
1712259093.25,0.117897,1.5641784919009185,1.5984501562093612,-0.0342716643489185,ConsentWaitPage,-2
1712259093.5,0.12046,1.6398367568415122,1.5912531178654468,0.04858363893554013,ConsentWaitPage,-2
1712259093.75,0.119178,1.6019928646628776,1.5846349168134364,0.017357947808843553,ConsentWaitPage,-2
1712259094.0,0.12046,1.6398367568415122,1.5786614120585436,0.061175344742278655,ConsentWaitPage,-2
1712259094.25,0.12046,1.6398367568415122,1.5733852674429791,0.06645148935773097,ConsentWaitPage,-2
1712259094.5,0.117897,1.5641784919009185,1.5688446153951308,-0.0046661235351467545,ConsentWaitPage,-2
1712259094.75,0.119178,1.6019928646628776,1.5650619696397765,0.03693089498201442,ConsentWaitPage,-2
1712259095.0,0.116615,1.5263345997222835,1.56204341366931,-0.03570881398828432,ConsentWaitPage,-2
1712259095.25,0.117897,1.5641784919009185,1.5597780902767675,0.004400401582703448,ConsentWaitPage,-2
1712259095.5,0.117897,1.5641784919009185,1.5582380153517674,0.0059404765074973775,ConsentWaitPage,-2
1712259095.75,0.116615,1.5263345997222835,1.5573782362119264,-0.03104363653151556,ConsentWaitPage,-2
1712259096.0,0.116615,1.5263345997222835,1.557137350873399,-0.030802751193216512,ConsentWaitPage,-2
1712259096.25,0.117897,1.5641784919009185,1.5574383998389032,0.0067400920196803715,ConsentWaitPage,-2
1712259096.5,0.116615,1.5263345997222835,1.5581901362479802,-0.031855536568265154,ConsentWaitPage,-2
1712259096.75,0.116615,1.5263345997222835,1.5592886736875402,-0.03295407400805034,ConsentWaitPage,-2
1712259097.0,0.117897,1.5641784919009185,1.560619503735064,0.0035589881228547064,ConsentWaitPage,-2
1712259097.25,0.12046,1.6398367568415122,1.5620598675614044,0.07777688923693082,ConsentWaitPage,-2
1712259097.5,0.116615,1.5263345997222835,1.563481457818739,-0.03714685813977441,ConsentWaitPage,-2
1712259097.75,0.116615,1.5263345997222835,1.5647534187190109,-0.03841881904014743,ConsentWaitPage,-2
1712259098.0,0.116615,1.5263345997222835,1.5657456037410984,-0.039411004062293156,ConsentWaitPage,-2
1712259098.25,0.115334,1.4885202269603248,1.5663320417928872,-0.07781181487605454,ConsentWaitPage,-2
1712259098.5,0.116615,1.5263345997222835,1.5663945538973982,-0.04005995421857835,ConsentWaitPage,-2
1712259098.75,0.116615,1.5263345997222835,1.5658264536717215,-0.039491853992834496,ConsentWaitPage,-2
1712259099.0,0.115334,1.4885202269603248,1.5645362562810945,-0.07601602936406593,ConsentWaitPage,-2
1712259099.25,0.117897,1.5641784919009185,1.5624513125668147,0.0017271792909347647,ConsentWaitPage,-2
1712259099.5,0.116615,1.5263345997222835,1.5595212781213565,-0.033186678442091826,ConsentWaitPage,-2
1712259099.75,0.116615,1.5263345997222835,1.5557213216810042,-0.029386722001570702,ConsentWaitPage,-2
1712259100.0,0.117897,1.5641784919009185,1.5510549737579016,0.01312351810034934,ConsentWaitPage,-2
1712259100.25,0.116615,1.5263345997222835,1.5455565153136184,-0.019221915633811974,ConsentWaitPage,-2
1712259100.5,0.117897,1.5641784919009185,1.5392928077856367,0.02488568407299599,ConsentWaitPage,-2
1712259100.75,0.116615,1.5263345997222835,1.5323644701408097,-0.006029870460628611,ConsentWaitPage,-2
1712259101.0,0.117897,1.5641784919009185,1.5249063159960365,0.03927217586294442,ConsentWaitPage,-2
1712259101.25,0.117897,1.5641784919009185,1.5170869742931687,0.04709151756594999,ConsentWaitPage,-2
1712259101.5,0.119178,1.6019928646628776,1.5091076305455464,0.0928852340756349,ConsentWaitPage,-2
1712259101.75,0.117897,1.5641784919009185,1.5011998422081323,0.06297864965115277,ConsentWaitPage,-2
1712259102.0,0.117897,1.5641784919009185,1.4936224010755825,0.07055609078371805,ConsentWaitPage,-2
