HR,Sample,Timestamp,Time,1701384585
102.82,94,1701384679,17:51:19.00,
102.8,95,1701384680,17:51:20.00,
102.77,96,1701384681,17:51:21.00,
102.77,97,1701384682,17:51:22.00,
102.75,98,1701384683,17:51:23.00,
102.72,99,1701384684,17:51:24.00,
102.72,100,1701384685,17:51:25.00,
102.73,101,1701384686,17:51:26.00,
102.73,102,1701384687,17:51:27.00,
102.73,103,1701384688,17:51:28.00,
102.78,104,1701384689,17:51:29.00,
102.82,105,1701384690,17:51:30.00,
102.85,106,1701384691,17:51:31.00,
102.87,107,1701384692,17:51:32.00,
102.87,108,1701384693,17:51:33.00,
102.82,109,1701384694,17:51:34.00,
102.85,110,1701384695,17:51:35.00,
102.9,111,1701384696,17:51:36.00,
102.92,112,1701384697,17:51:37.00,
102.95,113,1701384698,17:51:38.00,
102.98,114,1701384699,17:51:39.00,
103.02,115,1701384700,17:51:40.00,
102.98,116,1701384701,17:51:41.00,
102.88,117,1701384702,17:51:42.00,
102.82,118,1701384703,17:51:43.00,
102.77,119,1701384704,17:51:44.00,
102.68,120,1701384705,17:51:45.00,
102.67,121,1701384706,17:51:46.00,
102.65,122,1701384707,17:51:47.00,
102.67,123,1701384708,17:51:48.00,
102.7,124,1701384709,17:51:49.00,
102.75,125,1701384710,17:51:50.00,
102.87,126,1701384711,17:51:51.00,
102.88,127,1701384712,17:51:52.00,
102.88,128,1701384713,17:51:53.00,
102.87,129,1701384714,17:51:54.00,
102.82,130,1701384715,17:51:55.00,
102.72,131,1701384716,17:51:56.00,
102.58,132,1701384717,17:51:57.00,
102.52,133,1701384718,17:51:58.00,
102.4,134,1701384719,17:51:59.00,
102.32,135,1701384720,17:52:00.00,
102.23,136,1701384721,17:52:01.00,
102.13,137,1701384722,17:52:02.00,
101.95,138,1701384723,17:52:03.00,
101.78,139,1701384724,17:52:04.00,
101.65,140,1701384725,17:52:05.00,
101.73,141,1701384726,17:52:06.00,
101.82,142,1701384727,17:52:07.00,
101.92,143,1701384728,17:52:08.00,
101.98,144,1701384729,17:52:09.00,
102.07,145,1701384730,17:52:10.00,
102.33,146,1701384731,17:52:11.00,
102.62,147,1701384732,17:52:12.00,
102.85,148,1701384733,17:52:13.00,
103.05,149,1701384734,17:52:14.00,
103.25,150,1701384735,17:52:15.00,
103.42,151,1701384736,17:52:16.00,
103.63,152,1701384737,17:52:17.00,
103.85,153,1701384738,17:52:18.00,
104.03,154,1701384739,17:52:19.00,
104.27,155,1701384740,17:52:20.00,
104.53,156,1701384741,17:52:21.00,
104.75,157,1701384742,17:52:22.00,
104.83,158,1701384743,17:52:23.00,
105.02,159,1701384744,17:52:24.00,
105.07,160,1701384745,17:52:25.00,
105.1,161,1701384746,17:52:26.00,
105.1,162,1701384747,17:52:27.00,
105.1,163,1701384748,17:52:28.00,
105.07,164,1701384749,17:52:29.00,
105.05,165,1701384750,17:52:30.00,
105.08,166,1701384751,17:52:31.00,
105.12,167,1701384752,17:52:32.00,
105.17,168,1701384753,17:52:33.00,
105.28,169,1701384754,17:52:34.00,
105.35,170,1701384755,17:52:35.00,
105.43,171,1701384756,17:52:36.00,
105.48,172,1701384757,17:52:37.00,
105.55,173,1701384758,17:52:38.00,
105.62,174,1701384759,17:52:39.00,
105.72,175,1701384760,17:52:40.00,
105.77,176,1701384761,17:52:41.00,
105.88,177,1701384762,17:52:42.00,
105.97,178,1701384763,17:52:43.00,
106.03,179,1701384764,17:52:44.00,
106.08,180,1701384765,17:52:45.00,
106.1,181,1701384766,17:52:46.00,
106.1,182,1701384767,17:52:47.00,
106.13,183,1701384768,17:52:48.00,
106.22,184,1701384769,17:52:49.00,
106.27,185,1701384770,17:52:50.00,
106.27,186,1701384771,17:52:51.00,
106.33,187,1701384772,17:52:52.00,
106.43,188,1701384773,17:52:53.00,
106.6,189,1701384774,17:52:54.00,
106.82,190,1701384775,17:52:55.00,
107.05,191,1701384776,17:52:56.00,
107.37,192,1701384777,17:52:57.00,
107.7,193,1701384778,17:52:58.00,
108.1,194,1701384779,17:52:59.00,
108.53,195,1701384780,17:53:00.00,
108.85,196,1701384781,17:53:01.00,
109.13,197,1701384782,17:53:02.00,
109.48,198,1701384783,17:53:03.00,
109.83,199,1701384784,17:53:04.00,
110.2,200,1701384785,17:53:05.00,
110.42,201,1701384786,17:53:06.00,
110.62,202,1701384787,17:53:07.00,
110.8,203,1701384788,17:53:08.00,
110.9,204,1701384789,17:53:09.00,
111.07,205,1701384790,17:53:10.00,
111.28,206,1701384791,17:53:11.00,
111.52,207,1701384792,17:53:12.00,
111.75,208,1701384793,17:53:13.00,
112.02,209,1701384794,17:53:14.00,
112.45,210,1701384795,17:53:15.00,
112.88,211,1701384796,17:53:16.00,
113.23,212,1701384797,17:53:17.00,
113.62,213,1701384798,17:53:18.00,
114,214,1701384799,17:53:19.00,
114.35,215,1701384800,17:53:20.00,
114.7,216,1701384801,17:53:21.00,
115.1,217,1701384802,17:53:22.00,
115.57,218,1701384803,17:53:23.00,
115.95,219,1701384804,17:53:24.00,
116.5,220,1701384805,17:53:25.00,
117.03,221,1701384806,17:53:26.00,
117.58,222,1701384807,17:53:27.00,
118.13,223,1701384808,17:53:28.00,
118.67,224,1701384809,17:53:29.00,
119.2,225,1701384810,17:53:30.00,
119.72,226,1701384811,17:53:31.00,
120.23,227,1701384812,17:53:32.00,
120.73,228,1701384813,17:53:33.00,
121.15,229,1701384814,17:53:34.00,
121.62,230,1701384815,17:53:35.00,
122.07,231,1701384816,17:53:36.00,
122.55,232,1701384817,17:53:37.00,
122.95,233,1701384818,17:53:38.00,
123.33,234,1701384819,17:53:39.00,
123.68,235,1701384820,17:53:40.00,
124.02,236,1701384821,17:53:41.00,
124.33,237,1701384822,17:53:42.00,
124.5,238,1701384823,17:53:43.00,
124.72,239,1701384824,17:53:44.00,
124.97,240,1701384825,17:53:45.00,
125.22,241,1701384826,17:53:46.00,
125.52,242,1701384827,17:53:47.00,
125.73,243,1701384828,17:53:48.00,
125.88,244,1701384829,17:53:49.00,
126.03,245,1701384830,17:53:50.00,
126.17,246,1701384831,17:53:51.00,
126.25,247,1701384832,17:53:52.00,
126.28,248,1701384833,17:53:53.00,
126.27,249,1701384834,17:53:54.00,
126.23,250,1701384835,17:53:55.00,
126.2,251,1701384836,17:53:56.00,
126.15,252,1701384837,17:53:57.00,
126.13,253,1701384838,17:53:58.00,
126.07,254,1701384839,17:53:59.00,
125.98,255,1701384840,17:54:00.00,
126.02,256,1701384841,17:54:01.00,
126.12,257,1701384842,17:54:02.00,
126.2,258,1701384843,17:54:03.00,
126.3,259,1701384844,17:54:04.00,
126.37,260,1701384845,17:54:05.00,
126.35,261,1701384846,17:54:06.00,
126.37,262,1701384847,17:54:07.00,
126.43,263,1701384848,17:54:08.00,
126.63,264,1701384849,17:54:09.00,
126.73,265,1701384850,17:54:10.00,
126.8,266,1701384851,17:54:11.00,
126.92,267,1701384852,17:54:12.00,
127.02,268,1701384853,17:54:13.00,
127.1,269,1701384854,17:54:14.00,
127.02,270,1701384855,17:54:15.00,
126.97,271,1701384856,17:54:16.00,
126.92,272,1701384857,17:54:17.00,
126.82,273,1701384858,17:54:18.00,
126.7,274,1701384859,17:54:19.00,
126.58,275,1701384860,17:54:20.00,
126.45,276,1701384861,17:54:21.00,
126.32,277,1701384862,17:54:22.00,
126.18,278,1701384863,17:54:23.00,
126.03,279,1701384864,17:54:24.00,
125.82,280,1701384865,17:54:25.00,
125.67,281,1701384866,17:54:26.00,
125.52,282,1701384867,17:54:27.00,
125.38,283,1701384868,17:54:28.00,
125.22,284,1701384869,17:54:29.00,
125.02,285,1701384870,17:54:30.00,
124.77,286,1701384871,17:54:31.00,
124.5,287,1701384872,17:54:32.00,
124.17,288,1701384873,17:54:33.00,
123.88,289,1701384874,17:54:34.00,
123.58,290,1701384875,17:54:35.00,
123.27,291,1701384876,17:54:36.00,
122.9,292,1701384877,17:54:37.00,
122.62,293,1701384878,17:54:38.00,
122.35,294,1701384879,17:54:39.00,
122.07,295,1701384880,17:54:40.00,
121.83,296,1701384881,17:54:41.00,
121.55,297,1701384882,17:54:42.00,
121.38,298,1701384883,17:54:43.00,
121.17,299,1701384884,17:54:44.00,
120.92,300,1701384885,17:54:45.00,
120.68,301,1701384886,17:54:46.00,
120.38,302,1701384887,17:54:47.00,
120.12,303,1701384888,17:54:48.00,
119.92,304,1701384889,17:54:49.00,
119.7,305,1701384890,17:54:50.00,
119.52,306,1701384891,17:54:51.00,
119.4,307,1701384892,17:54:52.00,
119.33,308,1701384893,17:54:53.00,
119.28,309,1701384894,17:54:54.00,
119.3,310,1701384895,17:54:55.00,
119.32,311,1701384896,17:54:56.00,
119.43,312,1701384897,17:54:57.00,
119.45,313,1701384898,17:54:58.00,
119.48,314,1701384899,17:54:59.00,
119.55,315,1701384900,17:55:00.00,
119.6,316,1701384901,17:55:01.00,
119.68,317,1701384902,17:55:02.00,
119.77,318,1701384903,17:55:03.00,
119.83,319,1701384904,17:55:04.00,
119.93,320,1701384905,17:55:05.00,
120.03,321,1701384906,17:55:06.00,
120.15,322,1701384907,17:55:07.00,
120.23,323,1701384908,17:55:08.00,
120.3,324,1701384909,17:55:09.00,
120.55,325,1701384910,17:55:10.00,
120.87,326,1701384911,17:55:11.00,
121.1,327,1701384912,17:55:12.00,
121.35,328,1701384913,17:55:13.00,
121.6,329,1701384914,17:55:14.00,
121.87,330,1701384915,17:55:15.00,
122.15,331,1701384916,17:55:16.00,
122.48,332,1701384917,17:55:17.00,
122.83,333,1701384918,17:55:18.00,
123.18,334,1701384919,17:55:19.00,
123.37,335,1701384920,17:55:20.00,
123.53,336,1701384921,17:55:21.00,
123.65,337,1701384922,17:55:22.00,
123.85,338,1701384923,17:55:23.00,
124.08,339,1701384924,17:55:24.00,
124.32,340,1701384925,17:55:25.00,
124.5,341,1701384926,17:55:26.00,
124.68,342,1701384927,17:55:27.00,
124.85,343,1701384928,17:55:28.00,
125.05,344,1701384929,17:55:29.00,
125.32,345,1701384930,17:55:30.00,
125.58,346,1701384931,17:55:31.00,
125.83,347,1701384932,17:55:32.00,
126.27,348,1701384933,17:55:33.00,
126.73,349,1701384934,17:55:34.00,
127.2,350,1701384935,17:55:35.00,
127.72,351,1701384936,17:55:36.00,
128.42,352,1701384937,17:55:37.00,
129.1,353,1701384938,17:55:38.00,
129.83,354,1701384939,17:55:39.00,
130.52,355,1701384940,17:55:40.00,
131.2,356,1701384941,17:55:41.00,
131.97,357,1701384942,17:55:42.00,
132.68,358,1701384943,17:55:43.00,
133.82,359,1701384944,17:55:44.00,
134.95,360,1701384945,17:55:45.00,
136.07,361,1701384946,17:55:46.00,
137.23,362,1701384947,17:55:47.00,
138.4,363,1701384948,17:55:48.00,
139.57,364,1701384949,17:55:49.00,
140.72,365,1701384950,17:55:50.00,
141.83,366,1701384951,17:55:51.00,
142.92,367,1701384952,17:55:52.00,
143.98,368,1701384953,17:55:53.00,
145.05,369,1701384954,17:55:54.00,
146,370,1701384955,17:55:55.00,
146.95,371,1701384956,17:55:56.00,
147.85,372,1701384957,17:55:57.00,
148.78,373,1701384958,17:55:58.00,
149.72,374,1701384959,17:55:59.00,
150.58,375,1701384960,17:56:00.00,
151.48,376,1701384961,17:56:01.00,
152.37,377,1701384962,17:56:02.00,
153.22,378,1701384963,17:56:03.00,
154.07,379,1701384964,17:56:04.00,
154.88,380,1701384965,17:56:05.00,
155.67,381,1701384966,17:56:06.00,
156.47,382,1701384967,17:56:07.00,
157.23,383,1701384968,17:56:08.00,
158,384,1701384969,17:56:09.00,
158.65,385,1701384970,17:56:10.00,
159.23,386,1701384971,17:56:11.00,
159.87,387,1701384972,17:56:12.00,
160.5,388,1701384973,17:56:13.00,
161.12,389,1701384974,17:56:14.00,
161.68,390,1701384975,17:56:15.00,
162.27,391,1701384976,17:56:16.00,
162.8,392,1701384977,17:56:17.00,
163.32,393,1701384978,17:56:18.00,
163.8,394,1701384979,17:56:19.00,
164.43,395,1701384980,17:56:20.00,
165.08,396,1701384981,17:56:21.00,
165.68,397,1701384982,17:56:22.00,
166.23,398,1701384983,17:56:23.00,
166.77,399,1701384984,17:56:24.00,
167.27,400,1701384985,17:56:25.00,
167.77,401,1701384986,17:56:26.00,
168.22,402,1701384987,17:56:27.00,
168.62,403,1701384988,17:56:28.00,
169.02,404,1701384989,17:56:29.00,
169.42,405,1701384990,17:56:30.00,
169.83,406,1701384991,17:56:31.00,
170.2,407,1701384992,17:56:32.00,
170.48,408,1701384993,17:56:33.00,
170.72,409,1701384994,17:56:34.00,
170.95,410,1701384995,17:56:35.00,
171.15,411,1701384996,17:56:36.00,
171.08,412,1701384997,17:56:37.00,
170.88,413,1701384998,17:56:38.00,
170.65,414,1701384999,17:56:39.00,
170.43,415,1701385000,17:56:40.00,
170.18,416,1701385001,17:56:41.00,
169.92,417,1701385002,17:56:42.00,
169.72,418,1701385003,17:56:43.00,
169,419,1701385004,17:56:44.00,
168.32,420,1701385005,17:56:45.00,
167.67,421,1701385006,17:56:46.00,
166.98,422,1701385007,17:56:47.00,
166.35,423,1701385008,17:56:48.00,
165.77,424,1701385009,17:56:49.00,
165.05,425,1701385010,17:56:50.00,
164.28,426,1701385011,17:56:51.00,
163.53,427,1701385012,17:56:52.00,
162.77,428,1701385013,17:56:53.00,
162.12,429,1701385014,17:56:54.00,
161.6,430,1701385015,17:56:55.00,
161.03,431,1701385016,17:56:56.00,
160.45,432,1701385017,17:56:57.00,
159.87,433,1701385018,17:56:58.00,
159.23,434,1701385019,17:56:59.00,
158.6,435,1701385020,17:57:00.00,
157.92,436,1701385021,17:57:01.00,
157.2,437,1701385022,17:57:02.00,
156.52,438,1701385023,17:57:03.00,
155.82,439,1701385024,17:57:04.00,
155.12,440,1701385025,17:57:05.00,
154.45,441,1701385026,17:57:06.00,
153.77,442,1701385027,17:57:07.00,
153.08,443,1701385028,17:57:08.00,
152.38,444,1701385029,17:57:09.00,
151.67,445,1701385030,17:57:10.00,
150.93,446,1701385031,17:57:11.00,
150.2,447,1701385032,17:57:12.00,
149.5,448,1701385033,17:57:13.00,
148.83,449,1701385034,17:57:14.00,
148.25,450,1701385035,17:57:15.00,
147.62,451,1701385036,17:57:16.00,
147.02,452,1701385037,17:57:17.00,
146.42,453,1701385038,17:57:18.00,
145.83,454,1701385039,17:57:19.00,
145.27,455,1701385040,17:57:20.00,
144.7,456,1701385041,17:57:21.00,
144.2,457,1701385042,17:57:22.00,
143.72,458,1701385043,17:57:23.00,
143.23,459,1701385044,17:57:24.00,
142.8,460,1701385045,17:57:25.00,
142.38,461,1701385046,17:57:26.00,
142.03,462,1701385047,17:57:27.00,
141.7,463,1701385048,17:57:28.00,
141.35,464,1701385049,17:57:29.00,
141.2,465,1701385050,17:57:30.00,
141.03,466,1701385051,17:57:31.00,
140.88,467,1701385052,17:57:32.00,
140.72,468,1701385053,17:57:33.00,
140.53,469,1701385054,17:57:34.00,
140.38,470,1701385055,17:57:35.00,
140.4,471,1701385056,17:57:36.00,
140.48,472,1701385057,17:57:37.00,
140.8,473,1701385058,17:57:38.00,
141.12,474,1701385059,17:57:39.00,
141.42,475,1701385060,17:57:40.00,
141.72,476,1701385061,17:57:41.00,
141.97,477,1701385062,17:57:42.00,
142.25,478,1701385063,17:57:43.00,
142.62,479,1701385064,17:57:44.00,
142.95,480,1701385065,17:57:45.00,
143.25,481,1701385066,17:57:46.00,
143.57,482,1701385067,17:57:47.00,
143.85,483,1701385068,17:57:48.00,
144.08,484,1701385069,17:57:49.00,
144.47,485,1701385070,17:57:50.00,
144.9,486,1701385071,17:57:51.00,
145.3,487,1701385072,17:57:52.00,
145.68,488,1701385073,17:57:53.00,
145.92,489,1701385074,17:57:54.00,
146.07,490,1701385075,17:57:55.00,
146.28,491,1701385076,17:57:56.00,
146.47,492,1701385077,17:57:57.00,
146.65,493,1701385078,17:57:58.00,
146.87,494,1701385079,17:57:59.00,
147.12,495,1701385080,17:58:00.00,
147.4,496,1701385081,17:58:01.00,
147.68,497,1701385082,17:58:02.00,
147.97,498,1701385083,17:58:03.00,
148.25,499,1701385084,17:58:04.00,
148.57,500,1701385085,17:58:05.00,
149.02,501,1701385086,17:58:06.00,
149.45,502,1701385087,17:58:07.00,
149.92,503,1701385088,17:58:08.00,
150.4,504,1701385089,17:58:09.00,
150.98,505,1701385090,17:58:10.00,
151.55,506,1701385091,17:58:11.00,
152.1,507,1701385092,17:58:12.00,
152.63,508,1701385093,17:58:13.00,
153.12,509,1701385094,17:58:14.00,
153.53,510,1701385095,17:58:15.00,
153.97,511,1701385096,17:58:16.00,
154.38,512,1701385097,17:58:17.00,
154.62,513,1701385098,17:58:18.00,
154.88,514,1701385099,17:58:19.00,
155.12,515,1701385100,17:58:20.00,
155.3,516,1701385101,17:58:21.00,
155.45,517,1701385102,17:58:22.00,
155.62,518,1701385103,17:58:23.00,
155.83,519,1701385104,17:58:24.00,
156.02,520,1701385105,17:58:25.00,
156.02,521,1701385106,17:58:26.00,
155.98,522,1701385107,17:58:27.00,
155.93,523,1701385108,17:58:28.00,
155.88,524,1701385109,17:58:29.00,
155.6,525,1701385110,17:58:30.00,
155.3,526,1701385111,17:58:31.00,
155.17,527,1701385112,17:58:32.00,
154.98,528,1701385113,17:58:33.00,
154.6,529,1701385114,17:58:34.00,
154.22,530,1701385115,17:58:35.00,
153.68,531,1701385116,17:58:36.00,
153.23,532,1701385117,17:58:37.00,
152.72,533,1701385118,17:58:38.00,
152.18,534,1701385119,17:58:39.00,
151.72,535,1701385120,17:58:40.00,
151.27,536,1701385121,17:58:41.00,
150.82,537,1701385122,17:58:42.00,
150.38,538,1701385123,17:58:43.00,
149.98,539,1701385124,17:58:44.00,
149.57,540,1701385125,17:58:45.00,
149.18,541,1701385126,17:58:46.00,
148.8,542,1701385127,17:58:47.00,
148.42,543,1701385128,17:58:48.00,
148.07,544,1701385129,17:58:49.00,
147.73,545,1701385130,17:58:50.00,
147.38,546,1701385131,17:58:51.00,
147.02,547,1701385132,17:58:52.00,
146.65,548,1701385133,17:58:53.00,
146.35,549,1701385134,17:58:54.00,
146.02,550,1701385135,17:58:55.00,
145.68,551,1701385136,17:58:56.00,
145.37,552,1701385137,17:58:57.00,
145.03,553,1701385138,17:58:58.00,
144.75,554,1701385139,17:58:59.00,
144.45,555,1701385140,17:59:00.00,
144.1,556,1701385141,17:59:01.00,
143.7,557,1701385142,17:59:02.00,
143.3,558,1701385143,17:59:03.00,
142.92,559,1701385144,17:59:04.00,
142.5,560,1701385145,17:59:05.00,
141.93,561,1701385146,17:59:06.00,
141.37,562,1701385147,17:59:07.00,
140.82,563,1701385148,17:59:08.00,
140.28,564,1701385149,17:59:09.00,
139.63,565,1701385150,17:59:10.00,
138.97,566,1701385151,17:59:11.00,
138.3,567,1701385152,17:59:12.00,
137.62,568,1701385153,17:59:13.00,
136.95,569,1701385154,17:59:14.00,
136.32,570,1701385155,17:59:15.00,
135.73,571,1701385156,17:59:16.00,
135.23,572,1701385157,17:59:17.00,
134.95,573,1701385158,17:59:18.00,
134.67,574,1701385159,17:59:19.00,
134.4,575,1701385160,17:59:20.00,
134.32,576,1701385161,17:59:21.00,
134.25,577,1701385162,17:59:22.00,
134.17,578,1701385163,17:59:23.00,
134.05,579,1701385164,17:59:24.00,
133.95,580,1701385165,17:59:25.00,
134.03,581,1701385166,17:59:26.00,
134.17,582,1701385167,17:59:27.00,
134.3,583,1701385168,17:59:28.00,
134.43,584,1701385169,17:59:29.00,
134.62,585,1701385170,17:59:30.00,
134.82,586,1701385171,17:59:31.00,
134.85,587,1701385172,17:59:32.00,
134.92,588,1701385173,17:59:33.00,
135.15,589,1701385174,17:59:34.00,
135.4,590,1701385175,17:59:35.00,
135.68,591,1701385176,17:59:36.00,
135.97,592,1701385177,17:59:37.00,
136.35,593,1701385178,17:59:38.00,
136.77,594,1701385179,17:59:39.00,
137.17,595,1701385180,17:59:40.00,
137.55,596,1701385181,17:59:41.00,
137.97,597,1701385182,17:59:42.00,
138.4,598,1701385183,17:59:43.00,
138.82,599,1701385184,17:59:44.00,
139.3,600,1701385185,17:59:45.00,
139.75,601,1701385186,17:59:46.00,
140.18,602,1701385187,17:59:47.00,
140.58,603,1701385188,17:59:48.00,
141,604,1701385189,17:59:49.00,
141.38,605,1701385190,17:59:50.00,
141.68,606,1701385191,17:59:51.00,
142.07,607,1701385192,17:59:52.00,
142.37,608,1701385193,17:59:53.00,
142.58,609,1701385194,17:59:54.00,
142.83,610,1701385195,17:59:55.00,
143.07,611,1701385196,17:59:56.00,
143.3,612,1701385197,17:59:57.00,
143.48,613,1701385198,17:59:58.00,
143.62,614,1701385199,17:59:59.00,
143.75,615,1701385200,18:00:00.00,
143.88,616,1701385201,18:00:01.00,
144.05,617,1701385202,18:00:02.00,
144.17,618,1701385203,18:00:03.00,
144.35,619,1701385204,18:00:04.00,
144.5,620,1701385205,18:00:05.00,
144.63,621,1701385206,18:00:06.00,
144.8,622,1701385207,18:00:07.00,
144.95,623,1701385208,18:00:08.00,
145.1,624,1701385209,18:00:09.00,
145.43,625,1701385210,18:00:10.00,
145.8,626,1701385211,18:00:11.00,
146.13,627,1701385212,18:00:12.00,
146.42,628,1701385213,18:00:13.00,
146.72,629,1701385214,18:00:14.00,
147.08,630,1701385215,18:00:15.00,
147.4,631,1701385216,18:00:16.00,
147.65,632,1701385217,18:00:17.00,
147.9,633,1701385218,18:00:18.00,
148.2,634,1701385219,18:00:19.00,
148.53,635,1701385220,18:00:20.00,
148.73,636,1701385221,18:00:21.00,
148.9,637,1701385222,18:00:22.00,
149.05,638,1701385223,18:00:23.00,
149.18,639,1701385224,18:00:24.00,
149.32,640,1701385225,18:00:25.00,
149.4,641,1701385226,18:00:26.00,
149.42,642,1701385227,18:00:27.00,
149.45,643,1701385228,18:00:28.00,
149.5,644,1701385229,18:00:29.00,
149.5,645,1701385230,18:00:30.00,
149.48,646,1701385231,18:00:31.00,
149.48,647,1701385232,18:00:32.00,
149.48,648,1701385233,18:00:33.00,
149.57,649,1701385234,18:00:34.00,
149.67,650,1701385235,18:00:35.00,
149.72,651,1701385236,18:00:36.00,
149.75,652,1701385237,18:00:37.00,
149.68,653,1701385238,18:00:38.00,
149.62,654,1701385239,18:00:39.00,
149.58,655,1701385240,18:00:40.00,
149.57,656,1701385241,18:00:41.00,
149.53,657,1701385242,18:00:42.00,
149.47,658,1701385243,18:00:43.00,
149.4,659,1701385244,18:00:44.00,
149.35,660,1701385245,18:00:45.00,
149.27,661,1701385246,18:00:46.00,
149.22,662,1701385247,18:00:47.00,
149.2,663,1701385248,18:00:48.00,
149.15,664,1701385249,18:00:49.00,
149.05,665,1701385250,18:00:50.00,
149.02,666,1701385251,18:00:51.00,
148.95,667,1701385252,18:00:52.00,
148.93,668,1701385253,18:00:53.00,
148.95,669,1701385254,18:00:54.00,
148.95,670,1701385255,18:00:55.00,
148.95,671,1701385256,18:00:56.00,
148.95,672,1701385257,18:00:57.00,
149.05,673,1701385258,18:00:58.00,
149.17,674,1701385259,18:00:59.00,
149.32,675,1701385260,18:01:00.00,
149.52,676,1701385261,18:01:01.00,
149.75,677,1701385262,18:01:02.00,
150.17,678,1701385263,18:01:03.00,
150.55,679,1701385264,18:01:04.00,
151.05,680,1701385265,18:01:05.00,
151.53,681,1701385266,18:01:06.00,
151.98,682,1701385267,18:01:07.00,
152.43,683,1701385268,18:01:08.00,
152.88,684,1701385269,18:01:09.00,
153.15,685,1701385270,18:01:10.00,
153.42,686,1701385271,18:01:11.00,
153.72,687,1701385272,18:01:12.00,
154.1,688,1701385273,18:01:13.00,
154.48,689,1701385274,18:01:14.00,
154.78,690,1701385275,18:01:15.00,
155.03,691,1701385276,18:01:16.00,
155.28,692,1701385277,18:01:17.00,
155.53,693,1701385278,18:01:18.00,
155.73,694,1701385279,18:01:19.00,
155.9,695,1701385280,18:01:20.00,
156.03,696,1701385281,18:01:21.00,
156.22,697,1701385282,18:01:22.00,
