time,value,page,rnd
1720807216.828125,0.484375,PreMarketWait,1
1720807252.53125,0.46875,PreMarketWait,1
1720807257.53125,0.46875,PreMarketWait,1
1720807305.640625,0.40625,PreMarketWait,1
1720807470.421875,0.390625,PreMarketWait,1
1720807470.859375,0.4375,PreMarketWait,1
1720807471.1875,0.328125,PreMarketWait,1
1720807621.703125,0.421875,PreMarketWait,1
1720807631.9375,0.34375,PreMarketWait,1
1720807644.265625,0.484375,PreMarketWait,1
1720807644.78125,0.515625,PreMarketWait,1
1720807645.265625,0.484375,PreMarketWait,1
1720807654.921875,0.625,PreMarketWait,1
1720807655.375,0.453125,PreMarketWait,1
1720807784.453125,0.4375,RiskPage4,1
1720807784.84375,0.390625,RiskPage4,1
1720807845.203125,0.4375,ForecastPage,2
1720807845.640625,0.4375,ForecastPage,2
1720807845.96875,0.328125,ForecastPage,2
1720807919.015625,0.46875,ForecastPage,3
1720808077.875,0.46875,MarketGridChoice,5
1720808078.421875,0.546875,MarketGridChoice,5
1720808184.546875,0.453125,MarketGridChoice,6
1720808282.40625,0.40625,MarketGridChoice,7
1720808395.59375,0.359375,ForecastPage,8
1720808464.546875,0.453125,MarketGridChoice,9
1720808464.96875,0.421875,MarketGridChoice,9
1720808470.15625,0.328125,MarketGridChoice,9
1720808481.109375,0.390625,ForecastPage,9
1720808492.0625,0.375,ForecastPage,9
1720808614.71875,0.46875,RiskPage1,10
1720808677.765625,0.515625,ForecastPage,11
1720808678.28125,0.515625,ForecastPage,11
1720808753.203125,0.4375,ForecastPage,12
1720808803.921875,0.34375,RiskPage2,12
1720808807.3125,0.328125,RiskPage2,12
1720808946.53125,0.4375,ForecastPage,14
1720808949.109375,0.3125,ForecastPage,14
1720808966.796875,0.359375,ForecastPage,14
1720808980.3125,0.34375,RoundResultsPage,14
1720808980.734375,0.421875,RoundResultsPage,14
1720809006.296875,0.375,RiskPage4,14
1720809006.609375,0.3125,RiskPage4,14
1720809007.015625,0.40625,RiskPage4,14
1720809007.390625,0.375,RiskPage4,14
1720809007.859375,0.46875,RiskPage4,14
1720809008.234375,0.375,RiskPage4,14
1720809008.65625,0.421875,RiskPage4,14
1720809027.125,0.453125,MarketGridChoice,15
1720809113.671875,0.375,MarketGridChoice,16
1720809138.78125,0.328125,ForecastPage,16
1720809153.765625,0.34375,ForecastPage,16
1720809154.109375,0.34375,ForecastPage,16
1720809167.40625,0.359375,RoundResultsPage,16
1720809176.390625,0.359375,RiskPage1,16
1720809176.734375,0.34375,RiskPage1,16
1720809177.046875,0.3125,RiskPage1,16
1720809196.703125,0.390625,PreMarketWait,17
1720809197.03125,0.328125,PreMarketWait,17
1720809232.609375,0.46875,ForecastPage,17
1720809233.078125,0.46875,ForecastPage,17
1720809318.890625,0.390625,ForecastPage,18
