time,value,zscore,tonic,phasic,page,rnd
1720559314.25,0.375204,0.9494336371221908,0.9470432246772459,0.0023904124230838715,MarketWaitPage,17
1720559314.5,0.373924,0.9332566614032841,0.9480167378139096,-0.014760076432823326,MarketWaitPage,17
1720559314.75,0.375204,0.9494336371221908,0.9490992847405365,0.00033435235909464334,MarketWaitPage,17
1720559315.0,0.373924,0.9332566614032841,0.9503063732369543,-0.017049711856619857,MarketWaitPage,17
1720559315.25,0.375204,0.9494336371221908,0.9516492333656432,-0.002215596266823244,RoundResultsPage,17
1720559315.5,0.373924,0.9332566614032841,0.9531348789856177,-0.01987821760615839,RoundResultsPage,17
1720559315.75,0.373924,0.9332566614032841,0.954766265133437,-0.021509603754464597,RoundResultsPage,17
1720559316.0,0.373924,0.9332566614032841,0.9565425312729633,-0.023285869894508333,RoundResultsPage,17
1720559316.25,0.376485,0.965623251103378,0.9584593178844086,0.007163933193597727,RoundResultsPage,17
1720559316.5,0.373924,0.9332566614032841,0.9605091416323821,-0.027252480255027918,RoundResultsPage,17
1720559316.75,0.377765,0.9818002268222846,0.9626818125578364,0.019118414237956186,RoundResultsPage,17
1720559317.0,0.377765,0.9818002268222846,0.9649648755230479,0.016835351272191858,RoundResultsPage,17
1720559317.25,0.377765,0.9818002268222846,0.9673440576275208,0.014456169167189002,RoundResultsPage,17
1720559317.5,0.377765,0.9818002268222846,0.9698037035890733,0.01199652320514318,RoundResultsPage,17
1720559317.75,0.379046,0.9979898408034712,0.9723271821710877,0.025662658603871225,RoundResultsPage,17
1720559318.0,0.377765,0.9818002268222846,0.9748972485907406,0.006902978202647944,RoundResultsPage,17
1720559318.25,0.379046,0.9979898408034712,0.9774963503657198,0.020493490408540767,RoundResultsPage,17
1720559318.5,0.379046,0.9979898408034712,0.98010686711698,0.017882973657042563,RoundResultsPage,17
1720559318.75,0.379046,0.9979898408034712,0.9827112782965208,0.015278562477344958,RoundResultsPage,17
1720559319.0,0.379046,0.9979898408034712,0.9852922565013964,0.012697584272395313,RoundResultsPage,17
1720559319.25,0.380326,1.0141668165223778,0.9878326878159367,0.026334128676769923,RoundResultsPage,17
1720559319.5,0.379046,0.9979898408034712,0.9903156243400908,0.007674216433797967,RoundResultsPage,17
1720559319.75,0.379046,0.9979898408034712,0.9927241775585778,0.005265663215476208,RoundResultsPage,17
1720559320.0,0.379046,0.9979898408034712,0.9950413643293212,0.002948476444970106,RoundResultsPage,17
1720559320.25,0.377765,0.9818002268222846,0.9972499198721007,-0.015449693078691576,RoundResultsPage,17
1720559320.5,0.377765,0.9818002268222846,0.9993320940885937,-0.01753186729481911,RoundResultsPage,17
1720559320.75,0.379046,0.9979898408034712,1.0012694487476232,-0.0032796079722427415,RoundResultsPage,17
1720559321.0,0.377765,0.9818002268222846,1.0030426734810611,-0.021242446686401482,RoundResultsPage,17
1720559321.25,0.377765,0.9818002268222846,1.0046314381713568,-0.022831211376192415,RoundResultsPage,17
1720559321.5,0.380326,1.0141668165223778,1.006014298237368,0.008152518258426292,RoundResultsPage,17
1720559321.75,0.380326,1.0141668165223778,1.0071686676426654,0.006998148853689674,RoundResultsPage,17
1720559322.0,0.379046,0.9979898408034712,1.0080708722777811,-0.010081031499756801,RoundResultsPage,17
1720559322.25,0.379046,0.9979898408034712,1.0086962938181787,-0.010706453039571226,RoundResultsPage,17
1720559322.5,0.379046,0.9979898408034712,1.0090196113202663,-0.011029770541075849,RoundResultsPage,17
1720559322.75,0.379046,0.9979898408034712,1.0090151447430173,-0.011025303963251241,RoundResultsPage,17
1720559323.0,0.379046,0.9979898408034712,1.0086573013117834,-0.010667460531455132,RoundResultsPage,17
1720559323.25,0.377765,0.9818002268222846,1.0079211222241655,-0.02612089542448032,RoundResultsPage,17
1720559323.5,0.379046,0.9979898408034712,1.0067829237105441,-0.008793082929152228,RoundResultsPage,17
