1700597504.000000, 1700597504.000000, 1700597504.000000
32.000000, 32.000000, 32.000000
7,5,62
6,5,62
5,5,62
6,5,62
7,5,62
6,5,62
6,5,62
6,5,62
6,5,62
6,5,62
6,5,62
6,5,62
6,5,62
6,5,62
7,5,62
6,5,62
7,5,63
7,5,64
9,8,69
0,6,67
-4,8,65
-4,7,55
0,6,54
3,6,61
-1,7,61
-3,7,61
-3,7,62
-1,8,63
-1,7,62
-2,7,63
-1,7,64
-1,7,62
-2,7,60
-2,7,61
-2,7,61
2,8,65
7,6,69
7,7,63
6,7,63
2,6,62
3,6,62
3,6,62
4,6,62
4,6,62
3,6,62
2,6,62
3,6,63
3,6,62
3,6,62
3,6,62
4,6,63
4,6,62
4,5,62
5,6,63
6,6,62
5,6,62
3,6,62
3,6,62
4,6,62
5,6,62
5,6,62
4,6,62
5,6,63
4,6,62
4,5,63
5,6,63
6,6,62
5,6,62
4,6,62
3,6,62
3,6,62
4,6,62
5,6,62
5,6,62
5,6,62
5,6,62
5,6,62
7,6,62
7,6,62
6,6,62
4,5,62
4,6,62
4,6,62
5,6,62
6,6,63
6,6,62
5,6,62
5,6,62
6,6,62
6,6,62
6,6,61
6,6,62
8,6,62
9,6,62
8,5,62
9,5,62
11,5,62
10,5,62
9,5,62
10,5,62
11,5,62
10,5,61
10,5,62
10,5,62
9,5,62
7,5,58
10,7,63
8,6,61
10,4,62
13,6,62
12,5,62
10,4,61
11,4,61
12,5,62
11,5,61
10,5,61
11,5,61
11,5,62
12,5,61
11,5,61
10,5,61
12,5,62
13,5,61
12,5,61
12,5,61
12,5,62
13,5,61
12,5,61
12,5,62
12,5,61
12,5,61
13,4,62
13,5,62
13,5,61
12,5,61
13,5,61
13,5,61
13,4,61
12,5,61
12,5,61
13,4,61
13,5,61
13,5,61
13,5,61
13,4,61
12,5,61
13,5,61
13,5,61
12,4,61
12,4,61
13,4,61
11,5,61
11,4,61
12,5,61
12,5,61
12,5,61
12,5,61
12,5,61
13,5,62
13,5,61
12,4,61
12,4,61
13,5,61
13,5,61
12,4,61
13,4,61
14,5,61
11,5,61
10,5,61
11,5,61
12,5,61
12,5,61
11,5,61
11,5,61
12,5,61
11,5,61
11,5,61
13,4,62
12,5,61
11,5,61
10,5,61
10,5,61
10,5,61
10,5,62
11,5,62
11,5,62
10,5,61
10,5,61
10,5,62
11,5,62
10,5,61
10,5,61
11,5,62
10,5,61
11,5,62
11,5,61
10,5,62
11,5,62
10,5,61
10,5,62
11,5,62
10,5,62
10,5,62
10,5,62
10,5,62
10,5,62
9,5,62
10,5,62
10,5,62
10,5,62
9,5,61
10,4,62
10,5,61
10,5,62
10,5,62
10,5,62
10,5,62
10,5,62
10,5,62
10,5,61
10,5,62
10,5,62
10,5,61
10,5,62
10,4,62
11,5,62
10,5,62
10,5,61
11,5,61
11,5,61
10,5,61
10,4,61
11,4,62
11,5,62
10,5,62
10,5,62
10,4,62
10,5,61
11,5,62
10,5,61
11,5,62
11,5,62
11,5,61
10,4,61
11,5,62
11,5,62
10,5,61
11,4,62
11,5,62
11,5,61
11,5,61
11,4,62
11,5,62
11,4,62
11,4,62
10,5,61
11,5,62
11,5,61
11,4,62
11,5,61
10,4,62
11,5,61
11,4,61
11,4,62
11,5,61
11,5,61
11,4,61
11,4,61
11,5,61
11,4,61
11,5,61
11,5,62
11,5,62
11,4,61
11,5,61
11,4,62
11,5,62
11,4,61
11,4,62
11,5,62
11,4,61
11,4,62
11,5,62
11,5,61
11,5,61
11,4,62
11,5,61
11,5,61
11,4,62
11,5,62
11,5,62
11,5,62
11,4,61
11,5,61
11,4,61
11,5,61
11,5,62
11,5,62
11,4,61
11,5,61
12,5,61
12,4,61
11,5,61
11,4,61
12,4,61
12,4,61
11,4,61
11,4,61
11,4,61
12,4,61
12,4,61
12,4,61
12,5,61
12,5,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
13,4,61
13,4,61
13,4,61
11,4,61
11,4,61
13,5,61
14,5,61
14,4,61
13,4,61
12,4,61
12,4,61
12,4,61
12,4,61
13,4,61
13,4,61
12,4,61
13,5,61
14,5,61
14,4,61
12,4,61
12,4,61
12,4,61
12,4,61
12,4,61
13,4,61
13,4,61
12,4,61
13,4,61
14,4,61
14,4,61
12,4,61
12,4,61
12,4,61
12,5,61
12,4,61
13,4,61
13,4,61
13,4,61
13,4,61
13,4,61
14,4,61
14,5,61
13,4,61
12,4,61
12,4,61
13,4,61
13,4,61
14,4,61
13,4,61
13,4,61
13,4,61
15,4,61
15,4,61
13,4,61
12,4,61
13,4,61
12,4,61
13,4,61
14,4,61
14,4,61
