session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
6dh4ov45,1,nws0mdq6,0,,InitializeParticipant,1720206165,1,0,0
6dh4ov45,2,rokes3ex,0,,InitializeParticipant,1720217738,1,0,0
6dh4ov45,3,y97iavbz,0,,InitializeParticipant,1720217739,1,0,0
6dh4ov45,4,ga2pphld,0,,InitializeParticipant,1720217742,1,0,0
6dh4ov45,5,wmc7ezlm,0,,InitializeParticipant,1720217742,1,0,0
6dh4ov45,6,ypvw0xhd,0,,InitializeParticipant,1720217745,1,0,0
6dh4ov45,7,38n9n18o,0,,InitializeParticipant,1720217750,1,0,0
6dh4ov45,8,jmzdpqfv,0,,InitializeParticipant,1720217750,1,0,0
6dh4ov45,4,ga2pphld,1,prescreen,Introduction,1720217750,1,0,0
6dh4ov45,7,38n9n18o,1,prescreen,Introduction,1720217751,1,0,0
6dh4ov45,8,jmzdpqfv,1,prescreen,Introduction,1720217755,1,0,0
6dh4ov45,5,wmc7ezlm,1,prescreen,Introduction,1720217756,1,0,0
6dh4ov45,2,rokes3ex,1,prescreen,Introduction,1720217758,1,0,0
6dh4ov45,9,jhhjkb2n,0,,InitializeParticipant,1720217759,1,0,0
6dh4ov45,3,y97iavbz,1,prescreen,Introduction,1720217759,1,0,0
6dh4ov45,10,4ovdbw11,0,,InitializeParticipant,1720217759,1,0,0
6dh4ov45,11,5q2ngbge,0,,InitializeParticipant,1720217760,1,0,0
6dh4ov45,12,9qpnm6an,0,,InitializeParticipant,1720217761,1,0,0
6dh4ov45,13,uql3h7my,0,,InitializeParticipant,1720217762,1,0,0
6dh4ov45,6,ypvw0xhd,1,prescreen,Introduction,1720217762,1,0,0
6dh4ov45,11,5q2ngbge,1,prescreen,Introduction,1720217763,1,0,0
6dh4ov45,10,4ovdbw11,1,prescreen,Introduction,1720217763,1,0,0
6dh4ov45,13,uql3h7my,1,prescreen,Introduction,1720217765,1,0,0
6dh4ov45,12,9qpnm6an,1,prescreen,Introduction,1720217768,1,0,0
6dh4ov45,13,uql3h7my,2,prescreen,Schedule,1720217772,1,0,0
6dh4ov45,11,5q2ngbge,2,prescreen,Schedule,1720217774,1,0,0
6dh4ov45,12,9qpnm6an,2,prescreen,Schedule,1720217775,1,0,0
6dh4ov45,9,jhhjkb2n,1,prescreen,Introduction,1720217777,1,0,0
6dh4ov45,6,ypvw0xhd,2,prescreen,Schedule,1720217779,1,0,0
6dh4ov45,14,msny07ry,0,,InitializeParticipant,1720217780,1,0,0
6dh4ov45,8,jmzdpqfv,2,prescreen,Schedule,1720217782,1,0,0
6dh4ov45,15,0kgso5ku,0,,InitializeParticipant,1720217784,1,0,0
6dh4ov45,4,ga2pphld,2,prescreen,Schedule,1720217787,1,0,0
6dh4ov45,10,4ovdbw11,2,prescreen,Schedule,1720217787,1,0,0
6dh4ov45,16,50fthh07,0,,InitializeParticipant,1720217791,1,0,0
6dh4ov45,14,msny07ry,1,prescreen,Introduction,1720217792,1,0,0
6dh4ov45,17,vpiqpgev,0,,InitializeParticipant,1720217793,1,0,0
6dh4ov45,9,jhhjkb2n,2,prescreen,Schedule,1720217793,1,0,0
6dh4ov45,18,engvfuqu,0,,InitializeParticipant,1720217795,1,0,0
6dh4ov45,19,v8yrgej5,0,,InitializeParticipant,1720217795,1,0,0
6dh4ov45,20,0wgx2vlz,0,,InitializeParticipant,1720217797,1,0,0
6dh4ov45,21,58j2myz4,0,,InitializeParticipant,1720217798,1,0,0
6dh4ov45,18,engvfuqu,1,prescreen,Introduction,1720217801,1,0,0
6dh4ov45,22,kfpt69jw,0,,InitializeParticipant,1720217807,1,0,0
6dh4ov45,16,50fthh07,1,prescreen,Introduction,1720217809,1,0,0
6dh4ov45,23,c2bak898,0,,InitializeParticipant,1720217812,1,0,0
6dh4ov45,3,y97iavbz,2,prescreen,Schedule,1720217813,1,0,0
6dh4ov45,19,v8yrgej5,1,prescreen,Introduction,1720217813,1,0,0
6dh4ov45,22,kfpt69jw,1,prescreen,Introduction,1720217819,1,0,0
6dh4ov45,20,0wgx2vlz,1,prescreen,Introduction,1720217820,1,0,0
6dh4ov45,18,engvfuqu,2,prescreen,Schedule,1720217820,1,0,0
6dh4ov45,15,0kgso5ku,1,prescreen,Introduction,1720217825,1,0,0
6dh4ov45,21,58j2myz4,1,prescreen,Introduction,1720217825,1,0,0
6dh4ov45,14,msny07ry,2,prescreen,Schedule,1720217829,1,0,0
6dh4ov45,19,v8yrgej5,2,prescreen,Schedule,1720217839,1,0,0
6dh4ov45,22,kfpt69jw,2,prescreen,Schedule,1720217848,1,0,0
6dh4ov45,24,4xrcf4p0,0,,InitializeParticipant,1720217852,1,0,0
6dh4ov45,16,50fthh07,2,prescreen,Schedule,1720217855,1,0,0
6dh4ov45,20,0wgx2vlz,2,prescreen,Schedule,1720217855,1,0,0
6dh4ov45,15,0kgso5ku,2,prescreen,Schedule,1720217869,1,0,0
6dh4ov45,21,58j2myz4,2,prescreen,Schedule,1720217881,1,0,0
6dh4ov45,17,vpiqpgev,1,prescreen,Introduction,1720217884,1,0,0
6dh4ov45,23,c2bak898,1,prescreen,Introduction,1720217910,1,0,0
6dh4ov45,24,4xrcf4p0,1,prescreen,Introduction,1720217914,1,0,0
6dh4ov45,23,c2bak898,2,prescreen,Schedule,1720217932,1,0,0
6dh4ov45,24,4xrcf4p0,2,prescreen,Schedule,1720217948,1,0,0
6dh4ov45,25,4kzjbihh,0,,InitializeParticipant,1720225929,1,0,0
6dh4ov45,26,d8f8vbbf,0,,InitializeParticipant,1720225941,1,0,0
6dh4ov45,27,x3k2fiik,0,,InitializeParticipant,1720225944,1,0,0
6dh4ov45,28,hl1fmefv,0,,InitializeParticipant,1720225946,1,0,0
6dh4ov45,25,4kzjbihh,1,prescreen,Introduction,1720225950,1,0,0
6dh4ov45,29,g21yrtyu,0,,InitializeParticipant,1720225951,1,0,0
6dh4ov45,27,x3k2fiik,1,prescreen,Introduction,1720225952,1,0,0
6dh4ov45,30,2xvyy96g,0,,InitializeParticipant,1720225952,1,0,0
6dh4ov45,31,tmc0r3fo,0,,InitializeParticipant,1720225953,1,0,0
6dh4ov45,32,jbpmkje9,0,,InitializeParticipant,1720225955,1,0,0
6dh4ov45,31,tmc0r3fo,1,prescreen,Introduction,1720225955,1,0,0
6dh4ov45,30,2xvyy96g,1,prescreen,Introduction,1720225957,1,0,0
6dh4ov45,33,14nltbxa,0,,InitializeParticipant,1720225958,1,0,0
6dh4ov45,34,8z51118z,0,,InitializeParticipant,1720225958,1,0,0
6dh4ov45,35,x9rzcfyb,0,,InitializeParticipant,1720225959,1,0,0
6dh4ov45,28,hl1fmefv,1,prescreen,Introduction,1720225960,1,0,0
6dh4ov45,35,x9rzcfyb,1,prescreen,Introduction,1720225963,1,0,0
6dh4ov45,33,14nltbxa,1,prescreen,Introduction,1720225964,1,0,0
6dh4ov45,31,tmc0r3fo,2,prescreen,Schedule,1720225964,1,0,0
6dh4ov45,32,jbpmkje9,1,prescreen,Introduction,1720225965,1,0,0
6dh4ov45,27,x3k2fiik,2,prescreen,Schedule,1720225966,1,0,0
6dh4ov45,34,8z51118z,1,prescreen,Introduction,1720225968,1,0,0
6dh4ov45,36,n9gmmjql,0,,InitializeParticipant,1720225969,1,0,0
6dh4ov45,29,g21yrtyu,1,prescreen,Introduction,1720225970,1,0,0
6dh4ov45,34,8z51118z,2,prescreen,Schedule,1720225972,1,0,0
6dh4ov45,37,qg107fgm,0,,InitializeParticipant,1720225975,1,0,0
6dh4ov45,28,hl1fmefv,2,prescreen,Schedule,1720225977,1,0,0
6dh4ov45,38,ybo4459o,0,,InitializeParticipant,1720225977,1,0,0
6dh4ov45,25,4kzjbihh,2,prescreen,Schedule,1720225977,1,0,0
6dh4ov45,26,d8f8vbbf,1,prescreen,Introduction,1720225977,1,0,0
6dh4ov45,36,n9gmmjql,1,prescreen,Introduction,1720225977,1,0,0
6dh4ov45,30,2xvyy96g,2,prescreen,Schedule,1720225979,1,0,0
6dh4ov45,39,4dffdld9,0,,InitializeParticipant,1720225984,1,0,0
6dh4ov45,40,00gsm7y4,0,,InitializeParticipant,1720225985,1,0,0
6dh4ov45,41,p6939c0y,0,,InitializeParticipant,1720225986,1,0,0
6dh4ov45,42,7tner02g,0,,InitializeParticipant,1720225987,1,0,0
6dh4ov45,43,ji2slylm,0,,InitializeParticipant,1720225990,1,0,0
6dh4ov45,39,4dffdld9,1,prescreen,Introduction,1720225991,1,0,0
6dh4ov45,41,p6939c0y,1,prescreen,Introduction,1720225991,1,0,0
6dh4ov45,44,61qsgcca,0,,InitializeParticipant,1720225992,1,0,0
6dh4ov45,45,9yxat21c,0,,InitializeParticipant,1720225992,1,0,0
6dh4ov45,46,j4gud74n,0,,InitializeParticipant,1720225992,1,0,0
6dh4ov45,47,ixtrndbd,0,,InitializeParticipant,1720225993,1,0,0
6dh4ov45,35,x9rzcfyb,2,prescreen,Schedule,1720225993,1,0,0
6dh4ov45,43,ji2slylm,1,prescreen,Introduction,1720225994,1,0,0
6dh4ov45,48,5rwppe8m,0,,InitializeParticipant,1720225995,1,0,0
6dh4ov45,37,qg107fgm,1,prescreen,Introduction,1720225997,1,0,0
6dh4ov45,40,00gsm7y4,1,prescreen,Introduction,1720225998,1,0,0
6dh4ov45,39,4dffdld9,2,prescreen,Schedule,1720225999,1,0,0
6dh4ov45,49,hk4yz6mm,0,,InitializeParticipant,1720226002,1,0,0
6dh4ov45,50,4n4da1gq,0,,InitializeParticipant,1720226003,1,0,0
6dh4ov45,47,ixtrndbd,1,prescreen,Introduction,1720226003,1,0,0
6dh4ov45,41,p6939c0y,2,prescreen,Schedule,1720226004,1,0,0
6dh4ov45,51,25wh7les,0,,InitializeParticipant,1720226004,1,0,0
6dh4ov45,48,5rwppe8m,1,prescreen,Introduction,1720226009,1,0,0
6dh4ov45,52,q6374hf6,0,,InitializeParticipant,1720226011,1,0,0
6dh4ov45,53,8rd0vur6,0,,InitializeParticipant,1720226012,1,0,0
6dh4ov45,54,ecwz317o,0,,InitializeParticipant,1720226013,1,0,0
6dh4ov45,45,9yxat21c,1,prescreen,Introduction,1720226013,1,0,0
6dh4ov45,47,ixtrndbd,2,prescreen,Schedule,1720226014,1,0,0
6dh4ov45,40,00gsm7y4,2,prescreen,Schedule,1720226014,1,0,0
6dh4ov45,55,au19c1y9,0,,InitializeParticipant,1720226014,1,0,0
