session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
nhrerg4w,otysd1u9,ao7syclg_72T,1,BUY,1,15.0,0,,0,5751,15.0,12
nhrerg4w,otysd1u9,ao7syclg_72T,1,SELL,1,17.0,0,,0,6918,15.0,12
nhrerg4w,k3brcz0d,5e3adfc595ff562fbdd130fa,1,BUY,3,14.0,0,,0,11650,15.0,12
nhrerg4w,w77e0q0a,ao7syclg_49A,1,BUY,3,15.0,3,,0,17920,15.0,12
nhrerg4w,ethewc8n,5e050b28c76aa6f62aa71c50,1,SELL,3,15.0,3,,0,19342,15.0,12
nhrerg4w,iev0e570,627809c52874925390a423a6,1,BUY,1,14.0,0,,0,12371,15.0,12
nhrerg4w,0aky6l1l,6654b7668e8642303bbc2fa7,1,SELL,2,15.0,2,,0,18445,15.0,12
nhrerg4w,ibuv42ya,665f2bff5d2a93a43162960f,1,BUY,2,14.0,0,,0,9100,15.0,12
nhrerg4w,ibuv42ya,665f2bff5d2a93a43162960f,1,SELL,2,16.0,0,,0,12668,15.0,12
nhrerg4w,2gcv5hn5,ao7syclg_98A,1,BUY,4,13.0,0,,0,10927,15.0,12
nhrerg4w,223mpdir,ao7syclg_05Z,1,SELL,4,17.0,0,,0,18973,15.0,12
nhrerg4w,29qqmefj,6685abbd83e060274844e7f2,1,BUY,3,15.0,3,,0,13742,15.0,12
nhrerg4w,29qqmefj,6685abbd83e060274844e7f2,1,SELL,2,16.0,0,,0,19634,15.0,12
nhrerg4w,7x5bqr5t,5f7529755aaa0e1a6e804640,1,BUY,2,15.0,1,,0,6579,15.0,12
nhrerg4w,7x5bqr5t,5f7529755aaa0e1a6e804640,1,BUY,2,15.0,0,,0,18788,15.0,12
nhrerg4w,71mrtzkx,5ee5e3b02eebe932ee9559c5,1,SELL,2,14.0,2,,0,15246,15.0,12
nhrerg4w,71mrtzkx,5ee5e3b02eebe932ee9559c5,1,SELL,2,13.0,2,,0,17133,15.0,12
nhrerg4w,4enawbta,ao7syclg_95Z,1,BUY,1,13.0,0,,0,7075,15.0,12
nhrerg4w,4enawbta,ao7syclg_95Z,1,SELL,1,15.0,1,,0,10755,15.0,12
nhrerg4w,0xjpw2ny,664499169568969244950bf4,1,SELL,2,15.0,2,,0,13694,15.0,12
nhrerg4w,uay8d343,5e06ecd524f9390991997bb7,1,BUY,5,15.0,5,,0,7754,15.0,12
nhrerg4w,otysd1u9,ao7syclg_72T,2,BUY,1,15.0,0,,0,4723,16.0,7
nhrerg4w,otysd1u9,ao7syclg_72T,2,SELL,1,17.0,0,,0,10667,16.0,7
nhrerg4w,otysd1u9,ao7syclg_72T,2,SELL,2,18.0,0,,0,11635,16.0,7
nhrerg4w,k3brcz0d,5e3adfc595ff562fbdd130fa,2,BUY,3,16.0,3,,0,7916,16.0,7
nhrerg4w,w77e0q0a,ao7syclg_49A,2,BUY,4,14.0,0,,0,16251,16.0,7
nhrerg4w,iev0e570,627809c52874925390a423a6,2,SELL,2,14.0,2,,0,12848,16.0,7
nhrerg4w,ibuv42ya,665f2bff5d2a93a43162960f,2,BUY,5,15.0,0,,0,5632,16.0,7
nhrerg4w,ibuv42ya,665f2bff5d2a93a43162960f,2,SELL,2,16.0,2,,0,11033,16.0,7
nhrerg4w,2gcv5hn5,ao7syclg_98A,2,BUY,4,15.0,0,,0,11296,16.0,7
nhrerg4w,2gcv5hn5,ao7syclg_98A,2,SELL,4,17.0,0,,0,17144,16.0,7
nhrerg4w,f20i70ua,ao7syclg_07P,2,BUY,2,12.0,0,,0,18636,16.0,7
nhrerg4w,29qqmefj,6685abbd83e060274844e7f2,2,BUY,2,16.0,2,,0,17317,16.0,7
