session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
loij0jds,69namur4,65fcdef120c3e7513256ac68,1,BUY,3,15.0,0,,0,15353,15.0,9
loij0jds,r6yjev38,65d68bf56cbfc377f68be477,1,SELL,3,13.0,3,,0,14843,15.0,9
loij0jds,ie4zikz6,66b3989c1078687882a1a2a5,1,BUY,3,15.0,0,,0,10154,15.0,9
loij0jds,75zhyvem,663b8df565dd08db10006c4e,1,BUY,2,14.0,0,,0,9812,15.0,9
loij0jds,ariugba7,55bb9ae7fdf99b26d27fda01,1,BUY,2,14.0,0,,0,5499,15.0,9
loij0jds,ariugba7,55bb9ae7fdf99b26d27fda01,1,SELL,2,15.0,2,,0,10754,15.0,9
loij0jds,ziw8rkra,66afc935bcb2252f63f1e2b2,1,BUY,3,15.0,3,,0,8186,15.0,9
loij0jds,ziw8rkra,66afc935bcb2252f63f1e2b2,1,BUY,3,15.0,2,,0,9627,15.0,9
loij0jds,7strzshd,663d1e842efe0b27087f52cb,1,BUY,3,13.0,0,,0,10281,15.0,9
loij0jds,izeiumnm,62e029ff528ea30b4508eaf5,1,BUY,1,13.0,0,,0,5499,15.0,9
loij0jds,izeiumnm,62e029ff528ea30b4508eaf5,1,SELL,1,16.0,0,,0,13853,15.0,9
loij0jds,jhk3p1jl,66d704abf53ea1690d42a898,1,SELL,1,14.0,1,,0,20252,15.0,9
loij0jds,y0gkttky,60c14a3e834adb62102cffa0,1,BUY,2,15.0,0,,0,7472,15.0,9
loij0jds,y0gkttky,60c14a3e834adb62102cffa0,1,SELL,2,16.0,0,,0,15483,15.0,9
loij0jds,qep7655b,5b178611c9d3cb00010fe307,1,SELL,1,15.0,1,,0,7202,15.0,9
loij0jds,qep7655b,5b178611c9d3cb00010fe307,1,SELL,2,15.0,2,,0,10922,15.0,9
loij0jds,qep7655b,5b178611c9d3cb00010fe307,1,SELL,1,16.0,0,,0,13762,15.0,9
loij0jds,2bsfnin7,5c10a3702b16ba0001c8747a,1,BUY,4,16.0,4,,0,10524,15.0,9
loij0jds,69namur4,65fcdef120c3e7513256ac68,2,BUY,3,17.0,3,,0,19329,17.0,3
loij0jds,r6yjev38,65d68bf56cbfc377f68be477,2,BUY,2,15.0,0,,0,12101,17.0,3
loij0jds,ie4zikz6,66b3989c1078687882a1a2a5,2,BUY,2,16.0,0,,0,5407,17.0,3
loij0jds,75zhyvem,663b8df565dd08db10006c4e,2,BUY,2,15.0,0,,0,9772,17.0,3
loij0jds,ariugba7,55bb9ae7fdf99b26d27fda01,2,BUY,1,15.0,0,,0,7015,17.0,3
loij0jds,ariugba7,55bb9ae7fdf99b26d27fda01,2,SELL,2,17.0,1,,0,8694,17.0,3
