1720805303.000000, IBI
56.234375,0.765625
57.000000,0.765625
57.765625,0.765625
58.500000,0.734375
59.234375,0.734375
59.984375,0.750000
60.765625,0.781250
61.671875,0.906250
62.468750,0.796875
63.187500,0.718750
63.906250,0.718750
64.656250,0.750000
65.328125,0.671875
66.109375,0.781250
66.875000,0.765625
67.593750,0.718750
68.375000,0.781250
69.125000,0.750000
69.859375,0.734375
70.578125,0.718750
71.281250,0.703125
71.937500,0.656250
72.625000,0.687500
73.281250,0.656250
74.093750,0.812500
93.703125,0.656250
94.390625,0.687500
95.109375,0.718750
95.781250,0.671875
96.468750,0.687500
97.140625,0.671875
97.796875,0.656250
111.421875,0.734375
112.203125,0.781250
112.968750,0.765625
113.703125,0.734375
114.453125,0.750000
115.234375,0.781250
115.984375,0.750000
116.578125,0.593750
117.437500,0.859375
118.156250,0.718750
119.015625,0.859375
119.906250,0.890625
120.640625,0.734375
126.296875,0.671875
127.015625,0.718750
197.015625,0.781250
197.843750,0.828125
198.500000,0.656250
217.750000,0.750000
218.453125,0.703125
219.187500,0.734375
219.937500,0.750000
220.718750,0.781250
221.500000,0.781250
222.234375,0.734375
239.921875,0.734375
259.281250,0.781250
260.031250,0.750000
260.781250,0.750000
261.546875,0.765625
262.281250,0.734375
263.046875,0.765625
263.828125,0.781250
264.593750,0.765625
284.546875,0.750000
285.250000,0.703125
285.968750,0.718750
286.718750,0.750000
287.437500,0.718750
288.125000,0.687500
288.812500,0.687500
289.453125,0.640625
290.187500,0.734375
290.890625,0.703125
390.015625,0.796875
390.796875,0.781250
391.578125,0.781250
392.343750,0.765625
393.125000,0.781250
393.906250,0.781250
394.609375,0.703125
395.359375,0.750000
396.156250,0.796875
396.906250,0.750000
397.703125,0.796875
398.500000,0.796875
399.296875,0.796875
400.031250,0.734375
400.812500,0.781250
401.609375,0.796875
402.375000,0.765625
403.156250,0.781250
403.906250,0.750000
404.640625,0.734375
405.406250,0.765625
406.218750,0.812500
406.953125,0.734375
407.765625,0.812500
408.593750,0.828125
409.390625,0.796875
410.140625,0.750000
410.937500,0.796875
411.734375,0.796875
412.453125,0.718750
413.265625,0.812500
414.093750,0.828125
414.875000,0.781250
415.671875,0.796875
416.468750,0.796875
417.359375,0.890625
422.531250,0.750000
423.218750,0.687500
424.031250,0.812500
424.875000,0.843750
425.656250,0.781250
426.390625,0.734375
427.171875,0.781250
427.968750,0.796875
428.718750,0.750000
429.500000,0.781250
430.328125,0.828125
431.140625,0.812500
431.906250,0.765625
432.703125,0.796875
433.531250,0.828125
434.296875,0.765625
435.125000,0.828125
436.000000,0.875000
436.765625,0.765625
437.546875,0.781250
444.468750,0.718750
517.984375,0.734375
518.671875,0.687500
519.421875,0.750000
520.140625,0.718750
520.906250,0.765625
521.625000,0.718750
532.187500,0.812500
533.062500,0.875000
551.015625,0.687500
551.703125,0.687500
552.406250,0.703125
553.125000,0.718750
553.906250,0.781250
554.656250,0.750000
555.328125,0.671875
556.156250,0.828125
556.906250,0.750000
557.625000,0.718750
558.375000,0.750000
559.062500,0.687500
559.765625,0.703125
560.515625,0.750000
561.218750,0.703125
561.906250,0.687500
562.640625,0.734375
563.406250,0.765625
564.156250,0.750000
564.937500,0.781250
565.765625,0.828125
566.500000,0.734375
574.890625,0.750000
575.671875,0.781250
576.515625,0.843750
589.984375,0.796875
590.765625,0.781250
591.515625,0.750000
592.375000,0.859375
593.125000,0.750000
593.890625,0.765625
594.687500,0.796875
595.406250,0.718750
596.171875,0.765625
606.437500,0.687500
607.187500,0.750000
607.937500,0.750000
608.640625,0.703125
609.375000,0.734375
610.140625,0.765625
610.875000,0.734375
611.578125,0.703125
612.312500,0.734375
613.015625,0.703125
613.781250,0.765625
614.531250,0.750000
615.281250,0.750000
616.000000,0.718750
616.750000,0.750000
617.468750,0.718750
618.187500,0.718750
618.937500,0.750000
619.640625,0.703125
620.359375,0.718750
621.125000,0.765625
621.843750,0.718750
622.578125,0.734375
623.328125,0.750000
627.703125,0.718750
628.421875,0.718750
629.093750,0.671875
663.984375,0.734375
664.687500,0.703125
665.562500,0.875000
666.328125,0.765625
667.078125,0.750000
667.859375,0.781250
668.640625,0.781250
669.375000,0.734375
670.156250,0.781250
670.921875,0.765625
671.625000,0.703125
672.375000,0.750000
673.140625,0.765625
673.875000,0.734375
680.312500,0.671875
681.062500,0.750000
694.531250,0.765625
695.375000,0.843750
696.125000,0.750000
696.921875,0.796875
697.671875,0.750000
698.500000,0.828125
699.218750,0.718750
700.000000,0.781250
700.812500,0.812500
701.546875,0.734375
702.359375,0.812500
703.171875,0.812500
703.890625,0.718750
704.671875,0.781250
705.484375,0.812500
706.187500,0.703125
706.968750,0.781250
716.187500,0.859375
716.984375,0.796875
733.687500,0.843750
734.437500,0.750000
746.546875,0.703125
747.328125,0.781250
748.093750,0.765625
782.156250,0.765625
782.875000,0.718750
831.078125,0.734375
831.781250,0.703125
873.921875,0.546875
874.343750,0.421875
916.843750,0.765625
973.640625,0.796875
974.515625,0.875000
975.328125,0.812500
976.171875,0.843750
976.984375,0.812500
977.781250,0.796875
978.546875,0.765625
979.312500,0.765625
980.031250,0.718750
992.750000,0.828125
1038.078125,0.734375
1038.875000,0.796875
1039.609375,0.734375
1049.109375,0.750000
1049.812500,0.703125
1050.593750,0.781250
1051.265625,0.671875
1051.968750,0.703125
1052.656250,0.687500
1053.390625,0.734375
1054.046875,0.656250
1054.734375,0.687500
1055.468750,0.734375
1056.156250,0.687500
1056.750000,0.593750
1057.515625,0.765625
1058.203125,0.687500
1058.875000,0.671875
1059.500000,0.625000
1060.203125,0.703125
1060.890625,0.687500
1061.515625,0.625000
1080.140625,0.640625
1080.828125,0.687500
1081.500000,0.671875
1082.171875,0.671875
1082.875000,0.703125
1083.593750,0.718750
1084.281250,0.687500
1084.984375,0.703125
1099.984375,0.750000
1100.703125,0.718750
1101.406250,0.703125
1102.078125,0.671875
1102.921875,0.843750
1103.656250,0.734375
1104.453125,0.796875
1105.281250,0.828125
1109.546875,0.671875
1110.187500,0.640625
1110.875000,0.687500
1111.656250,0.781250
1112.546875,0.890625
1113.437500,0.890625
1114.328125,0.890625
1115.250000,0.921875
1116.140625,0.890625
1117.000000,0.859375
1117.875000,0.875000
1118.703125,0.828125
1119.578125,0.875000
1124.843750,0.906250
1125.796875,0.953125
1126.765625,0.968750
1127.609375,0.843750
1128.484375,0.875000
1129.250000,0.765625
1130.093750,0.843750
1130.890625,0.796875
1131.812500,0.921875
1187.156250,0.843750
1188.000000,0.843750
1188.765625,0.765625
1189.562500,0.796875
1190.390625,0.828125
1191.187500,0.796875
1192.000000,0.812500
1192.828125,0.828125
1213.531250,0.828125
1214.265625,0.734375
1215.078125,0.812500
1223.171875,0.718750
1223.812500,0.640625
1224.515625,0.703125
1225.296875,0.781250
1226.015625,0.718750
1266.531250,0.828125
1278.906250,0.734375
1279.703125,0.796875
1280.500000,0.796875
1281.265625,0.765625
1282.031250,0.765625
1282.812500,0.781250
1283.562500,0.750000
1284.281250,0.718750
1285.078125,0.796875
1285.921875,0.843750
1286.703125,0.781250
1287.515625,0.812500
1288.343750,0.828125
1289.109375,0.765625
1289.906250,0.796875
1290.625000,0.718750
1291.375000,0.750000
1292.171875,0.796875
1292.906250,0.734375
1293.578125,0.671875
1294.312500,0.734375
1295.015625,0.703125
1295.781250,0.765625
1296.625000,0.843750
1297.484375,0.859375
1308.343750,0.890625
1309.312500,0.968750
1310.187500,0.875000
1311.000000,0.812500
1311.765625,0.765625
1312.671875,0.906250
1316.734375,0.859375
1317.546875,0.812500
1318.484375,0.937500
1319.359375,0.875000
1320.234375,0.875000
1381.859375,0.765625
1382.703125,0.843750
1383.531250,0.828125
1384.296875,0.765625
1385.125000,0.828125
1385.906250,0.781250
1386.687500,0.781250
1387.421875,0.734375
1388.218750,0.796875
1427.906250,0.843750
1428.640625,0.734375
1429.359375,0.718750
1430.078125,0.718750
1430.828125,0.750000
1431.609375,0.781250
1432.390625,0.781250
1433.109375,0.718750
1433.921875,0.812500
1434.656250,0.734375
1435.343750,0.687500
1436.140625,0.796875
1436.968750,0.828125
1437.734375,0.765625
1453.312500,0.796875
1454.140625,0.828125
1454.937500,0.796875
1455.718750,0.781250
1456.562500,0.843750
1457.359375,0.796875
1458.125000,0.765625
1458.906250,0.781250
1459.687500,0.781250
1460.359375,0.671875
1461.156250,0.796875
1461.765625,0.609375
1462.656250,0.890625
1463.500000,0.843750
1468.671875,0.843750
1469.515625,0.843750
1470.359375,0.843750
1471.171875,0.812500
1471.968750,0.796875
1472.781250,0.812500
