time,value,page,rnd
1722017693.390625,0.390625,PreMarketWait,1
1722017789.125,0.34375,PreMarketWait,1
1722017813.484375,0.34375,PreMarketWait,1
1722017815.796875,0.515625,PreMarketWait,1
1722017837.234375,0.46875,PreMarketWait,1
1722017863.03125,0.34375,PreMarketWait,1
1722017867.921875,0.4375,PreMarketWait,1
1722017973.21875,0.375,PreMarketWait,1
1722018029.140625,0.328125,MarketGridChoice,1
1722018084.265625,0.453125,RiskPage1,1
1722018168.703125,0.46875,RoundResultsPage,2
1722018198.828125,0.4375,RiskPage4,2
1722018212.953125,0.4375,MarketGridChoice,3
1722018217.03125,0.484375,MarketGridChoice,3
1722018221.65625,0.453125,MarketGridChoice,3
1722018292.765625,0.546875,RiskPage4,3
1722018482.875,0.375,RiskPage4,5
1722018543.3125,0.328125,ForecastPage,6
1722018543.65625,0.34375,ForecastPage,6
1722018547.109375,0.421875,ForecastPage,6
1722018664.015625,0.390625,RoundResultsPage,7
1722018667.09375,0.390625,RiskPage1,7
1722018734.640625,0.359375,ForecastPage,8
1722018863.515625,0.375,RiskPage2,9
1722018863.828125,0.3125,RiskPage2,9
1722018967.390625,0.3125,RiskPage3,10
1722019013.203125,0.3125,ForecastPage,11
1722019194.109375,0.34375,MarketGridChoice,13
1722019217.9375,0.359375,ForecastPage,13
1722019218.265625,0.328125,ForecastPage,13
1722019218.578125,0.3125,ForecastPage,13
1722019252.40625,0.3125,RiskPage2,13
1722019252.765625,0.359375,RiskPage2,13
1722019317.4375,0.390625,ForecastPage,14
1722019319.34375,0.5,ForecastPage,14
1722019366.34375,0.515625,PreMarketWait,15
1722019375.640625,0.390625,MarketGridChoice,15
1722019439.140625,0.34375,RiskPage2,15
1722019439.484375,0.34375,RiskPage2,15
1722019439.828125,0.34375,RiskPage2,15
1722019440.140625,0.3125,RiskPage2,15
1722019474.734375,0.3125,MarketGridChoice,16
1722019553.0625,0.34375,PreMarketWait,17
1722019553.46875,0.40625,PreMarketWait,17
1722019676.328125,0.34375,ForecastPage,18
1722019720.609375,0.34375,RoundResultsPage,18
1722019720.953125,0.34375,RoundResultsPage,18
1722019721.265625,0.3125,RiskPage1,18
1722019721.59375,0.328125,RiskPage1,18
1722019752.984375,0.421875,MarketGridChoice,19
1722019780.1875,0.390625,ForecastPage,19
1722019780.515625,0.328125,ForecastPage,19
1722019780.84375,0.328125,ForecastPage,19
1722019781.1875,0.34375,ForecastPage,19
1722019817.953125,0.390625,RiskPage1,19
1722020009.3125,0.375,RiskPage1,21
