session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
wvjdln40,r00exph2,56b8de29e1d0a200051517f8,1,BUY,2,16.0,2,,0,10217,15.0,11
wvjdln40,4xh6zwkg,6276d97e209059496d37bf74,1,BUY,1,13.0,0,,0,12579,15.0,11
wvjdln40,r3uj0a95,5b9ec956c8a17f000171f7ad,1,BUY,2,15.0,2,,0,9333,15.0,11
wvjdln40,ngg4ej7u,6680d577ce8b233327b0272e,1,SELL,3,16.0,0,,0,14430,15.0,11
wvjdln40,ngg4ej7u,6680d577ce8b233327b0272e,1,SELL,1,16.0,0,,0,19640,15.0,11
wvjdln40,38n1hfg9,56bd7bf3d4e2180005a86846,1,SELL,1,14.0,1,,0,9241,15.0,11
wvjdln40,38n1hfg9,56bd7bf3d4e2180005a86846,1,SELL,1,15.0,1,,0,10369,15.0,11
wvjdln40,38n1hfg9,56bd7bf3d4e2180005a86846,1,BUY,1,13.0,0,,0,12411,15.0,11
wvjdln40,38n1hfg9,56bd7bf3d4e2180005a86846,1,SELL,1,15.0,1,,0,19721,15.0,11
wvjdln40,2sz3tiqo,60f4a2d142c69dc1121b6dbf,1,BUY,3,13.0,0,,0,9768,15.0,11
wvjdln40,2sz3tiqo,60f4a2d142c69dc1121b6dbf,1,SELL,3,15.0,2,,0,14223,15.0,11
wvjdln40,h29tld02,6529648ca1ade4b6c9e876f4,1,BUY,1,12.0,0,,0,4935,15.0,11
wvjdln40,h29tld02,6529648ca1ade4b6c9e876f4,1,BUY,1,12.0,0,,0,11198,15.0,11
wvjdln40,1w8tl9ls,pdqr3ms5_52W,1,BUY,1,15.0,1,,0,11237,15.0,11
wvjdln40,1725w0a8,pdqr3ms5_96L,1,BUY,1,13.0,0,,0,13475,15.0,11
wvjdln40,1725w0a8,pdqr3ms5_96L,1,SELL,1,15.0,1,,0,17851,15.0,11
wvjdln40,wd69d6n3,pdqr3ms5_78T,1,SELL,2,15.0,2,,0,18756,15.0,11
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,1,BUY,1,12.0,0,,0,9755,15.0,11
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,1,BUY,1,15.0,1,,0,11706,15.0,11
wvjdln40,kxbxm5s4,60d13d406f3b34d6791c8831,1,SELL,2,16.0,0,,0,6066,15.0,11
wvjdln40,ak4v88di,661fc8bb0644ba960f0e3b65,1,BUY,3,13.0,0,,0,11094,15.0,11
wvjdln40,us50xiem,664b64938bc0aa86bab3a4d2,1,SELL,1,15.0,1,,0,4609,15.0,11
wvjdln40,us50xiem,664b64938bc0aa86bab3a4d2,1,BUY,2,13.0,0,,0,13754,15.0,11
wvjdln40,pxjybtpk,662a2584d928ede39a60cdb1,1,BUY,2,15.0,2,,0,2180,15.0,11
wvjdln40,pxjybtpk,662a2584d928ede39a60cdb1,1,SELL,3,16.0,0,,0,4500,15.0,11
wvjdln40,pxjybtpk,662a2584d928ede39a60cdb1,1,BUY,3,15.0,3,,0,7807,15.0,11
wvjdln40,mcdqh25m,pdqr3ms5_40O,1,BUY,2,14.0,0,,0,4962,15.0,11
wvjdln40,mcdqh25m,pdqr3ms5_40O,1,SELL,2,15.0,2,,0,6649,15.0,11
wvjdln40,yhjar420,5aeeb4903c80f200013af2ed,1,BUY,2,13.0,0,,0,17878,15.0,11
wvjdln40,nrpsmz7n,pdqr3ms5_91A,1,BUY,1,11.0,0,,0,11805,15.0,11
wvjdln40,r00exph2,56b8de29e1d0a200051517f8,2,BUY,2,17.0,2,,0,10121,16.0,13
wvjdln40,4xh6zwkg,6276d97e209059496d37bf74,2,BUY,1,16.0,1,,0,8986,16.0,13
wvjdln40,r3uj0a95,5b9ec956c8a17f000171f7ad,2,BUY,2,16.0,2,,0,12416,16.0,13
wvjdln40,r3uj0a95,5b9ec956c8a17f000171f7ad,2,BUY,2,15.0,0,,0,17503,16.0,13
wvjdln40,ngg4ej7u,6680d577ce8b233327b0272e,2,SELL,2,14.0,2,,0,11634,16.0,13
wvjdln40,38n1hfg9,56bd7bf3d4e2180005a86846,2,BUY,2,16.0,2,,0,4752,16.0,13
wvjdln40,2sz3tiqo,60f4a2d142c69dc1121b6dbf,2,BUY,3,14.0,0,,0,8587,16.0,13
wvjdln40,2sz3tiqo,60f4a2d142c69dc1121b6dbf,2,SELL,1,16.0,1,,0,17979,16.0,13
wvjdln40,2sz3tiqo,60f4a2d142c69dc1121b6dbf,2,SELL,1,16.0,1,,0,19755,16.0,13
wvjdln40,h29tld02,6529648ca1ade4b6c9e876f4,2,BUY,1,12.0,0,,0,11845,16.0,13
wvjdln40,h29tld02,6529648ca1ade4b6c9e876f4,2,SELL,2,16.0,2,,0,19094,16.0,13
wvjdln40,1w8tl9ls,pdqr3ms5_52W,2,BUY,1,14.0,0,,0,7006,16.0,13
wvjdln40,1w8tl9ls,pdqr3ms5_52W,2,SELL,1,15.0,1,,0,13518,16.0,13
wvjdln40,1725w0a8,pdqr3ms5_96L,2,BUY,1,13.0,0,,0,8714,16.0,13
wvjdln40,8tbq3sd5,6654c3056acf3abb982b23ab,2,SELL,2,15.0,2,,0,11214,16.0,13
wvjdln40,wd69d6n3,pdqr3ms5_78T,2,SELL,1,16.0,1,,0,10683,16.0,13
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,2,BUY,1,13.0,0,,0,2718,16.0,13
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,2,SELL,2,16.0,2,,0,4117,16.0,13
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,2,BUY,3,13.0,0,,0,7118,16.0,13
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,2,SELL,2,17.0,0,,0,18117,16.0,13
wvjdln40,kxbxm5s4,60d13d406f3b34d6791c8831,2,BUY,1,15.0,0,,0,10692,16.0,13
wvjdln40,kxbxm5s4,60d13d406f3b34d6791c8831,2,SELL,2,16.0,1,,0,19362,16.0,13
wvjdln40,ak4v88di,661fc8bb0644ba960f0e3b65,2,BUY,4,14.0,0,,0,10566,16.0,13
wvjdln40,us50xiem,664b64938bc0aa86bab3a4d2,2,BUY,2,16.0,2,,0,3772,16.0,13
wvjdln40,pxjybtpk,662a2584d928ede39a60cdb1,2,BUY,2,14.0,0,,0,19579,16.0,13
wvjdln40,mcdqh25m,pdqr3ms5_40O,2,BUY,4,16.0,4,,0,6505,16.0,13
wvjdln40,mcdqh25m,pdqr3ms5_40O,2,SELL,1,17.0,0,,0,11457,16.0,13
wvjdln40,yhjar420,5aeeb4903c80f200013af2ed,2,BUY,2,15.0,0,,0,8273,16.0,13
wvjdln40,yhjar420,5aeeb4903c80f200013af2ed,2,SELL,1,18.0,0,,0,13385,16.0,13
wvjdln40,r00exph2,56b8de29e1d0a200051517f8,3,SELL,2,17.0,0,,0,15792,17.0,6
wvjdln40,4xh6zwkg,6276d97e209059496d37bf74,3,BUY,1,17.0,1,,0,15331,17.0,6
wvjdln40,ngg4ej7u,6680d577ce8b233327b0272e,3,SELL,1,20.0,0,,0,7882,17.0,6
wvjdln40,ngg4ej7u,6680d577ce8b233327b0272e,3,BUY,1,18.0,1,,0,13361,17.0,6
wvjdln40,38n1hfg9,56bd7bf3d4e2180005a86846,3,SELL,1,18.0,0,,0,5247,17.0,6
wvjdln40,38n1hfg9,56bd7bf3d4e2180005a86846,3,SELL,2,17.0,0,,0,5965,17.0,6
wvjdln40,2sz3tiqo,60f4a2d142c69dc1121b6dbf,3,BUY,4,13.0,0,,0,8432,17.0,6
wvjdln40,h29tld02,6529648ca1ade4b6c9e876f4,3,BUY,1,12.0,0,,0,6022,17.0,6
wvjdln40,1w8tl9ls,pdqr3ms5_52W,3,BUY,1,14.0,0,,0,7356,17.0,6
wvjdln40,1w8tl9ls,pdqr3ms5_52W,3,SELL,1,17.0,1,,0,16196,17.0,6
wvjdln40,1w8tl9ls,pdqr3ms5_52W,3,SELL,1,16.0,1,,0,19156,17.0,6
wvjdln40,1725w0a8,pdqr3ms5_96L,3,SELL,1,15.0,1,,0,19407,17.0,6
wvjdln40,8tbq3sd5,6654c3056acf3abb982b23ab,3,SELL,1,16.0,1,,0,7901,17.0,6
wvjdln40,8tbq3sd5,6654c3056acf3abb982b23ab,3,BUY,2,13.0,0,,0,11982,17.0,6
wvjdln40,wd69d6n3,pdqr3ms5_78T,3,BUY,2,17.0,2,,0,6607,17.0,6
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,3,BUY,1,14.0,0,,0,3505,17.0,6
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,3,BUY,1,18.0,1,,0,7039,17.0,6
wvjdln40,f20ekrx2,66327883ca4a6f78c437185a,3,BUY,3,14.0,0,,0,17277,17.0,6
wvjdln40,kxbxm5s4,60d13d406f3b34d6791c8831,3,SELL,3,17.0,0,,0,8829,17.0,6
wvjdln40,kxbxm5s4,60d13d406f3b34d6791c8831,3,BUY,1,16.0,0,,0,15328,17.0,6
wvjdln40,ak4v88di,661fc8bb0644ba960f0e3b65,3,BUY,3,15.0,0,,0,13209,17.0,6
wvjdln40,us50xiem,664b64938bc0aa86bab3a4d2,3,SELL,4,17.0,0,,0,5774,17.0,6
wvjdln40,us50xiem,664b64938bc0aa86bab3a4d2,3,BUY,2,15.0,0,,0,9367,17.0,6
wvjdln40,pxjybtpk,662a2584d928ede39a60cdb1,3,SELL,1,15.0,1,,0,2985,17.0,6
wvjdln40,pxjybtpk,662a2584d928ede39a60cdb1,3,SELL,1,14.0,1,,0,8203,17.0,6
wvjdln40,pxjybtpk,662a2584d928ede39a60cdb1,3,SELL,1,19.0,0,,0,11834,17.0,6
wvjdln40,mcdqh25m,pdqr3ms5_40O,3,SELL,3,17.0,0,,0,10928,17.0,6
wvjdln40,mcdqh25m,pdqr3ms5_40O,3,BUY,1,15.0,0,,0,14512,17.0,6
wvjdln40,yhjar420,5aeeb4903c80f200013af2ed,3,SELL,1,19.0,0,,0,3636,17.0,6
wvjdln40,yhjar420,5aeeb4903c80f200013af2ed,3,BUY,2,16.0,0,,0,6163,17.0,6
wvjdln40,nrpsmz7n,pdqr3ms5_91A,3,BUY,1,17.0,1,,0,5133,17.0,6
