time,value,page,rnd
1717525580.875,0.328125,ConsentWaitPage,-2
1717525617.734375,0.34375,ConsentWaitPage,-2
1717525722.25,0.375,PreMarketWait,1
1717525730.46875,0.453125,PreMarketWait,1
1717525731.015625,0.546875,PreMarketWait,1
1717525979.796875,0.453125,PreMarketWait,1
1717526180.78125,0.328125,MarketGridChoice,2
1717526181.265625,0.484375,MarketGridChoice,2
1717526181.65625,0.390625,MarketGridChoice,2
1717526265.125,0.328125,MarketGridChoice,3
1717526364.90625,0.46875,ForecastPage,4
1717526464.125,0.453125,ForecastPage,5
1717526544.046875,0.375,ForecastPage,6
1717526651.625,0.453125,ForecastPage,7
1717526651.96875,0.34375,ForecastPage,7
1717526909.625,0.328125,MarketGridChoice,10
1717526969.609375,0.4375,RiskPage3,10
1717527141.40625,0.328125,RiskPage1,12
1717527141.734375,0.328125,RiskPage1,12
1717527142.109375,0.375,RiskPage1,12
1717527142.515625,0.40625,RiskPage1,12
1717527190.296875,0.46875,ForecastPage,13
1717527222.421875,0.390625,MarketWaitPage,13
1717527254.8125,0.375,RiskPage2,13
1717527255.171875,0.359375,RiskPage2,13
1717527267.671875,0.453125,RiskPage4,13
1717527528.359375,0.484375,RiskPage3,16
1717527528.765625,0.40625,RiskPage3,16
1717527647.453125,0.4375,MarketGridChoice,18
1717527760.828125,0.3125,ForecastPage,19
1717527882.546875,0.359375,RoundResultsPage,20
1717527933.890625,0.359375,ForecastPage,21
1717527934.21875,0.328125,ForecastPage,21
1717528231.125,0.3125,ForecastPage,24
1717528274.078125,0.5625,RiskPage4,24
1717528327.890625,0.453125,ForecastPage,25
1717528328.296875,0.40625,ForecastPage,25
1717528328.65625,0.359375,ForecastPage,25
1717528382.359375,0.4375,MarketGridChoice,26
1717528565.4375,0.484375,RiskPage1,27
1717528605.359375,0.359375,MarketGridChoice,28
1717528693.96875,0.375,MarketGridChoice,29
1717528694.296875,0.328125,MarketGridChoice,29
1717528694.65625,0.359375,MarketGridChoice,29
1717528723.0625,0.421875,ForecastPage,29
1717528813.640625,0.34375,ForecastPage,30
