time,value,page,rnd
1721844336.9375,0.640625,ConsentWaitPage,-2
1721844337.578125,0.640625,ConsentWaitPage,-2
1721844338.265625,0.6875,ConsentWaitPage,-2
1721844339.03125,0.765625,ConsentWaitPage,-2
1721844339.90625,0.875,ConsentWaitPage,-2
1721844340.65625,0.75,ConsentWaitPage,-2
1721844341.46875,0.8125,ConsentWaitPage,-2
1721844347.46875,0.890625,ConsentWaitPage,-2
1721844348.453125,0.984375,ConsentWaitPage,-2
1721844349.171875,0.71875,ConsentWaitPage,-2
1721844358.71875,0.75,ConsentWaitPage,-2
1721844359.46875,0.75,ConsentWaitPage,-2
1721844360.1875,0.71875,ConsentWaitPage,-2
1721844360.890625,0.703125,ConsentWaitPage,-2
1721844361.671875,0.78125,ConsentWaitPage,-2
1721844362.46875,0.796875,ConsentWaitPage,-2
1721844363.390625,0.921875,ConsentWaitPage,-2
1721844364.34375,0.953125,ConsentWaitPage,-2
1721844365.265625,0.921875,ConsentWaitPage,-2
1721844366.15625,0.890625,ConsentWaitPage,-2
1721844367.0,0.84375,ConsentWaitPage,-2
1721844367.71875,0.71875,ConsentWaitPage,-2
1721844368.34375,0.625,ConsentWaitPage,-2
1721844368.96875,0.625,ConsentWaitPage,-2
1721844369.625,0.65625,ConsentWaitPage,-2
1721844370.359375,0.734375,ConsentWaitPage,-2
1721844371.0625,0.703125,ConsentWaitPage,-2
1721844371.859375,0.796875,ConsentWaitPage,-2
1721844372.578125,0.71875,ConsentWaitPage,-2
1721844373.1875,0.609375,ConsentWaitPage,-2
1721844373.875,0.6875,ConsentWaitPage,-2
1721844456.03125,0.578125,PreMarketWait,1
1721844782.953125,0.765625,PracticeMarkerPage,1
1721844783.6875,0.734375,PracticeMarkerPage,1
1721844888.515625,0.46875,RiskPage1,1
1721844888.96875,0.453125,RiskPage1,1
1721845055.234375,0.65625,ForecastPage,3
1721845065.5,0.984375,ForecastPage,3
1721845066.3125,0.8125,ForecastPage,3
1721845067.09375,0.78125,ForecastPage,3
1721845067.890625,0.796875,ForecastPage,3
1721845359.21875,0.890625,MarketGridChoice,6
1721845509.265625,0.59375,RiskPage2,7
1721845559.34375,0.640625,ForecastPage,8
1721845695.84375,0.609375,RoundResultsPage,9
1721845696.640625,0.796875,RoundResultsPage,9
1721845761.46875,0.796875,ForecastPage,10
1721845780.03125,0.9375,ForecastPage,10
1721845781.0625,1.03125,ForecastPage,10
1721845782.0625,1.0,ForecastPage,10
1721845783.03125,0.96875,ForecastPage,10
1721845881.78125,0.8125,MarketGridChoice,11
1721845882.796875,1.015625,MarketGridChoice,11
1721845883.65625,0.859375,MarketGridChoice,11
1721845884.578125,0.921875,MarketGridChoice,11
1721845903.421875,0.84375,ForecastPage,11
1721845965.6875,0.90625,PreMarketWait,12
1721845966.375,0.6875,PreMarketWait,12
1721846398.71875,0.859375,MarketWaitPage,15
1721846399.46875,0.75,MarketWaitPage,15
1721846400.359375,0.890625,MarketWaitPage,15
1721846401.3125,0.953125,MarketWaitPage,15
1721846402.171875,0.859375,MarketWaitPage,15
1721846403.203125,1.03125,RoundResultsPage,15
1721846404.21875,1.015625,RoundResultsPage,15
1721846405.1875,0.96875,RoundResultsPage,15
1721846446.78125,0.859375,PreMarketWait,16
1721846447.546875,0.765625,PreMarketWait,16
1721846448.34375,0.796875,PreMarketWait,16
1721846449.265625,0.921875,PreMarketWait,16
1721846450.359375,1.09375,PreMarketWait,16
1721846451.359375,1.0,PreMarketWait,16
1721846452.390625,1.03125,PreMarketWait,16
1721846453.296875,0.90625,PreMarketWait,16
1721846454.375,1.078125,PreMarketWait,16
1721846455.34375,0.96875,PreMarketWait,16
1721846484.765625,0.859375,ForecastPage,16
1721846485.703125,0.9375,ForecastPage,16
1721846629.796875,1.046875,ForecastPage,17
1721846630.859375,1.0625,ForecastPage,17
1721846631.875,1.015625,ForecastPage,17
1721846632.859375,0.984375,ForecastPage,17
1721846633.84375,0.984375,ForecastPage,17
1721846634.78125,0.9375,ForecastPage,17
1721846635.78125,1.0,ForecastPage,17
1721846636.765625,0.984375,ForecastPage,17
1721846727.734375,0.46875,PreMarketWait,18
1721846769.640625,0.953125,ForecastPage,18
1721846770.640625,1.0,ForecastPage,18
1721846771.703125,1.0625,ForecastPage,18
1721846772.5625,0.859375,ForecastPage,18
1721846773.6875,1.125,ForecastPage,18
1721846774.640625,0.953125,ForecastPage,18
1721846775.578125,0.9375,ForecastPage,18
1721846776.5,0.921875,ForecastPage,18
1721846777.40625,0.90625,ForecastPage,18
1721846778.390625,0.984375,ForecastPage,18
1721846892.84375,0.59375,ForecastPage,19
1721846893.5,0.65625,ForecastPage,19
1721846894.203125,0.703125,ForecastPage,19
1721846894.9375,0.734375,ForecastPage,19
1721846895.734375,0.796875,ForecastPage,19
1721846896.671875,0.9375,ForecastPage,19
1721846897.609375,0.9375,ForecastPage,19
1721846898.609375,1.0,ForecastPage,19
1721846899.6875,1.078125,ForecastPage,19
1721846906.609375,1.0625,ForecastPage,19
1721846907.578125,0.96875,ForecastPage,19
1721846908.578125,1.0,ForecastPage,19
1721846947.75,0.828125,RiskPage4,19
1721846999.625,0.921875,ForecastPage,20
1721847000.640625,1.015625,ForecastPage,20
1721847001.453125,0.8125,ForecastPage,20
1721847002.140625,0.6875,ForecastPage,20
1721847075.78125,1.015625,MarketGridChoice,21
1721847076.859375,1.078125,MarketGridChoice,21
1721847104.90625,0.609375,ForecastPage,21
1721847235.3125,0.671875,ForecastPage,22
1721847235.984375,0.671875,ForecastPage,22
1721847236.65625,0.671875,ForecastPage,22
1721847293.5625,0.65625,PreMarketWait,23
1721847301.90625,1.03125,PreMarketWait,23
1721847302.9375,1.03125,PreMarketWait,23
1721847303.765625,0.828125,PreMarketWait,23
1721847304.640625,0.875,PreMarketWait,23
1721847305.65625,1.015625,PreMarketWait,23
1721847323.15625,0.984375,MarketGridChoice,23
1721847324.15625,1.0,MarketGridChoice,23
1721847325.140625,0.984375,MarketGridChoice,23
1721847365.34375,0.5,MarketWaitPage,23
1721847365.71875,0.375,MarketWaitPage,23
1721847366.140625,0.421875,MarketWaitPage,23
1721847366.640625,0.5,MarketWaitPage,23
1721847367.015625,0.375,MarketWaitPage,23
1721847367.4375,0.421875,MarketWaitPage,23
1721847380.1875,0.75,RoundResultsPage,23
1721847446.046875,0.421875,MarketGridChoice,24
1721847566.296875,0.65625,ForecastPage,25
1721847566.84375,0.546875,ForecastPage,25
1721847658.796875,0.8125,MarketGridChoice,26
1721847659.65625,0.859375,MarketGridChoice,26
1721847660.53125,0.875,MarketGridChoice,26
1721847661.421875,0.890625,MarketGridChoice,26
1721847662.359375,0.9375,MarketGridChoice,26
1721847663.34375,0.984375,MarketGridChoice,26
1721847664.484375,1.140625,MarketGridChoice,26
1721847665.546875,1.0625,MarketGridChoice,26
1721847666.671875,1.125,MarketGridChoice,26
1721847667.734375,1.0625,MarketGridChoice,26
1721847668.671875,0.9375,MarketGridChoice,26
1721847669.625,0.953125,MarketGridChoice,26
1721847670.59375,0.96875,MarketGridChoice,26
1721847671.5,0.90625,MarketGridChoice,26
1721847710.390625,0.828125,MarketWaitPage,26
1721847778.796875,0.953125,PreMarketWait,27
1721847779.75,0.953125,MarketGridChoice,27
1721847780.546875,0.796875,MarketGridChoice,27
1721847811.421875,0.84375,ForecastPage,27
1721847901.390625,0.953125,PreMarketWait,28
1721847943.03125,0.78125,ForecastPage,28
1721847948.734375,1.0,ForecastPage,28
1721847949.578125,0.84375,ForecastPage,28
1721847950.609375,1.03125,ForecastPage,28
1721847951.5625,0.953125,ForecastPage,28
1721847952.5,0.9375,ForecastPage,28
1721848118.640625,0.71875,RiskPage1,29
1721848119.3125,0.671875,RiskPage2,29
1721848120.078125,0.765625,RiskPage2,29
1721848121.015625,0.9375,RiskPage2,29
