participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,player.dr,player.dmu,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
15,y0k96lit,10Q,0,400,401,payment,FinalResultsPage,45365.75255,1,,,1295.95,15,,0,100,4,-99,-99,0,0,100,5,4,109,4,16,14,14,21,1,3,6,11,1,2.5,,,0,0,0,0,19.25,0.5,10,8,35,57,73,84,,,,0.988723491,3.468524825,1,15,12,1,80,0,1,1,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
16,wpf8xvzn,60X,0,400,401,payment,FinalResultsPage,45365.75256,1,,,1444.33,16,,0,100,4,-99,-99,0,0,100,5,4,109,4,15,15,17,18,1,3,6,11,0,2.5,,,0,0,0,,19.25,0.5,10,8,35,57,73,84,,,,0.697066643,3.190375636,1,15,12,1,80,0,1,1,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
17,0j7pa5ah,657322bd0c81d1e8853d38e8,0,400,401,payment,FinalResultsPage,45365.75257,1,,,1100.82,17,,0,100,4,-99,-99,0,0,100,5,4,109,4,14,14,15,18,1,3,6,11,1,2.5,,,0,0,0,,19.25,0.5,10,8,35,57,73,84,,,,0.697066643,3.190375636,1,15,12,1,80,0,1,1,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
18,1q4y5igg,646f77d9a7d75c8264dba865,0,400,401,payment,FinalResultsPage,45365.75258,1,,,1116.92,18,,0,100,4,-99,-99,-3,45,145,7.25,1,153.25,1,15,15,13,19,1,3,6,11,0,2.5,,,1,,1,,19.25,0.5,10,8,35,21,21,15,,,,-0.419832196,2.815081424,1,15,12,1,80,0,1,1,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
19,ai804tsq,615252fe3ac6a44f68bdc779,0,400,401,payment,FinalResultsPage,45365.75282,1,,,523.12,19,,0,100,4,-99,-99,-2,30,130,6.5,2,138.5,2,5,5,5,5,1,3,6,11,10,0,,,,,0,,19.25,0.5,10,8,35,35,35,57,,,,-0.773996308,2.872568824,1,15,12,1,80,0,1,1,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
20,jehhq03p,5669ac845bd4ff0011159b4a,0,400,401,payment,FinalResultsPage,45365.75402,1,,,1217.84,20,,0,100,4,-99,-99,-1,15,115,5.75,3,123.75,3,17,20,28,39,1,3,6,11,2,2.5,,,0,0,0,0,19.25,0.5,10,8,35,57,73,84,,,,0.988723491,3.468524825,1,15,12,1,80,0,1,1,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
1,po07dezz,65a2bc0d60b1e46f4e1d3cc8,0,400,401,payment,FinalResultsPage,45365.75246,1,,,1002.44,1,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,15,16,18,18,2,4,7,12,1,2.5,,,0,0,1,0,20.5,1.75,9,8.75,28,42,57,56,,,,0.45880126,3.389778577,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
2,6t5zkjsw,60ff7c8f4f066ccf6fe05587,0,400,401,payment,FinalResultsPage,45365.75246,1,,,902.65,2,,0,64.75,7,-99,-99,4,-64,0.75,0.04,4.4,5.19,11,11,15,24,27,2,4,7,12,5,0,,,0,0,0,1,20.5,1.75,9,8.75,28,42,57,82,,,,1.180190574,3.214263017,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
3,2c2jk6i2,5f7529755aaa0e1a6e804640,0,400,401,payment,FinalResultsPage,45365.75247,1,,,740.34,3,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,15,17,24,29,2,4,7,12,1,2.5,,,0,,0,,20.5,1.75,9,8.75,28,42,42,57,,,,0.144098576,2.936932241,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
4,le0k73pf,56f9364e895094000c8f4967,0,400,401,payment,FinalResultsPage,45365.75247,1,,,1079.39,4,,0,138.5,2,-99,-99,0,0,138.5,6.93,0.8,146.23,2,15,20,27,32,2,4,7,12,1,2.5,,,0,,0,0,20.5,1.75,9,8.75,28,42,42,57,,,,0.608759512,3.349841983,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
5,eqomb134,564d1fedb48dec0005b5191d,0,400,401,payment,FinalResultsPage,45365.75248,1,,,662.58,5,,0,35.25,9,-99,-99,0,0,35.25,1.76,3.6,40.61,9,15,15,17,18,2,4,7,12,1,2.5,,,0,0,1,1,20.5,1.75,9,8.75,28,42,57,56,,,,0.881037269,3.277329495,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
6,jh4zquoe,600f9342e7bc5518fa9ca92a,0,400,401,payment,FinalResultsPage,45365.75248,1,,,1218.14,6,,0,79.5,6,-99,-99,-6,96,175.5,8.78,0,184.28,0,21,20,23,27,2,4,7,12,5,0,,,0,0,0,0,20.5,1.75,9,8.75,28,42,57,82,,,,0.952276227,3.628598995,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
7,qfhl00la,568e7e33e3ef9e000da202a7,0,400,401,payment,FinalResultsPage,45365.75248,1,,,713.1,7,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,15,15,14,13,2,4,7,12,1,2.5,,,0,0,0,1,20.5,1.75,9,8.75,28,42,57,82,,,,1.180190574,3.214263017,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
8,164ihb2u,6554ea58c859388bc801973c,0,400,401,payment,FinalResultsPage,45365.75249,1,,,915.17,8,,0,138.5,2,-99,-99,-2,32,170.5,8.53,0,179.03,0,2,4,2,2,2,4,7,12,14,0,,,0,0,1,1,20.5,1.75,9,8.75,28,42,57,56,,,,0.881037269,3.277329495,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
9,di7fvryy,90H,0,400,401,payment,FinalResultsPage,45365.75249,1,,,1200.68,9,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,15,11,16,21,2,4,7,12,1,2.5,,,0,0,1,0,20.5,1.75,9,8.75,28,42,57,56,,,,0.45880126,3.389778577,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
10,bwgnq67y,67V,0,400,401,payment,FinalResultsPage,45365.7525,1,,,1036.68,10,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,16,18,19,30,2,4,7,12,0,2.5,,,0,0,0,1,20.5,1.75,9,8.75,28,42,57,82,,,,1.180190574,3.214263017,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
11,hek05e9p,5c3151aa0cfe9a00012f6f3f,0,400,401,payment,FinalResultsPage,45365.75252,1,,,963.86,11,,0,79.5,6,-99,-99,3,-48,31.5,1.58,3.6,36.68,9,17,18,28,31,2,4,7,12,1,2.5,,,1,0,0,0,20.5,1.75,9,8.75,28,19,24,31,,,,-0.362679773,2.953880049,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
12,uhwxw8pp,81F,0,400,401,payment,FinalResultsPage,45365.75252,1,,,1126.73,12,,0,109,4,-99,-99,2,-32,77,3.85,2.4,83.25,6,18,20,22,25,2,4,7,12,2,2.5,,,0,1,0,1,20.5,1.75,9,8.75,28,42,36,48,,,,0.833818149,2.474089145,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
13,5oxgjtht,65c128df79c460e6c2c07adc,0,400,401,payment,FinalResultsPage,45365.75253,1,,,616.59,13,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,2,4,9,12,2,4,7,12,14,0,,,0,0,0,1,20.5,1.75,9,8.75,28,42,57,82,,,,1.180190574,3.214263017,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
14,6erfh0b4,44L,0,400,401,payment,FinalResultsPage,45365.75254,1,,,835.23,14,,0,138.5,2,-99,-99,-1,16,154.5,7.73,0.4,162.63,1,15,16,20,22,2,4,7,12,1,2.5,,,0,0,1,1,20.5,1.75,9,8.75,28,42,57,56,,,,0.881037269,3.277329495,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
15,y0k96lit,10Q,0,400,401,payment,FinalResultsPage,45365.75255,1,,,1295.95,15,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,16,16,19,30,2,4,7,12,0,2.5,,,0,0,1,1,20.5,1.75,9,8.75,28,42,57,56,,,,0.881037269,3.277329495,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
16,wpf8xvzn,60X,0,400,401,payment,FinalResultsPage,45365.75256,1,,,1444.33,16,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,16,17,18,20,2,4,7,12,0,2.5,,,0,0,0,1,20.5,1.75,9,8.75,28,42,57,82,,,,1.180190574,3.214263017,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
17,0j7pa5ah,657322bd0c81d1e8853d38e8,0,400,401,payment,FinalResultsPage,45365.75257,1,,,1100.82,17,,0,109,4,-99,-99,0,0,109,5.45,1.6,116.05,4,16,17,18,19,2,4,7,12,0,2.5,,,0,1,1,1,20.5,1.75,9,8.75,28,42,36,32,,,,0.040222767,2.962515001,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
18,1q4y5igg,646f77d9a7d75c8264dba865,0,400,401,payment,FinalResultsPage,45365.75258,1,,,1116.92,18,,0,153.25,1,-99,-99,0,0,153.25,7.66,0.4,161.31,1,14,15,17,21,2,4,7,12,2,2.5,,,0,1,,0,20.5,1.75,9,8.75,28,42,36,36,,,,-0.100717645,2.974172034,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
19,ai804tsq,615252fe3ac6a44f68bdc779,0,400,401,payment,FinalResultsPage,45365.75282,1,,,523.12,19,,0,138.5,2,-99,-99,0,0,138.5,6.93,0.8,146.23,2,5,5,5,5,2,4,7,12,11,0,,,,0,0,0,20.5,1.75,9,8.75,28,28,42,57,,,,0.608759512,3.349841983,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
20,jehhq03p,5669ac845bd4ff0011159b4a,0,400,401,payment,FinalResultsPage,45365.75402,1,,,1217.84,20,,0,123.75,3,-99,-99,0,0,123.75,6.19,1.2,131.14,3,14,18,26,33,2,4,7,12,2,2.5,,,0,0,0,0,20.5,1.75,9,8.75,28,42,57,82,,,,0.952276227,3.628598995,1,16,9,0.4,80,0,1,2,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
1,po07dezz,65a2bc0d60b1e46f4e1d3cc8,0,400,401,payment,FinalResultsPage,45365.75246,1,,,1002.44,1,,0,116.05,4,-99,-99,0,0,116.05,5.8,1.6,123.45,4,15,16,18,20,3,5,8,13,2,2.5,,,0,0,1,1,20.75,1.5,10,9,31,47,65,61,,,,0.895785135,3.346984417,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
2,6t5zkjsw,60ff7c8f4f066ccf6fe05587,0,400,401,payment,FinalResultsPage,45365.75246,1,,,902.65,2,,0,5.19,11,-99,-99,-4,68,73.19,3.66,2.8,79.65,7,18,19,24,26,3,5,8,13,1,2.5,,,0,0,1,1,20.75,1.5,10,9,31,47,65,61,,,,0.895785135,3.346984417,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
3,2c2jk6i2,5f7529755aaa0e1a6e804640,0,400,401,payment,FinalResultsPage,45365.75247,1,,,740.34,3,,0,116.05,4,-99,-99,0,0,116.05,5.8,1.6,123.45,4,16,17,22,27,3,5,8,13,1,2.5,,,0,0,0,,20.75,1.5,10,9,31,47,65,87,,,,0.650016657,3.369396029,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
4,le0k73pf,56f9364e895094000c8f4967,0,400,401,payment,FinalResultsPage,45365.75247,1,,,1079.39,4,,0,146.23,2,-99,-99,0,0,146.23,7.31,0.8,154.34,2,16,18,28,42,3,5,8,13,1,2.5,,,,0,0,0,20.75,1.5,10,9,31,31,47,65,,,,0.650016657,3.369396029,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
5,eqomb134,564d1fedb48dec0005b5191d,0,400,401,payment,FinalResultsPage,45365.75248,1,,,662.58,5,,0,40.61,9,-99,-99,2,-34,6.61,0.33,4.4,11.34,11,15,16,18,17,3,5,8,13,2,2.5,,,0,0,1,1,20.75,1.5,10,9,31,47,65,61,,,,0.895785135,3.346984417,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
6,jh4zquoe,600f9342e7bc5518fa9ca92a,0,400,401,payment,FinalResultsPage,45365.75248,1,,,1218.14,6,,0,184.28,0,-99,-99,2,-34,150.28,7.51,0.8,158.59,2,19,19,22,25,3,5,8,13,2,2.5,,,0,0,0,0,20.75,1.5,10,9,31,47,65,87,,,,0.987775552,3.598105209,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
7,qfhl00la,568e7e33e3ef9e000da202a7,0,400,401,payment,FinalResultsPage,45365.75248,1,,,713.1,7,,0,116.05,4,-99,-99,0,0,116.05,5.8,1.6,123.45,4,15,16,13,14,3,5,8,13,2,2.5,,,0,0,1,1,20.75,1.5,10,9,31,47,65,61,,,,0.895785135,3.346984417,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
8,164ihb2u,6554ea58c859388bc801973c,0,400,401,payment,FinalResultsPage,45365.75249,1,,,915.17,8,,0,179.03,0,-99,-99,0,0,179.03,8.95,0,187.98,0,3,2,2,2,3,5,8,13,14,0,,,0,0,1,0,20.75,1.5,10,9,31,47,65,61,,,,0.499199023,3.38314908,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
9,di7fvryy,90H,0,400,401,payment,FinalResultsPage,45365.75249,1,,,1200.68,9,,0,116.05,4,-99,-99,0,0,116.05,5.8,1.6,123.45,4,17,16,20,26,3,5,8,13,0,2.5,,,0,1,0,0,20.75,1.5,10,9,31,47,40,53,,,,0.221943595,3.123100718,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
10,bwgnq67y,67V,0,400,401,payment,FinalResultsPage,45365.7525,1,,,1036.68,10,,0,116.05,4,-99,-99,0,0,116.05,5.8,1.6,123.45,4,17,20,23,31,3,5,8,13,0,2.5,,,0,0,1,1,20.75,1.5,10,9,31,47,65,61,,,,0.895785135,3.346984417,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
11,hek05e9p,5c3151aa0cfe9a00012f6f3f,0,400,401,payment,FinalResultsPage,45365.75252,1,,,963.86,11,,0,36.68,9,-99,-99,-2,34,70.68,3.53,2.8,77.01,7,16,18,22,23,3,5,8,13,1,2.5,,,0,0,0,1,20.75,1.5,10,9,31,47,65,87,,,,1.192995578,3.176415129,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
12,uhwxw8pp,81F,0,400,401,payment,FinalResultsPage,45365.75252,1,,,1126.73,12,,0,83.25,6,-99,-99,1,-17,66.25,3.31,2.8,72.36,7,17,19,21,22,3,5,8,13,0,2.5,,,0,1,0,0,20.75,1.5,10,9,31,47,40,53,,,,0.221943595,3.123100718,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
13,5oxgjtht,65c128df79c460e6c2c07adc,0,400,401,payment,FinalResultsPage,45365.75253,1,,,616.59,13,,0,116.05,4,-99,-99,1,-17,99.05,4.95,2,106,5,5,5,14,33,3,5,8,13,12,0,,,0,0,0,0,20.75,1.5,10,9,31,47,65,87,,,,0.987775552,3.598105209,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
14,6erfh0b4,44L,0,400,401,payment,FinalResultsPage,45365.75254,1,,,835.23,14,,0,162.63,1,-99,-99,-1,17,179.63,8.98,0,188.61,0,16,18,20,24,3,5,8,13,1,2.5,,,0,,0,1,20.75,1.5,10,9,31,47,47,65,,,,1.038900347,3.493052991,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
15,y0k96lit,10Q,0,400,401,payment,FinalResultsPage,45365.75255,1,,,1295.95,15,,0,116.05,4,-99,-99,0,0,116.05,5.8,1.6,123.45,4,,,,,3,5,8,13,,0,,,0,1,0,0,20.75,1.5,10,9,31,47,40,53,,,,0.221943595,3.123100718,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
16,wpf8xvzn,60X,0,400,401,payment,FinalResultsPage,45365.75256,1,,,1444.33,16,,0,116.05,4,-99,-99,3,-51,65.05,3.25,2.8,71.1,7,18,22,25,30,3,5,8,13,1,2.5,,,0,0,0,1,20.75,1.5,10,9,31,47,65,87,,,,1.192995578,3.176415129,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
17,0j7pa5ah,657322bd0c81d1e8853d38e8,0,400,401,payment,FinalResultsPage,45365.75257,1,,,1100.82,17,,0,116.05,4,-99,-99,0,0,116.05,5.8,1.6,123.45,4,16,20,25,25,3,5,8,13,1,2.5,,,,0,1,1,20.75,1.5,10,9,31,31,47,40,,,,0.41684417,2.912700788,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
18,1q4y5igg,646f77d9a7d75c8264dba865,0,400,401,payment,FinalResultsPage,45365.75258,1,,,1116.92,18,,0,161.31,1,-99,-99,0,0,161.31,8.07,0.4,169.78,1,16,16,18,19,3,5,8,13,1,2.5,,,,,,0,20.75,1.5,10,9,31,31,31,31,,,,-0.727631884,2.819050647,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
19,ai804tsq,615252fe3ac6a44f68bdc779,0,400,401,payment,FinalResultsPage,45365.75282,1,,,523.12,19,,0,146.23,2,-99,-99,-2,34,180.23,9.01,0,189.24,0,5,5,5,5,3,5,8,13,12,0,,,0,0,0,0,20.75,1.5,10,9,31,47,65,87,,,,0.987775552,3.598105209,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
20,jehhq03p,5669ac845bd4ff0011159b4a,0,400,401,payment,FinalResultsPage,45365.75402,1,,,1217.84,20,,0,131.14,3,-99,-99,0,0,131.14,6.56,1.2,138.9,3,16,18,24,32,3,5,8,13,1,2.5,,,0,0,0,0,20.75,1.5,10,9,31,47,65,87,,,,0.987775552,3.598105209,1,17,9,0.4,80,0,1,3,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
1,po07dezz,65a2bc0d60b1e46f4e1d3cc8,0,400,401,payment,FinalResultsPage,45365.75246,1,,,1002.44,1,,0,100,4,-99,-99,0,0,100,5,1.6,106.6,4,15,16,17,18,1,3,6,11,0,2.5,,,0,0,0,1,19,1.5,9,7.25,26,44,64,95,,,,1.207900418,2.854248708,1,15,7,0.4,80,0,0,4,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
2,6t5zkjsw,60ff7c8f4f066ccf6fe05587,0,400,401,payment,FinalResultsPage,45365.75246,1,,,902.65,2,,0,100,4,-99,-99,-2,30,130,6.5,0.8,137.3,2,5,11,14,18,1,3,6,11,10,0,,,0,0,0,1,19,1.5,9,7.25,26,44,64,95,,,,1.207900418,2.854248708,1,15,7,0.4,80,0,0,4,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
3,2c2jk6i2,5f7529755aaa0e1a6e804640,0,400,401,payment,FinalResultsPage,45365.75247,1,,,740.34,3,,0,100,4,-99,-99,0,0,100,5,1.6,106.6,4,15,16,20,27,1,3,6,11,0,2.5,,,0,0,0,1,19,1.5,9,7.25,26,44,64,95,,,,1.207900418,2.854248708,1,15,7,0.4,80,0,0,4,j9yi8qx8,2024-03-14 market,,,Market Experiment,0
