Temperature,Sample,Timestamp,Time,1701384575
32.63,427,1701384682,17:51:21.75,
32.63,428,1701384682,17:51:22.00,
32.63,429,1701384682,17:51:22.25,
32.63,430,1701384683,17:51:22.50,
32.63,431,1701384683,17:51:22.75,
32.63,432,1701384683,17:51:23.00,
32.63,433,1701384683,17:51:23.25,
32.63,434,1701384684,17:51:23.50,
32.63,435,1701384684,17:51:23.75,
32.61,436,1701384684,17:51:24.00,
32.61,437,1701384684,17:51:24.25,
32.61,438,1701384685,17:51:24.50,
32.61,439,1701384685,17:51:24.75,
32.61,440,1701384685,17:51:25.00,
32.61,441,1701384685,17:51:25.25,
32.61,442,1701384686,17:51:25.50,
32.61,443,1701384686,17:51:25.75,
32.61,444,1701384686,17:51:26.00,
32.61,445,1701384686,17:51:26.25,
32.61,446,1701384687,17:51:26.50,
32.61,447,1701384687,17:51:26.75,
32.61,448,1701384687,17:51:27.00,
32.61,449,1701384687,17:51:27.25,
32.61,450,1701384688,17:51:27.50,
32.61,451,1701384688,17:51:27.75,
32.61,452,1701384688,17:51:28.00,
32.61,453,1701384688,17:51:28.25,
32.61,454,1701384689,17:51:28.50,
32.61,455,1701384689,17:51:28.75,
32.63,456,1701384689,17:51:29.00,
32.63,457,1701384689,17:51:29.25,
32.63,458,1701384690,17:51:29.50,
32.63,459,1701384690,17:51:29.75,
32.61,460,1701384690,17:51:30.00,
32.61,461,1701384690,17:51:30.25,
32.61,462,1701384691,17:51:30.50,
32.61,463,1701384691,17:51:30.75,
32.61,464,1701384691,17:51:31.00,
32.61,465,1701384691,17:51:31.25,
32.61,466,1701384692,17:51:31.50,
32.61,467,1701384692,17:51:31.75,
32.59,468,1701384692,17:51:32.00,
32.59,469,1701384692,17:51:32.25,
32.59,470,1701384693,17:51:32.50,
32.59,471,1701384693,17:51:32.75,
32.61,472,1701384693,17:51:33.00,
32.61,473,1701384693,17:51:33.25,
32.61,474,1701384694,17:51:33.50,
32.61,475,1701384694,17:51:33.75,
32.61,476,1701384694,17:51:34.00,
32.61,477,1701384694,17:51:34.25,
32.61,478,1701384695,17:51:34.50,
32.61,479,1701384695,17:51:34.75,
32.61,480,1701384695,17:51:35.00,
32.61,481,1701384695,17:51:35.25,
32.61,482,1701384696,17:51:35.50,
32.61,483,1701384696,17:51:35.75,
32.61,484,1701384696,17:51:36.00,
32.61,485,1701384696,17:51:36.25,
32.61,486,1701384697,17:51:36.50,
32.61,487,1701384697,17:51:36.75,
32.59,488,1701384697,17:51:37.00,
32.59,489,1701384697,17:51:37.25,
32.59,490,1701384698,17:51:37.50,
32.59,491,1701384698,17:51:37.75,
32.59,492,1701384698,17:51:38.00,
32.59,493,1701384698,17:51:38.25,
32.59,494,1701384699,17:51:38.50,
32.59,495,1701384699,17:51:38.75,
32.59,496,1701384699,17:51:39.00,
32.59,497,1701384699,17:51:39.25,
32.59,498,1701384700,17:51:39.50,
32.59,499,1701384700,17:51:39.75,
32.59,500,1701384700,17:51:40.00,
32.59,501,1701384700,17:51:40.25,
32.59,502,1701384701,17:51:40.50,
32.59,503,1701384701,17:51:40.75,
32.61,504,1701384701,17:51:41.00,
32.61,505,1701384701,17:51:41.25,
32.61,506,1701384702,17:51:41.50,
32.61,507,1701384702,17:51:41.75,
32.61,508,1701384702,17:51:42.00,
32.61,509,1701384702,17:51:42.25,
32.61,510,1701384703,17:51:42.50,
32.61,511,1701384703,17:51:42.75,
32.59,512,1701384703,17:51:43.00,
32.59,513,1701384703,17:51:43.25,
32.59,514,1701384704,17:51:43.50,
32.59,515,1701384704,17:51:43.75,
32.55,516,1701384704,17:51:44.00,
32.55,517,1701384704,17:51:44.25,
32.55,518,1701384705,17:51:44.50,
32.55,519,1701384705,17:51:44.75,
32.53,520,1701384705,17:51:45.00,
32.53,521,1701384705,17:51:45.25,
32.53,522,1701384706,17:51:45.50,
32.53,523,1701384706,17:51:45.75,
32.55,524,1701384706,17:51:46.00,
32.55,525,1701384706,17:51:46.25,
32.55,526,1701384707,17:51:46.50,
32.55,527,1701384707,17:51:46.75,
32.53,528,1701384707,17:51:47.00,
32.53,529,1701384707,17:51:47.25,
32.53,530,1701384708,17:51:47.50,
32.53,531,1701384708,17:51:47.75,
32.53,532,1701384708,17:51:48.00,
32.53,533,1701384708,17:51:48.25,
32.53,534,1701384709,17:51:48.50,
32.53,535,1701384709,17:51:48.75,
32.5,536,1701384709,17:51:49.00,
32.5,537,1701384709,17:51:49.25,
32.5,538,1701384710,17:51:49.50,
32.5,539,1701384710,17:51:49.75,
32.5,540,1701384710,17:51:50.00,
32.5,541,1701384710,17:51:50.25,
32.5,542,1701384711,17:51:50.50,
32.5,543,1701384711,17:51:50.75,
32.53,544,1701384711,17:51:51.00,
32.53,545,1701384711,17:51:51.25,
32.53,546,1701384712,17:51:51.50,
32.53,547,1701384712,17:51:51.75,
32.53,548,1701384712,17:51:52.00,
32.53,549,1701384712,17:51:52.25,
32.53,550,1701384713,17:51:52.50,
32.53,551,1701384713,17:51:52.75,
32.53,552,1701384713,17:51:53.00,
32.53,553,1701384713,17:51:53.25,
32.53,554,1701384714,17:51:53.50,
32.53,555,1701384714,17:51:53.75,
32.53,556,1701384714,17:51:54.00,
32.53,557,1701384714,17:51:54.25,
32.53,558,1701384715,17:51:54.50,
32.53,559,1701384715,17:51:54.75,
32.5,560,1701384715,17:51:55.00,
32.5,561,1701384715,17:51:55.25,
32.5,562,1701384716,17:51:55.50,
32.5,563,1701384716,17:51:55.75,
32.53,564,1701384716,17:51:56.00,
32.53,565,1701384716,17:51:56.25,
32.53,566,1701384717,17:51:56.50,
32.53,567,1701384717,17:51:56.75,
32.5,568,1701384717,17:51:57.00,
32.5,569,1701384717,17:51:57.25,
32.5,570,1701384718,17:51:57.50,
32.5,571,1701384718,17:51:57.75,
32.5,572,1701384718,17:51:58.00,
32.5,573,1701384718,17:51:58.25,
32.5,574,1701384719,17:51:58.50,
32.5,575,1701384719,17:51:58.75,
32.53,576,1701384719,17:51:59.00,
