session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ngw8il5z,1,l1aiqn7y,0,,InitializeParticipant,1709584519,1,0,0
ngw8il5z,2,lgkvmkbp,0,,InitializeParticipant,1709584524,1,0,0
ngw8il5z,2,lgkvmkbp,1,landingct,Consent,1709584526,1,0,0
ngw8il5z,2,lgkvmkbp,3,landingct,Instructions,1709584530,1,0,0
ngw8il5z,3,i7tdx7fv,0,,InitializeParticipant,1709584535,1,0,0
ngw8il5z,3,i7tdx7fv,1,landingct,Consent,1709584540,1,0,0
ngw8il5z,3,i7tdx7fv,3,landingct,Instructions,1709584542,1,0,0
ngw8il5z,3,i7tdx7fv,4,landingct,Quiz,1709584572,1,0,0
ngw8il5z,2,lgkvmkbp,4,landingct,Quiz,1709584655,1,0,0
ngw8il5z,1,l1aiqn7y,1,landingct,Consent,1709585425,1,1,0
ngw8il5z,3,i7tdx7fv,5,landingct,Survey1,1709585479,1,1,0
ngw8il5z,2,lgkvmkbp,5,landingct,Survey1,1709585563,1,1,0
fbc6tai7,1,skwnrkiw,0,,InitializeParticipant,1709747033,1,0,0
fbc6tai7,1,skwnrkiw,1,prescreen,Introduction,1709747040,1,0,0
fbc6tai7,1,skwnrkiw,2,prescreen,Schedule,1709747047,1,0,0
qfvwcxy9,1,7oak6dxg,0,,InitializeParticipant,1709747106,1,0,0
qfvwcxy9,1,7oak6dxg,1,prescreen,Introduction,1709747108,1,0,0
qfvwcxy9,1,7oak6dxg,2,prescreen,Schedule,1709747112,1,0,0
qfvwcxy9,2,qv13koba,0,,InitializeParticipant,1709747319,1,0,0
qfvwcxy9,2,qv13koba,1,prescreen,Introduction,1709747321,1,0,0
qfvwcxy9,2,qv13koba,2,prescreen,Schedule,1709747336,1,0,0
qfvwcxy9,3,6pid08tq,0,,InitializeParticipant,1709747342,1,0,0
qfvwcxy9,4,thp40e9f,0,,InitializeParticipant,1709747343,1,0,0
qfvwcxy9,5,37d6y1vp,0,,InitializeParticipant,1709747346,1,0,0
qfvwcxy9,4,thp40e9f,1,prescreen,Introduction,1709747350,1,0,0
qfvwcxy9,6,kdnam3er,0,,InitializeParticipant,1709747351,1,0,0
qfvwcxy9,5,37d6y1vp,1,prescreen,Introduction,1709747352,1,0,0
qfvwcxy9,6,kdnam3er,1,prescreen,Introduction,1709747353,1,0,0
qfvwcxy9,3,6pid08tq,1,prescreen,Introduction,1709747353,1,0,0
qfvwcxy9,4,thp40e9f,2,prescreen,Schedule,1709747359,1,0,0
qfvwcxy9,7,o0jp2vge,0,,InitializeParticipant,1709747361,1,0,0
qfvwcxy9,5,37d6y1vp,2,prescreen,Schedule,1709747362,1,0,0
qfvwcxy9,3,6pid08tq,2,prescreen,Schedule,1709747363,1,0,0
qfvwcxy9,8,skf7lb3n,0,,InitializeParticipant,1709747365,1,0,0
qfvwcxy9,9,87nwnwwo,0,,InitializeParticipant,1709747366,1,0,0
qfvwcxy9,10,p8slouuj,0,,InitializeParticipant,1709747368,1,0,0
qfvwcxy9,11,d2v52bc8,0,,InitializeParticipant,1709747369,1,0,0
qfvwcxy9,12,y01gqpek,0,,InitializeParticipant,1709747370,1,0,0
qfvwcxy9,13,3kbog2l3,0,,InitializeParticipant,1709747372,1,0,0
qfvwcxy9,14,2osj7leu,0,,InitializeParticipant,1709747374,1,0,0
qfvwcxy9,11,d2v52bc8,1,prescreen,Introduction,1709747374,1,0,0
qfvwcxy9,15,fpclnrd2,0,,InitializeParticipant,1709747378,1,0,0
qfvwcxy9,7,o0jp2vge,1,prescreen,Introduction,1709747378,1,0,0
qfvwcxy9,10,p8slouuj,1,prescreen,Introduction,1709747378,1,0,0
qfvwcxy9,12,y01gqpek,1,prescreen,Introduction,1709747381,1,0,0
qfvwcxy9,14,2osj7leu,1,prescreen,Introduction,1709747383,1,0,0
qfvwcxy9,12,y01gqpek,2,prescreen,Schedule,1709747384,1,0,0
qfvwcxy9,13,3kbog2l3,1,prescreen,Introduction,1709747385,1,0,0
qfvwcxy9,6,kdnam3er,2,prescreen,Schedule,1709747387,1,0,0
qfvwcxy9,16,f08fhmcj,0,,InitializeParticipant,1709747387,1,0,0
qfvwcxy9,9,87nwnwwo,1,prescreen,Introduction,1709747387,1,0,0
qfvwcxy9,17,k9dyad9o,0,,InitializeParticipant,1709747388,1,0,0
qfvwcxy9,15,fpclnrd2,1,prescreen,Introduction,1709747390,1,0,0
qfvwcxy9,18,4fgaoyhu,0,,InitializeParticipant,1709747391,1,0,0
qfvwcxy9,10,p8slouuj,2,prescreen,Schedule,1709747392,1,0,0
qfvwcxy9,14,2osj7leu,2,prescreen,Schedule,1709747392,1,0,0
qfvwcxy9,17,k9dyad9o,1,prescreen,Introduction,1709747392,1,0,0
qfvwcxy9,13,3kbog2l3,2,prescreen,Schedule,1709747393,1,0,0
qfvwcxy9,11,d2v52bc8,2,prescreen,Schedule,1709747393,1,0,0
qfvwcxy9,19,ldzhu18n,0,,InitializeParticipant,1709747396,1,0,0
qfvwcxy9,7,o0jp2vge,2,prescreen,Schedule,1709747396,1,0,0
qfvwcxy9,16,f08fhmcj,1,prescreen,Introduction,1709747399,1,0,0
qfvwcxy9,15,fpclnrd2,2,prescreen,Schedule,1709747403,1,0,0
qfvwcxy9,20,fbkdijvq,0,,InitializeParticipant,1709747405,1,0,0
qfvwcxy9,18,4fgaoyhu,1,prescreen,Introduction,1709747406,1,0,0
qfvwcxy9,16,f08fhmcj,2,prescreen,Schedule,1709747408,1,0,0
qfvwcxy9,9,87nwnwwo,2,prescreen,Schedule,1709747410,1,0,0
qfvwcxy9,20,fbkdijvq,1,prescreen,Introduction,1709747413,1,0,0
qfvwcxy9,21,k4syeo06,0,,InitializeParticipant,1709747414,1,0,0
qfvwcxy9,20,fbkdijvq,2,prescreen,Schedule,1709747418,1,0,0
qfvwcxy9,17,k9dyad9o,2,prescreen,Schedule,1709747420,1,0,0
qfvwcxy9,19,ldzhu18n,1,prescreen,Introduction,1709747425,1,0,0
qfvwcxy9,8,skf7lb3n,1,prescreen,Introduction,1709747435,1,0,0
qfvwcxy9,18,4fgaoyhu,2,prescreen,Schedule,1709747435,1,0,0
qfvwcxy9,19,ldzhu18n,2,prescreen,Schedule,1709747442,1,0,0
qfvwcxy9,21,k4syeo06,1,prescreen,Introduction,1709747452,1,0,0
qfvwcxy9,21,k4syeo06,2,prescreen,Schedule,1709747479,1,0,0
qfvwcxy9,22,8cnnorbk,0,,InitializeParticipant,1709747511,1,0,0
qfvwcxy9,22,8cnnorbk,1,prescreen,Introduction,1709747584,1,0,0
ngw8il5z,4,ogz4r8vd,0,,InitializeParticipant,1709832204,1,0,0
o9zub2y9,1,edooh4xl,0,,InitializeParticipant,1709833675,1,0,0
o9zub2y9,1,edooh4xl,1,landingct,Consent,1709834583,1,1,0
72gm5fvn,1,ubo8mh1y,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,2,wsid6rhv,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,3,l3xoju24,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,4,5vtgfh54,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,5,fwftgh55,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,6,xc0fgaf6,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,7,h7gj3qgp,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,8,jm346803,0,,InitializeParticipant,1709836541,1,0,0
72gm5fvn,9,h96ehoz9,0,,InitializeParticipant,1709836542,1,0,0
72gm5fvn,10,piat9hoa,0,,InitializeParticipant,1709836546,1,0,0
