time,value,zscore,tonic,phasic,page,rnd
1718904742.25,33.29,0.8311741072370248,0.8130966603267673,0.018077446888732918,ConsentWaitPage,-2
1718904742.5,33.29,0.8311741072370248,0.8199485539466269,0.011225553268752297,ConsentWaitPage,-2
1718904742.75,33.29,0.8311741072370248,0.8268729365503356,0.004301170664950437,ConsentWaitPage,-2
1718904743.0,33.31,0.8504209935352972,0.833830719388427,0.016590274125067753,ConsentWaitPage,-2
1718904743.25,33.31,0.8504209935352972,0.8407818007940764,0.009639192719384827,ConsentWaitPage,-2
1718904743.5,33.31,0.8504209935352972,0.8476855686129007,0.002735424900556876,ConsentWaitPage,-2
1718904743.75,33.31,0.8504209935352972,0.8545014192024941,-0.004080425689010708,ConsentWaitPage,-2
1718904744.0,33.31,0.8504209935352972,0.8611892874021096,-0.010768293888571704,ConsentWaitPage,-2
1718904744.25,33.31,0.8504209935352972,0.8677101816466429,-0.01728918813302273,ConsentWaitPage,-2
1718904744.5,33.31,0.8504209935352972,0.8740267179442318,-0.02360572443050342,ConsentWaitPage,-2
1718904744.75,33.31,0.8504209935352972,0.8801036457366351,-0.029682652222774546,ConsentWaitPage,-2
1718904745.0,33.34,0.8792913229827025,0.8859083577543533,-0.006617034792933666,ConsentWaitPage,-2
1718904745.25,33.34,0.8792913229827025,0.8914113749600886,-0.012120051998496584,ConsentWaitPage,-2
1718904745.5,33.34,0.8792913229827025,0.8965867966888939,-0.017295473727113528,ConsentWaitPage,-2
1718904745.75,33.34,0.8792913229827025,0.901412705312499,-0.022121382350516815,ConsentWaitPage,-2
1718904746.0,33.41,0.9466554250266389,0.9058715143505708,0.04078391065556066,ConsentWaitPage,-2
1718904746.25,33.41,0.9466554250266389,0.9099502490761664,0.036705175930187156,ConsentWaitPage,-2
1718904746.5,33.41,0.9466554250266389,0.9136407494376656,0.03301467556891736,ConsentWaitPage,-2
1718904746.75,33.41,0.9466554250266389,0.9169397866090733,0.02971563839774399,ConsentWaitPage,-2
1718904747.0,33.39,0.9274085387283733,0.9198490866530346,0.007559452055752813,ConsentWaitPage,-2
1718904747.25,33.39,0.9274085387283733,0.9223752574903201,0.00503328121870231,ConsentWaitPage,-2
1718904747.5,33.39,0.9274085387283733,0.9245296183866433,0.0028789203226124646,ConsentWaitPage,-2
1718904747.75,33.39,0.9274085387283733,0.9263279342450149,0.001080604464470487,ConsentWaitPage,-2
1718904748.0,33.39,0.9274085387283733,0.9277900599219641,-0.00038152121225506347,ConsentWaitPage,-2
1718904748.25,33.39,0.9274085387283733,0.9289395024267206,-0.0015309637167962463,ConsentWaitPage,-2
1718904748.5,33.39,0.9274085387283733,0.9298029111316931,-0.0023943724215620826,ConsentWaitPage,-2
1718904748.75,33.39,0.9274085387283733,0.9304095079794376,-0.0030009692691079456,ConsentWaitPage,-2
1718904749.0,33.39,0.9274085387283733,0.9307904710998967,-0.0033819323893757563,ConsentWaitPage,-2
1718904749.25,33.39,0.9274085387283733,0.9309782862517264,-0.0035697475410228314,ConsentWaitPage,-2
1718904749.5,33.39,0.9274085387283733,0.9310060810840163,-0.0035975423731413464,ConsentWaitPage,-2
1718904749.75,33.39,0.9274085387283733,0.9309069573989837,-0.0034984186879531178,ConsentWaitPage,-2
1718904750.0,33.39,0.9274085387283733,0.9307133364077055,-0.0033047976965399455,ConsentWaitPage,-2
1718904750.25,33.39,0.9274085387283733,0.9304563314389401,-0.0030477927276652324,ConsentWaitPage,-2
1718904750.5,33.39,0.9274085387283733,0.9301651617170629,-0.002756623005709922,ConsentWaitPage,-2
1718904750.75,33.39,0.9274085387283733,0.9298666197011806,-0.002458080989784483,ConsentWaitPage,-2
1718904751.0,33.39,0.9274085387283733,0.9295846031051517,-0.002176064393750749,ConsentWaitPage,-2
1718904751.25,33.39,0.9274085387283733,0.9293397211276353,-0.0019311824162692058,ConsentWaitPage,-2
1718904751.5,33.39,0.9274085387283733,0.929148982640444,-0.0017404439291538983,ConsentWaitPage,-2
1718904751.75,33.39,0.9274085387283733,0.9290255721380333,-0.0016170334268607203,ConsentWaitPage,-2
1718904752.0,33.37,0.9081616524301008,0.9289787171642038,-0.02081706475146228,ConsentWaitPage,-2
1718904752.25,33.37,0.9081616524301008,0.9290136487266972,-0.02085199631415312,ConsentWaitPage,-2
1718904752.5,33.37,0.9081616524301008,0.9291316539147781,-0.020970001502466678,ConsentWaitPage,-2
1718904752.75,33.37,0.9081616524301008,0.9293302175970231,-0.021168565184974262,ConsentWaitPage,-2
1718904753.0,33.41,0.9466554250266389,0.9296032477797187,0.0170521772285809,ConsentWaitPage,-2
1718904753.25,33.41,0.9466554250266389,0.9299413770741909,0.016714047933802396,ConsentWaitPage,-2
1718904753.5,33.41,0.9466554250266389,0.9303323308991148,0.01632309410855831,ConsentWaitPage,-2
1718904753.75,33.41,0.9466554250266389,0.9307613516564974,0.015894073350846714,ConsentWaitPage,-2
1718904754.0,33.39,0.9274085387283733,0.9312116672288239,-0.0038031285200789515,ConsentWaitPage,-2
1718904754.25,33.39,0.9274085387283733,0.9316649917285903,-0.004256453020180576,ConsentWaitPage,-2
1718904754.5,33.39,0.9274085387283733,0.932102046406265,-0.004693507698190248,ConsentWaitPage,-2
1718904754.75,33.39,0.9274085387283733,0.9325030888872119,-0.005094550179470834,ConsentWaitPage,-2
1718904755.0,33.41,0.9466554250266389,0.93284843938554,0.013806985620136053,ConsentWaitPage,-2
1718904755.25,33.41,0.9466554250266389,0.9331189931994494,0.01353643180590091,ConsentWaitPage,-2
