time,value,page,rnd
1718904834.171875,0.546875,ConsentWaitPage,-2
1718904834.6875,0.515625,ConsentWaitPage,-2
1718904845.9375,0.703125,ConsentWaitPage,-2
1718904846.671875,0.734375,ConsentWaitPage,-2
1718904872.109375,0.359375,ConsentWaitPage,-2
1718904980.84375,0.796875,ConsentPage,-2
1718904981.640625,0.796875,ConsentPage,-2
1718905096.765625,0.71875,PreMarketWait,1
1718905097.53125,0.765625,PreMarketWait,1
1718905126.0,0.6875,PreMarketWait,1
1718905366.484375,0.578125,PreMarketWait,1
1718905486.3125,0.859375,ForecastPage,1
1718905489.96875,0.5625,ForecastPage,1
1718905567.203125,0.75,ForecastPage,2
1718905718.75,0.375,ForecastPage,3
1718905783.828125,0.671875,MarketGridChoice,4
1718905793.078125,0.84375,MarketGridChoice,4
1718905941.796875,1.34375,RiskPage1,5
1718905943.0,1.203125,RiskPage1,5
1718905984.484375,0.578125,ForecastPage,6
1718906072.1875,0.5,MarketGridChoice,7
1718906083.015625,0.640625,ForecastPage,7
1718906104.84375,0.78125,MarketWaitPage,7
1718906307.375,0.46875,RiskPage2,9
1718906422.65625,0.3125,PreMarketWait,11
1718906463.71875,0.625,ForecastPage,11
1718906466.078125,0.578125,ForecastPage,11
1718906561.21875,0.515625,ForecastPage,12
1718906593.84375,0.6875,RiskPage1,12
1718906703.390625,0.484375,RiskPage4,13
1718906715.40625,0.53125,MarketGridChoice,14
1718906751.59375,0.609375,ForecastPage,14
1718906752.34375,0.75,ForecastPage,14
1718906753.125,0.78125,ForecastPage,14
1718906753.90625,0.78125,ForecastPage,14
1718906763.03125,0.71875,ForecastPage,14
1718906811.4375,0.359375,PreMarketWait,15
1718906898.53125,0.421875,RiskPage4,15
1718906939.046875,0.703125,ForecastPage,16
1718907033.25,0.609375,ForecastPage,17
1718907318.21875,0.4375,MarketGridChoice,20
1718907546.828125,0.5625,ForecastPage,22
1718907598.515625,0.453125,MarketGridChoice,23
1718907827.40625,0.671875,ForecastPage,25
1718907836.75,0.59375,ForecastPage,25
1718907898.46875,0.359375,MarketGridChoice,26
1718907898.859375,0.390625,MarketGridChoice,26
1718907899.25,0.390625,MarketGridChoice,26
1718907977.375,0.5625,RiskPage4,26
1718907991.53125,0.421875,MarketGridChoice,27
