time,value,page,rnd
1719942876.609375,1.296875,ConsentWaitPage,-2
1719942943.078125,0.515625,ConsentWaitPage,-2
1719942943.609375,0.53125,ConsentWaitPage,-2
1719942944.15625,0.546875,ConsentWaitPage,-2
1719942944.65625,0.5,ConsentWaitPage,-2
1719942945.1875,0.53125,ConsentWaitPage,-2
1719942945.71875,0.53125,ConsentWaitPage,-2
1719942946.25,0.53125,ConsentWaitPage,-2
1719942946.75,0.5,ConsentWaitPage,-2
1719942947.296875,0.546875,ConsentWaitPage,-2
1719942947.8125,0.515625,ConsentWaitPage,-2
1719942948.328125,0.515625,ConsentWaitPage,-2
1719942948.859375,0.53125,ConsentWaitPage,-2
1719942949.390625,0.53125,ConsentWaitPage,-2
1719942949.90625,0.515625,ConsentWaitPage,-2
1719942950.4375,0.53125,ConsentWaitPage,-2
1719942950.984375,0.546875,ConsentWaitPage,-2
1719942951.5,0.515625,ConsentWaitPage,-2
1719942952.015625,0.515625,ConsentWaitPage,-2
1719942974.953125,0.640625,ConsentWaitPage,-2
1719942975.578125,0.625,ConsentWaitPage,-2
1719942976.1875,0.609375,ConsentWaitPage,-2
1719942976.78125,0.59375,ConsentWaitPage,-2
1719942977.34375,0.5625,ConsentWaitPage,-2
1719942978.078125,0.734375,ConsentWaitPage,-2
1719942978.640625,0.5625,ConsentWaitPage,-2
1719942979.21875,0.578125,ConsentWaitPage,-2
1719942979.734375,0.515625,ConsentWaitPage,-2
1719942980.328125,0.59375,ConsentWaitPage,-2
1719942989.1875,0.59375,ConsentWaitPage,-2
1719942989.75,0.5625,ConsentWaitPage,-2
1719942990.328125,0.578125,ConsentWaitPage,-2
1719942990.90625,0.578125,ConsentWaitPage,-2
1719942991.5,0.59375,ConsentWaitPage,-2
1719942992.03125,0.53125,ConsentWaitPage,-2
1719942996.0,0.5625,ConsentWaitPage,-2
1719942996.59375,0.59375,ConsentWaitPage,-2
1719942997.125,0.53125,ConsentWaitPage,-2
1719942997.671875,0.546875,ConsentWaitPage,-2
1719942998.234375,0.5625,ConsentWaitPage,-2
1719942998.796875,0.5625,ConsentWaitPage,-2
1719943016.953125,0.578125,ConsentWaitPage,-2
1719943017.484375,0.53125,ConsentWaitPage,-2
1719943018.03125,0.546875,ConsentWaitPage,-2
1719943018.5625,0.53125,ConsentWaitPage,-2
1719943021.75,0.515625,ConsentWaitPage,-2
1719943022.28125,0.53125,ConsentWaitPage,-2
1719943022.828125,0.546875,ConsentWaitPage,-2
1719943023.390625,0.5625,ConsentWaitPage,-2
1719943023.921875,0.53125,ConsentWaitPage,-2
1719943024.46875,0.546875,ConsentWaitPage,-2
1719943025.015625,0.546875,ConsentWaitPage,-2
1719943025.578125,0.5625,ConsentWaitPage,-2
1719943026.140625,0.5625,ConsentWaitPage,-2
1719943026.671875,0.53125,ConsentWaitPage,-2
1719943029.328125,0.515625,ConsentWaitPage,-2
1719943029.859375,0.53125,ConsentWaitPage,-2
1719943033.203125,0.5625,ConsentWaitPage,-2
1719943033.75,0.546875,ConsentWaitPage,-2
