participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
5,y5cm1ta9,76Q,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.163635,1,,,0.0,5,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
6,5r06zip9,61E,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.204519,1,,,0.0,6,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
7,eimzbskc,78Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.218835,1,,,0.0,7,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
8,8vuiuiux,55C,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.233208,1,,,0.0,8,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
9,4z9ts8pd,92L,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.246694,1,,,0.0,9,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
10,tdalnvu3,86B,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.262213,1,,,0.0,10,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
11,mvbagnnk,41A,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.276935,1,,,0.0,11,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
12,t99ddtdl,83V,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.292699,1,,,0.0,12,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
13,eho1my68,68T,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.306885,1,,,0.0,13,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
14,ud6x9zwt,15C,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.324170,1,,,0.0,14,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
15,rwyvmwvz,11K,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.336139,1,,,0.0,15,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
16,ifp6uhvm,67R,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.349148,1,,,0.0,16,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
17,e2s8tuzm,34Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.362596,1,,,0.0,17,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
18,6j24lw1a,49M,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.375923,1,,,0.0,18,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
19,fq9t2s3a,58V,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.391312,1,,,0.0,19,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
20,w90toog4,02U,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.412022,1,,,0.0,20,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
21,4ro65sqm,70B,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.425794,1,,,0.0,21,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
22,n3krr5n7,89W,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.440640,1,,,0.0,22,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
23,gefbsl9i,12Q,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.454246,1,,,0.0,23,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
24,akaq38vk,00V,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:06.467603,1,,,0.0,24,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
25,95rig9y8,07W,0,569,569,payment,NonParticipantPage,2024-01-12 18:16:08.445295,1,,,0.0,25,,0.0,,,-99,-99,0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1,,,0.0,,,0,33,s5nyenhs,Pilot 2024-01-12 13:00 EST,,,Prolific-only pilot experiment,0
1,gl51q2vq,15D,0,569,569,payment,NonParticipantPage,2024-01-12 18:40:14.523594,1,,,0.0,1,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
2,l0grn7sz,67W,0,568,569,payment,FinalResultsPage,2024-01-12 18:46:04.309251,1,,,2277.63,2,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,18,20,20,21,8.0,0.0,,,0,0,0,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
3,jy2a5vzo,89L,0,568,569,payment,FinalResultsPage,2024-01-12 18:47:59.643871,1,,,3133.39,3,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,15,15,14,,11.0,0.0,,,,0,,0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,57.0,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
4,o15xzr8d,92Z,0,568,569,payment,FinalResultsPage,2024-01-12 18:51:04.255075,1,,,1570.82,4,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,16,19,,,10.0,0.0,,,,0,1,0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,46.0,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
5,l57o9tis,35G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.582043,1,,,0.0,5,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
6,hh6sicch,07Q,0,568,569,payment,FinalResultsPage,2024-01-12 18:57:33.051021,1,,,2202.31,6,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,20,22,23,24,6.0,0.0,,,0,0,0,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
7,68cpb66c,95E,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:12.990727,1,,,0.0,7,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
8,atgr7a8d,92T,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:22.534315,1,,,1550.83,8,,0.0,100.0,4,-99,-99,-1,26.0,126.0,6.3,3.0,135.3,3,14,16,18,20,12.0,0.0,,,0,0,1,1,19.25,0.5,10.0,8.0,35.0,57.0,73.0,70.0,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
9,dxuiq3eb,24E,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:25.963367,1,,,1871.88,9,,0.0,100.0,4,-99,-99,1,-26.0,74.0,3.7,5.0,82.7,5,16,19,23,24,10.0,0.0,,,0,1,1,0,19.25,0.5,10.0,8.0,35.0,57.0,46.0,41.0,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
10,hjc5va7o,64S,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.594725,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
11,wfl1z2g1,95Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.607095,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
12,rrz582h4,48P,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.618915,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
13,wvvrvvaj,87X,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.630856,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
14,bz49iw35,06R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.643106,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
15,r7mbeur3,20G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.655956,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
16,exy6fw5x,07N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.669144,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
17,5tm7qhs1,27N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.681582,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
18,1u1ufjyw,20M,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.693904,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
19,764yxc71,85N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.706105,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
20,gb3hkq5e,37F,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.718175,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
21,il9bgwox,98Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.730454,1,,,0.0,21,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
22,g4tyhcz6,69Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.744085,1,,,0.0,22,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
23,pz67r0id,28O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.757411,1,,,0.0,23,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
24,whfd062k,85O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.771221,1,,,0.0,24,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
25,46u7np3d,46R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.784067,1,,,0.0,25,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,26.0,1,1.0,24,0,1,1,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
1,gl51q2vq,15D,0,569,569,payment,NonParticipantPage,2024-01-12 18:40:14.523594,1,,,0.0,1,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
2,l0grn7sz,67W,0,568,569,payment,FinalResultsPage,2024-01-12 18:46:04.309251,1,,,2277.63,2,,0.0,109.0,4,-99,-99,-1,28.0,137.0,6.85,3.0,146.85,3,30,31,28,26,2.0,5.0,,,1,0,0,0,20.5,1.75,9.0,8.75,28.0,19.0,24.0,31.0,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
3,jy2a5vzo,89L,0,568,569,payment,FinalResultsPage,2024-01-12 18:47:59.643871,1,,,3133.39,3,,0.0,109.0,4,-99,-99,0,0.0,109.0,5.45,4.0,118.45,4,28,27,27,27,0.0,5.0,,,0,1,,0,20.5,1.75,9.0,8.75,28.0,42.0,36.0,36.0,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
4,o15xzr8d,92Z,0,568,569,payment,FinalResultsPage,2024-01-12 18:51:04.255075,1,,,1570.82,4,,0.0,109.0,4,-99,-99,0,0.0,109.0,5.45,4.0,118.45,4,28,32,29,32,0.0,5.0,,,,,,0,20.5,1.75,9.0,8.75,28.0,28.0,28.0,28.0,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
5,l57o9tis,35G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.582043,1,,,0.0,5,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
6,hh6sicch,07Q,0,568,569,payment,FinalResultsPage,2024-01-12 18:57:33.051021,1,,,2202.31,6,,0.0,109.0,4,-99,-99,-1,28.0,137.0,6.85,3.0,146.85,3,,,28,,,0.0,,,0,0,0,0,20.5,1.75,9.0,8.75,28.0,42.0,57.0,82.0,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
7,68cpb66c,95E,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:12.990727,1,,,0.0,7,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
8,atgr7a8d,92T,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:22.534315,1,,,1550.83,8,,0.0,135.3,3,-99,-99,1,-28.0,107.3,5.37,4.0,116.67,4,26,28,29,30,2.0,5.0,,,0,1,,1,20.5,1.75,9.0,8.75,28.0,42.0,36.0,36.0,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
9,dxuiq3eb,24E,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:25.963367,1,,,1871.88,9,,0.0,82.7,5,-99,-99,1,-28.0,54.7,2.74,6.0,63.44,6,27,29,29,32,1.0,5.0,,,,0,0,0,20.5,1.75,9.0,8.75,28.0,28.0,42.0,57.0,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
10,hjc5va7o,64S,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.594725,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
11,wfl1z2g1,95Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.607095,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
12,rrz582h4,48P,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.618915,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
13,wvvrvvaj,87X,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.630856,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
14,bz49iw35,06R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.643106,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
15,r7mbeur3,20G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.655956,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
16,exy6fw5x,07N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.669144,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
17,5tm7qhs1,27N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.681582,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
18,1u1ufjyw,20M,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.693904,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
19,764yxc71,85N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.706105,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
20,gb3hkq5e,37F,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.718175,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
21,il9bgwox,98Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.730454,1,,,0.0,21,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
22,g4tyhcz6,69Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.744085,1,,,0.0,22,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
23,pz67r0id,28O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.757411,1,,,0.0,23,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
24,whfd062k,85O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.771221,1,,,0.0,24,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
25,46u7np3d,46R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.784067,1,,,0.0,25,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,28.0,2,1.0,24,0,1,2,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
1,gl51q2vq,15D,0,569,569,payment,NonParticipantPage,2024-01-12 18:40:14.523594,1,,,0.0,1,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,30.0,4,0.4,24,0,1,3,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
