time,value,page,rnd
1723226542.5,0.578125,ConsentWaitPage,-2
1723226543.078125,0.578125,ConsentWaitPage,-2
1723226543.65625,0.578125,ConsentWaitPage,-2
1723226544.234375,0.578125,ConsentWaitPage,-2
1723226544.8125,0.578125,ConsentWaitPage,-2
1723226545.390625,0.578125,ConsentWaitPage,-2
1723226545.984375,0.59375,ConsentWaitPage,-2
1723226546.515625,0.53125,ConsentWaitPage,-2
1723226547.203125,0.6875,ConsentWaitPage,-2
1723226547.859375,0.65625,ConsentWaitPage,-2
1723226567.65625,0.625,ConsentWaitPage,-2
1723226703.03125,0.59375,PreMarketWait,1
1723226723.625,0.59375,PreMarketWait,1
1723226724.109375,0.484375,PreMarketWait,1
1723226969.859375,0.78125,PreMarketWait,1
1723226970.5625,0.703125,PreMarketWait,1
1723227093.765625,0.53125,ForecastPage,1
1723227094.375,0.609375,ForecastPage,1
1723227113.578125,0.671875,MarketWaitPage,1
1723227129.109375,0.65625,RiskPage1,1
1723227129.75,0.640625,RiskPage1,1
1723227191.328125,0.359375,ForecastPage,2
1723227191.703125,0.375,ForecastPage,2
1723227192.0625,0.359375,ForecastPage,2
1723227192.4375,0.375,ForecastPage,2
1723227192.796875,0.359375,ForecastPage,2
1723227193.171875,0.375,ForecastPage,2
1723227193.515625,0.34375,ForecastPage,2
1723227193.890625,0.375,ForecastPage,2
1723227194.34375,0.453125,ForecastPage,2
1723227200.265625,0.359375,ForecastPage,2
1723227200.625,0.359375,ForecastPage,2
1723227200.984375,0.359375,ForecastPage,2
1723227201.359375,0.375,ForecastPage,2
1723227201.71875,0.359375,ForecastPage,2
1723227202.09375,0.375,ForecastPage,2
1723227202.453125,0.359375,ForecastPage,2
1723227202.828125,0.375,ForecastPage,2
1723227208.8125,0.859375,ForecastPage,2
1723227209.640625,0.828125,ForecastPage,2
1723227216.25,0.421875,ForecastPage,2
1723227230.640625,0.375,RoundResultsPage,2
1723227231.0,0.359375,RoundResultsPage,2
1723227231.34375,0.34375,RoundResultsPage,2
1723227231.6875,0.34375,RoundResultsPage,2
1723227232.0625,0.375,RoundResultsPage,2
1723227232.421875,0.359375,RoundResultsPage,2
1723227250.484375,0.375,RiskPage3,2
1723227250.859375,0.375,RiskPage3,2
1723227251.234375,0.375,RiskPage3,2
1723227251.609375,0.375,RiskPage3,2
1723227251.984375,0.375,RiskPage3,2
1723227252.359375,0.375,RiskPage3,2
1723227252.734375,0.375,RiskPage3,2
1723227253.109375,0.375,RiskPage3,2
1723227253.5,0.390625,RiskPage3,2
1723227253.859375,0.359375,RiskPage3,2
1723227254.25,0.390625,RiskPage4,2
1723227254.625,0.375,RiskPage4,2
1723227255.0,0.375,RiskPage4,2
1723227255.359375,0.359375,RiskPage4,2
1723227255.75,0.390625,RiskPage4,2
1723227256.125,0.375,RiskPage4,2
1723227256.484375,0.359375,RiskPage4,2
1723227256.875,0.390625,RiskPage4,2
1723227257.234375,0.359375,RiskPage4,2
1723227257.625,0.390625,RiskPage4,2
1723227258.0,0.375,RiskPage4,2
1723227258.375,0.375,RiskPage4,2
1723227258.765625,0.390625,RiskPage4,2
1723227259.125,0.359375,RiskPage4,2
1723227259.484375,0.359375,RiskPage4,2
1723227259.875,0.390625,RiskPage4,2
1723227260.25,0.375,PreMarketWait,3
1723227260.609375,0.359375,PreMarketWait,3
1723227261.0,0.390625,PreMarketWait,3
1723227261.390625,0.390625,PreMarketWait,3
1723227261.75,0.359375,PreMarketWait,3
1723227262.140625,0.390625,PreMarketWait,3
1723227262.5,0.359375,PreMarketWait,3
1723227262.859375,0.359375,PreMarketWait,3
1723227263.234375,0.375,PreMarketWait,3
1723227275.390625,0.703125,MarketGridChoice,3
1723227276.0625,0.671875,MarketGridChoice,3
1723227291.84375,0.90625,MarketGridChoice,3
1723227292.625,0.78125,MarketGridChoice,3
1723227314.390625,0.796875,ForecastPage,3
1723227315.140625,0.75,ForecastPage,3
1723227315.953125,0.8125,ForecastPage,3
1723227316.734375,0.78125,ForecastPage,3
1723227317.5,0.765625,ForecastPage,3
1723227318.265625,0.765625,ForecastPage,3
1723227364.875,0.8125,PreMarketWait,4
1723227365.578125,0.703125,PreMarketWait,4
1723227366.359375,0.78125,PreMarketWait,4
1723227373.0625,0.609375,PreMarketWait,4
1723227409.21875,0.765625,ForecastPage,4
1723227410.140625,0.921875,ForecastPage,4
1723227411.03125,0.890625,ForecastPage,4
1723227411.90625,0.875,ForecastPage,4
1723227412.640625,0.734375,ForecastPage,4
1723227413.390625,0.75,ForecastPage,4
1723227414.140625,0.75,ForecastPage,4
1723227415.125,0.984375,ForecastPage,4
1723227415.953125,0.828125,ForecastPage,4
1723227416.828125,0.875,ForecastPage,4
1723227417.6875,0.859375,ForecastPage,4
1723227418.453125,0.765625,ForecastPage,4
1723227419.234375,0.78125,ForecastPage,4
1723227420.0625,0.828125,ForecastPage,4
1723227420.90625,0.84375,ForecastPage,4
1723227421.671875,0.765625,ForecastPage,4
1723227422.484375,0.8125,ForecastPage,4
1723227423.3125,0.828125,ForecastPage,4
1723227424.15625,0.84375,ForecastPage,4
1723227424.890625,0.734375,ForecastPage,4
1723227425.65625,0.765625,ForecastPage,4
1723227426.46875,0.8125,MarketWaitPage,4
1723227427.265625,0.796875,MarketWaitPage,4
1723227428.078125,0.8125,MarketWaitPage,4
1723227428.8125,0.734375,MarketWaitPage,4
1723227447.375,0.375,RiskPage1,4
1723227447.734375,0.359375,RiskPage1,4
1723227454.0625,0.375,RiskPage2,4
1723227454.4375,0.375,RiskPage2,4
1723227454.796875,0.359375,RiskPage2,4
1723227455.1875,0.390625,RiskPage3,4
1723227455.5625,0.375,RiskPage3,4
1723227455.9375,0.375,RiskPage3,4
1723227456.3125,0.375,RiskPage3,4
1723227456.6875,0.375,RiskPage3,4
1723227457.0625,0.375,RiskPage3,4
1723227457.4375,0.375,RiskPage3,4
1723227457.8125,0.375,RiskPage3,4
1723227458.1875,0.375,RiskPage3,4
1723227458.5625,0.375,RiskPage3,4
1723227458.9375,0.375,RiskPage3,4
1723227459.3125,0.375,RiskPage3,4
1723227459.6875,0.375,RiskPage3,4
1723227460.046875,0.359375,RiskPage4,4
1723227460.421875,0.375,RiskPage4,4
1723227460.796875,0.375,RiskPage4,4
1723227461.15625,0.359375,RiskPage4,4
1723227461.546875,0.390625,RiskPage4,4
1723227461.890625,0.34375,RiskPage4,4
1723227462.28125,0.390625,RiskPage4,4
1723227462.640625,0.359375,RiskPage4,4
1723227463.015625,0.375,RiskPage4,4
1723227463.390625,0.375,RiskPage4,4
1723227463.75,0.359375,RiskPage4,4
1723227464.125,0.375,RiskPage4,4
1723227464.484375,0.359375,RiskPage4,4
1723227464.875,0.390625,RiskPage4,4
1723227465.234375,0.359375,PreMarketWait,5
1723227465.625,0.390625,PreMarketWait,5
1723227465.984375,0.359375,PreMarketWait,5
1723227466.375,0.390625,PreMarketWait,5
1723227466.734375,0.359375,PreMarketWait,5
1723227467.125,0.390625,PreMarketWait,5
1723227467.484375,0.359375,PreMarketWait,5
1723227467.859375,0.375,PreMarketWait,5
1723227468.234375,0.375,PreMarketWait,5
1723227468.609375,0.375,PreMarketWait,5
1723227468.984375,0.375,PreMarketWait,5
1723227469.34375,0.359375,PreMarketWait,5
1723227469.734375,0.390625,PreMarketWait,5
1723227470.109375,0.375,PreMarketWait,5
1723227470.46875,0.359375,PreMarketWait,5
1723227470.859375,0.390625,PreMarketWait,5
