session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
fregr5p2,1rynyyqg,5658000ca9872d0011e1ba26,1,BUY,4,16.0,4,,0,9859,16.0,11
fregr5p2,ngzs32tm,632b947efa9da6a9bde31f94,1,BUY,4,14.0,0,,0,4229,16.0,11
fregr5p2,ngzs32tm,632b947efa9da6a9bde31f94,1,BUY,3,13.0,0,,0,8229,16.0,11
fregr5p2,b0kdii5r,5c9623dd35599200175642e4,1,SELL,2,13.0,2,,0,18686,16.0,11
fregr5p2,nwwb3miz,59e7d3f97f3d71000171def0,1,BUY,3,16.0,3,,0,7145,16.0,11
fregr5p2,oe4l5jgs,6480bdf6d433e2e158870605,1,BUY,1,14.0,0,,0,9345,16.0,11
fregr5p2,oe4l5jgs,6480bdf6d433e2e158870605,1,BUY,2,15.0,0,,0,10887,16.0,11
fregr5p2,ql7vzvy5,6698155ab3119d4c4e19ce24,1,BUY,1,12.0,0,,0,9606,16.0,11
fregr5p2,ql7vzvy5,6698155ab3119d4c4e19ce24,1,BUY,1,12.0,0,,0,10497,16.0,11
fregr5p2,ql7vzvy5,6698155ab3119d4c4e19ce24,1,BUY,1,12.0,0,,0,11104,16.0,11
fregr5p2,ql7vzvy5,6698155ab3119d4c4e19ce24,1,SELL,2,16.0,2,,0,16557,16.0,11
fregr5p2,ql7vzvy5,6698155ab3119d4c4e19ce24,1,SELL,2,15.0,2,,0,18272,16.0,11
fregr5p2,jn2ne3gu,5d88db42c1d06e001a1fdcab,1,BUY,1,15.0,0,,0,6689,16.0,11
fregr5p2,0l2met58,62a0b34cbcc5987a8fa73c39,1,BUY,2,15.0,0,,0,2136,16.0,11
fregr5p2,0l2met58,62a0b34cbcc5987a8fa73c39,1,BUY,2,13.0,0,,0,4638,16.0,11
fregr5p2,0l2met58,62a0b34cbcc5987a8fa73c39,1,BUY,2,13.0,0,,0,7622,16.0,11
fregr5p2,0l2met58,62a0b34cbcc5987a8fa73c39,1,SELL,3,17.0,0,,0,14442,16.0,11
fregr5p2,0l2met58,62a0b34cbcc5987a8fa73c39,1,SELL,1,17.0,0,,0,15389,16.0,11
fregr5p2,z9bz5lfj,651c4484ba17050f6b716614,1,BUY,2,15.0,0,,0,8459,16.0,11
fregr5p2,amjhq9fi,5f7529755aaa0e1a6e804640,1,BUY,3,15.0,0,,0,9179,16.0,11
fregr5p2,q8r9g0mp,666e02576e916cd782e9ae12,1,BUY,5,15.0,0,,0,5206,16.0,11
fregr5p2,koyl1em1,6634fcc04fdb39573179fb61,1,BUY,4,15.0,0,,0,11792,16.0,11
fregr5p2,koyl1em1,6634fcc04fdb39573179fb61,1,BUY,1,14.0,0,,0,17820,16.0,11
fregr5p2,34ar6pwr,659daa1ed4e13d6428103c1f,1,BUY,1,13.0,0,,0,5433,16.0,11
fregr5p2,34ar6pwr,659daa1ed4e13d6428103c1f,1,BUY,1,11.0,0,,0,8913,16.0,11
fregr5p2,34ar6pwr,659daa1ed4e13d6428103c1f,1,SELL,1,15.0,1,,0,11608,16.0,11
fregr5p2,34ar6pwr,659daa1ed4e13d6428103c1f,1,SELL,3,16.0,2,,0,13473,16.0,11
fregr5p2,34ar6pwr,659daa1ed4e13d6428103c1f,1,BUY,1,11.0,0,,0,16761,16.0,11
fregr5p2,rup5jx9w,663a27bfa1e92a6df3aa5a29,1,BUY,2,13.0,0,,0,15112,16.0,11
fregr5p2,x7596e1i,664299802cd8985e29fc6573,1,BUY,2,15.0,0,,0,7585,16.0,11
fregr5p2,x7596e1i,664299802cd8985e29fc6573,1,BUY,1,16.0,1,,0,13115,16.0,11
fregr5p2,aqsaao7m,6517301b6d21d25e19c7e501,1,BUY,3,16.0,3,,0,13716,16.0,11
fregr5p2,sr2t1zwm,666303d485d352f6067b1f38,1,BUY,2,13.0,0,,0,15106,16.0,11
fregr5p2,sr2t1zwm,666303d485d352f6067b1f38,1,SELL,2,15.0,2,,0,19677,16.0,11
fregr5p2,a13dk7c2,665e680164927b18554b66ec,1,BUY,3,15.0,0,,0,7098,16.0,11
fregr5p2,muxg8gqf,5f504fd2cc049d1cbf29c40d,1,BUY,5,15.0,0,,0,4999,16.0,11
fregr5p2,5sbvv8af,63e885e4e1fc973179d56f63,1,BUY,1,14.0,0,,0,10614,16.0,11
fregr5p2,f90bvkrf,6644b2aa02acf5d3b7fc8188,1,BUY,2,15.0,0,,0,13351,16.0,11
