time,value,zscore,tonic,phasic,page,rnd
1721845074.0,77.73,-0.5614330787273314,-0.5616138704787672,0.00018079175144589382,ForecastPage,3
1721845075.0,77.65,-0.565918364170926,-0.565744780672405,-0.00017358349851127945,ForecastPage,3
1721845076.0,77.6,-0.5687216675731734,-0.5687103752453387,-1.1292327825742938e-05,ForecastPage,3
1721845077.0,77.55,-0.57152497097542,-0.5709041306897584,-0.0006208402856542498,ForecastPage,3
1721845078.0,77.53,-0.5726462923363184,-0.5727530215952817,0.00010672925896850806,ForecastPage,3
1721845079.0,77.5,-0.5743282743776665,-0.5746171792930831,0.00028890491541959395,ForecastPage,3
1721845080.0,77.47,-0.5760102564190146,-0.5767063300103307,0.0006960735913179992,ForecastPage,3
1721845081.0,77.43,-0.5782528991408116,-0.579035915770893,0.0007830166300837139,ForecastPage,3
1721845082.0,77.38,-0.5810562025430589,-0.581437088643785,0.00038088610072982627,ForecastPage,3
1721845083.0,77.33,-0.5838595059453054,-0.5836203422442922,-0.0002391637010078444,ForecastPage,3
1721845084.0,77.3,-0.5855414879866535,-0.5852759875486956,-0.0002655004379513753,ForecastPage,3
1721845085.0,77.27,-0.5872234700280017,-0.586181453346827,-0.0010420166811680362,MarketWaitPage,3
1721845086.0,77.27,-0.5872234700280017,-0.5862808028785587,-0.0009426671494372099,MarketWaitPage,3
1721845087.0,77.28,-0.586662809347552,-0.5857087668826301,-0.0009540424649173143,MarketWaitPage,3
1721845088.0,77.32,-0.5844201666257551,-0.5847488921378511,0.00032872551209947907,MarketWaitPage,3
1721845089.0,77.35,-0.582738184584407,-0.5837378538923965,0.0009996693079927508,MarketWaitPage,3
1721845090.0,77.37,-0.5816168632235077,-0.5829476104909164,0.0013307472674125105,MarketWaitPage,3
1721845091.0,77.37,-0.5816168632235077,-0.5824860707061907,0.0008692074826881815,MarketWaitPage,3
1721845092.0,77.37,-0.5816168632235077,-0.5822511128391743,0.0006342496156727362,MarketWaitPage,3
1721845093.0,77.35,-0.582738184584407,-0.5819538953426248,-0.0007842892417753392,MarketWaitPage,3
1721845094.0,77.35,-0.582738184584407,-0.5812027270670558,-0.0015354575173438128,MarketWaitPage,3
1721845095.0,77.4,-0.5799348811821596,-0.579618013089605,-0.00031686809254666205,MarketWaitPage,3
1721845096.0,77.45,-0.5771315777799131,-0.5769396891577839,-0.00019188862212097483,RoundResultsPage,3
1721845097.0,77.52,-0.573206953016768,-0.573093518822267,-0.00011343419449266241,RoundResultsPage,3
1721845098.0,77.62,-0.5676003462122742,-0.5681982480659862,0.0005979018537204378,RoundResultsPage,3
