participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,player.dr,player.dmu,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,81h6ob86,66a3e3024b6f8d4117cead79,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:55.553134,1,,,815.99,1,,0.0,100.0,4,-99,-99,-2,30.0,130.0,6.5,2.0,138.5,2,14,16,14,14,1,3,6,11,1.0,2.5,,,0,0,,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,73.0,,,,0.6970666428742626,3.1903756360130906,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
2,5im4nzc3,65cb5a3ca891e8c49578aec4,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:56.010745,1,,,620.95,2,,0.0,100.0,4,-99,-99,2,-30.0,70.0,3.5,6.0,79.5,6,5,3,8,10,1,3,6,11,10.0,0.0,,,0,1,0,1,19.25,0.5,10.0,8.0,35.0,57.0,46.0,60.0,,,,0.745893505205101,2.2803499913889307,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
3,20qv90z7,661ea4cacedd4c83df3a2dcb,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:56.705330,1,,,743.05,3,,0.0,100.0,4,-99,-99,4,-60.0,40.0,2.0,8.0,50.0,8,15,12,15,25,1,3,6,11,0.0,2.5,,,,0,,0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,57.0,,,,0.18166859633110588,2.9545557406274625,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
4,q9azzlz7,13gE0T7Zd260l5z75969nOS7,0,368,368,payment,NonParticipantPage,2024-08-09 18:01:57.779003,1,,,0.0,4,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
5,p0ew7vki,589f4b4b4d580c0001e0a155,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:58.073538,1,,,1371.89,5,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,5,8,11,17,1,3,6,11,10.0,0.0,,,1,0,0,0,19.25,0.5,10.0,8.0,35.0,21.0,28.0,32.0,,,,-0.3838196362455986,2.9553295651191442,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
6,tqy5e6e2,60d64ec5cf4d757686ac4f14,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:00.042819,1,,,1022.19,6,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,14,15,20,20,1,3,6,11,1.0,2.5,,,0,0,0,1,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,1.1968510138127109,3.5446149124240476,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
7,hn4nwi4k,bh51l45l_21S,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:00.140396,1,,,1240.22,7,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,14,15,17,22,1,3,6,11,1.0,2.5,,,0,1,1,,19.25,0.5,10.0,8.0,35.0,57.0,46.0,41.0,,,,0.4017730218869266,2.9192062989446423,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
8,ivx0d1a4,66404f7c39df6ec6f06106e4,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:00.874157,1,,,990.41,8,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,3,5,5,4,1,3,6,11,12.0,0.0,,,,1,1,1,19.25,0.5,10.0,8.0,35.0,35.0,21.0,15.0,,,,-0.9914475993153962,2.9379470813577373,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
9,xtxvgqdd,667739d3b49289b25a5b4f3c,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:01.240186,1,,,1123.71,9,,0.0,100.0,4,-99,-99,-3,45.0,145.0,7.25,1.0,153.25,1,5,10,5,20,1,3,6,11,10.0,0.0,,,,0,0,1,19.25,0.5,10.0,8.0,35.0,35.0,57.0,73.0,,,,1.0809865917837622,3.5022556229888924,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
10,fg5z62t1,bh51l45l_47X,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:01.152984,1,,,1027.01,10,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,15,16,19,28,1,3,6,11,0.0,2.5,,,0,0,0,1,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,1.1968510138127109,3.5446149124240476,1,15.0,17,1.0,84,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
