session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
z1vrkziq,81h6ob86,66a3e3024b6f8d4117cead79,1,SELL,2,13.0,2,,0,16555,15.0,17
z1vrkziq,5im4nzc3,65cb5a3ca891e8c49578aec4,1,BUY,2,15.0,2,,0,8394,15.0,17
z1vrkziq,5im4nzc3,65cb5a3ca891e8c49578aec4,1,BUY,1,13.0,0,,0,18615,15.0,17
z1vrkziq,20qv90z7,661ea4cacedd4c83df3a2dcb,1,BUY,4,16.0,4,,0,19965,15.0,17
z1vrkziq,p0ew7vki,589f4b4b4d580c0001e0a155,1,BUY,5,14.0,0,,0,10489,15.0,17
z1vrkziq,tqy5e6e2,60d64ec5cf4d757686ac4f14,1,BUY,1,14.0,0,,0,6244,15.0,17
z1vrkziq,ivx0d1a4,66404f7c39df6ec6f06106e4,1,BUY,2,14.0,0,,0,7621,15.0,17
z1vrkziq,xtxvgqdd,667739d3b49289b25a5b4f3c,1,SELL,4,15.0,3,,0,16613,15.0,17
z1vrkziq,fg5z62t1,bh51l45l_47X,1,BUY,1,14.0,0,,0,5157,15.0,17
z1vrkziq,fg5z62t1,bh51l45l_47X,1,BUY,1,14.0,0,,0,8948,15.0,17
z1vrkziq,sxi2qyg2,bh51l45l_01K,1,BUY,3,14.0,0,,0,16963,15.0,17
z1vrkziq,ichhmk1y,65e1fc8e3dcd357b05a330f8,1,BUY,1,14.0,0,,0,14243,15.0,17
z1vrkziq,s9bk2ta5,668f9be093060d7620e0507b,1,SELL,2,12.0,2,,0,6426,15.0,17
z1vrkziq,s9bk2ta5,668f9be093060d7620e0507b,1,SELL,1,15.0,1,,0,9124,15.0,17
z1vrkziq,s9bk2ta5,668f9be093060d7620e0507b,1,BUY,2,11.0,0,,0,20077,15.0,17
z1vrkziq,w0wme38t,5fb08ec5ddc19949a58f5a4f,1,BUY,3,12.0,0,,0,9489,15.0,17
z1vrkziq,w0wme38t,5fb08ec5ddc19949a58f5a4f,1,BUY,1,13.0,0,,0,11784,15.0,17
z1vrkziq,xdyl0yx8,663a27bfa1e92a6df3aa5a29,1,SELL,1,15.0,1,,0,7297,15.0,17
z1vrkziq,sa5q6akt,66401596238b186112d38c5f,1,SELL,2,13.0,2,,0,10413,15.0,17
z1vrkziq,sa5q6akt,66401596238b186112d38c5f,1,SELL,2,13.0,2,,0,11777,15.0,17
z1vrkziq,5kn9twoj,bh51l45l_28A,1,SELL,4,14.0,4,,0,8722,15.0,17
z1vrkziq,5kn9twoj,bh51l45l_28A,1,BUY,4,13.0,0,,0,18578,15.0,17
z1vrkziq,dbhdofew,668dd5aedb0b1300fbbc21f7,1,BUY,3,16.0,3,,0,3768,15.0,17
z1vrkziq,dbhdofew,668dd5aedb0b1300fbbc21f7,1,BUY,3,16.0,3,,0,8935,15.0,17
