participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,81h6ob86,66a3e3024b6f8d4117cead79,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:55.553134,1,,,815.99,1,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
2,5im4nzc3,65cb5a3ca891e8c49578aec4,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:56.010745,1,,,620.95,2,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
3,20qv90z7,661ea4cacedd4c83df3a2dcb,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:56.705330,1,,,743.05,3,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
4,q9azzlz7,13gE0T7Zd260l5z75969nOS7,0,368,368,payment,NonParticipantPage,2024-08-09 18:01:57.779003,1,,,0.0,4,,0.0,0,0,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
5,p0ew7vki,589f4b4b4d580c0001e0a155,0,367,368,payment,FinalResultsPage,2024-08-09 18:01:58.073538,1,,,1371.89,5,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
6,tqy5e6e2,60d64ec5cf4d757686ac4f14,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:00.042819,1,,,1022.19,6,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
7,hn4nwi4k,bh51l45l_21S,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:00.140396,1,,,1240.22,7,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
8,ivx0d1a4,66404f7c39df6ec6f06106e4,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:00.874157,1,,,990.41,8,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
9,xtxvgqdd,667739d3b49289b25a5b4f3c,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:01.240186,1,,,1123.71,9,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
10,fg5z62t1,bh51l45l_47X,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:01.152984,1,,,1027.01,10,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
11,sxi2qyg2,bh51l45l_01K,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:03.736276,1,,,1375.62,11,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
12,ichhmk1y,65e1fc8e3dcd357b05a330f8,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:05.764855,1,,,880.89,12,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
13,s9bk2ta5,668f9be093060d7620e0507b,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:06.438404,1,,,699.31,13,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
14,w0wme38t,5fb08ec5ddc19949a58f5a4f,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:07.370132,1,,,939.31,14,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
15,xdyl0yx8,663a27bfa1e92a6df3aa5a29,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:08.714400,1,,,754.26,15,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
16,xu4va31v,66b008df9d4ce5af7b5af84f,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:08.603598,1,,,981.58,16,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
17,sa5q6akt,66401596238b186112d38c5f,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:09.155790,1,,,931.22,17,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
18,9nb331o3,664f8eed03b3ca70a357b4da,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:09.605398,1,,,658.31,18,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
19,5kn9twoj,bh51l45l_28A,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:10.572891,1,,,1071.52,19,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
20,dbhdofew,668dd5aedb0b1300fbbc21f7,0,367,368,payment,FinalResultsPage,2024-08-09 18:02:22.039927,1,,,1576.89,20,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
21,aw9o4ehi,66ab63037ff4d34b3d60306a,0,365,368,rounds,FinalResultsPage,2024-08-09 18:02:58.480329,1,,,1258.05,21,,0.0,1,1,1,1,z1vrkziq,2024-08-09,,,Market Experiment,0
