session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,market_price,volume
tyz81wyd,7xzb4fsl,49J,6,BUY,1,40.0,0,,0,49.0,3
tyz81wyd,15dx0pze,42P,7,BUY,1,98.0,1,,0,54.0,1
tyz81wyd,6ny6xs08,15R,7,BUY,1,48.0,0,,0,54.0,1
tyz81wyd,6ny6xs08,15R,7,SELL,3,59.0,0,,0,54.0,1
tyz81wyd,nuf0rynv,59L,7,BUY,1,47.0,0,,0,54.0,1
tyz81wyd,nuf0rynv,59L,7,BUY,1,46.0,0,,0,54.0,1
tyz81wyd,nuf0rynv,59L,7,BUY,1,39.0,0,,0,54.0,1
tyz81wyd,mylj7izc,79R,7,SELL,1,59.0,0,,0,54.0,1
tyz81wyd,mylj7izc,79R,7,SELL,2,65.0,0,,0,54.0,1
tyz81wyd,mylj7izc,79R,7,BUY,1,53.0,0,,0,54.0,1
tyz81wyd,ol14eaz1,42X,7,SELL,1,54.0,1,,0,54.0,1
tyz81wyd,ol14eaz1,42X,7,SELL,1,68.0,0,,0,54.0,1
tyz81wyd,ol14eaz1,42X,7,SELL,1,85.0,0,,0,54.0,1
tyz81wyd,7xzb4fsl,49J,7,BUY,1,46.0,0,,0,54.0,1
tyz81wyd,15dx0pze,42P,8,SELL,1,105.0,0,,0,58.0,2
tyz81wyd,15dx0pze,42P,8,SELL,1,59.0,0,,0,58.0,2
tyz81wyd,15dx0pze,42P,8,SELL,2,56.0,2,,0,58.0,2
tyz81wyd,b756p5lc,33X,8,BUY,1,17.0,0,,0,58.0,2
tyz81wyd,b756p5lc,33X,8,SELL,3,127.0,0,,0,58.0,2
tyz81wyd,6ny6xs08,15R,8,SELL,3,61.0,0,,0,58.0,2
tyz81wyd,nuf0rynv,59L,8,BUY,1,52.0,0,,0,58.0,2
tyz81wyd,nuf0rynv,59L,8,BUY,2,51.0,0,,0,58.0,2
tyz81wyd,nuf0rynv,59L,8,BUY,1,46.0,0,,0,58.0,2
tyz81wyd,mylj7izc,79R,8,BUY,1,57.0,0,,0,58.0,2
tyz81wyd,mylj7izc,79R,8,BUY,1,70.0,1,,0,58.0,2
tyz81wyd,mylj7izc,79R,8,SELL,1,78.0,0,,0,58.0,2
tyz81wyd,mylj7izc,79R,8,SELL,2,81.0,0,,0,58.0,2
tyz81wyd,7xzb4fsl,49J,8,BUY,1,58.0,1,,0,58.0,2
tyz81wyd,b756p5lc,33X,9,BUY,1,21.0,0,,0,61.0,3
tyz81wyd,b756p5lc,33X,9,SELL,3,143.0,0,,0,61.0,3
tyz81wyd,6ny6xs08,15R,9,SELL,3,59.0,3,,0,61.0,3
tyz81wyd,6ny6xs08,15R,9,BUY,1,48.0,0,,0,61.0,3
tyz81wyd,nuf0rynv,59L,9,BUY,1,61.0,1,,0,61.0,3
tyz81wyd,nuf0rynv,59L,9,BUY,2,59.0,0,,0,61.0,3
tyz81wyd,nuf0rynv,59L,9,BUY,3,59.0,0,,0,61.0,3
tyz81wyd,mylj7izc,79R,9,SELL,2,65.0,0,,0,61.0,3
tyz81wyd,mylj7izc,79R,9,BUY,2,61.0,2,,0,61.0,3
tyz81wyd,ol14eaz1,42X,9,BUY,1,26.0,0,,0,61.0,3
tyz81wyd,ol14eaz1,42X,9,SELL,1,72.0,0,,0,61.0,3
tyz81wyd,ol14eaz1,42X,9,SELL,1,64.0,0,,0,61.0,3
tyz81wyd,ol14eaz1,42X,9,BUY,1,13.0,0,,0,61.0,3
tyz81wyd,15dx0pze,42P,10,BUY,2,97.0,2,,0,65.0,2
tyz81wyd,b756p5lc,33X,10,BUY,1,29.0,0,,0,65.0,2
tyz81wyd,b756p5lc,33X,10,SELL,3,112.0,0,,0,65.0,2
tyz81wyd,6ny6xs08,15R,10,SELL,3,65.0,0,,0,65.0,2
tyz81wyd,6ny6xs08,15R,10,BUY,3,55.0,0,,0,65.0,2
tyz81wyd,nuf0rynv,59L,10,SELL,1,65.0,1,,0,65.0,2
tyz81wyd,nuf0rynv,59L,10,BUY,1,56.0,0,,0,65.0,2
tyz81wyd,nuf0rynv,59L,10,BUY,2,56.0,0,,0,65.0,2
tyz81wyd,nuf0rynv,59L,10,BUY,3,58.0,0,,0,65.0,2
tyz81wyd,mylj7izc,79R,10,SELL,2,67.0,0,,0,65.0,2
tyz81wyd,mylj7izc,79R,10,SELL,1,63.0,1,,0,65.0,2
tyz81wyd,ol14eaz1,42X,10,BUY,1,62.0,0,,0,65.0,2
tyz81wyd,ol14eaz1,42X,10,BUY,1,52.0,0,,0,65.0,2
tyz81wyd,15dx0pze,42P,11,SELL,2,37.0,2,,0,64.0,2
tyz81wyd,b756p5lc,33X,11,BUY,1,36.0,0,,0,64.0,2
tyz81wyd,b756p5lc,33X,11,SELL,3,112.0,0,,0,64.0,2
tyz81wyd,6ny6xs08,15R,11,SELL,3,70.0,0,,0,64.0,2
tyz81wyd,6ny6xs08,15R,11,BUY,3,60.0,0,,0,64.0,2
tyz81wyd,nuf0rynv,59L,11,BUY,1,64.0,0,,0,64.0,2
tyz81wyd,nuf0rynv,59L,11,BUY,2,62.0,0,,0,64.0,2
tyz81wyd,nuf0rynv,59L,11,BUY,2,64.0,1,,0,64.0,2
tyz81wyd,mylj7izc,79R,11,BUY,1,69.0,1,,0,64.0,2
tyz81wyd,mylj7izc,79R,11,SELL,1,75.0,0,,0,64.0,2
tyz81wyd,ol14eaz1,42X,11,SELL,1,75.0,0,,0,64.0,2
tyz81wyd,ol14eaz1,42X,11,SELL,1,82.0,0,,0,64.0,2
tyz81wyd,ol14eaz1,42X,11,BUY,1,46.0,0,,0,64.0,2
tyz81wyd,15dx0pze,42P,12,SELL,1,102.0,0,,0,64.0,0
tyz81wyd,15dx0pze,42P,12,SELL,1,69.0,0,,0,64.0,0
tyz81wyd,15dx0pze,42P,12,BUY,1,28.0,0,,0,64.0,0
tyz81wyd,15dx0pze,42P,12,BUY,1,54.0,0,,0,64.0,0
tyz81wyd,b756p5lc,33X,12,BUY,1,45.0,0,,0,64.0,0
tyz81wyd,b756p5lc,33X,12,SELL,3,96.0,0,,0,64.0,0
tyz81wyd,6ny6xs08,15R,12,SELL,3,67.0,0,,0,64.0,0
tyz81wyd,6ny6xs08,15R,12,BUY,3,60.0,0,,0,64.0,0
tyz81wyd,nuf0rynv,59L,12,BUY,2,56.0,0,,0,64.0,0
tyz81wyd,nuf0rynv,59L,12,BUY,1,56.0,0,,0,64.0,0
tyz81wyd,nuf0rynv,59L,12,BUY,2,56.0,0,,0,64.0,0
tyz81wyd,mylj7izc,79R,12,SELL,1,68.0,0,,0,64.0,0
tyz81wyd,mylj7izc,79R,12,SELL,1,73.0,0,,0,64.0,0
tyz81wyd,mylj7izc,79R,12,BUY,1,59.0,0,,0,64.0,0
tyz81wyd,ol14eaz1,42X,12,SELL,1,65.0,0,,0,64.0,0
tyz81wyd,ol14eaz1,42X,12,BUY,1,14.0,0,,0,64.0,0
tyz81wyd,7xzb4fsl,49J,12,SELL,2,63.0,0,,0,64.0,0
tyz81wyd,b756p5lc,33X,13,BUY,1,55.0,0,,0,63.0,1
tyz81wyd,b756p5lc,33X,13,SELL,3,81.0,0,,0,63.0,1
tyz81wyd,6ny6xs08,15R,13,SELL,3,64.0,0,,0,63.0,1
tyz81wyd,nuf0rynv,59L,13,BUY,1,56.0,0,,0,63.0,1
tyz81wyd,nuf0rynv,59L,13,BUY,2,55.0,0,,0,63.0,1
tyz81wyd,nuf0rynv,59L,13,BUY,1,52.0,0,,0,63.0,1
tyz81wyd,mylj7izc,79R,13,BUY,1,65.0,1,,0,63.0,1
tyz81wyd,mylj7izc,79R,13,SELL,1,70.0,0,,0,63.0,1
tyz81wyd,ol14eaz1,42X,13,SELL,1,65.0,0,,0,63.0,1
tyz81wyd,ol14eaz1,42X,13,SELL,1,77.0,0,,0,63.0,1
tyz81wyd,ol14eaz1,42X,13,BUY,1,53.0,0,,0,63.0,1
tyz81wyd,ol14eaz1,42X,13,BUY,1,43.0,0,,0,63.0,1
tyz81wyd,ol14eaz1,42X,13,BUY,1,33.0,0,,0,63.0,1
tyz81wyd,7xzb4fsl,49J,13,SELL,1,63.0,1,,0,63.0,1
tyz81wyd,b756p5lc,33X,14,BUY,1,61.0,0,,0,63.0,0
tyz81wyd,b756p5lc,33X,14,SELL,3,80.0,0,,0,63.0,0
tyz81wyd,6ny6xs08,15R,14,SELL,3,62.0,0,,0,63.0,0
tyz81wyd,6ny6xs08,15R,14,BUY,4,58.0,0,,0,63.0,0
tyz81wyd,nuf0rynv,59L,14,BUY,1,61.0,0,,0,63.0,0
tyz81wyd,nuf0rynv,59L,14,BUY,1,61.0,0,,0,63.0,0
tyz81wyd,nuf0rynv,59L,14,BUY,1,57.0,0,,0,63.0,0
tyz81wyd,mylj7izc,79R,14,SELL,1,69.0,0,,0,63.0,0
tyz81wyd,mylj7izc,79R,14,SELL,2,78.0,0,,0,63.0,0
tyz81wyd,7xzb4fsl,49J,14,SELL,1,63.0,0,,0,63.0,0
tyz81wyd,b756p5lc,33X,15,BUY,1,64.0,1,,0,61.0,1
tyz81wyd,b756p5lc,33X,15,SELL,3,83.0,0,,0,61.0,1
tyz81wyd,6ny6xs08,15R,15,SELL,3,61.0,1,,0,61.0,1
tyz81wyd,6ny6xs08,15R,15,BUY,4,57.0,0,,0,61.0,1
tyz81wyd,nuf0rynv,59L,15,BUY,1,57.0,0,,0,61.0,1
tyz81wyd,nuf0rynv,59L,15,BUY,2,57.0,0,,0,61.0,1
tyz81wyd,nuf0rynv,59L,15,BUY,1,60.0,0,,0,61.0,1
tyz81wyd,mylj7izc,79R,15,SELL,1,62.0,0,,0,61.0,1
tyz81wyd,ol14eaz1,42X,15,SELL,1,68.0,0,,0,61.0,1
tyz81wyd,ol14eaz1,42X,15,SELL,1,65.0,0,,0,61.0,1
tyz81wyd,ol14eaz1,42X,15,SELL,1,75.0,0,,0,61.0,1
tyz81wyd,b756p5lc,33X,16,SELL,3,87.0,0,,0,58.0,2
tyz81wyd,6ny6xs08,15R,16,SELL,2,62.0,0,,0,58.0,2
tyz81wyd,6ny6xs08,15R,16,BUY,4,55.0,0,,0,58.0,2
tyz81wyd,nuf0rynv,59L,16,SELL,1,64.0,0,,0,58.0,2
tyz81wyd,nuf0rynv,59L,16,BUY,1,55.0,0,,0,58.0,2
tyz81wyd,nuf0rynv,59L,16,BUY,1,55.0,0,,0,58.0,2
tyz81wyd,nuf0rynv,59L,16,BUY,2,58.0,2,,0,58.0,2
tyz81wyd,mylj7izc,79R,16,SELL,1,65.0,0,,0,58.0,2
tyz81wyd,mylj7izc,79R,16,BUY,1,44.0,0,,0,58.0,2
tyz81wyd,ol14eaz1,42X,16,SELL,1,55.0,1,,0,58.0,2
tyz81wyd,ol14eaz1,42X,16,SELL,1,57.0,1,,0,58.0,2
tyz81wyd,ol14eaz1,42X,16,BUY,1,29.0,0,,0,58.0,2
tyz81wyd,7xzb4fsl,49J,16,SELL,1,64.0,0,,0,58.0,2
tyz81wyd,b756p5lc,33X,17,SELL,3,70.0,0,,0,64.0,3
tyz81wyd,6ny6xs08,15R,17,BUY,5,64.0,3,,0,64.0,3
tyz81wyd,nuf0rynv,59L,17,BUY,1,55.0,0,,0,64.0,3
tyz81wyd,nuf0rynv,59L,17,SELL,1,57.0,1,,0,64.0,3
tyz81wyd,nuf0rynv,59L,17,SELL,1,60.0,1,,0,64.0,3
tyz81wyd,mylj7izc,79R,17,BUY,1,55.0,0,,0,64.0,3
tyz81wyd,mylj7izc,79R,17,SELL,1,64.0,1,,0,64.0,3
tyz81wyd,15dx0pze,42P,18,SELL,2,35.0,2,,0,67.0,3
tyz81wyd,15dx0pze,42P,18,SELL,1,84.0,0,,0,67.0,3
tyz81wyd,15dx0pze,42P,18,BUY,2,10.0,0,,0,67.0,3
tyz81wyd,b756p5lc,33X,18,SELL,3,74.0,0,,0,67.0,3
tyz81wyd,b756p5lc,33X,18,BUY,1,26.0,0,,0,67.0,3
tyz81wyd,6ny6xs08,15R,18,BUY,4,67.0,2,,0,67.0,3
tyz81wyd,nuf0rynv,59L,18,SELL,1,66.0,1,,0,67.0,3
tyz81wyd,nuf0rynv,59L,18,BUY,2,57.0,0,,0,67.0,3
tyz81wyd,mylj7izc,79R,18,BUY,1,79.0,1,,0,67.0,3
tyz81wyd,mylj7izc,79R,18,SELL,1,83.0,0,,0,67.0,3
tyz81wyd,mylj7izc,79R,18,SELL,2,87.0,0,,0,67.0,3
tyz81wyd,ol14eaz1,42X,18,SELL,1,104.0,0,,0,67.0,3
tyz81wyd,ol14eaz1,42X,18,BUY,1,53.0,0,,0,67.0,3
tyz81wyd,ol14eaz1,42X,18,BUY,2,15.0,0,,0,67.0,3
tyz81wyd,15dx0pze,42P,19,BUY,1,92.0,1,,0,65.0,4
tyz81wyd,15dx0pze,42P,19,BUY,1,70.0,1,,0,65.0,4
tyz81wyd,15dx0pze,42P,19,BUY,1,71.0,1,,0,65.0,4
tyz81wyd,6ny6xs08,15R,19,SELL,5,65.0,4,,0,65.0,4
tyz81wyd,6ny6xs08,15R,19,BUY,2,57.0,0,,0,65.0,4
tyz81wyd,nuf0rynv,59L,19,BUY,4,64.0,0,,0,65.0,4
tyz81wyd,mylj7izc,79R,19,SELL,2,83.0,0,,0,65.0,4
tyz81wyd,mylj7izc,79R,19,BUY,1,71.0,1,,0,65.0,4
tyz81wyd,ol14eaz1,42X,19,SELL,1,82.0,0,,0,65.0,4
tyz81wyd,ol14eaz1,42X,19,BUY,1,52.0,0,,0,65.0,4
tyz81wyd,15dx0pze,42P,20,SELL,1,84.0,0,,0,65.0,0
tyz81wyd,15dx0pze,42P,20,SELL,1,110.0,0,,0,65.0,0
tyz81wyd,b756p5lc,33X,20,SELL,5,67.0,0,,0,65.0,0
tyz81wyd,6ny6xs08,15R,20,BUY,3,63.0,0,,0,65.0,0
tyz81wyd,nuf0rynv,59L,20,BUY,4,60.0,0,,0,65.0,0
tyz81wyd,ol14eaz1,42X,20,SELL,1,67.0,0,,0,65.0,0
tyz81wyd,7xzb4fsl,49J,20,SELL,1,65.0,0,,0,65.0,0
tyz81wyd,15dx0pze,42P,21,SELL,3,62.0,0,,0,60.0,4
tyz81wyd,15dx0pze,42P,21,SELL,1,43.0,1,,0,60.0,4
tyz81wyd,15dx0pze,42P,21,BUY,1,23.0,0,,0,60.0,4
tyz81wyd,b756p5lc,33X,21,SELL,5,64.0,0,,0,60.0,4
tyz81wyd,6ny6xs08,15R,21,SELL,3,64.0,0,,0,60.0,4
tyz81wyd,6ny6xs08,15R,21,BUY,3,57.0,0,,0,60.0,4
tyz81wyd,nuf0rynv,59L,21,BUY,4,60.0,3,,0,60.0,4
tyz81wyd,nuf0rynv,59L,21,BUY,1,63.0,1,,0,60.0,4
tyz81wyd,mylj7izc,79R,21,SELL,1,60.0,1,,0,60.0,4
tyz81wyd,mylj7izc,79R,21,SELL,2,60.0,2,,0,60.0,4
tyz81wyd,ol14eaz1,42X,21,SELL,1,61.0,0,,0,60.0,4
tyz81wyd,7xzb4fsl,49J,21,SELL,1,65.0,0,,0,60.0,4
tyz81wyd,15dx0pze,42P,22,BUY,1,73.0,1,,0,59.0,6
tyz81wyd,b756p5lc,33X,22,SELL,5,58.0,5,,0,59.0,6
tyz81wyd,6ny6xs08,15R,22,BUY,5,59.0,3,,0,59.0,6
tyz81wyd,6ny6xs08,15R,22,SELL,2,62.0,0,,0,59.0,6
tyz81wyd,nuf0rynv,59L,22,SELL,4,61.0,0,,0,59.0,6
tyz81wyd,mylj7izc,79R,22,BUY,1,61.0,1,,0,59.0,6
tyz81wyd,mylj7izc,79R,22,SELL,1,69.0,0,,0,59.0,6
tyz81wyd,mylj7izc,79R,22,BUY,1,65.0,1,,0,59.0,6
tyz81wyd,ol14eaz1,42X,22,SELL,1,51.0,1,,0,59.0,6
tyz81wyd,b756p5lc,33X,23,SELL,3,55.0,3,,0,56.0,3
tyz81wyd,6ny6xs08,15R,23,BUY,4,56.0,3,,0,56.0,3
tyz81wyd,6ny6xs08,15R,23,SELL,4,60.0,0,,0,56.0,3
tyz81wyd,nuf0rynv,59L,23,SELL,4,60.0,0,,0,56.0,3
tyz81wyd,nuf0rynv,59L,23,BUY,2,51.0,0,,0,56.0,3
tyz81wyd,nuf0rynv,59L,23,BUY,3,51.0,0,,0,56.0,3
tyz81wyd,15dx0pze,42P,24,BUY,1,31.0,0,,0,52.0,1
tyz81wyd,15dx0pze,42P,24,SELL,1,45.0,1,,0,52.0,1
tyz81wyd,b756p5lc,33X,24,BUY,5,39.0,0,,0,52.0,1
tyz81wyd,b756p5lc,33X,24,BUY,5,26.0,0,,0,52.0,1
tyz81wyd,6ny6xs08,15R,24,SELL,5,59.0,0,,0,52.0,1
tyz81wyd,6ny6xs08,15R,24,BUY,2,52.0,0,,0,52.0,1
tyz81wyd,nuf0rynv,59L,24,SELL,4,55.0,0,,0,52.0,1
tyz81wyd,mylj7izc,79R,24,BUY,1,90.0,1,,0,52.0,1
tyz81wyd,mylj7izc,79R,24,SELL,1,95.0,0,,0,52.0,1
tyz81wyd,ol14eaz1,42X,24,BUY,5,13.0,0,,0,52.0,1
tyz81wyd,7xzb4fsl,49J,24,SELL,2,58.0,0,,0,52.0,1
tyz81wyd,15dx0pze,42P,25,BUY,1,44.0,0,,0,52.0,0
tyz81wyd,15dx0pze,42P,25,SELL,1,47.0,0,,0,52.0,0
tyz81wyd,15dx0pze,42P,25,SELL,1,61.0,0,,0,52.0,0
tyz81wyd,b756p5lc,33X,25,BUY,5,13.0,0,,0,52.0,0
tyz81wyd,6ny6xs08,15R,25,SELL,5,54.0,0,,0,52.0,0
tyz81wyd,nuf0rynv,59L,25,SELL,4,48.0,0,,0,52.0,0
tyz81wyd,ol14eaz1,42X,25,BUY,1,13.0,0,,0,52.0,0
tyz81wyd,ol14eaz1,42X,25,BUY,1,7.0,0,,0,52.0,0
tyz81wyd,ol14eaz1,42X,25,BUY,1,9.0,0,,0,52.0,0
tyz81wyd,7xzb4fsl,49J,25,SELL,2,58.0,0,,0,52.0,0
tyz81wyd,b756p5lc,33X,26,BUY,5,30.0,0,,0,46.0,1
tyz81wyd,6ny6xs08,15R,26,SELL,5,55.0,0,,0,46.0,1
tyz81wyd,6ny6xs08,15R,26,BUY,1,48.0,1,,0,46.0,1
tyz81wyd,nuf0rynv,59L,26,SELL,4,46.0,1,,0,46.0,1
tyz81wyd,mylj7izc,79R,26,SELL,2,60.0,0,,0,46.0,1
tyz81wyd,mylj7izc,79R,26,SELL,3,50.0,0,,0,46.0,1
tyz81wyd,15dx0pze,42P,27,BUY,1,16.0,0,,0,23.0,3
tyz81wyd,15dx0pze,42P,27,BUY,1,23.0,1,,0,23.0,3
tyz81wyd,15dx0pze,42P,27,SELL,1,30.0,0,,0,23.0,3
tyz81wyd,15dx0pze,42P,27,SELL,2,31.0,0,,0,23.0,3
tyz81wyd,6ny6xs08,15R,27,BUY,2,41.0,2,,0,23.0,3
tyz81wyd,6ny6xs08,15R,27,SELL,3,58.0,0,,0,23.0,3
tyz81wyd,nuf0rynv,59L,27,SELL,3,18.0,3,,0,23.0,3
tyz81wyd,mylj7izc,79R,27,SELL,4,45.0,0,,0,23.0,3
tyz81wyd,mylj7izc,79R,27,SELL,4,35.0,0,,0,23.0,3
tyz81wyd,7xzb4fsl,49J,27,SELL,3,48.0,0,,0,23.0,3
tyz81wyd,15dx0pze,42P,28,BUY,1,14.0,0,,0,20.0,5
tyz81wyd,15dx0pze,42P,28,BUY,5,14.0,0,,0,20.0,5
tyz81wyd,6ny6xs08,15R,28,BUY,5,25.0,5,,0,20.0,5
tyz81wyd,6ny6xs08,15R,28,SELL,5,58.0,0,,0,20.0,5
tyz81wyd,nuf0rynv,59L,28,BUY,4,12.0,0,,0,20.0,5
tyz81wyd,mylj7izc,79R,28,SELL,4,20.0,1,,0,20.0,5
tyz81wyd,mylj7izc,79R,28,SELL,4,16.0,4,,0,20.0,5
tyz81wyd,ol14eaz1,42X,28,BUY,1,9.0,0,,0,20.0,5
tyz81wyd,ol14eaz1,42X,28,BUY,5,13.0,0,,0,20.0,5
tyz81wyd,ol14eaz1,42X,28,BUY,5,13.0,0,,0,20.0,5
tyz81wyd,15dx0pze,42P,29,BUY,3,15.0,3,,0,15.0,3
tyz81wyd,6ny6xs08,15R,29,SELL,5,43.0,0,,0,15.0,3
tyz81wyd,6ny6xs08,15R,29,BUY,5,12.0,0,,0,15.0,3
tyz81wyd,nuf0rynv,59L,29,BUY,5,13.0,0,,0,15.0,3
tyz81wyd,mylj7izc,79R,29,SELL,3,15.0,3,,0,15.0,3
tyz81wyd,ol14eaz1,42X,29,BUY,5,12.0,0,,0,15.0,3
tyz81wyd,ol14eaz1,42X,29,BUY,5,13.0,0,,0,15.0,3
tyz81wyd,ol14eaz1,42X,29,BUY,5,13.0,0,,0,15.0,3
tyz81wyd,7xzb4fsl,49J,29,SELL,3,22.0,0,,0,15.0,3
tyz81wyd,15dx0pze,42P,30,SELL,3,17.0,0,,0,13.0,4
tyz81wyd,6ny6xs08,15R,30,SELL,5,35.0,0,,0,13.0,4
tyz81wyd,6ny6xs08,15R,30,BUY,5,7.0,0,,0,13.0,4
tyz81wyd,nuf0rynv,59L,30,BUY,5,10.0,0,,0,13.0,4
tyz81wyd,mylj7izc,79R,30,BUY,2,13.0,0,,0,13.0,4
tyz81wyd,mylj7izc,79R,30,BUY,1,12.0,0,,0,13.0,4
tyz81wyd,ol14eaz1,42X,30,BUY,5,13.0,4,,0,13.0,4
tyz81wyd,ol14eaz1,42X,30,BUY,5,13.0,0,,0,13.0,4
tyz81wyd,ol14eaz1,42X,30,BUY,5,13.0,0,,0,13.0,4
tyz81wyd,7xzb4fsl,49J,30,SELL,4,12.0,4,,0,13.0,4
tyz81wyd,15dx0pze,42P,31,SELL,3,29.0,0,,0,14.0,4
tyz81wyd,15dx0pze,42P,31,SELL,4,14.0,4,,0,14.0,4
tyz81wyd,6ny6xs08,15R,31,BUY,5,10.0,0,,0,14.0,4
tyz81wyd,6ny6xs08,15R,31,SELL,5,31.0,0,,0,14.0,4
tyz81wyd,nuf0rynv,59L,31,BUY,5,13.0,0,,0,14.0,4
tyz81wyd,nuf0rynv,59L,31,BUY,5,14.0,4,,0,14.0,4
tyz81wyd,mylj7izc,79R,31,BUY,2,9.0,0,,0,14.0,4
tyz81wyd,ol14eaz1,42X,31,BUY,5,12.0,0,,0,14.0,4
tyz81wyd,ol14eaz1,42X,31,BUY,5,13.0,0,,0,14.0,4
tyz81wyd,ol14eaz1,42X,31,BUY,5,13.0,0,,0,14.0,4
tyz81wyd,b756p5lc,33X,32,BUY,5,14.0,0,,0,14.0,0
