time,value,zscore,tonic,phasic,page,rnd
1710439421.25,34.25,1.2838391738318387,1.3010255767504684,-0.017186402947432188,ConsentWaitPage,-2
1710439421.5,34.25,1.2838391738318387,1.2991160446184626,-0.015276870815631411,ConsentWaitPage,-2
1710439421.75,34.25,1.2838391738318387,1.2974214332865959,-0.013582259483928315,ConsentWaitPage,-2
1710439422.0,34.25,1.2838391738318387,1.2959657895585017,-0.012126615755950853,ConsentWaitPage,-2
1710439422.25,34.25,1.2838391738318387,1.2947700402111035,-0.010930866408617504,ConsentWaitPage,-2
1710439422.5,34.25,1.2838391738318387,1.2938521140693897,-0.010012940266913758,ConsentWaitPage,-2
1710439422.75,34.25,1.2838391738318387,1.2932271076884192,-0.009387933885896841,ConsentWaitPage,-2
1710439423.0,34.27,1.3225468201118988,1.2929074735738728,0.029639346508814463,ConsentWaitPage,-2
1710439423.25,34.27,1.3225468201118988,1.2929032096715962,0.029643610411257543,ConsentWaitPage,-2
1710439423.5,34.27,1.3225468201118988,1.293222029882585,0.029324790200496907,ConsentWaitPage,-2
1710439423.75,34.27,1.3225468201118988,1.2938694976475396,0.028677322435828635,ConsentWaitPage,-2
1710439424.0,34.29,1.3612544663919453,1.294849108149046,0.06640535821470508,ConsentWaitPage,-2
1710439424.25,34.29,1.3612544663919453,1.296162309258963,0.06509215710516247,ConsentWaitPage,-2
1710439424.5,34.29,1.3612544663919453,1.2978084567830497,0.0634460095814731,ConsentWaitPage,-2
1710439424.75,34.29,1.3612544663919453,1.299784705511982,0.06146976085294598,ConsentWaitPage,-2
1710439425.0,34.25,1.2838391738318387,1.302085843682179,-0.01824666987695832,ConsentWaitPage,-2
1710439425.25,34.25,1.2838391738318387,1.3047040842095916,-0.02086491040398828,ConsentWaitPage,-2
1710439425.5,34.25,1.2838391738318387,1.3076288309826123,-0.023789657176652268,ConsentWaitPage,-2
1710439425.75,34.25,1.2838391738318387,1.3108464421420631,-0.027007268335782385,ConsentWaitPage,-2
1710439426.0,34.25,1.2838391738318387,1.3143400143430481,-0.03050084053649164,ConsentWaitPage,-2
1710439426.25,34.25,1.2838391738318387,1.3180892123872416,-0.03425003858046201,ConsentWaitPage,-2
1710439426.5,34.25,1.2838391738318387,1.3220701674090862,-0.03823099360214196,ConsentWaitPage,-2
1710439426.75,34.25,1.2838391738318387,1.3262554641813378,-0.04241629037429098,ConsentWaitPage,-2
1710439427.0,34.27,1.3225468201118988,1.3306142343216372,-0.008067414234492573,ConsentWaitPage,-2
1710439427.25,34.27,1.3225468201118988,1.3351123675154315,-0.012565547428317031,ConsentWaitPage,-2
1710439427.5,34.27,1.3225468201118988,1.3397128476242715,-0.017166027537258842,ConsentWaitPage,-2
1710439427.75,34.27,1.3225468201118988,1.3443762150194474,-0.021829394932613242,ConsentWaitPage,-2
1710439428.0,34.29,1.3612544663919453,1.3490611509305044,0.012193315436116417,ConsentWaitPage,-2
1710439428.25,34.29,1.3612544663919453,1.3537251742356602,0.007529292130616441,ConsentWaitPage,-2
1710439428.5,34.29,1.3612544663919453,1.358325436107374,0.002929030258472954,ConsentWaitPage,-2
1710439428.75,34.29,1.3612544663919453,1.362819593379907,-0.001565127014572671,ConsentWaitPage,-2
1710439429.0,34.27,1.3225468201118988,1.3671667374987235,-0.04461991741402571,ConsentWaitPage,-2
1710439429.25,34.27,1.3225468201118988,1.3713283524703985,-0.048781532386359364,ConsentWaitPage,-2
1710439429.5,34.27,1.3225468201118988,1.3752692723671345,-0.05272245228381138,ConsentWaitPage,-2
1710439429.75,34.27,1.3225468201118988,1.378958606705376,-0.05641178662281211,ConsentWaitPage,-2
1710439430.0,34.33,1.4386697589520518,1.3823706005652552,0.056299158356675635,ConsentWaitPage,-2
1710439430.25,34.33,1.4386697589520518,1.3854853959136397,0.053184363007494746,ConsentWaitPage,-2
1710439430.5,34.33,1.4386697589520518,1.388289661569829,0.05038009735051685,ConsentWaitPage,-2
1710439430.75,34.33,1.4386697589520518,1.3907770618926498,0.04789269702693574,ConsentWaitPage,-2
1710439431.0,34.33,1.4386697589520518,1.3929485386817586,0.04572122023711491,ConsentWaitPage,-2
1710439431.25,34.33,1.4386697589520518,1.394812386853654,0.04385737206457431,ConsentWaitPage,-2
1710439431.5,34.33,1.4386697589520518,1.3963841118604332,0.04228564705723091,ConsentWaitPage,-2
1710439431.75,34.33,1.4386697589520518,1.3976860651520397,0.040983693765152665,ConsentWaitPage,-2
1710439432.0,34.33,1.4386697589520518,1.3987468628015,0.03992289611531975,ConsentWaitPage,-2
1710439432.25,34.33,1.4386697589520518,1.3996006012881483,0.03906915762839975,ConsentWaitPage,-2
1710439432.5,34.33,1.4386697589520518,1.400285892953261,0.0383838659631135,ConsentWaitPage,-2
1710439432.75,34.33,1.4386697589520518,1.4008447514079998,0.03782500750829179,ConsentWaitPage,-2
1710439433.0,34.29,1.3612544663919453,1.4013213638004207,-0.04006689744423804,ConsentWaitPage,-2
1710439433.25,34.29,1.3612544663919453,1.4017607919691946,-0.04050632561294553,ConsentWaitPage,-2
1710439433.5,34.29,1.3612544663919453,1.4022076477994763,-0.04095318144310366,ConsentWaitPage,-2
1710439433.75,34.29,1.3612544663919453,1.4027047893154403,-0.04145032295890007,ConsentWaitPage,-2
1710439434.0,34.29,1.3612544663919453,1.4032920831127622,-0.0420376167560237,ConsentWaitPage,-2
1710439434.25,34.29,1.3612544663919453,1.4040052757539143,-0.04275080939695855,ConsentWaitPage,-2
1710439434.5,34.29,1.3612544663919453,1.4048750119735922,-0.0436205456164095,ConsentWaitPage,-2
