timestamp_unix,timestamp_iso,participant_full_id,activity_counts,missing_value_reason
1720401660000,2024-07-08T01:21:00Z,1211-1-1-0708,,device_not_recording
1720401720000,2024-07-08T01:22:00Z,1211-1-1-0708,,device_not_recording
1720401780000,2024-07-08T01:23:00Z,1211-1-1-0708,,device_not_recording
1720401840000,2024-07-08T01:24:00Z,1211-1-1-0708,,device_not_recording
1720401900000,2024-07-08T01:25:00Z,1211-1-1-0708,,device_not_recording
1720401960000,2024-07-08T01:26:00Z,1211-1-1-0708,,device_not_recording
1720402020000,2024-07-08T01:27:00Z,1211-1-1-0708,,device_not_recording
1720402080000,2024-07-08T01:28:00Z,1211-1-1-0708,,device_not_recording
1720402140000,2024-07-08T01:29:00Z,1211-1-1-0708,,device_not_recording
1720402200000,2024-07-08T01:30:00Z,1211-1-1-0708,,device_not_recording
1720402260000,2024-07-08T01:31:00Z,1211-1-1-0708,,device_not_recording
1720402320000,2024-07-08T01:32:00Z,1211-1-1-0708,,device_not_recording
1720402380000,2024-07-08T01:33:00Z,1211-1-1-0708,,device_not_recording
1720402440000,2024-07-08T01:34:00Z,1211-1-1-0708,,device_not_recording
1720402500000,2024-07-08T01:35:00Z,1211-1-1-0708,,device_not_recording
1720402560000,2024-07-08T01:36:00Z,1211-1-1-0708,,device_not_recording
1720402620000,2024-07-08T01:37:00Z,1211-1-1-0708,,device_not_recording
1720402680000,2024-07-08T01:38:00Z,1211-1-1-0708,,device_not_recording
1720402740000,2024-07-08T01:39:00Z,1211-1-1-0708,,device_not_recording
1720402800000,2024-07-08T01:40:00Z,1211-1-1-0708,,device_not_recording
1720402860000,2024-07-08T01:41:00Z,1211-1-1-0708,,device_not_recording
1720402920000,2024-07-08T01:42:00Z,1211-1-1-0708,,device_not_recording
1720402980000,2024-07-08T01:43:00Z,1211-1-1-0708,,device_not_recording
1720403040000,2024-07-08T01:44:00Z,1211-1-1-0708,,device_not_recording
1720403100000,2024-07-08T01:45:00Z,1211-1-1-0708,,device_not_recording
1720403160000,2024-07-08T01:46:00Z,1211-1-1-0708,,device_not_recording
1720403220000,2024-07-08T01:47:00Z,1211-1-1-0708,,device_not_recording
1720403280000,2024-07-08T01:48:00Z,1211-1-1-0708,,device_not_recording
1720403340000,2024-07-08T01:49:00Z,1211-1-1-0708,,device_not_recording
1720403400000,2024-07-08T01:50:00Z,1211-1-1-0708,,device_not_recording
1720403460000,2024-07-08T01:51:00Z,1211-1-1-0708,,device_not_recording
1720403520000,2024-07-08T01:52:00Z,1211-1-1-0708,,device_not_recording
1720403580000,2024-07-08T01:53:00Z,1211-1-1-0708,,device_not_recording
1720403640000,2024-07-08T01:54:00Z,1211-1-1-0708,,device_not_recording
1720403700000,2024-07-08T01:55:00Z,1211-1-1-0708,,device_not_recording
1720403760000,2024-07-08T01:56:00Z,1211-1-1-0708,,device_not_recording
1720403820000,2024-07-08T01:57:00Z,1211-1-1-0708,,device_not_recording
1720403880000,2024-07-08T01:58:00Z,1211-1-1-0708,,device_not_recording
1720403940000,2024-07-08T01:59:00Z,1211-1-1-0708,,device_not_recording
1720404000000,2024-07-08T02:00:00Z,1211-1-1-0708,,device_not_recording
1720404060000,2024-07-08T02:01:00Z,1211-1-1-0708,,device_not_recording
1720404120000,2024-07-08T02:02:00Z,1211-1-1-0708,,device_not_recording
1720404180000,2024-07-08T02:03:00Z,1211-1-1-0708,,device_not_recording
1720404240000,2024-07-08T02:04:00Z,1211-1-1-0708,,device_not_recording
1720404300000,2024-07-08T02:05:00Z,1211-1-1-0708,,device_not_recording
1720404360000,2024-07-08T02:06:00Z,1211-1-1-0708,,device_not_recording
1720404420000,2024-07-08T02:07:00Z,1211-1-1-0708,,device_not_recording
1720404480000,2024-07-08T02:08:00Z,1211-1-1-0708,,device_not_recording
1720404540000,2024-07-08T02:09:00Z,1211-1-1-0708,,device_not_recording
1720404600000,2024-07-08T02:10:00Z,1211-1-1-0708,,device_not_recording
1720404660000,2024-07-08T02:11:00Z,1211-1-1-0708,,device_not_recording
1720404720000,2024-07-08T02:12:00Z,1211-1-1-0708,,device_not_recording
1720404780000,2024-07-08T02:13:00Z,1211-1-1-0708,,device_not_recording
1720404840000,2024-07-08T02:14:00Z,1211-1-1-0708,,device_not_recording
1720404900000,2024-07-08T02:15:00Z,1211-1-1-0708,,device_not_recording
1720404960000,2024-07-08T02:16:00Z,1211-1-1-0708,,device_not_recording
1720405020000,2024-07-08T02:17:00Z,1211-1-1-0708,,device_not_recording
1720405080000,2024-07-08T02:18:00Z,1211-1-1-0708,,device_not_recording
1720405140000,2024-07-08T02:19:00Z,1211-1-1-0708,,device_not_recording
1720405200000,2024-07-08T02:20:00Z,1211-1-1-0708,,device_not_recording
1720405260000,2024-07-08T02:21:00Z,1211-1-1-0708,,device_not_recording
1720405320000,2024-07-08T02:22:00Z,1211-1-1-0708,,device_not_recording
1720405380000,2024-07-08T02:23:00Z,1211-1-1-0708,,device_not_recording
1720405440000,2024-07-08T02:24:00Z,1211-1-1-0708,,device_not_recording
1720405500000,2024-07-08T02:25:00Z,1211-1-1-0708,,device_not_recording
1720405560000,2024-07-08T02:26:00Z,1211-1-1-0708,,device_not_recording
1720405620000,2024-07-08T02:27:00Z,1211-1-1-0708,,device_not_recording
1720405680000,2024-07-08T02:28:00Z,1211-1-1-0708,,device_not_recording
1720405740000,2024-07-08T02:29:00Z,1211-1-1-0708,,device_not_recording
1720405800000,2024-07-08T02:30:00Z,1211-1-1-0708,,device_not_recording
1720405860000,2024-07-08T02:31:00Z,1211-1-1-0708,,device_not_recording
1720405920000,2024-07-08T02:32:00Z,1211-1-1-0708,,device_not_recording
1720405980000,2024-07-08T02:33:00Z,1211-1-1-0708,,device_not_recording
1720406040000,2024-07-08T02:34:00Z,1211-1-1-0708,,device_not_recording
1720406100000,2024-07-08T02:35:00Z,1211-1-1-0708,,device_not_recording
1720406160000,2024-07-08T02:36:00Z,1211-1-1-0708,,device_not_recording
1720406220000,2024-07-08T02:37:00Z,1211-1-1-0708,,device_not_recording
1720406280000,2024-07-08T02:38:00Z,1211-1-1-0708,,device_not_recording
1720406340000,2024-07-08T02:39:00Z,1211-1-1-0708,,device_not_recording
1720406400000,2024-07-08T02:40:00Z,1211-1-1-0708,,device_not_recording
1720406460000,2024-07-08T02:41:00Z,1211-1-1-0708,,device_not_recording
1720406520000,2024-07-08T02:42:00Z,1211-1-1-0708,,device_not_recording
1720406580000,2024-07-08T02:43:00Z,1211-1-1-0708,,device_not_recording
1720406640000,2024-07-08T02:44:00Z,1211-1-1-0708,,device_not_recording
1720406700000,2024-07-08T02:45:00Z,1211-1-1-0708,,device_not_recording
1720406760000,2024-07-08T02:46:00Z,1211-1-1-0708,,device_not_recording
1720406820000,2024-07-08T02:47:00Z,1211-1-1-0708,,device_not_recording
1720406880000,2024-07-08T02:48:00Z,1211-1-1-0708,,device_not_recording
1720406940000,2024-07-08T02:49:00Z,1211-1-1-0708,,device_not_recording
1720407000000,2024-07-08T02:50:00Z,1211-1-1-0708,,device_not_recording
1720407060000,2024-07-08T02:51:00Z,1211-1-1-0708,,device_not_recording
1720407120000,2024-07-08T02:52:00Z,1211-1-1-0708,,device_not_recording
1720407180000,2024-07-08T02:53:00Z,1211-1-1-0708,,device_not_recording
1720407240000,2024-07-08T02:54:00Z,1211-1-1-0708,,device_not_recording
1720407300000,2024-07-08T02:55:00Z,1211-1-1-0708,,device_not_recording
1720407360000,2024-07-08T02:56:00Z,1211-1-1-0708,,device_not_recording
1720407420000,2024-07-08T02:57:00Z,1211-1-1-0708,,device_not_recording
1720407480000,2024-07-08T02:58:00Z,1211-1-1-0708,,device_not_recording
1720407540000,2024-07-08T02:59:00Z,1211-1-1-0708,,device_not_recording
1720407600000,2024-07-08T03:00:00Z,1211-1-1-0708,,device_not_recording
1720407660000,2024-07-08T03:01:00Z,1211-1-1-0708,,device_not_recording
1720407720000,2024-07-08T03:02:00Z,1211-1-1-0708,,device_not_recording
1720407780000,2024-07-08T03:03:00Z,1211-1-1-0708,,device_not_recording
1720407840000,2024-07-08T03:04:00Z,1211-1-1-0708,,device_not_recording
1720407900000,2024-07-08T03:05:00Z,1211-1-1-0708,,device_not_recording
1720407960000,2024-07-08T03:06:00Z,1211-1-1-0708,,device_not_recording
1720408020000,2024-07-08T03:07:00Z,1211-1-1-0708,,device_not_recording
1720408080000,2024-07-08T03:08:00Z,1211-1-1-0708,,device_not_recording
1720408140000,2024-07-08T03:09:00Z,1211-1-1-0708,,device_not_recording
1720408200000,2024-07-08T03:10:00Z,1211-1-1-0708,,device_not_recording
1720408260000,2024-07-08T03:11:00Z,1211-1-1-0708,,device_not_recording
1720408320000,2024-07-08T03:12:00Z,1211-1-1-0708,,device_not_recording
1720408380000,2024-07-08T03:13:00Z,1211-1-1-0708,,device_not_recording
1720408440000,2024-07-08T03:14:00Z,1211-1-1-0708,,device_not_recording
1720408500000,2024-07-08T03:15:00Z,1211-1-1-0708,,device_not_recording
1720408560000,2024-07-08T03:16:00Z,1211-1-1-0708,,device_not_recording
1720408620000,2024-07-08T03:17:00Z,1211-1-1-0708,,device_not_recording
1720408680000,2024-07-08T03:18:00Z,1211-1-1-0708,,device_not_recording
1720408740000,2024-07-08T03:19:00Z,1211-1-1-0708,,device_not_recording
1720408800000,2024-07-08T03:20:00Z,1211-1-1-0708,,device_not_recording
1720408860000,2024-07-08T03:21:00Z,1211-1-1-0708,,device_not_recording
1720408920000,2024-07-08T03:22:00Z,1211-1-1-0708,,device_not_recording
1720408980000,2024-07-08T03:23:00Z,1211-1-1-0708,,device_not_recording
1720409040000,2024-07-08T03:24:00Z,1211-1-1-0708,,device_not_recording
1720409100000,2024-07-08T03:25:00Z,1211-1-1-0708,,device_not_recording
1720409160000,2024-07-08T03:26:00Z,1211-1-1-0708,,device_not_recording
1720409220000,2024-07-08T03:27:00Z,1211-1-1-0708,,device_not_recording
1720409280000,2024-07-08T03:28:00Z,1211-1-1-0708,,device_not_recording
1720409340000,2024-07-08T03:29:00Z,1211-1-1-0708,,device_not_recording
1720409400000,2024-07-08T03:30:00Z,1211-1-1-0708,,device_not_recording
1720409460000,2024-07-08T03:31:00Z,1211-1-1-0708,,device_not_recording
1720409520000,2024-07-08T03:32:00Z,1211-1-1-0708,,device_not_recording
1720409580000,2024-07-08T03:33:00Z,1211-1-1-0708,,device_not_recording
1720409640000,2024-07-08T03:34:00Z,1211-1-1-0708,,device_not_recording
1720409700000,2024-07-08T03:35:00Z,1211-1-1-0708,,device_not_recording
1720409760000,2024-07-08T03:36:00Z,1211-1-1-0708,,device_not_recording
1720409820000,2024-07-08T03:37:00Z,1211-1-1-0708,,device_not_recording
1720409880000,2024-07-08T03:38:00Z,1211-1-1-0708,,device_not_recording
1720409940000,2024-07-08T03:39:00Z,1211-1-1-0708,,device_not_recording
1720410000000,2024-07-08T03:40:00Z,1211-1-1-0708,,device_not_recording
1720410060000,2024-07-08T03:41:00Z,1211-1-1-0708,,device_not_recording
1720410120000,2024-07-08T03:42:00Z,1211-1-1-0708,,device_not_recording
1720410180000,2024-07-08T03:43:00Z,1211-1-1-0708,,device_not_recording
1720410240000,2024-07-08T03:44:00Z,1211-1-1-0708,,device_not_recording
1720410300000,2024-07-08T03:45:00Z,1211-1-1-0708,,device_not_recording
1720410360000,2024-07-08T03:46:00Z,1211-1-1-0708,,device_not_recording
1720410420000,2024-07-08T03:47:00Z,1211-1-1-0708,,device_not_recording
1720410480000,2024-07-08T03:48:00Z,1211-1-1-0708,,device_not_recording
1720410540000,2024-07-08T03:49:00Z,1211-1-1-0708,,device_not_recording
1720410600000,2024-07-08T03:50:00Z,1211-1-1-0708,,device_not_recording
1720410660000,2024-07-08T03:51:00Z,1211-1-1-0708,,device_not_recording
1720410720000,2024-07-08T03:52:00Z,1211-1-1-0708,,device_not_recording
1720410780000,2024-07-08T03:53:00Z,1211-1-1-0708,,device_not_recording
1720410840000,2024-07-08T03:54:00Z,1211-1-1-0708,,device_not_recording
1720410900000,2024-07-08T03:55:00Z,1211-1-1-0708,,device_not_recording
1720410960000,2024-07-08T03:56:00Z,1211-1-1-0708,,device_not_recording
1720411020000,2024-07-08T03:57:00Z,1211-1-1-0708,,device_not_recording
1720411080000,2024-07-08T03:58:00Z,1211-1-1-0708,,device_not_recording
1720411140000,2024-07-08T03:59:00Z,1211-1-1-0708,,device_not_recording
1720411200000,2024-07-08T04:00:00Z,1211-1-1-0708,,device_not_recording
1720411260000,2024-07-08T04:01:00Z,1211-1-1-0708,,device_not_recording
1720411320000,2024-07-08T04:02:00Z,1211-1-1-0708,,device_not_recording
1720411380000,2024-07-08T04:03:00Z,1211-1-1-0708,,device_not_recording
1720411440000,2024-07-08T04:04:00Z,1211-1-1-0708,,device_not_recording
1720411500000,2024-07-08T04:05:00Z,1211-1-1-0708,,device_not_recording
1720411560000,2024-07-08T04:06:00Z,1211-1-1-0708,,device_not_recording
1720411620000,2024-07-08T04:07:00Z,1211-1-1-0708,,device_not_recording
1720411680000,2024-07-08T04:08:00Z,1211-1-1-0708,,device_not_recording
1720411740000,2024-07-08T04:09:00Z,1211-1-1-0708,,device_not_recording
1720411800000,2024-07-08T04:10:00Z,1211-1-1-0708,,device_not_recording
1720411860000,2024-07-08T04:11:00Z,1211-1-1-0708,,device_not_recording
1720411920000,2024-07-08T04:12:00Z,1211-1-1-0708,,device_not_recording
1720411980000,2024-07-08T04:13:00Z,1211-1-1-0708,,device_not_recording
1720412040000,2024-07-08T04:14:00Z,1211-1-1-0708,,device_not_recording
1720412100000,2024-07-08T04:15:00Z,1211-1-1-0708,,device_not_recording
1720412160000,2024-07-08T04:16:00Z,1211-1-1-0708,,device_not_recording
1720412220000,2024-07-08T04:17:00Z,1211-1-1-0708,,device_not_recording
1720412280000,2024-07-08T04:18:00Z,1211-1-1-0708,,device_not_recording
1720412340000,2024-07-08T04:19:00Z,1211-1-1-0708,,device_not_recording
1720412400000,2024-07-08T04:20:00Z,1211-1-1-0708,,device_not_recording
1720412460000,2024-07-08T04:21:00Z,1211-1-1-0708,,device_not_recording
1720412520000,2024-07-08T04:22:00Z,1211-1-1-0708,,device_not_recording
1720412580000,2024-07-08T04:23:00Z,1211-1-1-0708,,device_not_recording
1720412640000,2024-07-08T04:24:00Z,1211-1-1-0708,,device_not_recording
1720412700000,2024-07-08T04:25:00Z,1211-1-1-0708,,device_not_recording
1720412760000,2024-07-08T04:26:00Z,1211-1-1-0708,,device_not_recording
1720412820000,2024-07-08T04:27:00Z,1211-1-1-0708,,device_not_recording
1720412880000,2024-07-08T04:28:00Z,1211-1-1-0708,,device_not_recording
1720412940000,2024-07-08T04:29:00Z,1211-1-1-0708,,device_not_recording
1720413000000,2024-07-08T04:30:00Z,1211-1-1-0708,,device_not_recording
1720413060000,2024-07-08T04:31:00Z,1211-1-1-0708,,device_not_recording
1720413120000,2024-07-08T04:32:00Z,1211-1-1-0708,,device_not_recording
1720413180000,2024-07-08T04:33:00Z,1211-1-1-0708,,device_not_recording
1720413240000,2024-07-08T04:34:00Z,1211-1-1-0708,,device_not_recording
1720413300000,2024-07-08T04:35:00Z,1211-1-1-0708,,device_not_recording
1720413360000,2024-07-08T04:36:00Z,1211-1-1-0708,,device_not_recording
1720413420000,2024-07-08T04:37:00Z,1211-1-1-0708,,device_not_recording
1720413480000,2024-07-08T04:38:00Z,1211-1-1-0708,,device_not_recording
1720413540000,2024-07-08T04:39:00Z,1211-1-1-0708,,device_not_recording
1720413600000,2024-07-08T04:40:00Z,1211-1-1-0708,,device_not_recording
1720413660000,2024-07-08T04:41:00Z,1211-1-1-0708,,device_not_recording
1720413720000,2024-07-08T04:42:00Z,1211-1-1-0708,,device_not_recording
1720413780000,2024-07-08T04:43:00Z,1211-1-1-0708,,device_not_recording
1720413840000,2024-07-08T04:44:00Z,1211-1-1-0708,,device_not_recording
1720413900000,2024-07-08T04:45:00Z,1211-1-1-0708,,device_not_recording
1720413960000,2024-07-08T04:46:00Z,1211-1-1-0708,,device_not_recording
1720414020000,2024-07-08T04:47:00Z,1211-1-1-0708,,device_not_recording
1720414080000,2024-07-08T04:48:00Z,1211-1-1-0708,,device_not_recording
1720414140000,2024-07-08T04:49:00Z,1211-1-1-0708,,device_not_recording
1720414200000,2024-07-08T04:50:00Z,1211-1-1-0708,,device_not_recording
1720414260000,2024-07-08T04:51:00Z,1211-1-1-0708,,device_not_recording
1720414320000,2024-07-08T04:52:00Z,1211-1-1-0708,,device_not_recording
1720414380000,2024-07-08T04:53:00Z,1211-1-1-0708,,device_not_recording
1720414440000,2024-07-08T04:54:00Z,1211-1-1-0708,,device_not_recording
1720414500000,2024-07-08T04:55:00Z,1211-1-1-0708,,device_not_recording
1720414560000,2024-07-08T04:56:00Z,1211-1-1-0708,,device_not_recording
1720414620000,2024-07-08T04:57:00Z,1211-1-1-0708,,device_not_recording
1720414680000,2024-07-08T04:58:00Z,1211-1-1-0708,,device_not_recording
1720414740000,2024-07-08T04:59:00Z,1211-1-1-0708,,device_not_recording
1720414800000,2024-07-08T05:00:00Z,1211-1-1-0708,,device_not_recording
1720414860000,2024-07-08T05:01:00Z,1211-1-1-0708,,device_not_recording
1720414920000,2024-07-08T05:02:00Z,1211-1-1-0708,,device_not_recording
1720414980000,2024-07-08T05:03:00Z,1211-1-1-0708,,device_not_recording
1720415040000,2024-07-08T05:04:00Z,1211-1-1-0708,,device_not_recording
1720415100000,2024-07-08T05:05:00Z,1211-1-1-0708,,device_not_recording
1720415160000,2024-07-08T05:06:00Z,1211-1-1-0708,,device_not_recording
1720415220000,2024-07-08T05:07:00Z,1211-1-1-0708,,device_not_recording
1720415280000,2024-07-08T05:08:00Z,1211-1-1-0708,,device_not_recording
1720415340000,2024-07-08T05:09:00Z,1211-1-1-0708,,device_not_recording
1720415400000,2024-07-08T05:10:00Z,1211-1-1-0708,,device_not_recording
1720415460000,2024-07-08T05:11:00Z,1211-1-1-0708,,device_not_recording
1720415520000,2024-07-08T05:12:00Z,1211-1-1-0708,,device_not_recording
1720415580000,2024-07-08T05:13:00Z,1211-1-1-0708,,device_not_recording
1720415640000,2024-07-08T05:14:00Z,1211-1-1-0708,,device_not_recording
1720415700000,2024-07-08T05:15:00Z,1211-1-1-0708,,device_not_recording
1720415760000,2024-07-08T05:16:00Z,1211-1-1-0708,,device_not_recording
1720415820000,2024-07-08T05:17:00Z,1211-1-1-0708,,device_not_recording
1720415880000,2024-07-08T05:18:00Z,1211-1-1-0708,,device_not_recording
1720415940000,2024-07-08T05:19:00Z,1211-1-1-0708,,device_not_recording
1720416000000,2024-07-08T05:20:00Z,1211-1-1-0708,,device_not_recording
1720416060000,2024-07-08T05:21:00Z,1211-1-1-0708,,device_not_recording
1720416120000,2024-07-08T05:22:00Z,1211-1-1-0708,,device_not_recording
1720416180000,2024-07-08T05:23:00Z,1211-1-1-0708,,device_not_recording
1720416240000,2024-07-08T05:24:00Z,1211-1-1-0708,,device_not_recording
1720416300000,2024-07-08T05:25:00Z,1211-1-1-0708,,device_not_recording
1720416360000,2024-07-08T05:26:00Z,1211-1-1-0708,,device_not_recording
1720416420000,2024-07-08T05:27:00Z,1211-1-1-0708,,device_not_recording
1720416480000,2024-07-08T05:28:00Z,1211-1-1-0708,,device_not_recording
1720416540000,2024-07-08T05:29:00Z,1211-1-1-0708,,device_not_recording
1720416600000,2024-07-08T05:30:00Z,1211-1-1-0708,,device_not_recording
1720416660000,2024-07-08T05:31:00Z,1211-1-1-0708,,device_not_recording
1720416720000,2024-07-08T05:32:00Z,1211-1-1-0708,,device_not_recording
1720416780000,2024-07-08T05:33:00Z,1211-1-1-0708,,device_not_recording
1720416840000,2024-07-08T05:34:00Z,1211-1-1-0708,,device_not_recording
1720416900000,2024-07-08T05:35:00Z,1211-1-1-0708,,device_not_recording
1720416960000,2024-07-08T05:36:00Z,1211-1-1-0708,,device_not_recording
1720417020000,2024-07-08T05:37:00Z,1211-1-1-0708,,device_not_recording
1720417080000,2024-07-08T05:38:00Z,1211-1-1-0708,,device_not_recording
1720417140000,2024-07-08T05:39:00Z,1211-1-1-0708,,device_not_recording
1720417200000,2024-07-08T05:40:00Z,1211-1-1-0708,,device_not_recording
1720417260000,2024-07-08T05:41:00Z,1211-1-1-0708,,device_not_recording
1720417320000,2024-07-08T05:42:00Z,1211-1-1-0708,,device_not_recording
1720417380000,2024-07-08T05:43:00Z,1211-1-1-0708,,device_not_recording
1720417440000,2024-07-08T05:44:00Z,1211-1-1-0708,,device_not_recording
1720417500000,2024-07-08T05:45:00Z,1211-1-1-0708,,device_not_recording
1720417560000,2024-07-08T05:46:00Z,1211-1-1-0708,,device_not_recording
1720417620000,2024-07-08T05:47:00Z,1211-1-1-0708,,device_not_recording
1720417680000,2024-07-08T05:48:00Z,1211-1-1-0708,,device_not_recording
1720417740000,2024-07-08T05:49:00Z,1211-1-1-0708,,device_not_recording
1720417800000,2024-07-08T05:50:00Z,1211-1-1-0708,,device_not_recording
1720417860000,2024-07-08T05:51:00Z,1211-1-1-0708,,device_not_recording
1720417920000,2024-07-08T05:52:00Z,1211-1-1-0708,,device_not_recording
1720417980000,2024-07-08T05:53:00Z,1211-1-1-0708,,device_not_recording
1720418040000,2024-07-08T05:54:00Z,1211-1-1-0708,,device_not_recording
1720418100000,2024-07-08T05:55:00Z,1211-1-1-0708,,device_not_recording
1720418160000,2024-07-08T05:56:00Z,1211-1-1-0708,,device_not_recording
