participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,0vxl0bej,6634c1d8631a52e31f7bbfd1,0,367,368,payment,FinalResultsPage,2024-07-10 18:05:57.218123,1,,,1412.17,1,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
2,spvmyc82,5f2a12f5837dd81e5881b7cc,0,367,368,payment,FinalResultsPage,2024-07-10 18:05:58.241670,1,,,1811.78,2,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
3,9hh43y0z,6018a5c0e1600b187ccb8693,0,367,368,payment,FinalResultsPage,2024-07-10 18:05:58.403029,1,,,807.93,3,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
4,hn631rka,66613916abcfcbe01b57b32a,0,367,368,payment,FinalResultsPage,2024-07-10 18:05:58.557738,1,,,720.84,4,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
5,47e0nueo,66413412d9d93d6b67936792,0,367,368,payment,FinalResultsPage,2024-07-10 18:05:58.754914,1,,,356.88,5,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
6,279zz30o,6679e88eb948e8a4b08a39fb,0,367,368,payment,FinalResultsPage,2024-07-10 18:05:58.789141,1,,,1315.74,6,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
7,dt1g0dpm,666dbb1357a8cfb6025951df,0,367,368,payment,FinalResultsPage,2024-07-10 18:05:59.275879,1,,,1044.75,7,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
8,wq7nith2,66799662d6513151e840c6af,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:00.041331,1,,,1292.01,8,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
9,5ikkt0nq,5b07b71c68eff50001d1c859,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:03.030808,1,,,1030.93,9,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
10,3u9kzp9m,668a2372b4438a45e1040399,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:03.198773,1,,,1811.85,10,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
11,p3hv4xe2,62a0b34cbcc5987a8fa73c39,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:04.619139,1,,,1305.6,11,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
12,ykegn3dq,666b01e50f90e4a24a5b5ea3,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:04.695122,1,,,1482.22,12,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
13,5k4zvadr,5b9c2c816f92f30001ecce7a,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:04.958586,1,,,976.92,13,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
14,kn4hr3wv,662f93c33fe9ba41a6319363,0,365,368,rounds,FinalResultsPage,2024-07-10 18:06:08.512472,1,,,1048.88,14,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
15,08wuj9yp,d01q58pi_79F,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:15.577911,1,,,1065.19,15,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
16,tczpocyu,d01q58pi_28S,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:16.165051,1,,,550.28,16,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
17,82cjfk8s,5cf5ea4dea7a80000156520e,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:17.521365,1,,,696.42,17,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
