time,x,x_zscore,x_tonic,x_phasic,y,y_zscore,y_tonic,y_phasic,z,z_zscore,z_tonic,z_phasic,page,rnd
1721066954.0626702,1605.0,-0.9990887210070729,-0.43822811578999643,-0.5635942118286896,391.0,-0.8995646774518296,-0.1547524114931303,-0.7443178723655589,1234.0,0.01945745886056609,0.6209323290148847,-0.5982093295468809,PreMarketWait,1
1721066954.078293,1620.0,0.37174974796813937,-0.4380748232973354,0.8070899936551635,394.0,-0.5981398640648291,-0.15430819968398585,-0.4433398078899693,1244.0,0.9781393865124336,0.6204048160002089,0.3610070651361339,PreMarketWait,1
1721066954.093916,1608.0,-0.7249210272120304,-0.43792122052080124,-0.289735096172535,401.0,0.1051847005048387,-0.15386438608672595,0.2595383432066282,1246.0,1.169875772042807,0.6198830850513871,0.5532718603677855,PreMarketWait,1
1721066954.109539,1610.0,-0.5421425646820022,-0.43776731164648197,-0.10711099361349358,406.0,0.6075593894831728,-0.15342098845106833,0.7614669717705992,1248.0,1.3616121575731805,0.619367171313826,0.7455305608005675,PreMarketWait,1
1721066954.125162,1615.0,-0.08519640835693137,-0.4376131007879063,0.34968076316211016,412.0,1.2104090162571737,-0.15297802439321911,1.3638709086810987,1245.0,1.0740075792776203,0.6188571093702316,0.4584421657149241,PreMarketWait,1
1721066954.1407847,1611.0,-0.450753333416988,-0.4374585919865412,-0.01603059536840038,390.0,-1.0000396152474964,-0.15253551139485244,-0.8470230247732474,1240.0,0.5946666154516865,0.6183529332383277,-0.020388782909243924,PreMarketWait,1
1721066954.1564076,1612.0,-0.35936410215197384,-0.43730378921230045,0.07520417407544139,382.0,-1.803839117612831,-0.15209346680209526,-1.6512674239416274,1246.0,1.169875772042807,0.6178546763686161,0.5553241851403348,PreMarketWait,1
1721066954.1720304,1612.0,-0.35936410215197384,-0.43714869636406384,0.07504968938686343,403.0,0.30613457609617234,-0.15165190782451768,0.4582617952126362,1250.0,1.553348543103554,0.6173623716421792,0.939294528764079,PreMarketWait,1
1721066954.1876533,,,,,392.0,-0.7990897396561627,-0.15121085153412897,-0.6474065558765495,1238.0,0.40293022992131305,0.616876051368524,-0.21063248531731515,PreMarketWait,1
1721066954.2032762,1604.0,-1.090477952272087,-0.4369933172702084,-0.6562186628925942,379.0,-2.1052639309998313,-0.15077031486437953,-1.954024326502637,1239.0,0.4987984226864998,0.6163957472834681,-0.11427930089223964,PreMarketWait,1
1721066954.218899,1611.0,-0.450753333416988,-0.4368376556891511,-0.016648558357347118,400.0,0.004709762709171882,-0.1503303146091684,0.1555062606809281,1237.0,0.30706203715612634,0.6159214905470695,-0.3055370355922393,PreMarketWait,1
1721066954.2345219,1620.0,0.37174974796813937,-0.4366817153099022,0.8057000017715997,398.0,-0.19624011288216175,-0.14989086742185675,-0.04588623211125731,1238.0,0.40293022992131305,0.6154533117415983,-0.20919656562216482,PreMarketWait,1
1721066954.2501447,1615.0,-0.08519640835693137,-0.4365254997526289,0.34859932239243513,386.0,-1.4019393664301636,-0.14945198981428712,-1.2520275971037897,1244.0,0.9781393865124336,0.6149912408695524,0.36647846234726134,PreMarketWait,1
1721066954.2657676,1594.0,-2.0043702649222284,-0.43636901256923044,-1.570729053971892,397.0,-0.2967150506778286,-0.14901369815580895,-0.14724487074473508,1237.0,0.30706203715612634,0.6145353073517152,-0.30413945306129814,PreMarketWait,1
1721066954.2813904,1603.0,-1.181867183537101,-0.4362122572439235,-0.7483804841628554,404.0,0.4066095138918392,-0.1485760086723104,0.5556386426400984,1241.0,0.6905348082168733,0.6140855400252596,0.07978628351198926,PreMarketWait,1
1721066954.2970133,1605.0,-0.9990887210070729,-0.4360552371938393,-0.5657565201028594,377.0,-2.306213806591165,-0.14813893744525666,-2.1576251748007507,1228.0,-0.5557516977305544,0.6136419671418935,-1.1660537557612736,PreMarketWait,1
1721066954.3126361,1613.0,-0.2679748708869597,-0.4358979557696319,0.16520284945200533,404.0,0.4066095138918392,-0.14770250041073463,0.5547582188303807,1247.0,1.2657439648079938,0.6132046163660513,0.6558818448134967,PreMarketWait,1
1721066954.3282592,1608.0,-0.7249210272120304,-0.43574041625609655,-0.2918977648188324,397.0,-0.2967150506778286,-0.1472667133585041,-0.14900568674669,1242.0,0.7864030009820601,0.6127735147731302,0.17697426119193765,PreMarketWait,1
1721066954.343882,1620.0,0.37174974796813937,-0.43558262187279884,0.8046185796661046,396.0,-0.3971899884734954,-0.14683159193105574,-0.24991936410816756,1245.0,1.0740075792776203,0.6123486888477705,0.4650056332738197,PreMarketWait,1
1721066954.359505,1598.0,-1.638813339862172,-0.43542457577471405,-1.2060989070611121,418.0,1.8132586430311748,-0.14639715162267575,1.9600911447271283,1239.0,0.4987984226864998,0.6119301644821815,-0.10978334392556482,PreMarketWait,1
1721066954.3751278,1619.0,0.28036051670312523,-0.4352662810528781,0.7129205868705526,408.0,0.8085092650745065,-0.14596340777851724,0.9549042763091995,1239.0,0.4987984226864998,0.6115179669745132,-0.10936980629333498,PreMarketWait,1
1721066954.3907506,1601.0,-1.3646456460671295,-0.4351077407350482,-0.9322398978875606,406.0,0.6075593894831728,-0.14553037559367865,0.7535175576323511,1224.0,-0.9392244687913014,0.6111121210272722,-1.546985828649832,PreMarketWait,1
1721066954.4063735,1610.0,-0.5421425646820022,-0.4349489577863742,-0.1098910935440239,393.0,-0.6986148018604958,-0.14509807011228945,-0.5530928143983819,1229.0,-0.4598835049653676,0.6107126507457843,-1.067244690349591,PreMarketWait,1
1721066954.4219964,1602.0,-1.2732564148021153,-0.4347899351100806,-0.8411591715405515,401.0,0.1051847005048387,-0.14466650622660296,0.2502711845552541,1247.0,1.2657439648079938,0.6103195796367035,0.6587762337321573,PreMarketWait,1
1721066954.4376192,1621.0,0.4631389792331535,-0.4346306755481586,0.8950820479212577,386.0,-1.4019393664301636,-0.1442356986760966,-1.2572876937858224,1233.0,-0.07641073390462065,0.609932930606566,-0.6829917557380174,PreMarketWait,1
1721066954.453242,1626.0,0.9200851355582242,-0.4344711818820692,1.3518740870329204,400.0,0.004709762709171882,-0.14380566204657974,0.14892733053581897,1248.0,1.3616121575731805,0.6095527259603917,0.7554110756368602,PreMarketWait,1
