participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,r00exph2,56b8de29e1d0a200051517f8,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:48.085894,1,,,1222.96,1,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
2,4xh6zwkg,6276d97e209059496d37bf74,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:49.926675,1,,,1136.92,2,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
3,r3uj0a95,5b9ec956c8a17f000171f7ad,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:50.426968,1,,,998.02,3,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
4,ngg4ej7u,6680d577ce8b233327b0272e,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:50.812044,1,,,744.99,4,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
5,38n1hfg9,56bd7bf3d4e2180005a86846,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:51.037741,1,,,821.79,5,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
6,2sz3tiqo,60f4a2d142c69dc1121b6dbf,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:51.022006,1,,,899.61,6,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
7,h29tld02,6529648ca1ade4b6c9e876f4,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:51.383190,1,,,750.32,7,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
8,088db8uf,wvjdln40_56R,0,368,368,payment,NonParticipantPage,2024-07-15 18:02:51.389117,1,,,0.0,8,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
9,1w8tl9ls,pdqr3ms5_52W,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:51.726989,1,,,1050.3,9,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
10,1725w0a8,pdqr3ms5_96L,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:52.732984,1,,,755.42,10,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
11,8tbq3sd5,6654c3056acf3abb982b23ab,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:53.362895,1,,,942.56,11,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
12,wd69d6n3,pdqr3ms5_78T,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:55.218028,1,,,1443.43,12,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
13,f20ekrx2,66327883ca4a6f78c437185a,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:55.249275,1,,,852.8,13,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
14,kxbxm5s4,60d13d406f3b34d6791c8831,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:55.502464,1,,,1026.15,14,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
15,ak4v88di,661fc8bb0644ba960f0e3b65,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:55.430769,1,,,999.21,15,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
16,us50xiem,664b64938bc0aa86bab3a4d2,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:57.390968,1,,,418.13,16,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
17,pxjybtpk,662a2584d928ede39a60cdb1,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:57.660193,1,,,831.37,17,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
18,mcdqh25m,pdqr3ms5_40O,0,367,368,payment,FinalResultsPage,2024-07-15 18:02:59.543722,1,,,1273.78,18,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
19,yhjar420,5aeeb4903c80f200013af2ed,0,367,368,payment,FinalResultsPage,2024-07-15 18:03:04.154281,1,,,1352.92,19,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
20,8lpwo19h,wvjdln40_74U,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:04.745633,1,,,0.0,20,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
21,nrpsmz7n,pdqr3ms5_91A,0,367,368,payment,FinalResultsPage,2024-07-15 18:03:16.082907,1,,,1024.76,21,,0.0,1,1,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
22,o410k229,wvjdln40_64N,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.779166,1,,,0.0,22,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
23,oe5oxv3d,wvjdln40_94Y,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.800797,1,,,0.0,23,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
24,y9le6rcr,wvjdln40_69C,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.820000,1,,,0.0,24,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
25,3csw9utt,wvjdln40_30K,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.839266,1,,,0.0,25,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
26,uzc0t4ak,wvjdln40_26D,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.857331,1,,,0.0,26,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
27,nmm22q0f,wvjdln40_77W,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.876764,1,,,0.0,27,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
28,5ymfl3oi,wvjdln40_92X,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.909775,1,,,0.0,28,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
29,bq7nw62x,wvjdln40_78V,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.943168,1,,,0.0,29,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
30,z1vuweq5,wvjdln40_53G,0,368,368,payment,NonParticipantPage,2024-07-15 18:03:26.978708,1,,,0.0,30,,0.0,0,0,1,1,wvjdln40,2024-07-15,,,Market Experiment,0
