HR,Sample,Timestamp,Time,1701384596
116.22,60,1701384656,17:50:56.00,
116.63,61,1701384657,17:50:57.00,
116.63,62,1701384658,17:50:58.00,
116.57,63,1701384659,17:50:59.00,
116.52,64,1701384660,17:51:00.00,
115.05,65,1701384661,17:51:01.00,
113.67,66,1701384662,17:51:02.00,
112.3,67,1701384663,17:51:03.00,
110.95,68,1701384664,17:51:04.00,
110,69,1701384665,17:51:05.00,
109.02,70,1701384666,17:51:06.00,
108,71,1701384667,17:51:07.00,
106.98,72,1701384668,17:51:08.00,
106.22,73,1701384669,17:51:09.00,
105.42,74,1701384670,17:51:10.00,
104.67,75,1701384671,17:51:11.00,
103.92,76,1701384672,17:51:12.00,
103.15,77,1701384673,17:51:13.00,
102.45,78,1701384674,17:51:14.00,
101.82,79,1701384675,17:51:15.00,
101.23,80,1701384676,17:51:16.00,
100.68,81,1701384677,17:51:17.00,
100.12,82,1701384678,17:51:18.00,
99.57,83,1701384679,17:51:19.00,
99,84,1701384680,17:51:20.00,
98.43,85,1701384681,17:51:21.00,
97.95,86,1701384682,17:51:22.00,
97.62,87,1701384683,17:51:23.00,
97.5,88,1701384684,17:51:24.00,
97.33,89,1701384685,17:51:25.00,
97.15,90,1701384686,17:51:26.00,
96.93,91,1701384687,17:51:27.00,
96.73,92,1701384688,17:51:28.00,
96.55,93,1701384689,17:51:29.00,
96.27,94,1701384690,17:51:30.00,
95.97,95,1701384691,17:51:31.00,
95.65,96,1701384692,17:51:32.00,
95.1,97,1701384693,17:51:33.00,
94.57,98,1701384694,17:51:34.00,
93.97,99,1701384695,17:51:35.00,
93.33,100,1701384696,17:51:36.00,
92.68,101,1701384697,17:51:37.00,
92.07,102,1701384698,17:51:38.00,
91.47,103,1701384699,17:51:39.00,
90.95,104,1701384700,17:51:40.00,
90.52,105,1701384701,17:51:41.00,
90.2,106,1701384702,17:51:42.00,
89.92,107,1701384703,17:51:43.00,
89.62,108,1701384704,17:51:44.00,
89.35,109,1701384705,17:51:45.00,
89.05,110,1701384706,17:51:46.00,
88.82,111,1701384707,17:51:47.00,
88.63,112,1701384708,17:51:48.00,
88.35,113,1701384709,17:51:49.00,
88.1,114,1701384710,17:51:50.00,
87.92,115,1701384711,17:51:51.00,
87.68,116,1701384712,17:51:52.00,
87.48,117,1701384713,17:51:53.00,
87.48,118,1701384714,17:51:54.00,
87.45,119,1701384715,17:51:55.00,
87.4,120,1701384716,17:51:56.00,
87.52,121,1701384717,17:51:57.00,
87.62,122,1701384718,17:51:58.00,
87.78,123,1701384719,17:51:59.00,
87.92,124,1701384720,17:52:00.00,
88.07,125,1701384721,17:52:01.00,
88.2,126,1701384722,17:52:02.00,
88.33,127,1701384723,17:52:03.00,
88.37,128,1701384724,17:52:04.00,
88.42,129,1701384725,17:52:05.00,
88.48,130,1701384726,17:52:06.00,
88.57,131,1701384727,17:52:07.00,
88.65,132,1701384728,17:52:08.00,
88.77,133,1701384729,17:52:09.00,
88.75,134,1701384730,17:52:10.00,
88.68,135,1701384731,17:52:11.00,
88.6,136,1701384732,17:52:12.00,
88.53,137,1701384733,17:52:13.00,
88.42,138,1701384734,17:52:14.00,
88.27,139,1701384735,17:52:15.00,
88.08,140,1701384736,17:52:16.00,
87.85,141,1701384737,17:52:17.00,
87.62,142,1701384738,17:52:18.00,
87.38,143,1701384739,17:52:19.00,
87.15,144,1701384740,17:52:20.00,
86.92,145,1701384741,17:52:21.00,
86.67,146,1701384742,17:52:22.00,
86.4,147,1701384743,17:52:23.00,
86.13,148,1701384744,17:52:24.00,
85.88,149,1701384745,17:52:25.00,
85.63,150,1701384746,17:52:26.00,
85.42,151,1701384747,17:52:27.00,
85.1,152,1701384748,17:52:28.00,
84.73,153,1701384749,17:52:29.00,
84.43,154,1701384750,17:52:30.00,
84.15,155,1701384751,17:52:31.00,
83.83,156,1701384752,17:52:32.00,
83.48,157,1701384753,17:52:33.00,
83.13,158,1701384754,17:52:34.00,
82.82,159,1701384755,17:52:35.00,
82.48,160,1701384756,17:52:36.00,
82.17,161,1701384757,17:52:37.00,
81.82,162,1701384758,17:52:38.00,
81.45,163,1701384759,17:52:39.00,
81.05,164,1701384760,17:52:40.00,
80.63,165,1701384761,17:52:41.00,
80.15,166,1701384762,17:52:42.00,
79.7,167,1701384763,17:52:43.00,
79.25,168,1701384764,17:52:44.00,
78.83,169,1701384765,17:52:45.00,
78.4,170,1701384766,17:52:46.00,
77.97,171,1701384767,17:52:47.00,
77.53,172,1701384768,17:52:48.00,
77.13,173,1701384769,17:52:49.00,
76.73,174,1701384770,17:52:50.00,
76.3,175,1701384771,17:52:51.00,
75.82,176,1701384772,17:52:52.00,
75.35,177,1701384773,17:52:53.00,
74.95,178,1701384774,17:52:54.00,
74.57,179,1701384775,17:52:55.00,
74.2,180,1701384776,17:52:56.00,
73.82,181,1701384777,17:52:57.00,
73.43,182,1701384778,17:52:58.00,
73.18,183,1701384779,17:52:59.00,
72.97,184,1701384780,17:53:00.00,
72.77,185,1701384781,17:53:01.00,
72.58,186,1701384782,17:53:02.00,
72.45,187,1701384783,17:53:03.00,
72.37,188,1701384784,17:53:04.00,
72.3,189,1701384785,17:53:05.00,
72.22,190,1701384786,17:53:06.00,
72.2,191,1701384787,17:53:07.00,
72.12,192,1701384788,17:53:08.00,
72.02,193,1701384789,17:53:09.00,
72.03,194,1701384790,17:53:10.00,
72.03,195,1701384791,17:53:11.00,
72.05,196,1701384792,17:53:12.00,
72.03,197,1701384793,17:53:13.00,
72.03,198,1701384794,17:53:14.00,
72.03,199,1701384795,17:53:15.00,
72.02,200,1701384796,17:53:16.00,
72,201,1701384797,17:53:17.00,
71.98,202,1701384798,17:53:18.00,
71.97,203,1701384799,17:53:19.00,
71.97,204,1701384800,17:53:20.00,
72.02,205,1701384801,17:53:21.00,
72.12,206,1701384802,17:53:22.00,
72.22,207,1701384803,17:53:23.00,
72.28,208,1701384804,17:53:24.00,
72.35,209,1701384805,17:53:25.00,
72.17,210,1701384806,17:53:26.00,
72,211,1701384807,17:53:27.00,
71.92,212,1701384808,17:53:28.00,
71.87,213,1701384809,17:53:29.00,
71.88,214,1701384810,17:53:30.00,
71.87,215,1701384811,17:53:31.00,
71.85,216,1701384812,17:53:32.00,
71.83,217,1701384813,17:53:33.00,
71.8,218,1701384814,17:53:34.00,
71.72,219,1701384815,17:53:35.00,
71.63,220,1701384816,17:53:36.00,
71.53,221,1701384817,17:53:37.00,
71.42,222,1701384818,17:53:38.00,
71.27,223,1701384819,17:53:39.00,
71.12,224,1701384820,17:53:40.00,
70.98,225,1701384821,17:53:41.00,
70.92,226,1701384822,17:53:42.00,
70.85,227,1701384823,17:53:43.00,
70.8,228,1701384824,17:53:44.00,
70.73,229,1701384825,17:53:45.00,
70.73,230,1701384826,17:53:46.00,
70.73,231,1701384827,17:53:47.00,
70.75,232,1701384828,17:53:48.00,
70.77,233,1701384829,17:53:49.00,
70.77,234,1701384830,17:53:50.00,
70.78,235,1701384831,17:53:51.00,
70.85,236,1701384832,17:53:52.00,
70.88,237,1701384833,17:53:53.00,
70.85,238,1701384834,17:53:54.00,
70.82,239,1701384835,17:53:55.00,
70.78,240,1701384836,17:53:56.00,
70.75,241,1701384837,17:53:57.00,
70.73,242,1701384838,17:53:58.00,
70.63,243,1701384839,17:53:59.00,
70.53,244,1701384840,17:54:00.00,
70.4,245,1701384841,17:54:01.00,
70.27,246,1701384842,17:54:02.00,
70.1,247,1701384843,17:54:03.00,
69.95,248,1701384844,17:54:04.00,
69.78,249,1701384845,17:54:05.00,
69.63,250,1701384846,17:54:06.00,
69.42,251,1701384847,17:54:07.00,
69.25,252,1701384848,17:54:08.00,
69.17,253,1701384849,17:54:09.00,
69.07,254,1701384850,17:54:10.00,
69.02,255,1701384851,17:54:11.00,
69.02,256,1701384852,17:54:12.00,
69.03,257,1701384853,17:54:13.00,
69,258,1701384854,17:54:14.00,
68.97,259,1701384855,17:54:15.00,
68.9,260,1701384856,17:54:16.00,
68.83,261,1701384857,17:54:17.00,
68.77,262,1701384858,17:54:18.00,
68.68,263,1701384859,17:54:19.00,
68.52,264,1701384860,17:54:20.00,
68.28,265,1701384861,17:54:21.00,
68.02,266,1701384862,17:54:22.00,
67.75,267,1701384863,17:54:23.00,
67.75,268,1701384864,17:54:24.00,
67.77,269,1701384865,17:54:25.00,
68.03,270,1701384866,17:54:26.00,
68.27,271,1701384867,17:54:27.00,
68.5,272,1701384868,17:54:28.00,
68.75,273,1701384869,17:54:29.00,
68.55,274,1701384870,17:54:30.00,
68.4,275,1701384871,17:54:31.00,
68.35,276,1701384872,17:54:32.00,
68.35,277,1701384873,17:54:33.00,
68.37,278,1701384874,17:54:34.00,
68.47,279,1701384875,17:54:35.00,
68.6,280,1701384876,17:54:36.00,
68.73,281,1701384877,17:54:37.00,
68.9,282,1701384878,17:54:38.00,
69.13,283,1701384879,17:54:39.00,
69.42,284,1701384880,17:54:40.00,
69.7,285,1701384881,17:54:41.00,
69.93,286,1701384882,17:54:42.00,
70.2,287,1701384883,17:54:43.00,
70.47,288,1701384884,17:54:44.00,
70.57,289,1701384885,17:54:45.00,
70.65,290,1701384886,17:54:46.00,
70.72,291,1701384887,17:54:47.00,
70.77,292,1701384888,17:54:48.00,
70.82,293,1701384889,17:54:49.00,
70.92,294,1701384890,17:54:50.00,
71.02,295,1701384891,17:54:51.00,
71.1,296,1701384892,17:54:52.00,
71.17,297,1701384893,17:54:53.00,
71.22,298,1701384894,17:54:54.00,
71.33,299,1701384895,17:54:55.00,
71.45,300,1701384896,17:54:56.00,
71.62,301,1701384897,17:54:57.00,
71.77,302,1701384898,17:54:58.00,
71.9,303,1701384899,17:54:59.00,
72.03,304,1701384900,17:55:00.00,
72.13,305,1701384901,17:55:01.00,
72.23,306,1701384902,17:55:02.00,
72.35,307,1701384903,17:55:03.00,
72.45,308,1701384904,17:55:04.00,
72.52,309,1701384905,17:55:05.00,
72.6,310,1701384906,17:55:06.00,
72.7,311,1701384907,17:55:07.00,
72.85,312,1701384908,17:55:08.00,
72.92,313,1701384909,17:55:09.00,
73,314,1701384910,17:55:10.00,
73.03,315,1701384911,17:55:11.00,
73.02,316,1701384912,17:55:12.00,
73,317,1701384913,17:55:13.00,
72.98,318,1701384914,17:55:14.00,
72.88,319,1701384915,17:55:15.00,
72.65,320,1701384916,17:55:16.00,
72.6,321,1701384917,17:55:17.00,
72.38,322,1701384918,17:55:18.00,
72.2,323,1701384919,17:55:19.00,
72.12,324,1701384920,17:55:20.00,
72.05,325,1701384921,17:55:21.00,
72.03,326,1701384922,17:55:22.00,
71.97,327,1701384923,17:55:23.00,
71.78,328,1701384924,17:55:24.00,
71.6,329,1701384925,17:55:25.00,
71.42,330,1701384926,17:55:26.00,
71.22,331,1701384927,17:55:27.00,
70.98,332,1701384928,17:55:28.00,
70.68,333,1701384929,17:55:29.00,
70.73,334,1701384930,17:55:30.00,
70.75,335,1701384931,17:55:31.00,
70.72,336,1701384932,17:55:32.00,
70.67,337,1701384933,17:55:33.00,
70.63,338,1701384934,17:55:34.00,
70.53,339,1701384935,17:55:35.00,
70.45,340,1701384936,17:55:36.00,
70.38,341,1701384937,17:55:37.00,
70.3,342,1701384938,17:55:38.00,
70.18,343,1701384939,17:55:39.00,
70.02,344,1701384940,17:55:40.00,
69.85,345,1701384941,17:55:41.00,
69.73,346,1701384942,17:55:42.00,
69.55,347,1701384943,17:55:43.00,
69.37,348,1701384944,17:55:44.00,
69.35,349,1701384945,17:55:45.00,
69.35,350,1701384946,17:55:46.00,
69.37,351,1701384947,17:55:47.00,
69.42,352,1701384948,17:55:48.00,
69.5,353,1701384949,17:55:49.00,
69.55,354,1701384950,17:55:50.00,
69.6,355,1701384951,17:55:51.00,
69.65,356,1701384952,17:55:52.00,
69.72,357,1701384953,17:55:53.00,
69.82,358,1701384954,17:55:54.00,
69.85,359,1701384955,17:55:55.00,
69.88,360,1701384956,17:55:56.00,
69.9,361,1701384957,17:55:57.00,
69.93,362,1701384958,17:55:58.00,
69.95,363,1701384959,17:55:59.00,
69.95,364,1701384960,17:56:00.00,
69.98,365,1701384961,17:56:01.00,
70.05,366,1701384962,17:56:02.00,
70.07,367,1701384963,17:56:03.00,
69.98,368,1701384964,17:56:04.00,
69.85,369,1701384965,17:56:05.00,
69.75,370,1701384966,17:56:06.00,
69.58,371,1701384967,17:56:07.00,
69.38,372,1701384968,17:56:08.00,
69.18,373,1701384969,17:56:09.00,
69.02,374,1701384970,17:56:10.00,
68.85,375,1701384971,17:56:11.00,
68.72,376,1701384972,17:56:12.00,
68.62,377,1701384973,17:56:13.00,
68.58,378,1701384974,17:56:14.00,
68.65,379,1701384975,17:56:15.00,
68.88,380,1701384976,17:56:16.00,
68.93,381,1701384977,17:56:17.00,
69.15,382,1701384978,17:56:18.00,
69.35,383,1701384979,17:56:19.00,
69.52,384,1701384980,17:56:20.00,
69.65,385,1701384981,17:56:21.00,
69.73,386,1701384982,17:56:22.00,
69.87,387,1701384983,17:56:23.00,
69.87,388,1701384984,17:56:24.00,
69.87,389,1701384985,17:56:25.00,
69.8,390,1701384986,17:56:26.00,
69.8,391,1701384987,17:56:27.00,
69.82,392,1701384988,17:56:28.00,
69.85,393,1701384989,17:56:29.00,
69.97,394,1701384990,17:56:30.00,
70.05,395,1701384991,17:56:31.00,
70,396,1701384992,17:56:32.00,
69.97,397,1701384993,17:56:33.00,
69.92,398,1701384994,17:56:34.00,
70,399,1701384995,17:56:35.00,
69.98,400,1701384996,17:56:36.00,
70,401,1701384997,17:56:37.00,
70.03,402,1701384998,17:56:38.00,
70.07,403,1701384999,17:56:39.00,
70.13,404,1701385000,17:56:40.00,
70.22,405,1701385001,17:56:41.00,
70.3,406,1701385002,17:56:42.00,
70.42,407,1701385003,17:56:43.00,
70.57,408,1701385004,17:56:44.00,
70.77,409,1701385005,17:56:45.00,
70.95,410,1701385006,17:56:46.00,
71.13,411,1701385007,17:56:47.00,
71.35,412,1701385008,17:56:48.00,
71.55,413,1701385009,17:56:49.00,
71.7,414,1701385010,17:56:50.00,
71.83,415,1701385011,17:56:51.00,
71.93,416,1701385012,17:56:52.00,
72.17,417,1701385013,17:56:53.00,
72.1,418,1701385014,17:56:54.00,
72.03,419,1701385015,17:56:55.00,
72,420,1701385016,17:56:56.00,
71.95,421,1701385017,17:56:57.00,
71.87,422,1701385018,17:56:58.00,
71.83,423,1701385019,17:56:59.00,
71.82,424,1701385020,17:57:00.00,
71.8,425,1701385021,17:57:01.00,
71.77,426,1701385022,17:57:02.00,
71.65,427,1701385023,17:57:03.00,
71.65,428,1701385024,17:57:04.00,
71.77,429,1701385025,17:57:05.00,
71.88,430,1701385026,17:57:06.00,
72.1,431,1701385027,17:57:07.00,
72.32,432,1701385028,17:57:08.00,
72.52,433,1701385029,17:57:09.00,
72.63,434,1701385030,17:57:10.00,
72.75,435,1701385031,17:57:11.00,
72.83,436,1701385032,17:57:12.00,
72.9,437,1701385033,17:57:13.00,
72.9,438,1701385034,17:57:14.00,
72.87,439,1701385035,17:57:15.00,
72.82,440,1701385036,17:57:16.00,
72.75,441,1701385037,17:57:17.00,
72.7,442,1701385038,17:57:18.00,
72.67,443,1701385039,17:57:19.00,
72.65,444,1701385040,17:57:20.00,
72.65,445,1701385041,17:57:21.00,
72.63,446,1701385042,17:57:22.00,
72.63,447,1701385043,17:57:23.00,
72.63,448,1701385044,17:57:24.00,
72.62,449,1701385045,17:57:25.00,
72.67,450,1701385046,17:57:26.00,
72.68,451,1701385047,17:57:27.00,
72.68,452,1701385048,17:57:28.00,
72.67,453,1701385049,17:57:29.00,
72.63,454,1701385050,17:57:30.00,
72.63,455,1701385051,17:57:31.00,
72.73,456,1701385052,17:57:32.00,
72.82,457,1701385053,17:57:33.00,
72.9,458,1701385054,17:57:34.00,
72.85,459,1701385055,17:57:35.00,
72.87,460,1701385056,17:57:36.00,
72.83,461,1701385057,17:57:37.00,
72.78,462,1701385058,17:57:38.00,
72.73,463,1701385059,17:57:39.00,
72.68,464,1701385060,17:57:40.00,
72.62,465,1701385061,17:57:41.00,
72.55,466,1701385062,17:57:42.00,
72.47,467,1701385063,17:57:43.00,
72.28,468,1701385064,17:57:44.00,
72.05,469,1701385065,17:57:45.00,
71.82,470,1701385066,17:57:46.00,
71.57,471,1701385067,17:57:47.00,
71.25,472,1701385068,17:57:48.00,
70.87,473,1701385069,17:57:49.00,
70.48,474,1701385070,17:57:50.00,
70.15,475,1701385071,17:57:51.00,
69.85,476,1701385072,17:57:52.00,
69.45,477,1701385073,17:57:53.00,
69.42,478,1701385074,17:57:54.00,
69.37,479,1701385075,17:57:55.00,
69.33,480,1701385076,17:57:56.00,
69.38,481,1701385077,17:57:57.00,
69.52,482,1701385078,17:57:58.00,
69.65,483,1701385079,17:57:59.00,
69.77,484,1701385080,17:58:00.00,
69.87,485,1701385081,17:58:01.00,
69.93,486,1701385082,17:58:02.00,
70.1,487,1701385083,17:58:03.00,
70.25,488,1701385084,17:58:04.00,
70.33,489,1701385085,17:58:05.00,
70.25,490,1701385086,17:58:06.00,
70.03,491,1701385087,17:58:07.00,
69.82,492,1701385088,17:58:08.00,
69.62,493,1701385089,17:58:09.00,
69.45,494,1701385090,17:58:10.00,
69.3,495,1701385091,17:58:11.00,
69.15,496,1701385092,17:58:12.00,
68.97,497,1701385093,17:58:13.00,
68.78,498,1701385094,17:58:14.00,
68.63,499,1701385095,17:58:15.00,
68.5,500,1701385096,17:58:16.00,
68.37,501,1701385097,17:58:17.00,
68.27,502,1701385098,17:58:18.00,
68.12,503,1701385099,17:58:19.00,
67.93,504,1701385100,17:58:20.00,
67.77,505,1701385101,17:58:21.00,
67.63,506,1701385102,17:58:22.00,
67.65,507,1701385103,17:58:23.00,
67.68,508,1701385104,17:58:24.00,
67.75,509,1701385105,17:58:25.00,
67.85,510,1701385106,17:58:26.00,
67.92,511,1701385107,17:58:27.00,
68,512,1701385108,17:58:28.00,
68.12,513,1701385109,17:58:29.00,
68.2,514,1701385110,17:58:30.00,
68.3,515,1701385111,17:58:31.00,
68.4,516,1701385112,17:58:32.00,
68.48,517,1701385113,17:58:33.00,
68.53,518,1701385114,17:58:34.00,
68.57,519,1701385115,17:58:35.00,
68.6,520,1701385116,17:58:36.00,
68.63,521,1701385117,17:58:37.00,
68.67,522,1701385118,17:58:38.00,
68.68,523,1701385119,17:58:39.00,
68.65,524,1701385120,17:58:40.00,
68.63,525,1701385121,17:58:41.00,
68.65,526,1701385122,17:58:42.00,
68.65,527,1701385123,17:58:43.00,
68.72,528,1701385124,17:58:44.00,
68.78,529,1701385125,17:58:45.00,
68.85,530,1701385126,17:58:46.00,
68.93,531,1701385127,17:58:47.00,
69.08,532,1701385128,17:58:48.00,
69.13,533,1701385129,17:58:49.00,
69.22,534,1701385130,17:58:50.00,
69.28,535,1701385131,17:58:51.00,
69.37,536,1701385132,17:58:52.00,
69.47,537,1701385133,17:58:53.00,
69.55,538,1701385134,17:58:54.00,
69.6,539,1701385135,17:58:55.00,
69.62,540,1701385136,17:58:56.00,
69.57,541,1701385137,17:58:57.00,
69.45,542,1701385138,17:58:58.00,
69.25,543,1701385139,17:58:59.00,
69.08,544,1701385140,17:59:00.00,
68.9,545,1701385141,17:59:01.00,
68.73,546,1701385142,17:59:02.00,
68.37,547,1701385143,17:59:03.00,
68.03,548,1701385144,17:59:04.00,
67.83,549,1701385145,17:59:05.00,
67.8,550,1701385146,17:59:06.00,
68,551,1701385147,17:59:07.00,
68.27,552,1701385148,17:59:08.00,
68.58,553,1701385149,17:59:09.00,
68.98,554,1701385150,17:59:10.00,
69.48,555,1701385151,17:59:11.00,
69.82,556,1701385152,17:59:12.00,
70.17,557,1701385153,17:59:13.00,
70.55,558,1701385154,17:59:14.00,
70.92,559,1701385155,17:59:15.00,
71.18,560,1701385156,17:59:16.00,
71.5,561,1701385157,17:59:17.00,
71.85,562,1701385158,17:59:18.00,
72.23,563,1701385159,17:59:19.00,
72.67,564,1701385160,17:59:20.00,
73.05,565,1701385161,17:59:21.00,
73.4,566,1701385162,17:59:22.00,
73.58,567,1701385163,17:59:23.00,
73.75,568,1701385164,17:59:24.00,
73.88,569,1701385165,17:59:25.00,
73.98,570,1701385166,17:59:26.00,
74.1,571,1701385167,17:59:27.00,
74.25,572,1701385168,17:59:28.00,
74.37,573,1701385169,17:59:29.00,
74.47,574,1701385170,17:59:30.00,
74.53,575,1701385171,17:59:31.00,
74.58,576,1701385172,17:59:32.00,
74.58,577,1701385173,17:59:33.00,
74.62,578,1701385174,17:59:34.00,
74.67,579,1701385175,17:59:35.00,
74.72,580,1701385176,17:59:36.00,
74.7,581,1701385177,17:59:37.00,
74.52,582,1701385178,17:59:38.00,
74.38,583,1701385179,17:59:39.00,
74.27,584,1701385180,17:59:40.00,
74.03,585,1701385181,17:59:41.00,
73.8,586,1701385182,17:59:42.00,
73.58,587,1701385183,17:59:43.00,
73.4,588,1701385184,17:59:44.00,
73.27,589,1701385185,17:59:45.00,
73.15,590,1701385186,17:59:46.00,
73.08,591,1701385187,17:59:47.00,
73.03,592,1701385188,17:59:48.00,
73.13,593,1701385189,17:59:49.00,
73.23,594,1701385190,17:59:50.00,
73.32,595,1701385191,17:59:51.00,
73.38,596,1701385192,17:59:52.00,
73.43,597,1701385193,17:59:53.00,
73.43,598,1701385194,17:59:54.00,
73.48,599,1701385195,17:59:55.00,
73.5,600,1701385196,17:59:56.00,
73.37,601,1701385197,17:59:57.00,
73.23,602,1701385198,17:59:58.00,
73.13,603,1701385199,17:59:59.00,
73.02,604,1701385200,18:00:00.00,
72.93,605,1701385201,18:00:01.00,
72.88,606,1701385202,18:00:02.00,
73.08,607,1701385203,18:00:03.00,
73.3,608,1701385204,18:00:04.00,
73.47,609,1701385205,18:00:05.00,
73.58,610,1701385206,18:00:06.00,
73.55,611,1701385207,18:00:07.00,
73.45,612,1701385208,18:00:08.00,
73.3,613,1701385209,18:00:09.00,
73.08,614,1701385210,18:00:10.00,
72.77,615,1701385211,18:00:11.00,
72.62,616,1701385212,18:00:12.00,
72.43,617,1701385213,18:00:13.00,
72.23,618,1701385214,18:00:14.00,
72.07,619,1701385215,18:00:15.00,
71.97,620,1701385216,18:00:16.00,
71.78,621,1701385217,18:00:17.00,
71.52,622,1701385218,18:00:18.00,
71.25,623,1701385219,18:00:19.00,
70.95,624,1701385220,18:00:20.00,
70.68,625,1701385221,18:00:21.00,
70.37,626,1701385222,18:00:22.00,
70.15,627,1701385223,18:00:23.00,
69.93,628,1701385224,18:00:24.00,
69.72,629,1701385225,18:00:25.00,
69.5,630,1701385226,18:00:26.00,
69.37,631,1701385227,18:00:27.00,
69.2,632,1701385228,18:00:28.00,
69.05,633,1701385229,18:00:29.00,
68.9,634,1701385230,18:00:30.00,
68.78,635,1701385231,18:00:31.00,
68.67,636,1701385232,18:00:32.00,
68.58,637,1701385233,18:00:33.00,
68.5,638,1701385234,18:00:34.00,
68.42,639,1701385235,18:00:35.00,
68.35,640,1701385236,18:00:36.00,
68.05,641,1701385237,18:00:37.00,
67.98,642,1701385238,18:00:38.00,
67.87,643,1701385239,18:00:39.00,
67.87,644,1701385240,18:00:40.00,
67.93,645,1701385241,18:00:41.00,
68.02,646,1701385242,18:00:42.00,
68.12,647,1701385243,18:00:43.00,
68.23,648,1701385244,18:00:44.00,
68.37,649,1701385245,18:00:45.00,
68.53,650,1701385246,18:00:46.00,
68.67,651,1701385247,18:00:47.00,
68.73,652,1701385248,18:00:48.00,
68.82,653,1701385249,18:00:49.00,
69,654,1701385250,18:00:50.00,
69.18,655,1701385251,18:00:51.00,
69.37,656,1701385252,18:00:52.00,
69.55,657,1701385253,18:00:53.00,
69.72,658,1701385254,18:00:54.00,
69.83,659,1701385255,18:00:55.00,
69.98,660,1701385256,18:00:56.00,
70.3,661,1701385257,18:00:57.00,
70.62,662,1701385258,18:00:58.00,
70.95,663,1701385259,18:00:59.00,
71.3,664,1701385260,18:01:00.00,
71.72,665,1701385261,18:01:01.00,
72.07,666,1701385262,18:01:02.00,
72.37,667,1701385263,18:01:03.00,
72.6,668,1701385264,18:01:04.00,
72.78,669,1701385265,18:01:05.00,
72.98,670,1701385266,18:01:06.00,
73.17,671,1701385267,18:01:07.00,
73.35,672,1701385268,18:01:08.00,
73.55,673,1701385269,18:01:09.00,
73.85,674,1701385270,18:01:10.00,
74.12,675,1701385271,18:01:11.00,
74.4,676,1701385272,18:01:12.00,
74.73,677,1701385273,18:01:13.00,
75.07,678,1701385274,18:01:14.00,
75.37,679,1701385275,18:01:15.00,
75.7,680,1701385276,18:01:16.00,
76.12,681,1701385277,18:01:17.00,
76.55,682,1701385278,18:01:18.00,
76.97,683,1701385279,18:01:19.00,
77.38,684,1701385280,18:01:20.00,
77.83,685,1701385281,18:01:21.00,
78.43,686,1701385282,18:01:22.00,
78.93,687,1701385283,18:01:23.00,
79.45,688,1701385284,18:01:24.00,
79.97,689,1701385285,18:01:25.00,
80.48,690,1701385286,18:01:26.00,
80.43,691,1701385287,18:01:27.00,
80.4,692,1701385288,18:01:28.00,
80.35,693,1701385289,18:01:29.00,
80.32,694,1701385290,18:01:30.00,
80.28,695,1701385291,18:01:31.00,
80.25,696,1701385292,18:01:32.00,
80.27,697,1701385293,18:01:33.00,
80.3,698,1701385294,18:01:34.00,
