participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,player.dr,player.dmu,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,3gcizzkv,65d942ce4ea2fe978c283416,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:50.676976,1,,,0.0,1,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,15.0,16.0,14.0,19.0,1.0,3.0,6.0,11.0,0.0,5.0,,,0.0,1.0,1.0,1.0,19.25,0.5,10.0,8.0,35.0,57.0,46.0,41.0,,,,0.0940824033471164,2.9229327798469047,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
2,jd7j4awn,5d453e8723a5bb0001492546,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:50.885908,1,,,0.0,2,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,11.0,11.0,11.0,14.0,1.0,3.0,6.0,11.0,4.0,0.0,,,1.0,0.0,0.0,0.0,19.25,0.5,10.0,8.0,35.0,21.0,28.0,32.0,,,,-0.3838196362455986,2.955329565119144,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
3,v04mphn3,5ed543442db0060a955d12e1,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:51.327850,1,,,0.0,3,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,20.0,25.0,30.0,35.0,1.0,3.0,6.0,11.0,5.0,0.0,,,0.0,1.0,0.0,0.0,19.25,0.5,10.0,8.0,35.0,57.0,46.0,60.0,,,,0.2443076478569581,3.211539223886089,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
4,6b7fjowl,46Y,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:51.822157,1,,,0.0,4,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,15.0,15.0,15.0,15.0,1.0,3.0,6.0,11.0,0.0,5.0,,,,0.0,,1.0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,57.0,,,,0.901543815909888,3.3564840610749846,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
5,derjwt5u,5d012930cfeb82001817c9c9,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:51.974135,1,,,0.0,5,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,5.0,7.0,11.0,16.0,1.0,3.0,6.0,11.0,10.0,0.0,,,,1.0,,0.0,19.25,0.5,10.0,8.0,35.0,35.0,21.0,21.0,,,,-1.126563655156321,2.929797039559934,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
6,b9zh2kol,24O,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:52.617684,1,,,0.0,6,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,10.0,15.0,18.0,16.0,1.0,3.0,6.0,11.0,5.0,0.0,,,0.0,1.0,0.0,0.0,19.25,0.5,10.0,8.0,35.0,57.0,46.0,60.0,,,,0.2443076478569581,3.211539223886089,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
7,a9xoky1h,6558c5afa08ee83a08287f09,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:52.611360,1,,,0.0,7,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,15.0,16.0,16.0,18.0,1.0,3.0,6.0,11.0,0.0,5.0,,,,0.0,0.0,0.0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,73.0,,,,0.6970666428742626,3.1903756360130906,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
8,716x33zn,41X,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:53.077088,1,,,0.0,8,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,15.0,15.0,13.0,,1.0,3.0,6.0,11.0,0.0,5.0,,,0.0,0.0,1.0,0.0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,70.0,,,,0.5447911240686477,3.244794978678981,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
9,mlv9qutg,6287a8c4a6303ff156cd0853,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:53.584978,1,,,0.0,9,,0.0,100.0,4,-99,-99,-1,15.0,115.0,5.75,1.2,121.95,3,10.0,9.0,9.0,12.0,1.0,3.0,6.0,11.0,5.0,0.0,,,0.0,0.0,0.0,0.0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,0.988723490991442,3.4685248251977425,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
10,fzib88y3,5c1053202b16ba0001c86317,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:53.423330,1,,,0.0,10,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,14.0,14.0,18.0,20.0,1.0,3.0,6.0,11.0,1.0,5.0,,,0.0,0.0,1.0,0.0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,70.0,,,,0.5447911240686477,3.244794978678981,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
11,bt39ucvn,16W,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:53.671160,1,,,0.0,11,,0.0,100.0,4,-99,-99,-4,60.0,160.0,8.0,0.0,168.0,0,15.0,16.0,20.0,,1.0,3.0,6.0,11.0,0.0,5.0,,,1.0,0.0,0.0,1.0,19.25,0.5,10.0,8.0,35.0,21.0,28.0,32.0,,,,0.0111842301108004,2.4222242552104336,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
12,4r69si1s,6480bdf6d433e2e158870605,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:54.048129,1,,,0.0,12,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,14.0,14.0,17.0,23.0,1.0,3.0,6.0,11.0,1.0,5.0,,,0.0,,,1.0,19.25,0.5,10.0,8.0,35.0,57.0,57.0,57.0,,,,0.901543815909888,3.3564840610749846,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
13,scgp2zzw,59e7d3f97f3d71000171def0,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:54.477241,1,,,0.0,13,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,15.0,17.0,16.0,22.0,1.0,3.0,6.0,11.0,0.0,5.0,,,0.0,0.0,0.0,0.0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,0.988723490991442,3.4685248251977425,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
14,3hucdghb,24Z,0,398,401,rounds,FinalResultsPage,2024-03-07 18:59:54.776811,1,,,0.0,14,,0.0,100.0,4,-99,-99,3,-45.0,55.0,2.75,2.8,60.55,7,15.0,23.0,17.0,,1.0,3.0,6.0,11.0,0.0,5.0,,,,0.0,1.0,0.0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,46.0,,,,-0.0457161015350759,2.991074416235589,1,15.0,5,0.4,84,0,1,1,8h0lckuw,2024-03-07,,,Market Experiment,0
