session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
kfzc0i99,1,8oqtbjd8,0,,InitializeParticipant,1720554711,1,0,0
kfzc0i99,2,avkynwlq,0,,InitializeParticipant,1720554712,1,0,0
kfzc0i99,2,avkynwlq,1,landingct,Consent,1720555083,1,0,0
kfzc0i99,3,5tkwmay0,0,,InitializeParticipant,1720555293,1,0,0
kfzc0i99,4,s2ybbws2,0,,InitializeParticipant,1720555331,1,0,0
kfzc0i99,5,ysplv3w7,0,,InitializeParticipant,1720555344,1,0,0
kfzc0i99,6,7sg48dca,0,,InitializeParticipant,1720555344,1,0,0
kfzc0i99,7,ns9p7h00,0,,InitializeParticipant,1720555353,1,0,0
kfzc0i99,8,9rc1w6zj,0,,InitializeParticipant,1720555355,1,0,0
kfzc0i99,9,lxqcx2h2,0,,InitializeParticipant,1720555356,1,0,0
kfzc0i99,10,iurmyday,0,,InitializeParticipant,1720555357,1,0,0
kfzc0i99,11,0qzrztax,0,,InitializeParticipant,1720555358,1,0,0
kfzc0i99,12,c4er9uog,0,,InitializeParticipant,1720555362,1,0,0
kfzc0i99,4,s2ybbws2,1,landingct,Consent,1720555367,1,0,0
kfzc0i99,13,mo2ft8hu,0,,InitializeParticipant,1720555371,1,0,0
kfzc0i99,1,8oqtbjd8,1,landingct,Consent,1720555374,1,0,0
kfzc0i99,14,6wif1lh7,0,,InitializeParticipant,1720555376,1,0,0
kfzc0i99,15,wkudkj0p,0,,InitializeParticipant,1720555378,1,0,0
kfzc0i99,16,rmwidzlz,0,,InitializeParticipant,1720555387,1,0,0
kfzc0i99,17,jkajkcn0,0,,InitializeParticipant,1720555388,1,0,0
kfzc0i99,18,qain7roj,0,,InitializeParticipant,1720555392,1,0,0
kfzc0i99,19,uh80deai,0,,InitializeParticipant,1720555393,1,0,0
kfzc0i99,10,iurmyday,1,landingct,Consent,1720555400,1,0,0
kfzc0i99,6,7sg48dca,1,landingct,Consent,1720555407,1,0,0
kfzc0i99,20,1dyvke2z,0,,InitializeParticipant,1720555411,1,0,0
kfzc0i99,8,9rc1w6zj,1,landingct,Consent,1720555413,1,0,0
kfzc0i99,5,ysplv3w7,1,landingct,Consent,1720555413,1,0,0
kfzc0i99,11,0qzrztax,1,landingct,Consent,1720555421,1,0,0
kfzc0i99,9,lxqcx2h2,1,landingct,Consent,1720555421,1,0,0
kfzc0i99,7,ns9p7h00,1,landingct,Consent,1720555440,1,0,0
kfzc0i99,21,6cdw0ofc,0,,InitializeParticipant,1720555447,1,0,0
kfzc0i99,19,uh80deai,1,landingct,Consent,1720555451,1,0,0
kfzc0i99,12,c4er9uog,1,landingct,Consent,1720555455,1,0,0
kfzc0i99,17,jkajkcn0,1,landingct,Consent,1720555456,1,0,0
kfzc0i99,22,sgi3lko3,0,,InitializeParticipant,1720555467,1,0,0
kfzc0i99,16,rmwidzlz,1,landingct,Consent,1720555501,1,0,0
kfzc0i99,20,1dyvke2z,1,landingct,Consent,1720555523,1,0,0
kfzc0i99,13,mo2ft8hu,1,landingct,Consent,1720555549,1,0,0
kfzc0i99,22,sgi3lko3,1,landingct,Consent,1720555630,1,0,0
kfzc0i99,23,6r6rvt35,0,,InitializeParticipant,1720555654,1,0,0
kfzc0i99,21,6cdw0ofc,1,landingct,Consent,1720555694,1,0,0
kfzc0i99,23,6r6rvt35,1,landingct,Consent,1720555752,1,0,0
kfzc0i99,14,6wif1lh7,1,landingct,Consent,1720555799,1,0,0
kfzc0i99,2,avkynwlq,2,landingct,Instructions,1720555803,1,1,0
kfzc0i99,2,avkynwlq,3,landingct,QuizInstructions,1720555812,1,0,0
kfzc0i99,24,0xbpy3wc,0,,InitializeParticipant,1720555821,1,0,0
kfzc0i99,25,hqd0awqm,0,,InitializeParticipant,1720555821,1,0,0
kfzc0i99,26,djszwxvd,0,,InitializeParticipant,1720555821,1,0,0
kfzc0i99,27,fl7ov4oj,0,,InitializeParticipant,1720555821,1,0,0
kfzc0i99,28,3td3pfcp,0,,InitializeParticipant,1720555821,1,0,0
kfzc0i99,29,x2nxvqck,0,,InitializeParticipant,1720555821,1,0,0
kfzc0i99,30,0cj224gt,0,,InitializeParticipant,1720555821,1,0,0
kfzc0i99,4,s2ybbws2,2,landingct,Instructions,1720555889,1,0,0
kfzc0i99,4,s2ybbws2,3,landingct,QuizInstructions,1720555899,1,0,0
kfzc0i99,1,8oqtbjd8,2,landingct,Instructions,1720555932,1,0,0
kfzc0i99,6,7sg48dca,2,landingct,Instructions,1720555936,1,0,0
kfzc0i99,8,9rc1w6zj,2,landingct,Instructions,1720555938,1,0,0
kfzc0i99,1,8oqtbjd8,3,landingct,QuizInstructions,1720555941,1,0,0
kfzc0i99,6,7sg48dca,3,landingct,QuizInstructions,1720555943,1,0,0
kfzc0i99,11,0qzrztax,2,landingct,Instructions,1720555945,1,0,0
kfzc0i99,9,lxqcx2h2,2,landingct,Instructions,1720555946,1,0,0
kfzc0i99,9,lxqcx2h2,3,landingct,QuizInstructions,1720555956,1,0,0
kfzc0i99,11,0qzrztax,3,landingct,QuizInstructions,1720555961,1,0,0
kfzc0i99,8,9rc1w6zj,3,landingct,QuizInstructions,1720555966,1,0,0
kfzc0i99,17,jkajkcn0,2,landingct,Instructions,1720555980,1,0,0
kfzc0i99,17,jkajkcn0,3,landingct,QuizInstructions,1720555990,1,0,0
kfzc0i99,12,c4er9uog,2,landingct,Instructions,1720555990,1,0,0
kfzc0i99,4,s2ybbws2,4,landingct,Quiz,1720556002,1,0,0
kfzc0i99,12,c4er9uog,3,landingct,QuizInstructions,1720556005,1,0,0
kfzc0i99,16,rmwidzlz,2,landingct,Instructions,1720556027,1,0,0
kfzc0i99,13,mo2ft8hu,2,landingct,Instructions,1720556033,1,0,0
kfzc0i99,16,rmwidzlz,3,landingct,QuizInstructions,1720556035,1,0,0
kfzc0i99,6,7sg48dca,4,landingct,Quiz,1720556040,1,0,0
