participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,player.dr,player.dmu,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,ktltsbvm,6312ada1ce715ee3916c3748,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:06.784982,1,,,573.02,1,,0.0,100.0,4,-99,-99,-1,15.0,115.0,5.75,1.2,121.95,3,13,20,21,33,1,3,6,11,2.0,2.5,,,0,0,0,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,0.9887234909914421,3.4685248251977425,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
2,24ifp87v,62d86c63e2966588c71b9ff2,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:07.845442,1,,,807.62,2,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,15,15,15,20,1,3,6,11,0.0,2.5,,,0,0,0,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,0.9887234909914421,3.4685248251977425,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
3,avceru49,5fd66ce8aec66457ff73d743,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:08.448584,1,,,765.92,3,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,30,30,35,45,1,3,6,11,15.0,0.0,,,0,0,0,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,0.9887234909914421,3.4685248251977425,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
4,ymc9j9vj,60e49d8302404edb1e133168,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:09.243004,1,,,826.67,4,,0.0,100.0,4,-99,-99,2,-30.0,70.0,3.5,2.4,75.9,6,20,19,15,14,1,3,6,11,5.0,0.0,,,1,0,0,0,19.25,0.5,10.0,8.0,35.0,21.0,28.0,32.0,,,,-0.3838196362455986,2.9553295651191442,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
5,to2zab0i,601b9077694f034f0092dd8f,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:09.271624,1,,,938.23,5,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,5,10,10,20,1,3,6,11,10.0,0.0,,,0,0,0,1,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,1.1968510138127109,3.5446149124240476,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
6,xffqjhaj,668d4819f7ea48371e78223f,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:09.761504,1,,,374.65,6,,0.0,100.0,4,-99,-99,1,-15.0,85.0,4.25,2.0,91.25,5,19,11,,,1,3,6,11,4.0,0.0,,,,0,,0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,57.0,,,,0.18166859633110588,2.9545557406274625,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
7,kyd0c4ir,5c197abc9bce3100018a4de9,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:10.055947,1,,,899.45,7,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,11,17,13,20,1,3,6,11,4.0,0.0,,,0,0,0,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,0.9887234909914421,3.4685248251977425,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
8,p9rwstcm,62fbdda6e4b5a034b71296f8,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:10.198124,1,,,485.85,8,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,13,15,16,17,1,3,6,11,2.0,2.5,,,,0,1,1,19.25,0.5,10.0,8.0,35.0,35.0,57.0,46.0,,,,0.4017730218869266,2.9192062989446423,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
9,yxdim3bv,643bd8390dc7e4b22596d52b,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:11.721231,1,,,735.25,9,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,13,15,17,22,1,3,6,11,2.0,2.5,,,0,0,0,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,0.9887234909914421,3.4685248251977425,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
10,y7ad4wdb,662692c1abc4830626fccb23,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:11.880387,1,,,855.92,10,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,1.6,106.6,4,14,15,16,18,1,3,6,11,1.0,2.5,,,0,1,1,0,19.25,0.5,10.0,8.0,35.0,57.0,46.0,41.0,,,,-0.16596158972904831,3.049685374491532,1,15.0,3,0.4,52,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
