participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,tpkogoll,62fbdda6e4b5a034b71296f8,0,9,9,landingct,NoConsent,2024-09-24 15:37:36.195132,1,,,0.0,19,,0.0,0.0,1,2,2,210,110,14,1,1,210,114,14,2,2,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
20,ph0s9t8x,5e0857276aab7c17f7e21662,0,9,9,landingct,NoConsent,2024-09-24 15:37:36.547183,1,,,0.0,20,,0.0,0.0,1,2,2,210,110,14,2,2,210,105,14,4,2,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
21,tjm15p2y,644c34bee80856c9546c7312,0,9,9,landingct,NoConsent,2024-09-24 15:37:36.850625,1,,,0.0,21,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
22,p8ecvn3f,66a3c213c250e498a5cbfdd4,0,9,9,landingct,NoConsent,2024-09-24 15:37:47.714422,1,,,0.0,22,,0.0,0.0,1,1,3,200,105,29,1,3,200,105,29,0,1,1,1,1,2li95mg5,2024-09-24,,,Landing Page,0
23,l5b3h9li,66661b49621ea96feaf4f6f3,0,9,9,landingct,NoConsent,2024-09-24 15:37:46.608855,1,,,0.0,23,,0.0,0.0,1,2,2,210,110,14,2,2,200,110,1,3,3,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
24,0j5dkgvw,5d5618b69cd0f20015e1ab0d,0,9,9,landingct,NoConsent,2024-09-24 15:37:56.925201,1,,,0.0,24,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
25,s89ajy0e,662692c1abc4830626fccb23,0,9,9,landingct,NoConsent,2024-09-24 15:38:20.468617,1,,,0.0,25,,0.0,0.0,1,2,2,210,110,14,1,5,210,110,14,3,2,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
26,kc6aumsl,668d4819f7ea48371e78223f,0,9,9,landingct,NoConsent,2024-09-24 15:38:23.411636,1,,,0.0,26,,0.0,0.0,1,2,2,210,110,14,1,2,205,110,14,3,3,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
27,o2loie65,2li95mg5_37C,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.732248,1,,,0.0,27,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
28,493judpd,2li95mg5_70Z,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.742152,1,,,0.0,28,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
29,97xjt8x3,2li95mg5_49N,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.751619,1,,,0.0,29,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
30,fdwjuor6,2li95mg5_34Y,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.760771,1,,,0.0,30,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
31,23yg1xpl,2li95mg5_29W,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.769794,1,,,0.0,31,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
32,tljrjpoj,2li95mg5_38Q,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.779607,1,,,0.0,32,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
33,hyipgcnr,2li95mg5_91T,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.788803,1,,,0.0,33,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
34,ks78nicu,2li95mg5_89G,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.798002,1,,,0.0,34,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
35,m3uy8dpp,2li95mg5_18I,0,9,9,landingct,NoConsent,2024-09-24 15:39:57.806961,1,,,0.0,35,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,2li95mg5,2024-09-24,,,Landing Page,0
