time,value,zscore,tonic,phasic,page,rnd
1720470951.25,33.05,-0.16038099039214118,-0.18708842133071368,0.026707430942760717,ConsentWaitPage,-2
1720470951.5,33.05,-0.16038099039214118,-0.18008525460077457,0.0197042642129752,ConsentWaitPage,-2
1720470951.75,33.05,-0.16038099039214118,-0.17274796527931402,0.012366974891683159,ConsentWaitPage,-2
1720470952.0,33.03,-0.1953425580038503,-0.16513334658334403,-0.030209211415813217,ConsentWaitPage,-2
1720470952.25,33.03,-0.1953425580038503,-0.1573112258752751,-0.038031332123685924,ConsentWaitPage,-2
1720470952.5,33.03,-0.1953425580038503,-0.1493647639078845,-0.04597779409086765,ConsentWaitPage,-2
1720470952.75,33.03,-0.1953425580038503,-0.1413904955593197,-0.05395206243921163,ConsentWaitPage,-2
1720470953.0,33.07,-0.12541942278041965,-0.1334980842313903,0.008078661456521287,ConsentWaitPage,-2
1720470953.25,33.07,-0.12541942278041965,-0.1258097680000895,0.0003903452254617745,ConsentWaitPage,-2
1720470953.5,33.07,-0.12541942278041965,-0.11845948256294477,-0.0069599402114336115,ConsentWaitPage,-2
1720470953.75,33.07,-0.12541942278041965,-0.11159165372398869,-0.013827769050134175,ConsentWaitPage,-2
1720470954.0,33.07,-0.12541942278041965,-0.10535966034079275,-0.02005976243307062,ConsentWaitPage,-2
1720470954.25,33.07,-0.12541942278041965,-0.09992397716124071,-0.02549544561236163,ConsentWaitPage,-2
1720470954.5,33.07,-0.12541942278041965,-0.09545001569598845,-0.029969407077354022,ConsentWaitPage,-2
1720470954.75,33.07,-0.12541942278041965,-0.09210569011087157,-0.03331373266221497,ConsentWaitPage,-2
1720470955.0,33.07,-0.12541942278041965,-0.09005874395323979,-0.03536067881959765,ConsentWaitPage,-2
1720470955.25,33.07,-0.12541942278041965,-0.08947388216873073,-0.03594554060386751,ConsentWaitPage,-2
1720470955.5,33.07,-0.12541942278041965,-0.09050976109356815,-0.03490966167880375,ConsentWaitPage,-2
1720470955.75,33.07,-0.12541942278041965,-0.09331589665548067,-0.03210352611668034,ConsentWaitPage,-2
1720470956.0,33.07,-0.12541942278041965,-0.09802955758790413,-0.02738986518406367,ConsentWaitPage,-2
1720470956.25,33.07,-0.12541942278041965,-0.10477271574416785,-0.020646707027626283,ConsentWaitPage,-2
1720470956.5,33.07,-0.12541942278041965,-0.1136491292741599,-0.011770293497481618,ConsentWaitPage,-2
1720470956.75,33.07,-0.12541942278041965,-0.12474163619020391,-0.0006777865813070647,ConsentWaitPage,-2
1720470957.0,33.07,-0.12541942278041965,-0.13810973542402494,0.012690312652621598,ConsentWaitPage,-2
1720470957.25,33.07,-0.12541942278041965,-0.15378752963061046,0.028368106859291163,ConsentWaitPage,-2
1720470957.5,33.07,-0.12541942278041965,-0.17178209855951007,0.04636267578825073,ConsentWaitPage,-2
1720470957.75,33.07,-0.12541942278041965,-0.1920723637055055,0.06665294093428199,ConsentWaitPage,-2
1720470958.0,33.09,-0.0904578551686981,-0.21460849418901853,0.12415063902952894,ConsentWaitPage,-2
1720470958.25,33.09,-0.0904578551686981,-0.23931189055088342,0.1488540353913841,ConsentWaitPage,-2
1720470958.5,33.09,-0.0904578551686981,-0.2660757676857457,0.17561791252621659,ConsentWaitPage,-2
1720470958.75,33.09,-0.0904578551686981,-0.29476634099890475,0.20430848583932876,ConsentWaitPage,-2
1720470959.0,32.87,-0.4750350988975854,-0.32522460182070334,-0.14981049706782004,ConsentWaitPage,-2
1720470959.25,32.87,-0.4750350988975854,-0.3572686501731316,-0.11776644871546,ConsentWaitPage,-2
1720470959.5,32.87,-0.4750350988975854,-0.3906965363162414,-0.0843385625724197,ConsentWaitPage,-2
1720470959.75,32.87,-0.4750350988975854,-0.42528954813416997,-0.049745550754552906,ConsentWaitPage,-2
1720470960.0,32.89,-0.44007353128586385,-0.46081586992333784,0.020742338646293018,ConsentWaitPage,-2
1720470960.25,32.89,-0.44007353128586385,-0.49703452949508276,0.056960998218023806,ConsentWaitPage,-2
1720470960.5,32.89,-0.44007353128586385,-0.5336995442531706,0.09362601297613776,ConsentWaitPage,-2
1720470960.75,32.89,-0.44007353128586385,-0.5705641725319008,0.13049064125494433,ConsentWaitPage,-2
1720470961.0,32.73,-0.7197660721795989,-0.6073851736883836,-0.11238089848217314,ConsentWaitPage,-2
1720470961.25,32.73,-0.7197660721795989,-0.6439269792871151,-0.07583909288324227,ConsentWaitPage,-2
1720470961.5,32.73,-0.7197660721795989,-0.6799656785343051,-0.03980039363578278,ConsentWaitPage,-2
1720470961.75,32.73,-0.7197660721795989,-0.7152927243232878,-0.004473347846456754,ConsentWaitPage,-2
1720470962.0,32.66,-0.8421315588206056,-0.7497182720696182,-0.09241328674071404,ConsentWaitPage,-2
1720470962.25,32.66,-0.8421315588206056,-0.7830740718644845,-0.05905748694535272,ConsentWaitPage,-2
1720470962.5,32.66,-0.8421315588206056,-0.8152158450303567,-0.026915713778911388,ConsentWaitPage,-2
1720470962.75,32.66,-0.8421315588206056,-0.8460250884900452,0.003893529681415875,ConsentWaitPage,-2
1720470963.0,32.61,-0.9295354778498909,-0.8754102640040496,-0.05412521383316458,ConsentWaitPage,-2
1720470963.25,32.61,-0.9295354778498909,-0.9033073438405493,-0.026228133995914036,ConsentWaitPage,-2
1720470963.5,32.61,-0.9295354778498909,-0.9296796994039962,0.00014422156832066477,ConsentWaitPage,-2
1720470963.75,32.61,-0.9295354778498909,-0.9545173344175709,0.02498185658270411,ConsentWaitPage,-2
1720470964.0,32.55,-1.034420180685043,-0.9778354791553844,-0.05658470151382218,ConsentWaitPage,-2
1720470964.25,32.55,-1.034420180685043,-0.9996725767279315,-0.034747603940476796,ConsentWaitPage,-2
1720470964.5,32.55,-1.034420180685043,-1.0200877063631268,-0.014332474304513065,ConsentWaitPage,-2
1720470964.75,32.55,-1.034420180685043,-1.0391575018551997,0.004737321188284814,ConsentWaitPage,-2
1720470965.0,32.5,-1.1218240997143283,-1.0569726357292746,-0.0648514639662551,ConsentWaitPage,-2
1720470965.25,32.5,-1.1218240997143283,-1.073633951006345,-0.04819014868857584,ConsentWaitPage,-2
1720470965.5,32.5,-1.1218240997143283,-1.0892483325343485,-0.03257576716003069,ConsentWaitPage,-2
1720470965.75,32.5,-1.1218240997143283,-1.1039244184400339,-0.01789968125387392,ConsentWaitPage,-2
1720470966.0,32.5,-1.1218240997143283,-1.117768259085894,-0.004055840607613374,ConsentWaitPage,-2
1720470966.25,32.5,-1.1218240997143283,-1.1308790356762626,0.009054935983086876,ConsentWaitPage,-2
1720470966.5,32.5,-1.1218240997143283,-1.1433449530249251,0.021520853332016993,ConsentWaitPage,-2
1720470966.75,32.5,-1.1218240997143283,-1.1552394207027965,0.03341532101009834,ConsentWaitPage,-2
1720470967.0,32.47,-1.1742664511319043,-1.1666176336598197,-0.007648817450294207,ConsentWaitPage,-2
1720470967.25,32.47,-1.1742664511319043,-1.1775136574092844,0.0032472062992885964,ConsentWaitPage,-2
1720470967.5,32.47,-1.1742664511319043,-1.1879381140253986,0.013671662915488235,ConsentWaitPage,-2
1720470967.75,32.47,-1.1742664511319043,-1.197876553646181,0.02361010253633349,ConsentWaitPage,-2
1720470968.0,32.47,-1.1742664511319043,-1.2072885820147952,0.033022130904998476,ConsentWaitPage,-2
1720470968.25,32.47,-1.1742664511319043,-1.2161077979407389,0.04184134683099119,ConsentWaitPage,-2
1720470968.5,32.47,-1.1742664511319043,-1.2242425755266184,0.04997612441692562,ConsentWaitPage,-2
1720470968.75,32.47,-1.1742664511319043,-1.2315777047351686,0.05731125362554305,ConsentWaitPage,-2
1720470969.0,32.53,-1.0693817482967523,-1.2379768805850797,0.16859513231068968,ConsentWaitPage,-2
1720470969.25,32.53,-1.0693817482967523,-1.243286006275243,0.17390425800095374,ConsentWaitPage,-2
1720470969.5,32.53,-1.0693817482967523,-1.247337249281294,0.1779555010071219,ConsentWaitPage,-2
1720470969.75,32.53,-1.0693817482967523,-1.249953762571196,0.18057201429715752,ConsentWaitPage,-2
1720470970.0,32.49,-1.1393048835201829,-1.250954956440553,0.11165007294322962,ConsentWaitPage,-2
1720470970.25,32.49,-1.1393048835201829,-1.2501621812583512,0.11085729776117778,ConsentWaitPage,-2
1720470970.5,32.49,-1.1393048835201829,-1.2474046590447496,0.10809977554772099,ConsentWaitPage,-2
1720470970.75,32.49,-1.1393048835201829,-1.2425254837531208,0.10322060025622186,ConsentWaitPage,-2
1720470971.0,32.33,-1.4189974244139179,-1.2353874978065817,-0.18360992658394856,ConsentWaitPage,-2
1720470971.25,32.33,-1.4189974244139179,-1.2258788470832438,-0.19311857730722026,ConsentWaitPage,-2
1720470971.5,32.33,-1.4189974244139179,-1.2139180191358139,-0.2050794052546305,ConsentWaitPage,-2
1720470971.75,32.33,-1.4189974244139179,-1.1994581805414546,-0.2195392438490243,ConsentWaitPage,-2
1720470972.0,32.37,-1.3490742891904872,-1.1824906488677445,-0.16658364029939807,ConsentWaitPage,-2
1720470972.25,32.37,-1.3490742891904872,-1.1630473620605029,-0.1860269271067967,ConsentWaitPage,-2
1720470972.5,32.37,-1.3490742891904872,-1.1412022417623369,-0.20787204740518112,ConsentWaitPage,-2
1720470972.75,32.37,-1.3490742891904872,-1.1170713854685563,-0.23200290369923793,ConsentWaitPage,-2
1720470973.0,32.45,-1.2092280187436135,-1.090812063716396,-0.118415955004852,ConsentWaitPage,-2
1720470973.25,32.45,-1.2092280187436135,-1.0626205408710203,-0.1466074778505976,ConsentWaitPage,-2
1720470973.5,32.45,-1.2092280187436135,-1.0327287797122833,-0.17649923900973635,ConsentWaitPage,-2
1720470973.75,32.45,-1.2092280187436135,-1.0014001291613532,-0.20782788956108905,ConsentWaitPage,-2
1720470974.0,32.71,-0.754727639791308,-0.9689241294148223,0.21419648964425336,ConsentWaitPage,-2
1720470974.25,32.71,-0.754727639791308,-0.9356105979008287,0.18088295812982927,ConsentWaitPage,-2
1720470974.5,32.71,-0.754727639791308,-0.9017831814563242,0.14705554168490614,ConsentWaitPage,-2
1720470974.75,32.71,-0.754727639791308,-0.8677725739404665,0.1130449341686495,ConsentWaitPage,-2
1720470975.0,32.75,-0.6848045045678773,-0.8339096037787653,0.14910509923000675,ConsentWaitPage,-2
1720470975.25,32.75,-0.6848045045678773,-0.8005183930723501,0.11571388852325215,ConsentWaitPage,-2
1720470975.5,32.75,-0.6848045045678773,-0.7679097798956508,0.08310527534625078,ConsentWaitPage,-2
1720470975.75,32.75,-0.6848045045678773,-0.7363751794947861,0.05157067494512374,ConsentWaitPage,-2
1720470976.0,32.81,-0.5799198017327252,-0.7061810395464841,0.12626123783175192,ConsentWaitPage,-2
1720470976.25,32.81,-0.5799198017327252,-0.6775640206011465,0.09764421888623118,ConsentWaitPage,-2
1720470976.5,32.81,-0.5799198017327252,-0.6507270063443363,0.0708072046292734,ConsentWaitPage,-2
1720470976.75,32.81,-0.5799198017327252,-0.6258360202893413,0.04591621857416128,ConsentWaitPage,-2
1720470977.0,32.84,-0.527477450315149,-0.6030180968190162,0.07554064652131984,ConsentWaitPage,-2
1720470977.25,32.84,-0.527477450315149,-0.5823601259602897,0.05488267566251953,ConsentWaitPage,-2
1720470977.5,32.84,-0.527477450315149,-0.5639086636901446,0.03643121339231342,ConsentWaitPage,-2
1720470977.75,32.84,-0.527477450315149,-0.5476706736516466,0.0201932233537615,ConsentWaitPage,-2
1720470978.0,32.84,-0.527477450315149,-0.533615142529357,0.0061376922314192416,ConsentWaitPage,-2
1720470978.25,32.84,-0.527477450315149,-0.5216754905398919,-0.005801959758102021,ConsentWaitPage,-2
1720470978.5,32.84,-0.527477450315149,-0.5117526809892324,-0.01572476930882411,ConsentWaitPage,-2
1720470978.75,32.84,-0.527477450315149,-0.5037189189725777,-0.02375853132554983,ConsentWaitPage,-2
1720470979.0,32.83,-0.5449582341210161,-0.49742181925342366,-0.04753641485065144,ConsentWaitPage,-2
1720470979.25,32.83,-0.5449582341210161,-0.4926889172357283,-0.05226931686843808,ConsentWaitPage,-2
1720470979.5,32.83,-0.5449582341210161,-0.4893323946967553,-0.055625839407515185,ConsentWaitPage,-2
1720470979.75,32.83,-0.5449582341210161,-0.4871538934255282,-0.057804340678861726,ConsentWaitPage,-2
1720470980.0,32.83,-0.5449582341210161,-0.48594929484961324,-0.05900893925491389,ConsentWaitPage,-2
1720470980.25,32.83,-0.5449582341210161,-0.4855133517670798,-0.05944488233760452,ConsentWaitPage,-2
1720470980.5,32.83,-0.5449582341210161,-0.48564406898703977,-0.05931416511782424,ConsentWaitPage,-2
1720470980.75,32.83,-0.5449582341210161,-0.4861467425244895,-0.05881149158057919,ConsentWaitPage,-2
1720470981.0,32.84,-0.527477450315149,-0.4868375814668981,-0.0406398688325353,ConsentWaitPage,-2
1720470981.25,32.84,-0.527477450315149,-0.487546852191124,-0.03993059810857019,ConsentWaitPage,-2
1720470981.5,32.84,-0.527477450315149,-0.4881215007204192,-0.03935594957956621,ConsentWaitPage,-2
1720470981.75,32.84,-0.527477450315149,-0.4884272251512264,-0.039050225149080575,ConsentWaitPage,-2
1720470982.0,32.87,-0.4750350988975854,-0.48834998576341104,0.013314886880317865,ConsentWaitPage,-2
1720470982.25,32.87,-0.4750350988975854,-0.48779695522016153,0.012761856336693432,ConsentWaitPage,-2
1720470982.5,32.87,-0.4750350988975854,-0.4866969247895198,0.011661825905656446,ConsentWaitPage,-2
1720470982.75,32.87,-0.4750350988975854,-0.4850001944831681,0.009965095598894597,ConsentWaitPage,-2
1720470983.0,32.87,-0.4750350988975854,-0.4826779852235795,0.007642886338886844,ConsentWaitPage,-2
1720470983.25,32.87,-0.4750350988975854,-0.4797214195521154,0.0046863206669997895,ConsentWaitPage,-2
1720470983.5,32.87,-0.4750350988975854,-0.47614012400685213,0.0011050251213147455,ConsentWaitPage,-2
1720470983.75,32.87,-0.4750350988975854,-0.4719605112050986,-0.003074587680854751,ConsentWaitPage,-2
1720470984.0,32.89,-0.44007353128586385,-0.4672238029426297,0.027150271667992228,ConsentWaitPage,-2
1720470984.25,32.89,-0.44007353128586385,-0.46198385733669645,0.021910326061667318,ConsentWaitPage,-2
1720470984.5,32.89,-0.44007353128586385,-0.45630486324727854,0.016231331971875235,ConsentWaitPage,-2
1720470984.75,32.89,-0.44007353128586385,-0.4502589639703513,0.010185432694593682,ConsentWaitPage,-2
1720470985.0,32.91,-0.4051119636741547,-0.44392386959634994,0.03881190593196837,ConsentWaitPage,-2
1720470985.25,32.91,-0.4051119636741547,-0.43738051359466956,0.03226854992997721,ConsentWaitPage,-2
1720470985.5,32.91,-0.4051119636741547,-0.4307108042821528,0.025598840617172956,ConsentWaitPage,-2
1720470985.75,32.91,-0.4051119636741547,-0.42399551604561575,0.01888355238037278,ConsentWaitPage,-2
1720470986.0,32.91,-0.4051119636741547,-0.41731235872680805,0.012200395061327085,ConsentWaitPage,-2
1720470986.25,32.91,-0.4051119636741547,-0.4107342566793477,0.0056222930136537105,ConsentWaitPage,-2
1720470986.5,32.91,-0.4051119636741547,-0.4043278619147844,-0.0007841017510984635,ConsentWaitPage,-2
1720470986.75,32.91,-0.4051119636741547,-0.39815231868960743,-0.006959644976441227,ConsentWaitPage,-2
1720470987.0,32.93,-0.37015039606243316,-0.3922582900201762,0.022107893965705103,ConsentWaitPage,-2
1720470987.25,32.93,-0.37015039606243316,-0.38668725006648536,0.01653685401189038,ConsentWaitPage,-2
1720470987.5,32.93,-0.37015039606243316,-0.38147104017067923,0.011320644115978377,ConsentWaitPage,-2
1720470987.75,32.93,-0.37015039606243316,-0.3766316806237294,0.006481284568938716,ConsentWaitPage,-2
1720470988.0,32.93,-0.37015039606243316,-0.37218142502497087,0.002031028970104586,ConsentWaitPage,-2
1720470988.25,32.93,-0.37015039606243316,-0.36812303948132863,-0.0020273565736001597,ConsentWaitPage,-2
1720470988.5,32.93,-0.37015039606243316,-0.3644502849684284,-0.005700111086550472,ConsentWaitPage,-2
1720470988.75,32.93,-0.37015039606243316,-0.3611485780365428,-0.00900181801847405,ConsentWaitPage,-2
1720470989.0,32.93,-0.37015039606243316,-0.3581958027519706,-0.011954593303072164,ConsentWaitPage,-2
1720470989.25,32.93,-0.37015039606243316,-0.3555632453421391,-0.01458715071291733,ConsentWaitPage,-2
1720470989.5,32.93,-0.37015039606243316,-0.35321662244598756,-0.016933773609070623,ConsentWaitPage,-2
1720470989.75,32.93,-0.37015039606243316,-0.3511171741110981,-0.01903322194395015,ConsentWaitPage,-2
1720470990.0,32.93,-0.37015039606243316,-0.34922279364559866,-0.020927602409428654,ConsentWaitPage,-2
1720470990.25,32.93,-0.37015039606243316,-0.3474891680181558,-0.022661228036840484,ConsentWaitPage,-2
1720470990.5,32.93,-0.37015039606243316,-0.3458709045705482,-0.024279491484408566,ConsentWaitPage,-2
1720470990.75,32.93,-0.37015039606243316,-0.34432262220913323,-0.025827773845776975,ConsentWaitPage,-2
1720470991.0,32.97,-0.30022726083900253,-0.34279998779932846,0.042572726967900584,ConsentWaitPage,-2
1720470991.25,32.97,-0.30022726083900253,-0.3412606810145285,0.0410334201831547,ConsentWaitPage,-2
1720470991.5,32.97,-0.30022726083900253,-0.33966527321316337,0.03943801238184285,ConsentWaitPage,-2
1720470991.75,32.97,-0.30022726083900253,-0.3379780079212268,0.037750747089955086,ConsentWaitPage,-2
1720470992.0,32.93,-0.37015039606243316,-0.3361674721871839,-0.03398292386747806,ConsentWaitPage,-2
1720470992.25,32.93,-0.37015039606243316,-0.3342071495958935,-0.035943246458739836,ConsentWaitPage,-2
1720470992.5,32.93,-0.37015039606243316,-0.33207584731259704,-0.038074548742021604,ConsentWaitPage,-2
1720470992.75,32.93,-0.37015039606243316,-0.3297579913963666,-0.04039240465825247,ConsentWaitPage,-2
1720470993.0,32.97,-0.30022726083900253,-0.3272437868732436,0.027016526042039385,ConsentWaitPage,-2
1720470993.25,32.97,-0.30022726083900253,-0.3245292416261145,0.024301980794879316,ConsentWaitPage,-2
1720470993.5,32.97,-0.30022726083900253,-0.32161605585153513,0.021388795020254384,ConsentWaitPage,-2
1720470993.75,32.97,-0.30022726083900253,-0.3185113814435389,0.0182841206121981,ConsentWaitPage,-2
1720470994.0,32.95,-0.33518882845071163,-0.31522745806435204,-0.019961370378773026,ConsentWaitPage,-2
1720470994.25,32.95,-0.33518882845071163,-0.3117811348528763,-0.023407693590339968,ConsentWaitPage,-2
1720470994.5,32.95,-0.33518882845071163,-0.30819328879832397,-0.026995539645000052,ConsentWaitPage,-2
1720470994.75,32.95,-0.33518882845071163,-0.30448815287417913,-0.03070067556926912,ConsentWaitPage,-2
1720470995.0,32.97,-0.30022726083900253,-0.30069256912561143,0.0004653082937322202,ConsentWaitPage,-2
1720470995.25,32.97,-0.30022726083900253,-0.2968351839692656,-0.003392076862768443,ConsentWaitPage,-2
1720470995.5,32.97,-0.30022726083900253,-0.2929456048517822,-0.007281655980419775,ConsentWaitPage,-2
1720470995.75,32.97,-0.30022726083900253,-0.2890535389430446,-0.01117372188933639,ConsentWaitPage,-2
1720470996.0,32.99,-0.26526569322728094,-0.2851879355512001,0.019922242330352828,ConsentWaitPage,-2
1720470996.25,32.99,-0.26526569322728094,-0.2813761543233875,0.01611046110234601,ConsentWaitPage,-2
1720470996.5,32.99,-0.26526569322728094,-0.2776431809685318,0.012377487747292581,ConsentWaitPage,-2
1720470996.75,32.99,-0.26526569322728094,-0.27401091117677273,0.008745217955335222,ConsentWaitPage,-2
1720470997.0,33.0,-0.2477849094214264,-0.2704975216297507,0.02271261221397175,ConsentWaitPage,-2
1720470997.25,33.0,-0.2477849094214264,-0.267116944562084,0.019332035146114333,ConsentPage,-2
1720470997.5,33.0,-0.2477849094214264,-0.26387845935106397,0.01609354993491166,ConsentPage,-2
1720470997.75,33.0,-0.2477849094214264,-0.26078641120577306,0.013001501789448389,ConsentPage,-2
1720470998.0,33.0,-0.2477849094214264,-0.25784006333950943,0.010055153923024352,ConsentPage,-2
1720470998.25,33.0,-0.2477849094214264,-0.2550335851923058,0.00724867577567348,ConsentPage,-2
1720470998.5,33.0,-0.2477849094214264,-0.2523561754775162,0.004571266060750423,ConsentPage,-2
1720470998.75,33.0,-0.2477849094214264,-0.24979231520090578,0.002007405784020238,ConsentPage,-2
1720470999.0,33.0,-0.2477849094214264,-0.24732214246371412,-0.00046276695327781637,ConsentPage,-2
1720470999.25,33.0,-0.2477849094214264,-0.24492193790808606,-0.0028629715089993676,ConsentPage,-2
1720470999.5,33.0,-0.2477849094214264,-0.2425647071632228,-0.005220202253943978,ConsentPage,-2
1720470999.75,33.0,-0.2477849094214264,-0.24022084464757681,-0.007564064769660033,ConsentPage,-2
1720471000.0,33.0,-0.2477849094214264,-0.23785886159621003,-0.009926047821086612,ConsentPage,-2
1720471000.25,33.0,-0.2477849094214264,-0.23544616020952877,-0.01233874920781854,ConsentPage,-2
1720471000.5,33.0,-0.2477849094214264,-0.23294983533376348,-0.014835074083626408,ConsentPage,-2
1720471000.75,33.0,-0.2477849094214264,-0.2303374850361877,-0.017447424381237447,ConsentPage,-2
1720471001.0,33.03,-0.1953425580038503,-0.22757801175881096,0.03223545375893317,ConsentPage,-2
1720471001.25,33.03,-0.1953425580038503,-0.22464239633513824,0.029299838335237284,PreMarketWait,1
1720471001.5,33.03,-0.1953425580038503,-0.22150442794617428,0.02616186994625422,PreMarketWait,1
1720471001.75,33.03,-0.1953425580038503,-0.21814137401846911,0.022798816018531995,PreMarketWait,1
1720471002.0,33.0,-0.2477849094214264,-0.21453457514813962,-0.03325033426939107,PreMarketWait,1
1720471002.25,33.0,-0.2477849094214264,-0.21066995147954468,-0.03711495793800662,PreMarketWait,1
1720471002.5,33.0,-0.2477849094214264,-0.20653840873591342,-0.04124650068166413,PreMarketWait,1
1720471002.75,33.0,-0.2477849094214264,-0.20213613442243716,-0.045648774995174286,PreMarketWait,1
1720471003.0,33.03,-0.1953425580038503,-0.19746477762082917,0.0021222196207508204,PreMarketWait,1
1720471003.25,33.03,-0.1953425580038503,-0.19253150914407044,-0.0028110488560606633,PreMarketWait,1
1720471003.5,33.03,-0.1953425580038503,-0.1873489623823428,-0.007993595617850948,PreMarketWait,1
1720471003.75,33.03,-0.1953425580038503,-0.18193505866873275,-0.013407499331532966,PreMarketWait,1
1720471004.0,33.05,-0.16038099039214118,-0.1763127241870344,0.01593173379839745,PreMarketWait,1
1720471004.25,33.05,-0.16038099039214118,-0.1705095081701067,0.010128517781382107,PreMarketWait,1
1720471004.5,33.05,-0.16038099039214118,-0.16455711430033437,0.004176123911516214,PreMarketWait,1
1720471004.75,33.05,-0.16038099039214118,-0.15849085877582952,-0.0018901316130862465,PreMarketWait,1
1720471005.0,33.07,-0.12541942278041965,-0.152349069437613,0.02692964666031941,PreMarketWait,1
1720471005.25,33.07,-0.12541942278041965,-0.14617244069076957,0.020753017913377247,PreMarketWait,1
1720471005.5,33.07,-0.12541942278041965,-0.1400033587510687,0.014583935973580434,PreMarketWait,1
1720471005.75,33.07,-0.12541942278041965,-0.13388521108370707,0.008465788306127313,PreMarketWait,1
1720471006.0,33.07,-0.12541942278041965,-0.1278616928736707,0.002442270096005266,PreMarketWait,1
1720471006.25,33.07,-0.12541942278041965,-0.12197612210539295,-0.0034433006723512856,PreMarketWait,1
1720471006.5,33.07,-0.12541942278041965,-0.11627077347063461,-0.009148649307180824,PreMarketWait,1
1720471006.75,33.07,-0.12541942278041965,-0.11078623998673147,-0.014633182791146844,PreMarketWait,1
1720471007.0,33.09,-0.0904578551686981,-0.10556082996949231,0.015102974803281483,PreMarketWait,1
1720471007.25,33.09,-0.0904578551686981,-0.10063000589367338,0.01017215072741745,PreMarketWait,1
1720471007.5,33.09,-0.0904578551686981,-0.09602587067690666,0.005568015510614317,PreMarketWait,1
1720471007.75,33.09,-0.0904578551686981,-0.09177670601346749,0.0013188508471466843,PreMarketWait,1
1720471008.0,33.09,-0.0904578551686981,-0.08790656655176554,-0.002551288614576864,PreMarketWait,1
1720471008.25,33.09,-0.0904578551686981,-0.08443493297531109,-0.006022922191047372,PreMarketWait,1
1720471008.5,33.09,-0.0904578551686981,-0.08137642645380214,-0.009081428712568342,PreMarketWait,1
1720471008.75,33.09,-0.0904578551686981,-0.07874058651714538,-0.01171726864923461,PreMarketWait,1
1720471009.0,33.09,-0.0904578551686981,-0.07653171418386921,-0.01392614098251924,PreMarketWait,1
1720471009.25,33.09,-0.0904578551686981,-0.0747487821269944,-0.015709073039402745,PreMarketWait,1
1720471009.5,33.09,-0.0904578551686981,-0.07338541373356212,-0.017072441432845087,PreMarketWait,1
1720471009.75,33.09,-0.0904578551686981,-0.0724299330288008,-0.018027922137618793,PreMarketWait,1
1720471010.0,33.11,-0.05549628755698898,-0.07186548748822603,0.016369199933500084,PreMarketWait,1
1720471010.25,33.11,-0.05549628755698898,-0.07167024562924786,0.01617395807450282,PreMarketWait,1
1720471010.5,33.11,-0.05549628755698898,-0.0718176708341685,0.01632138327940038,PreMarketWait,1
1720471010.75,33.11,-0.05549628755698898,-0.07227687201023732,0.01678058445544186,PreMarketWait,1
1720471011.0,33.11,-0.05549628755698898,-0.07301303039895363,0.017516742844126576,PreMarketWait,1
