HR,Sample,Timestamp,Time,1709836135
76.7,49,1709836184.00,13:29:44.00,
76.71,50,1709836185.00,13:29:45.00,
76.69,51,1709836186.00,13:29:46.00,
76.66,52,1709836187.00,13:29:47.00,
76.67,53,1709836188.00,13:29:48.00,
76.69,54,1709836189.00,13:29:49.00,
76.73,55,1709836190.00,13:29:50.00,
76.79,56,1709836191.00,13:29:51.00,
76.83,57,1709836192.00,13:29:52.00,
76.9,58,1709836193.00,13:29:53.00,
76.95,59,1709836194.00,13:29:54.00,
77.42,60,1709836195.00,13:29:55.00,
76.98,61,1709836196.00,13:29:56.00,
77.45,62,1709836197.00,13:29:57.00,
77.9,63,1709836198.00,13:29:58.00,
78.33,64,1709836199.00,13:29:59.00,
78.13,65,1709836200.00,13:30:00.00,
77.93,66,1709836201.00,13:30:01.00,
77.77,67,1709836202.00,13:30:02.00,
77.7,68,1709836203.00,13:30:03.00,
77.63,69,1709836204.00,13:30:04.00,
77.57,70,1709836205.00,13:30:05.00,
77.55,71,1709836206.00,13:30:06.00,
77.53,72,1709836207.00,13:30:07.00,
77.53,73,1709836208.00,13:30:08.00,
77.55,74,1709836209.00,13:30:09.00,
77.67,75,1709836210.00,13:30:10.00,
77.75,76,1709836211.00,13:30:11.00,
77.87,77,1709836212.00,13:30:12.00,
77.95,78,1709836213.00,13:30:13.00,
78,79,1709836214.00,13:30:14.00,
78.03,80,1709836215.00,13:30:15.00,
78.05,81,1709836216.00,13:30:16.00,
78.03,82,1709836217.00,13:30:17.00,
77.93,83,1709836218.00,13:30:18.00,
77.87,84,1709836219.00,13:30:19.00,
77.8,85,1709836220.00,13:30:20.00,
77.75,86,1709836221.00,13:30:21.00,
77.68,87,1709836222.00,13:30:22.00,
77.6,88,1709836223.00,13:30:23.00,
77.47,89,1709836224.00,13:30:24.00,
77.3,90,1709836225.00,13:30:25.00,
77.03,91,1709836226.00,13:30:26.00,
76.78,92,1709836227.00,13:30:27.00,
76.52,93,1709836228.00,13:30:28.00,
76.27,94,1709836229.00,13:30:29.00,
76.02,95,1709836230.00,13:30:30.00,
75.82,96,1709836231.00,13:30:31.00,
75.63,97,1709836232.00,13:30:32.00,
75.45,98,1709836233.00,13:30:33.00,
75.27,99,1709836234.00,13:30:34.00,
75.07,100,1709836235.00,13:30:35.00,
74.85,101,1709836236.00,13:30:36.00,
74.72,102,1709836237.00,13:30:37.00,
74.58,103,1709836238.00,13:30:38.00,
74.4,104,1709836239.00,13:30:39.00,
74.22,105,1709836240.00,13:30:40.00,
74.02,106,1709836241.00,13:30:41.00,
73.98,107,1709836242.00,13:30:42.00,
73.95,108,1709836243.00,13:30:43.00,
73.93,109,1709836244.00,13:30:44.00,
73.9,110,1709836245.00,13:30:45.00,
73.88,111,1709836246.00,13:30:46.00,
73.93,112,1709836247.00,13:30:47.00,
73.92,113,1709836248.00,13:30:48.00,
73.9,114,1709836249.00,13:30:49.00,
73.92,115,1709836250.00,13:30:50.00,
73.92,116,1709836251.00,13:30:51.00,
73.95,117,1709836252.00,13:30:52.00,
74,118,1709836253.00,13:30:53.00,
74.03,119,1709836254.00,13:30:54.00,
74.02,120,1709836255.00,13:30:55.00,
74.05,121,1709836256.00,13:30:56.00,
74.1,122,1709836257.00,13:30:57.00,
74.15,123,1709836258.00,13:30:58.00,
74.22,124,1709836259.00,13:30:59.00,
74.37,125,1709836260.00,13:31:00.00,
74.5,126,1709836261.00,13:31:01.00,
74.6,127,1709836262.00,13:31:02.00,
74.73,128,1709836263.00,13:31:03.00,
74.83,129,1709836264.00,13:31:04.00,
74.92,130,1709836265.00,13:31:05.00,
74.95,131,1709836266.00,13:31:06.00,
75,132,1709836267.00,13:31:07.00,
75,133,1709836268.00,13:31:08.00,
75,134,1709836269.00,13:31:09.00,
75.02,135,1709836270.00,13:31:10.00,
75.08,136,1709836271.00,13:31:11.00,
75.17,137,1709836272.00,13:31:12.00,
75.27,138,1709836273.00,13:31:13.00,
75.38,139,1709836274.00,13:31:14.00,
75.55,140,1709836275.00,13:31:15.00,
75.75,141,1709836276.00,13:31:16.00,
75.92,142,1709836277.00,13:31:17.00,
76.07,143,1709836278.00,13:31:18.00,
76.18,144,1709836279.00,13:31:19.00,
76.35,145,1709836280.00,13:31:20.00,
76.5,146,1709836281.00,13:31:21.00,
76.65,147,1709836282.00,13:31:22.00,
76.78,148,1709836283.00,13:31:23.00,
76.95,149,1709836284.00,13:31:24.00,
77.22,150,1709836285.00,13:31:25.00,
77.57,151,1709836286.00,13:31:26.00,
77.95,152,1709836287.00,13:31:27.00,
78.37,153,1709836288.00,13:31:28.00,
78.77,154,1709836289.00,13:31:29.00,
79.18,155,1709836290.00,13:31:30.00,
79.6,156,1709836291.00,13:31:31.00,
80,157,1709836292.00,13:31:32.00,
80.38,158,1709836293.00,13:31:33.00,
80.75,159,1709836294.00,13:31:34.00,
81.1,160,1709836295.00,13:31:35.00,
81.45,161,1709836296.00,13:31:36.00,
81.67,162,1709836297.00,13:31:37.00,
81.85,163,1709836298.00,13:31:38.00,
82.02,164,1709836299.00,13:31:39.00,
82.17,165,1709836300.00,13:31:40.00,
82.33,166,1709836301.00,13:31:41.00,
82.35,167,1709836302.00,13:31:42.00,
82.4,168,1709836303.00,13:31:43.00,
82.4,169,1709836304.00,13:31:44.00,
82.4,170,1709836305.00,13:31:45.00,
82.4,171,1709836306.00,13:31:46.00,
82.35,172,1709836307.00,13:31:47.00,
82.33,173,1709836308.00,13:31:48.00,
82.3,174,1709836309.00,13:31:49.00,
82.22,175,1709836310.00,13:31:50.00,
82.13,176,1709836311.00,13:31:51.00,
82.03,177,1709836312.00,13:31:52.00,
81.88,178,1709836313.00,13:31:53.00,
81.8,179,1709836314.00,13:31:54.00,
81.72,180,1709836315.00,13:31:55.00,
81.62,181,1709836316.00,13:31:56.00,
81.52,182,1709836317.00,13:31:57.00,
81.45,183,1709836318.00,13:31:58.00,
81.37,184,1709836319.00,13:31:59.00,
81.28,185,1709836320.00,13:32:00.00,
81.2,186,1709836321.00,13:32:01.00,
81.18,187,1709836322.00,13:32:02.00,
81.18,188,1709836323.00,13:32:03.00,
81.22,189,1709836324.00,13:32:04.00,
81.27,190,1709836325.00,13:32:05.00,
81.38,191,1709836326.00,13:32:06.00,
81.52,192,1709836327.00,13:32:07.00,
81.72,193,1709836328.00,13:32:08.00,
81.98,194,1709836329.00,13:32:09.00,
82.22,195,1709836330.00,13:32:10.00,
82.47,196,1709836331.00,13:32:11.00,
82.68,197,1709836332.00,13:32:12.00,
82.87,198,1709836333.00,13:32:13.00,
83.07,199,1709836334.00,13:32:14.00,
83.18,200,1709836335.00,13:32:15.00,
83.27,201,1709836336.00,13:32:16.00,
83.33,202,1709836337.00,13:32:17.00,
83.4,203,1709836338.00,13:32:18.00,
83.43,204,1709836339.00,13:32:19.00,
83.43,205,1709836340.00,13:32:20.00,
83.45,206,1709836341.00,13:32:21.00,
83.5,207,1709836342.00,13:32:22.00,
83.55,208,1709836343.00,13:32:23.00,
83.58,209,1709836344.00,13:32:24.00,
83.58,210,1709836345.00,13:32:25.00,
83.55,211,1709836346.00,13:32:26.00,
83.43,212,1709836347.00,13:32:27.00,
83.28,213,1709836348.00,13:32:28.00,
83.1,214,1709836349.00,13:32:29.00,
82.9,215,1709836350.00,13:32:30.00,
82.7,216,1709836351.00,13:32:31.00,
82.55,217,1709836352.00,13:32:32.00,
82.55,218,1709836353.00,13:32:33.00,
82.58,219,1709836354.00,13:32:34.00,
82.62,220,1709836355.00,13:32:35.00,
82.53,221,1709836356.00,13:32:36.00,
82.53,222,1709836357.00,13:32:37.00,
82.55,223,1709836358.00,13:32:38.00,
82.58,224,1709836359.00,13:32:39.00,
82.65,225,1709836360.00,13:32:40.00,
82.72,226,1709836361.00,13:32:41.00,
82.82,227,1709836362.00,13:32:42.00,
82.9,228,1709836363.00,13:32:43.00,
83.03,229,1709836364.00,13:32:44.00,
83.2,230,1709836365.00,13:32:45.00,
83.38,231,1709836366.00,13:32:46.00,
83.58,232,1709836367.00,13:32:47.00,
83.82,233,1709836368.00,13:32:48.00,
84.05,234,1709836369.00,13:32:49.00,
84.3,235,1709836370.00,13:32:50.00,
84.53,236,1709836371.00,13:32:51.00,
84.75,237,1709836372.00,13:32:52.00,
84.95,238,1709836373.00,13:32:53.00,
85.08,239,1709836374.00,13:32:54.00,
85.17,240,1709836375.00,13:32:55.00,
85.2,241,1709836376.00,13:32:56.00,
85.18,242,1709836377.00,13:32:57.00,
85.13,243,1709836378.00,13:32:58.00,
85.03,244,1709836379.00,13:32:59.00,
84.93,245,1709836380.00,13:33:00.00,
84.83,246,1709836381.00,13:33:01.00,
84.67,247,1709836382.00,13:33:02.00,
84.48,248,1709836383.00,13:33:03.00,
84.27,249,1709836384.00,13:33:04.00,
84.05,250,1709836385.00,13:33:05.00,
83.8,251,1709836386.00,13:33:06.00,
83.5,252,1709836387.00,13:33:07.00,
83.18,253,1709836388.00,13:33:08.00,
82.8,254,1709836389.00,13:33:09.00,
82.43,255,1709836390.00,13:33:10.00,
82.02,256,1709836391.00,13:33:11.00,
81.63,257,1709836392.00,13:33:12.00,
81.27,258,1709836393.00,13:33:13.00,
80.88,259,1709836394.00,13:33:14.00,
80.53,260,1709836395.00,13:33:15.00,
80.2,261,1709836396.00,13:33:16.00,
79.93,262,1709836397.00,13:33:17.00,
79.7,263,1709836398.00,13:33:18.00,
79.55,264,1709836399.00,13:33:19.00,
79.37,265,1709836400.00,13:33:20.00,
79.17,266,1709836401.00,13:33:21.00,
78.93,267,1709836402.00,13:33:22.00,
78.73,268,1709836403.00,13:33:23.00,
78.53,269,1709836404.00,13:33:24.00,
78.27,270,1709836405.00,13:33:25.00,
78.05,271,1709836406.00,13:33:26.00,
77.87,272,1709836407.00,13:33:27.00,
77.7,273,1709836408.00,13:33:28.00,
77.58,274,1709836409.00,13:33:29.00,
77.45,275,1709836410.00,13:33:30.00,
77.3,276,1709836411.00,13:33:31.00,
77.1,277,1709836412.00,13:33:32.00,
76.77,278,1709836413.00,13:33:33.00,
76.42,279,1709836414.00,13:33:34.00,
76.08,280,1709836415.00,13:33:35.00,
75.88,281,1709836416.00,13:33:36.00,
75.62,282,1709836417.00,13:33:37.00,
75.33,283,1709836418.00,13:33:38.00,
75.03,284,1709836419.00,13:33:39.00,
74.73,285,1709836420.00,13:33:40.00,
74.43,286,1709836421.00,13:33:41.00,
74.15,287,1709836422.00,13:33:42.00,
74,288,1709836423.00,13:33:43.00,
73.85,289,1709836424.00,13:33:44.00,
73.65,290,1709836425.00,13:33:45.00,
73.42,291,1709836426.00,13:33:46.00,
73.17,292,1709836427.00,13:33:47.00,
72.88,293,1709836428.00,13:33:48.00,
72.58,294,1709836429.00,13:33:49.00,
72.23,295,1709836430.00,13:33:50.00,
71.88,296,1709836431.00,13:33:51.00,
71.55,297,1709836432.00,13:33:52.00,
71.25,298,1709836433.00,13:33:53.00,
70.97,299,1709836434.00,13:33:54.00,
70.77,300,1709836435.00,13:33:55.00,
70.62,301,1709836436.00,13:33:56.00,
70.55,302,1709836437.00,13:33:57.00,
70.5,303,1709836438.00,13:33:58.00,
70.52,304,1709836439.00,13:33:59.00,
70.53,305,1709836440.00,13:34:00.00,
70.55,306,1709836441.00,13:34:01.00,
70.65,307,1709836442.00,13:34:02.00,
70.82,308,1709836443.00,13:34:03.00,
71,309,1709836444.00,13:34:04.00,
71.17,310,1709836445.00,13:34:05.00,
71.37,311,1709836446.00,13:34:06.00,
71.58,312,1709836447.00,13:34:07.00,
71.78,313,1709836448.00,13:34:08.00,
71.98,314,1709836449.00,13:34:09.00,
72.18,315,1709836450.00,13:34:10.00,
72.37,316,1709836451.00,13:34:11.00,
72.53,317,1709836452.00,13:34:12.00,
72.7,318,1709836453.00,13:34:13.00,
72.87,319,1709836454.00,13:34:14.00,
73.03,320,1709836455.00,13:34:15.00,
73.17,321,1709836456.00,13:34:16.00,
73.28,322,1709836457.00,13:34:17.00,
73.37,323,1709836458.00,13:34:18.00,
73.45,324,1709836459.00,13:34:19.00,
73.55,325,1709836460.00,13:34:20.00,
73.67,326,1709836461.00,13:34:21.00,
73.8,327,1709836462.00,13:34:22.00,
73.92,328,1709836463.00,13:34:23.00,
74.1,329,1709836464.00,13:34:24.00,
74.28,330,1709836465.00,13:34:25.00,
74.45,331,1709836466.00,13:34:26.00,
74.6,332,1709836467.00,13:34:27.00,
74.72,333,1709836468.00,13:34:28.00,
74.83,334,1709836469.00,13:34:29.00,
75.07,335,1709836470.00,13:34:30.00,
75.3,336,1709836471.00,13:34:31.00,
75.52,337,1709836472.00,13:34:32.00,
75.7,338,1709836473.00,13:34:33.00,
75.88,339,1709836474.00,13:34:34.00,
76.07,340,1709836475.00,13:34:35.00,
76.25,341,1709836476.00,13:34:36.00,
76.37,342,1709836477.00,13:34:37.00,
76.52,343,1709836478.00,13:34:38.00,
76.68,344,1709836479.00,13:34:39.00,
76.85,345,1709836480.00,13:34:40.00,
77,346,1709836481.00,13:34:41.00,
77.13,347,1709836482.00,13:34:42.00,
77.13,348,1709836483.00,13:34:43.00,
77.13,349,1709836484.00,13:34:44.00,
77.13,350,1709836485.00,13:34:45.00,
77.15,351,1709836486.00,13:34:46.00,
77.13,352,1709836487.00,13:34:47.00,
77.07,353,1709836488.00,13:34:48.00,
77,354,1709836489.00,13:34:49.00,
76.93,355,1709836490.00,13:34:50.00,
76.88,356,1709836491.00,13:34:51.00,
76.83,357,1709836492.00,13:34:52.00,
76.73,358,1709836493.00,13:34:53.00,
76.68,359,1709836494.00,13:34:54.00,
76.52,360,1709836495.00,13:34:55.00,
76.33,361,1709836496.00,13:34:56.00,
76.12,362,1709836497.00,13:34:57.00,
76.07,363,1709836498.00,13:34:58.00,
76.02,364,1709836499.00,13:34:59.00,
75.95,365,1709836500.00,13:35:00.00,
75.87,366,1709836501.00,13:35:01.00,
75.72,367,1709836502.00,13:35:02.00,
75.52,368,1709836503.00,13:35:03.00,
75.32,369,1709836504.00,13:35:04.00,
75.15,370,1709836505.00,13:35:05.00,
74.98,371,1709836506.00,13:35:06.00,
74.83,372,1709836507.00,13:35:07.00,
74.72,373,1709836508.00,13:35:08.00,
74.63,374,1709836509.00,13:35:09.00,
74.55,375,1709836510.00,13:35:10.00,
74.5,376,1709836511.00,13:35:11.00,
74.47,377,1709836512.00,13:35:12.00,
74.45,378,1709836513.00,13:35:13.00,
74.47,379,1709836514.00,13:35:14.00,
74.48,380,1709836515.00,13:35:15.00,
74.53,381,1709836516.00,13:35:16.00,
74.55,382,1709836517.00,13:35:17.00,
74.55,383,1709836518.00,13:35:18.00,
74.5,384,1709836519.00,13:35:19.00,
74.43,385,1709836520.00,13:35:20.00,
74.37,386,1709836521.00,13:35:21.00,
74.32,387,1709836522.00,13:35:22.00,
74.27,388,1709836523.00,13:35:23.00,
74.2,389,1709836524.00,13:35:24.00,
74.15,390,1709836525.00,13:35:25.00,
74.12,391,1709836526.00,13:35:26.00,
74.08,392,1709836527.00,13:35:27.00,
74.05,393,1709836528.00,13:35:28.00,
74,394,1709836529.00,13:35:29.00,
73.83,395,1709836530.00,13:35:30.00,
73.63,396,1709836531.00,13:35:31.00,
73.47,397,1709836532.00,13:35:32.00,
73.32,398,1709836533.00,13:35:33.00,
73.17,399,1709836534.00,13:35:34.00,
73,400,1709836535.00,13:35:35.00,
72.85,401,1709836536.00,13:35:36.00,
72.82,402,1709836537.00,13:35:37.00,
72.78,403,1709836538.00,13:35:38.00,
72.77,404,1709836539.00,13:35:39.00,
72.77,405,1709836540.00,13:35:40.00,
72.78,406,1709836541.00,13:35:41.00,
72.82,407,1709836542.00,13:35:42.00,
72.83,408,1709836543.00,13:35:43.00,
72.85,409,1709836544.00,13:35:44.00,
72.9,410,1709836545.00,13:35:45.00,
72.93,411,1709836546.00,13:35:46.00,
73,412,1709836547.00,13:35:47.00,
73.12,413,1709836548.00,13:35:48.00,
73.25,414,1709836549.00,13:35:49.00,
73.43,415,1709836550.00,13:35:50.00,
73.62,416,1709836551.00,13:35:51.00,
73.8,417,1709836552.00,13:35:52.00,
74.02,418,1709836553.00,13:35:53.00,
74.2,419,1709836554.00,13:35:54.00,
74.47,420,1709836555.00,13:35:55.00,
74.7,421,1709836556.00,13:35:56.00,
74.77,422,1709836557.00,13:35:57.00,
74.7,423,1709836558.00,13:35:58.00,
74.68,424,1709836559.00,13:35:59.00,
74.7,425,1709836560.00,13:36:00.00,
74.75,426,1709836561.00,13:36:01.00,
74.82,427,1709836562.00,13:36:02.00,
74.9,428,1709836563.00,13:36:03.00,
74.98,429,1709836564.00,13:36:04.00,
75.05,430,1709836565.00,13:36:05.00,
75.12,431,1709836566.00,13:36:06.00,
75.15,432,1709836567.00,13:36:07.00,
75.17,433,1709836568.00,13:36:08.00,
75.15,434,1709836569.00,13:36:09.00,
75.13,435,1709836570.00,13:36:10.00,
75.1,436,1709836571.00,13:36:11.00,
75.05,437,1709836572.00,13:36:12.00,
74.97,438,1709836573.00,13:36:13.00,
74.85,439,1709836574.00,13:36:14.00,
74.72,440,1709836575.00,13:36:15.00,
74.58,441,1709836576.00,13:36:16.00,
74.5,442,1709836577.00,13:36:17.00,
74.43,443,1709836578.00,13:36:18.00,
74.42,444,1709836579.00,13:36:19.00,
74.42,445,1709836580.00,13:36:20.00,
74.42,446,1709836581.00,13:36:21.00,
74.4,447,1709836582.00,13:36:22.00,
74.37,448,1709836583.00,13:36:23.00,
74.3,449,1709836584.00,13:36:24.00,
74.23,450,1709836585.00,13:36:25.00,
74.17,451,1709836586.00,13:36:26.00,
74.1,452,1709836587.00,13:36:27.00,
74.05,453,1709836588.00,13:36:28.00,
74.05,454,1709836589.00,13:36:29.00,
74.07,455,1709836590.00,13:36:30.00,
74.12,456,1709836591.00,13:36:31.00,
74.15,457,1709836592.00,13:36:32.00,
74.2,458,1709836593.00,13:36:33.00,
74.25,459,1709836594.00,13:36:34.00,
74.32,460,1709836595.00,13:36:35.00,
74.37,461,1709836596.00,13:36:36.00,
74.4,462,1709836597.00,13:36:37.00,
74.42,463,1709836598.00,13:36:38.00,
74.42,464,1709836599.00,13:36:39.00,
74.4,465,1709836600.00,13:36:40.00,
74.4,466,1709836601.00,13:36:41.00,
74.35,467,1709836602.00,13:36:42.00,
74.15,468,1709836603.00,13:36:43.00,
73.93,469,1709836604.00,13:36:44.00,
73.67,470,1709836605.00,13:36:45.00,
73.42,471,1709836606.00,13:36:46.00,
73.15,472,1709836607.00,13:36:47.00,
72.85,473,1709836608.00,13:36:48.00,
72.87,474,1709836609.00,13:36:49.00,
72.87,475,1709836610.00,13:36:50.00,
72.85,476,1709836611.00,13:36:51.00,
72.82,477,1709836612.00,13:36:52.00,
72.77,478,1709836613.00,13:36:53.00,
72.72,479,1709836614.00,13:36:54.00,
72.68,480,1709836615.00,13:36:55.00,
72.67,481,1709836616.00,13:36:56.00,
72.82,482,1709836617.00,13:36:57.00,
73.02,483,1709836618.00,13:36:58.00,
73.1,484,1709836619.00,13:36:59.00,
73.17,485,1709836620.00,13:37:00.00,
73.23,486,1709836621.00,13:37:01.00,
73.27,487,1709836622.00,13:37:02.00,
73.28,488,1709836623.00,13:37:03.00,
73.3,489,1709836624.00,13:37:04.00,
73.32,490,1709836625.00,13:37:05.00,
73.32,491,1709836626.00,13:37:06.00,
73.33,492,1709836627.00,13:37:07.00,
73.35,493,1709836628.00,13:37:08.00,
73.37,494,1709836629.00,13:37:09.00,
73.38,495,1709836630.00,13:37:10.00,
73.4,496,1709836631.00,13:37:11.00,
73.4,497,1709836632.00,13:37:12.00,
73.42,498,1709836633.00,13:37:13.00,
73.42,499,1709836634.00,13:37:14.00,
73.42,500,1709836635.00,13:37:15.00,
73.4,501,1709836636.00,13:37:16.00,
73.35,502,1709836637.00,13:37:17.00,
73.3,503,1709836638.00,13:37:18.00,
73.22,504,1709836639.00,13:37:19.00,
73.13,505,1709836640.00,13:37:20.00,
73.07,506,1709836641.00,13:37:21.00,
73.02,507,1709836642.00,13:37:22.00,
72.98,508,1709836643.00,13:37:23.00,
72.93,509,1709836644.00,13:37:24.00,
72.88,510,1709836645.00,13:37:25.00,
72.83,511,1709836646.00,13:37:26.00,
72.78,512,1709836647.00,13:37:27.00,
72.72,513,1709836648.00,13:37:28.00,
72.6,514,1709836649.00,13:37:29.00,
72.5,515,1709836650.00,13:37:30.00,
72.4,516,1709836651.00,13:37:31.00,
72.33,517,1709836652.00,13:37:32.00,
72.27,518,1709836653.00,13:37:33.00,
72.18,519,1709836654.00,13:37:34.00,
72.1,520,1709836655.00,13:37:35.00,
72.03,521,1709836656.00,13:37:36.00,
71.95,522,1709836657.00,13:37:37.00,
71.87,523,1709836658.00,13:37:38.00,
71.8,524,1709836659.00,13:37:39.00,
71.73,525,1709836660.00,13:37:40.00,
71.65,526,1709836661.00,13:37:41.00,
71.6,527,1709836662.00,13:37:42.00,
71.72,528,1709836663.00,13:37:43.00,
71.83,529,1709836664.00,13:37:44.00,
71.98,530,1709836665.00,13:37:45.00,
72.12,531,1709836666.00,13:37:46.00,
72.27,532,1709836667.00,13:37:47.00,
72.45,533,1709836668.00,13:37:48.00,
72.32,534,1709836669.00,13:37:49.00,
72.18,535,1709836670.00,13:37:50.00,
72.1,536,1709836671.00,13:37:51.00,
72.03,537,1709836672.00,13:37:52.00,
72,538,1709836673.00,13:37:53.00,
71.98,539,1709836674.00,13:37:54.00,
71.95,540,1709836675.00,13:37:55.00,
71.92,541,1709836676.00,13:37:56.00,
71.87,542,1709836677.00,13:37:57.00,
71.75,543,1709836678.00,13:37:58.00,
71.68,544,1709836679.00,13:37:59.00,
71.63,545,1709836680.00,13:38:00.00,
71.57,546,1709836681.00,13:38:01.00,
71.52,547,1709836682.00,13:38:02.00,
71.48,548,1709836683.00,13:38:03.00,
71.45,549,1709836684.00,13:38:04.00,
71.4,550,1709836685.00,13:38:05.00,
71.37,551,1709836686.00,13:38:06.00,
71.33,552,1709836687.00,13:38:07.00,
71.3,553,1709836688.00,13:38:08.00,
71.28,554,1709836689.00,13:38:09.00,
71.27,555,1709836690.00,13:38:10.00,
71.25,556,1709836691.00,13:38:11.00,
71.25,557,1709836692.00,13:38:12.00,
71.23,558,1709836693.00,13:38:13.00,
71.23,559,1709836694.00,13:38:14.00,
71.25,560,1709836695.00,13:38:15.00,
71.27,561,1709836696.00,13:38:16.00,
71.3,562,1709836697.00,13:38:17.00,
71.33,563,1709836698.00,13:38:18.00,
71.38,564,1709836699.00,13:38:19.00,
71.45,565,1709836700.00,13:38:20.00,
71.5,566,1709836701.00,13:38:21.00,
71.53,567,1709836702.00,13:38:22.00,
71.57,568,1709836703.00,13:38:23.00,
71.62,569,1709836704.00,13:38:24.00,
71.65,570,1709836705.00,13:38:25.00,
71.67,571,1709836706.00,13:38:26.00,
71.68,572,1709836707.00,13:38:27.00,
71.73,573,1709836708.00,13:38:28.00,
71.8,574,1709836709.00,13:38:29.00,
71.85,575,1709836710.00,13:38:30.00,
71.92,576,1709836711.00,13:38:31.00,
71.97,577,1709836712.00,13:38:32.00,
72.03,578,1709836713.00,13:38:33.00,
72.12,579,1709836714.00,13:38:34.00,
72.22,580,1709836715.00,13:38:35.00,
72.3,581,1709836716.00,13:38:36.00,
72.4,582,1709836717.00,13:38:37.00,
72.5,583,1709836718.00,13:38:38.00,
72.58,584,1709836719.00,13:38:39.00,
72.67,585,1709836720.00,13:38:40.00,
72.73,586,1709836721.00,13:38:41.00,
72.8,587,1709836722.00,13:38:42.00,
72.85,588,1709836723.00,13:38:43.00,
72.9,589,1709836724.00,13:38:44.00,
72.93,590,1709836725.00,13:38:45.00,
73,591,1709836726.00,13:38:46.00,
73.05,592,1709836727.00,13:38:47.00,
73.1,593,1709836728.00,13:38:48.00,
73.15,594,1709836729.00,13:38:49.00,
73.18,595,1709836730.00,13:38:50.00,
73.17,596,1709836731.00,13:38:51.00,
73.17,597,1709836732.00,13:38:52.00,
73.13,598,1709836733.00,13:38:53.00,
73.08,599,1709836734.00,13:38:54.00,
73.03,600,1709836735.00,13:38:55.00,
72.98,601,1709836736.00,13:38:56.00,
72.92,602,1709836737.00,13:38:57.00,
72.83,603,1709836738.00,13:38:58.00,
72.75,604,1709836739.00,13:38:59.00,
72.63,605,1709836740.00,13:39:00.00,
72.53,606,1709836741.00,13:39:01.00,
72.43,607,1709836742.00,13:39:02.00,
72.32,608,1709836743.00,13:39:03.00,
72.18,609,1709836744.00,13:39:04.00,
72.08,610,1709836745.00,13:39:05.00,
71.97,611,1709836746.00,13:39:06.00,
71.85,612,1709836747.00,13:39:07.00,
71.73,613,1709836748.00,13:39:08.00,
71.6,614,1709836749.00,13:39:09.00,
71.47,615,1709836750.00,13:39:10.00,
71.33,616,1709836751.00,13:39:11.00,
71.22,617,1709836752.00,13:39:12.00,
71.13,618,1709836753.00,13:39:13.00,
71.08,619,1709836754.00,13:39:14.00,
71.05,620,1709836755.00,13:39:15.00,
71.03,621,1709836756.00,13:39:16.00,
71.05,622,1709836757.00,13:39:17.00,
71.1,623,1709836758.00,13:39:18.00,
71.12,624,1709836759.00,13:39:19.00,
71.12,625,1709836760.00,13:39:20.00,
71.12,626,1709836761.00,13:39:21.00,
71.12,627,1709836762.00,13:39:22.00,
71.1,628,1709836763.00,13:39:23.00,
71.07,629,1709836764.00,13:39:24.00,
71.03,630,1709836765.00,13:39:25.00,
71.02,631,1709836766.00,13:39:26.00,
71.02,632,1709836767.00,13:39:27.00,
71,633,1709836768.00,13:39:28.00,
71.02,634,1709836769.00,13:39:29.00,
71.05,635,1709836770.00,13:39:30.00,
