Temp,Sample,Timestamp,Time,1709836125
35.13,8159,1709838164.75,14:02:44.75,
35.13,8160,1709838165.00,14:02:45.00,
35.13,8161,1709838165.25,14:02:45.25,
35.13,8162,1709838165.50,14:02:45.50,
35.13,8163,1709838165.75,14:02:45.75,
35.15,8164,1709838166.00,14:02:46.00,
35.15,8165,1709838166.25,14:02:46.25,
35.15,8166,1709838166.50,14:02:46.50,
35.15,8167,1709838166.75,14:02:46.75,
35.15,8168,1709838167.00,14:02:47.00,
35.15,8169,1709838167.25,14:02:47.25,
35.15,8170,1709838167.50,14:02:47.50,
35.15,8171,1709838167.75,14:02:47.75,
35.11,8172,1709838168.00,14:02:48.00,
35.11,8173,1709838168.25,14:02:48.25,
35.11,8174,1709838168.50,14:02:48.50,
35.11,8175,1709838168.75,14:02:48.75,
35.13,8176,1709838169.00,14:02:49.00,
35.13,8177,1709838169.25,14:02:49.25,
35.13,8178,1709838169.50,14:02:49.50,
35.13,8179,1709838169.75,14:02:49.75,
35.15,8180,1709838170.00,14:02:50.00,
35.15,8181,1709838170.25,14:02:50.25,
35.15,8182,1709838170.50,14:02:50.50,
35.15,8183,1709838170.75,14:02:50.75,
35.15,8184,1709838171.00,14:02:51.00,
35.15,8185,1709838171.25,14:02:51.25,
35.15,8186,1709838171.50,14:02:51.50,
35.15,8187,1709838171.75,14:02:51.75,
35.13,8188,1709838172.00,14:02:52.00,
35.13,8189,1709838172.25,14:02:52.25,
35.13,8190,1709838172.50,14:02:52.50,
35.13,8191,1709838172.75,14:02:52.75,
35.15,8192,1709838173.00,14:02:53.00,
35.15,8193,1709838173.25,14:02:53.25,
35.15,8194,1709838173.50,14:02:53.50,
35.15,8195,1709838173.75,14:02:53.75,
35.15,8196,1709838174.00,14:02:54.00,
35.15,8197,1709838174.25,14:02:54.25,
35.15,8198,1709838174.50,14:02:54.50,
35.15,8199,1709838174.75,14:02:54.75,
35.13,8200,1709838175.00,14:02:55.00,
35.13,8201,1709838175.25,14:02:55.25,
35.13,8202,1709838175.50,14:02:55.50,
35.13,8203,1709838175.75,14:02:55.75,
35.11,8204,1709838176.00,14:02:56.00,
35.11,8205,1709838176.25,14:02:56.25,
35.11,8206,1709838176.50,14:02:56.50,
35.11,8207,1709838176.75,14:02:56.75,
35.13,8208,1709838177.00,14:02:57.00,
35.13,8209,1709838177.25,14:02:57.25,
35.13,8210,1709838177.50,14:02:57.50,
35.13,8211,1709838177.75,14:02:57.75,
35.15,8212,1709838178.00,14:02:58.00,
35.15,8213,1709838178.25,14:02:58.25,
35.15,8214,1709838178.50,14:02:58.50,
35.15,8215,1709838178.75,14:02:58.75,
35.15,8216,1709838179.00,14:02:59.00,
35.15,8217,1709838179.25,14:02:59.25,
35.15,8218,1709838179.50,14:02:59.50,
35.15,8219,1709838179.75,14:02:59.75,
35.13,8220,1709838180.00,14:03:00.00,
35.13,8221,1709838180.25,14:03:00.25,
35.13,8222,1709838180.50,14:03:00.50,
35.13,8223,1709838180.75,14:03:00.75,
35.13,8224,1709838181.00,14:03:01.00,
35.13,8225,1709838181.25,14:03:01.25,
35.13,8226,1709838181.50,14:03:01.50,
35.13,8227,1709838181.75,14:03:01.75,
35.15,8228,1709838182.00,14:03:02.00,
35.15,8229,1709838182.25,14:03:02.25,
35.15,8230,1709838182.50,14:03:02.50,
35.15,8231,1709838182.75,14:03:02.75,
35.13,8232,1709838183.00,14:03:03.00,
35.13,8233,1709838183.25,14:03:03.25,
35.13,8234,1709838183.50,14:03:03.50,
35.13,8235,1709838183.75,14:03:03.75,
35.13,8236,1709838184.00,14:03:04.00,
35.13,8237,1709838184.25,14:03:04.25,
35.13,8238,1709838184.50,14:03:04.50,
35.13,8239,1709838184.75,14:03:04.75,
35.13,8240,1709838185.00,14:03:05.00,
35.13,8241,1709838185.25,14:03:05.25,
35.13,8242,1709838185.50,14:03:05.50,
35.13,8243,1709838185.75,14:03:05.75,
35.13,8244,1709838186.00,14:03:06.00,
35.13,8245,1709838186.25,14:03:06.25,
35.13,8246,1709838186.50,14:03:06.50,
35.13,8247,1709838186.75,14:03:06.75,
35.11,8248,1709838187.00,14:03:07.00,
35.11,8249,1709838187.25,14:03:07.25,
35.11,8250,1709838187.50,14:03:07.50,
35.11,8251,1709838187.75,14:03:07.75,
35.13,8252,1709838188.00,14:03:08.00,
35.13,8253,1709838188.25,14:03:08.25,
35.13,8254,1709838188.50,14:03:08.50,
35.13,8255,1709838188.75,14:03:08.75,
35.15,8256,1709838189.00,14:03:09.00,
35.15,8257,1709838189.25,14:03:09.25,
35.15,8258,1709838189.50,14:03:09.50,
35.15,8259,1709838189.75,14:03:09.75,
35.13,8260,1709838190.00,14:03:10.00,
35.13,8261,1709838190.25,14:03:10.25,
35.13,8262,1709838190.50,14:03:10.50,
35.13,8263,1709838190.75,14:03:10.75,
35.15,8264,1709838191.00,14:03:11.00,
35.15,8265,1709838191.25,14:03:11.25,
35.15,8266,1709838191.50,14:03:11.50,
35.15,8267,1709838191.75,14:03:11.75,
35.15,8268,1709838192.00,14:03:12.00,
35.15,8269,1709838192.25,14:03:12.25,
35.15,8270,1709838192.50,14:03:12.50,
35.15,8271,1709838192.75,14:03:12.75,
35.16,8272,1709838193.00,14:03:13.00,
35.16,8273,1709838193.25,14:03:13.25,
35.16,8274,1709838193.50,14:03:13.50,
35.16,8275,1709838193.75,14:03:13.75,
35.15,8276,1709838194.00,14:03:14.00,
35.15,8277,1709838194.25,14:03:14.25,
35.15,8278,1709838194.50,14:03:14.50,
35.15,8279,1709838194.75,14:03:14.75,
35.16,8280,1709838195.00,14:03:15.00,
35.16,8281,1709838195.25,14:03:15.25,
35.16,8282,1709838195.50,14:03:15.50,
35.16,8283,1709838195.75,14:03:15.75,
35.15,8284,1709838196.00,14:03:16.00,
35.15,8285,1709838196.25,14:03:16.25,
35.15,8286,1709838196.50,14:03:16.50,
35.15,8287,1709838196.75,14:03:16.75,
35.15,8288,1709838197.00,14:03:17.00,
35.15,8289,1709838197.25,14:03:17.25,
35.15,8290,1709838197.50,14:03:17.50,
35.15,8291,1709838197.75,14:03:17.75,
35.13,8292,1709838198.00,14:03:18.00,
35.13,8293,1709838198.25,14:03:18.25,
35.13,8294,1709838198.50,14:03:18.50,
35.13,8295,1709838198.75,14:03:18.75,
35.15,8296,1709838199.00,14:03:19.00,
35.15,8297,1709838199.25,14:03:19.25,
35.15,8298,1709838199.50,14:03:19.50,
35.15,8299,1709838199.75,14:03:19.75,
35.13,8300,1709838200.00,14:03:20.00,
35.13,8301,1709838200.25,14:03:20.25,
35.13,8302,1709838200.50,14:03:20.50,
35.13,8303,1709838200.75,14:03:20.75,
35.18,8304,1709838201.00,14:03:21.00,
35.18,8305,1709838201.25,14:03:21.25,
35.18,8306,1709838201.50,14:03:21.50,
35.18,8307,1709838201.75,14:03:21.75,
35.15,8308,1709838202.00,14:03:22.00,
35.15,8309,1709838202.25,14:03:22.25,
35.15,8310,1709838202.50,14:03:22.50,
35.15,8311,1709838202.75,14:03:22.75,
35.16,8312,1709838203.00,14:03:23.00,
35.16,8313,1709838203.25,14:03:23.25,
35.16,8314,1709838203.50,14:03:23.50,
35.16,8315,1709838203.75,14:03:23.75,
35.16,8316,1709838204.00,14:03:24.00,
35.16,8317,1709838204.25,14:03:24.25,
35.16,8318,1709838204.50,14:03:24.50,
35.16,8319,1709838204.75,14:03:24.75,
35.15,8320,1709838205.00,14:03:25.00,
35.15,8321,1709838205.25,14:03:25.25,
35.15,8322,1709838205.50,14:03:25.50,
35.15,8323,1709838205.75,14:03:25.75,
35.13,8324,1709838206.00,14:03:26.00,
35.13,8325,1709838206.25,14:03:26.25,
35.13,8326,1709838206.50,14:03:26.50,
35.13,8327,1709838206.75,14:03:26.75,
35.15,8328,1709838207.00,14:03:27.00,
35.15,8329,1709838207.25,14:03:27.25,
35.15,8330,1709838207.50,14:03:27.50,
35.15,8331,1709838207.75,14:03:27.75,
35.16,8332,1709838208.00,14:03:28.00,
35.16,8333,1709838208.25,14:03:28.25,
35.16,8334,1709838208.50,14:03:28.50,
35.16,8335,1709838208.75,14:03:28.75,
35.15,8336,1709838209.00,14:03:29.00,
35.15,8337,1709838209.25,14:03:29.25,
35.15,8338,1709838209.50,14:03:29.50,
35.15,8339,1709838209.75,14:03:29.75,
35.16,8340,1709838210.00,14:03:30.00,
35.16,8341,1709838210.25,14:03:30.25,
35.16,8342,1709838210.50,14:03:30.50,
35.16,8343,1709838210.75,14:03:30.75,
35.16,8344,1709838211.00,14:03:31.00,
35.16,8345,1709838211.25,14:03:31.25,
35.16,8346,1709838211.50,14:03:31.50,
35.16,8347,1709838211.75,14:03:31.75,
35.15,8348,1709838212.00,14:03:32.00,
35.15,8349,1709838212.25,14:03:32.25,
35.15,8350,1709838212.50,14:03:32.50,
35.15,8351,1709838212.75,14:03:32.75,
35.15,8352,1709838213.00,14:03:33.00,
35.15,8353,1709838213.25,14:03:33.25,
35.15,8354,1709838213.50,14:03:33.50,
35.15,8355,1709838213.75,14:03:33.75,
35.16,8356,1709838214.00,14:03:34.00,
35.16,8357,1709838214.25,14:03:34.25,
35.16,8358,1709838214.50,14:03:34.50,
35.16,8359,1709838214.75,14:03:34.75,
35.16,8360,1709838215.00,14:03:35.00,
35.16,8361,1709838215.25,14:03:35.25,
35.16,8362,1709838215.50,14:03:35.50,
35.16,8363,1709838215.75,14:03:35.75,
35.16,8364,1709838216.00,14:03:36.00,
35.16,8365,1709838216.25,14:03:36.25,
35.16,8366,1709838216.50,14:03:36.50,
35.16,8367,1709838216.75,14:03:36.75,
35.16,8368,1709838217.00,14:03:37.00,
35.16,8369,1709838217.25,14:03:37.25,
35.16,8370,1709838217.50,14:03:37.50,
35.16,8371,1709838217.75,14:03:37.75,
35.16,8372,1709838218.00,14:03:38.00,
35.16,8373,1709838218.25,14:03:38.25,
35.16,8374,1709838218.50,14:03:38.50,
35.16,8375,1709838218.75,14:03:38.75,
35.16,8376,1709838219.00,14:03:39.00,
35.16,8377,1709838219.25,14:03:39.25,
35.16,8378,1709838219.50,14:03:39.50,
35.16,8379,1709838219.75,14:03:39.75,
35.16,8380,1709838220.00,14:03:40.00,
35.16,8381,1709838220.25,14:03:40.25,
35.16,8382,1709838220.50,14:03:40.50,
35.16,8383,1709838220.75,14:03:40.75,
35.18,8384,1709838221.00,14:03:41.00,
35.18,8385,1709838221.25,14:03:41.25,
35.18,8386,1709838221.50,14:03:41.50,
35.18,8387,1709838221.75,14:03:41.75,
35.18,8388,1709838222.00,14:03:42.00,
35.18,8389,1709838222.25,14:03:42.25,
35.18,8390,1709838222.50,14:03:42.50,
35.18,8391,1709838222.75,14:03:42.75,
35.16,8392,1709838223.00,14:03:43.00,
35.16,8393,1709838223.25,14:03:43.25,
35.16,8394,1709838223.50,14:03:43.50,
35.16,8395,1709838223.75,14:03:43.75,
35.18,8396,1709838224.00,14:03:44.00,
35.18,8397,1709838224.25,14:03:44.25,
35.18,8398,1709838224.50,14:03:44.50,
35.18,8399,1709838224.75,14:03:44.75,
35.16,8400,1709838225.00,14:03:45.00,
35.16,8401,1709838225.25,14:03:45.25,
35.16,8402,1709838225.50,14:03:45.50,
35.16,8403,1709838225.75,14:03:45.75,
35.18,8404,1709838226.00,14:03:46.00,
35.18,8405,1709838226.25,14:03:46.25,
35.18,8406,1709838226.50,14:03:46.50,
35.18,8407,1709838226.75,14:03:46.75,
35.18,8408,1709838227.00,14:03:47.00,
35.18,8409,1709838227.25,14:03:47.25,
35.18,8410,1709838227.50,14:03:47.50,
35.18,8411,1709838227.75,14:03:47.75,
35.18,8412,1709838228.00,14:03:48.00,
35.18,8413,1709838228.25,14:03:48.25,
35.18,8414,1709838228.50,14:03:48.50,
35.18,8415,1709838228.75,14:03:48.75,
35.16,8416,1709838229.00,14:03:49.00,
35.16,8417,1709838229.25,14:03:49.25,
35.16,8418,1709838229.50,14:03:49.50,
35.16,8419,1709838229.75,14:03:49.75,
35.18,8420,1709838230.00,14:03:50.00,
35.18,8421,1709838230.25,14:03:50.25,
35.18,8422,1709838230.50,14:03:50.50,
35.18,8423,1709838230.75,14:03:50.75,
35.18,8424,1709838231.00,14:03:51.00,
35.18,8425,1709838231.25,14:03:51.25,
35.18,8426,1709838231.50,14:03:51.50,
35.18,8427,1709838231.75,14:03:51.75,
35.16,8428,1709838232.00,14:03:52.00,
35.16,8429,1709838232.25,14:03:52.25,
35.16,8430,1709838232.50,14:03:52.50,
35.16,8431,1709838232.75,14:03:52.75,
35.16,8432,1709838233.00,14:03:53.00,
35.16,8433,1709838233.25,14:03:53.25,
35.16,8434,1709838233.50,14:03:53.50,
35.16,8435,1709838233.75,14:03:53.75,
35.16,8436,1709838234.00,14:03:54.00,
35.16,8437,1709838234.25,14:03:54.25,
35.16,8438,1709838234.50,14:03:54.50,
35.16,8439,1709838234.75,14:03:54.75,
35.18,8440,1709838235.00,14:03:55.00,
35.18,8441,1709838235.25,14:03:55.25,
35.18,8442,1709838235.50,14:03:55.50,
35.18,8443,1709838235.75,14:03:55.75,
35.16,8444,1709838236.00,14:03:56.00,
35.16,8445,1709838236.25,14:03:56.25,
35.16,8446,1709838236.50,14:03:56.50,
35.16,8447,1709838236.75,14:03:56.75,
35.16,8448,1709838237.00,14:03:57.00,
35.16,8449,1709838237.25,14:03:57.25,
35.16,8450,1709838237.50,14:03:57.50,
35.16,8451,1709838237.75,14:03:57.75,
35.18,8452,1709838238.00,14:03:58.00,
35.18,8453,1709838238.25,14:03:58.25,
35.18,8454,1709838238.50,14:03:58.50,
35.18,8455,1709838238.75,14:03:58.75,
35.15,8456,1709838239.00,14:03:59.00,
35.15,8457,1709838239.25,14:03:59.25,
35.15,8458,1709838239.50,14:03:59.50,
35.15,8459,1709838239.75,14:03:59.75,
35.16,8460,1709838240.00,14:04:00.00,
35.16,8461,1709838240.25,14:04:00.25,
35.16,8462,1709838240.50,14:04:00.50,
35.16,8463,1709838240.75,14:04:00.75,
35.18,8464,1709838241.00,14:04:01.00,
35.18,8465,1709838241.25,14:04:01.25,
35.18,8466,1709838241.50,14:04:01.50,
35.18,8467,1709838241.75,14:04:01.75,
35.18,8468,1709838242.00,14:04:02.00,
35.18,8469,1709838242.25,14:04:02.25,
35.18,8470,1709838242.50,14:04:02.50,
35.18,8471,1709838242.75,14:04:02.75,
35.16,8472,1709838243.00,14:04:03.00,
35.16,8473,1709838243.25,14:04:03.25,
35.16,8474,1709838243.50,14:04:03.50,
35.16,8475,1709838243.75,14:04:03.75,
35.18,8476,1709838244.00,14:04:04.00,
35.18,8477,1709838244.25,14:04:04.25,
35.18,8478,1709838244.50,14:04:04.50,
35.18,8479,1709838244.75,14:04:04.75,
35.16,8480,1709838245.00,14:04:05.00,
35.16,8481,1709838245.25,14:04:05.25,
35.16,8482,1709838245.50,14:04:05.50,
35.16,8483,1709838245.75,14:04:05.75,
35.18,8484,1709838246.00,14:04:06.00,
35.18,8485,1709838246.25,14:04:06.25,
35.18,8486,1709838246.50,14:04:06.50,
35.18,8487,1709838246.75,14:04:06.75,
35.16,8488,1709838247.00,14:04:07.00,
35.16,8489,1709838247.25,14:04:07.25,
35.16,8490,1709838247.50,14:04:07.50,
35.16,8491,1709838247.75,14:04:07.75,
35.16,8492,1709838248.00,14:04:08.00,
35.16,8493,1709838248.25,14:04:08.25,
35.16,8494,1709838248.50,14:04:08.50,
35.16,8495,1709838248.75,14:04:08.75,
35.16,8496,1709838249.00,14:04:09.00,
35.16,8497,1709838249.25,14:04:09.25,
35.16,8498,1709838249.50,14:04:09.50,
35.16,8499,1709838249.75,14:04:09.75,
35.16,8500,1709838250.00,14:04:10.00,
35.16,8501,1709838250.25,14:04:10.25,
35.16,8502,1709838250.50,14:04:10.50,
35.16,8503,1709838250.75,14:04:10.75,
35.16,8504,1709838251.00,14:04:11.00,
35.16,8505,1709838251.25,14:04:11.25,
35.16,8506,1709838251.50,14:04:11.50,
35.16,8507,1709838251.75,14:04:11.75,
35.16,8508,1709838252.00,14:04:12.00,
35.16,8509,1709838252.25,14:04:12.25,
35.16,8510,1709838252.50,14:04:12.50,
35.16,8511,1709838252.75,14:04:12.75,
35.16,8512,1709838253.00,14:04:13.00,
35.16,8513,1709838253.25,14:04:13.25,
35.16,8514,1709838253.50,14:04:13.50,
35.16,8515,1709838253.75,14:04:13.75,
35.18,8516,1709838254.00,14:04:14.00,
35.18,8517,1709838254.25,14:04:14.25,
35.18,8518,1709838254.50,14:04:14.50,
35.18,8519,1709838254.75,14:04:14.75,
35.15,8520,1709838255.00,14:04:15.00,
35.15,8521,1709838255.25,14:04:15.25,
35.15,8522,1709838255.50,14:04:15.50,
35.15,8523,1709838255.75,14:04:15.75,
35.15,8524,1709838256.00,14:04:16.00,
35.15,8525,1709838256.25,14:04:16.25,
35.15,8526,1709838256.50,14:04:16.50,
35.15,8527,1709838256.75,14:04:16.75,
35.15,8528,1709838257.00,14:04:17.00,
35.15,8529,1709838257.25,14:04:17.25,
35.15,8530,1709838257.50,14:04:17.50,
35.15,8531,1709838257.75,14:04:17.75,
35.15,8532,1709838258.00,14:04:18.00,
35.15,8533,1709838258.25,14:04:18.25,
35.15,8534,1709838258.50,14:04:18.50,
35.15,8535,1709838258.75,14:04:18.75,
35.15,8536,1709838259.00,14:04:19.00,
35.15,8537,1709838259.25,14:04:19.25,
35.15,8538,1709838259.50,14:04:19.50,
35.15,8539,1709838259.75,14:04:19.75,
35.15,8540,1709838260.00,14:04:20.00,
35.15,8541,1709838260.25,14:04:20.25,
35.15,8542,1709838260.50,14:04:20.50,
35.15,8543,1709838260.75,14:04:20.75,
35.15,8544,1709838261.00,14:04:21.00,
35.15,8545,1709838261.25,14:04:21.25,
35.15,8546,1709838261.50,14:04:21.50,
35.15,8547,1709838261.75,14:04:21.75,
35.11,8548,1709838262.00,14:04:22.00,
35.11,8549,1709838262.25,14:04:22.25,
35.11,8550,1709838262.50,14:04:22.50,
35.11,8551,1709838262.75,14:04:22.75,
35.13,8552,1709838263.00,14:04:23.00,
35.13,8553,1709838263.25,14:04:23.25,
35.13,8554,1709838263.50,14:04:23.50,
35.13,8555,1709838263.75,14:04:23.75,
35.13,8556,1709838264.00,14:04:24.00,
35.13,8557,1709838264.25,14:04:24.25,
35.13,8558,1709838264.50,14:04:24.50,
35.13,8559,1709838264.75,14:04:24.75,
35.13,8560,1709838265.00,14:04:25.00,
35.13,8561,1709838265.25,14:04:25.25,
35.13,8562,1709838265.50,14:04:25.50,
35.13,8563,1709838265.75,14:04:25.75,
35.13,8564,1709838266.00,14:04:26.00,
35.13,8565,1709838266.25,14:04:26.25,
35.13,8566,1709838266.50,14:04:26.50,
35.13,8567,1709838266.75,14:04:26.75,
35.13,8568,1709838267.00,14:04:27.00,
35.13,8569,1709838267.25,14:04:27.25,
35.13,8570,1709838267.50,14:04:27.50,
35.13,8571,1709838267.75,14:04:27.75,
35.15,8572,1709838268.00,14:04:28.00,
35.15,8573,1709838268.25,14:04:28.25,
35.15,8574,1709838268.50,14:04:28.50,
35.15,8575,1709838268.75,14:04:28.75,
35.15,8576,1709838269.00,14:04:29.00,
35.15,8577,1709838269.25,14:04:29.25,
35.15,8578,1709838269.50,14:04:29.50,
35.15,8579,1709838269.75,14:04:29.75,
35.15,8580,1709838270.00,14:04:30.00,
35.15,8581,1709838270.25,14:04:30.25,
35.15,8582,1709838270.50,14:04:30.50,
35.15,8583,1709838270.75,14:04:30.75,
35.15,8584,1709838271.00,14:04:31.00,
35.15,8585,1709838271.25,14:04:31.25,
35.15,8586,1709838271.50,14:04:31.50,
35.15,8587,1709838271.75,14:04:31.75,
35.15,8588,1709838272.00,14:04:32.00,
35.15,8589,1709838272.25,14:04:32.25,
35.15,8590,1709838272.50,14:04:32.50,
35.15,8591,1709838272.75,14:04:32.75,
35.13,8592,1709838273.00,14:04:33.00,
35.13,8593,1709838273.25,14:04:33.25,
35.13,8594,1709838273.50,14:04:33.50,
35.13,8595,1709838273.75,14:04:33.75,
35.13,8596,1709838274.00,14:04:34.00,
35.13,8597,1709838274.25,14:04:34.25,
35.13,8598,1709838274.50,14:04:34.50,
35.13,8599,1709838274.75,14:04:34.75,
35.15,8600,1709838275.00,14:04:35.00,
35.15,8601,1709838275.25,14:04:35.25,
35.15,8602,1709838275.50,14:04:35.50,
35.15,8603,1709838275.75,14:04:35.75,
35.15,8604,1709838276.00,14:04:36.00,
35.15,8605,1709838276.25,14:04:36.25,
35.15,8606,1709838276.50,14:04:36.50,
35.15,8607,1709838276.75,14:04:36.75,
35.13,8608,1709838277.00,14:04:37.00,
35.13,8609,1709838277.25,14:04:37.25,
35.13,8610,1709838277.50,14:04:37.50,
35.13,8611,1709838277.75,14:04:37.75,
35.15,8612,1709838278.00,14:04:38.00,
35.15,8613,1709838278.25,14:04:38.25,
35.15,8614,1709838278.50,14:04:38.50,
35.15,8615,1709838278.75,14:04:38.75,
35.15,8616,1709838279.00,14:04:39.00,
35.15,8617,1709838279.25,14:04:39.25,
35.15,8618,1709838279.50,14:04:39.50,
35.15,8619,1709838279.75,14:04:39.75,
35.15,8620,1709838280.00,14:04:40.00,
35.15,8621,1709838280.25,14:04:40.25,
35.15,8622,1709838280.50,14:04:40.50,
35.15,8623,1709838280.75,14:04:40.75,
35.13,8624,1709838281.00,14:04:41.00,
35.13,8625,1709838281.25,14:04:41.25,
35.13,8626,1709838281.50,14:04:41.50,
35.13,8627,1709838281.75,14:04:41.75,
35.13,8628,1709838282.00,14:04:42.00,
35.13,8629,1709838282.25,14:04:42.25,
35.13,8630,1709838282.50,14:04:42.50,
35.13,8631,1709838282.75,14:04:42.75,
35.15,8632,1709838283.00,14:04:43.00,
35.15,8633,1709838283.25,14:04:43.25,
35.15,8634,1709838283.50,14:04:43.50,
35.15,8635,1709838283.75,14:04:43.75,
35.15,8636,1709838284.00,14:04:44.00,
35.15,8637,1709838284.25,14:04:44.25,
35.15,8638,1709838284.50,14:04:44.50,
35.15,8639,1709838284.75,14:04:44.75,
35.15,8640,1709838285.00,14:04:45.00,
35.15,8641,1709838285.25,14:04:45.25,
35.15,8642,1709838285.50,14:04:45.50,
35.15,8643,1709838285.75,14:04:45.75,
35.13,8644,1709838286.00,14:04:46.00,
35.13,8645,1709838286.25,14:04:46.25,
35.13,8646,1709838286.50,14:04:46.50,
35.13,8647,1709838286.75,14:04:46.75,
35.16,8648,1709838287.00,14:04:47.00,
35.16,8649,1709838287.25,14:04:47.25,
35.16,8650,1709838287.50,14:04:47.50,
35.16,8651,1709838287.75,14:04:47.75,
35.13,8652,1709838288.00,14:04:48.00,
35.13,8653,1709838288.25,14:04:48.25,
35.13,8654,1709838288.50,14:04:48.50,
35.13,8655,1709838288.75,14:04:48.75,
35.15,8656,1709838289.00,14:04:49.00,
35.15,8657,1709838289.25,14:04:49.25,
35.15,8658,1709838289.50,14:04:49.50,
35.15,8659,1709838289.75,14:04:49.75,
35.13,8660,1709838290.00,14:04:50.00,
35.13,8661,1709838290.25,14:04:50.25,
35.13,8662,1709838290.50,14:04:50.50,
35.13,8663,1709838290.75,14:04:50.75,
35.15,8664,1709838291.00,14:04:51.00,
35.15,8665,1709838291.25,14:04:51.25,
35.15,8666,1709838291.50,14:04:51.50,
35.15,8667,1709838291.75,14:04:51.75,
35.15,8668,1709838292.00,14:04:52.00,
35.15,8669,1709838292.25,14:04:52.25,
35.15,8670,1709838292.50,14:04:52.50,
35.15,8671,1709838292.75,14:04:52.75,
35.16,8672,1709838293.00,14:04:53.00,
35.16,8673,1709838293.25,14:04:53.25,
35.16,8674,1709838293.50,14:04:53.50,
35.16,8675,1709838293.75,14:04:53.75,
35.15,8676,1709838294.00,14:04:54.00,
35.15,8677,1709838294.25,14:04:54.25,
35.15,8678,1709838294.50,14:04:54.50,
35.15,8679,1709838294.75,14:04:54.75,
35.15,8680,1709838295.00,14:04:55.00,
35.15,8681,1709838295.25,14:04:55.25,
35.15,8682,1709838295.50,14:04:55.50,
35.15,8683,1709838295.75,14:04:55.75,
35.15,8684,1709838296.00,14:04:56.00,
35.15,8685,1709838296.25,14:04:56.25,
35.15,8686,1709838296.50,14:04:56.50,
35.15,8687,1709838296.75,14:04:56.75,
35.15,8688,1709838297.00,14:04:57.00,
35.15,8689,1709838297.25,14:04:57.25,
35.15,8690,1709838297.50,14:04:57.50,
35.15,8691,1709838297.75,14:04:57.75,
35.15,8692,1709838298.00,14:04:58.00,
35.15,8693,1709838298.25,14:04:58.25,
35.15,8694,1709838298.50,14:04:58.50,
35.15,8695,1709838298.75,14:04:58.75,
35.15,8696,1709838299.00,14:04:59.00,
35.15,8697,1709838299.25,14:04:59.25,
35.15,8698,1709838299.50,14:04:59.50,
35.15,8699,1709838299.75,14:04:59.75,
35.16,8700,1709838300.00,14:05:00.00,
35.16,8701,1709838300.25,14:05:00.25,
35.16,8702,1709838300.50,14:05:00.50,
35.16,8703,1709838300.75,14:05:00.75,
35.15,8704,1709838301.00,14:05:01.00,
35.15,8705,1709838301.25,14:05:01.25,
35.15,8706,1709838301.50,14:05:01.50,
35.15,8707,1709838301.75,14:05:01.75,
35.16,8708,1709838302.00,14:05:02.00,
35.16,8709,1709838302.25,14:05:02.25,
35.16,8710,1709838302.50,14:05:02.50,
35.16,8711,1709838302.75,14:05:02.75,
35.16,8712,1709838303.00,14:05:03.00,
35.16,8713,1709838303.25,14:05:03.25,
35.16,8714,1709838303.50,14:05:03.50,
35.16,8715,1709838303.75,14:05:03.75,
35.15,8716,1709838304.00,14:05:04.00,
35.15,8717,1709838304.25,14:05:04.25,
35.15,8718,1709838304.50,14:05:04.50,
35.15,8719,1709838304.75,14:05:04.75,
35.16,8720,1709838305.00,14:05:05.00,
35.16,8721,1709838305.25,14:05:05.25,
35.16,8722,1709838305.50,14:05:05.50,
35.16,8723,1709838305.75,14:05:05.75,
35.16,8724,1709838306.00,14:05:06.00,
35.16,8725,1709838306.25,14:05:06.25,
35.16,8726,1709838306.50,14:05:06.50,
35.16,8727,1709838306.75,14:05:06.75,
35.15,8728,1709838307.00,14:05:07.00,
35.15,8729,1709838307.25,14:05:07.25,
35.15,8730,1709838307.50,14:05:07.50,
35.15,8731,1709838307.75,14:05:07.75,
35.15,8732,1709838308.00,14:05:08.00,
35.15,8733,1709838308.25,14:05:08.25,
35.15,8734,1709838308.50,14:05:08.50,
35.15,8735,1709838308.75,14:05:08.75,
35.16,8736,1709838309.00,14:05:09.00,
35.16,8737,1709838309.25,14:05:09.25,
35.16,8738,1709838309.50,14:05:09.50,
35.16,8739,1709838309.75,14:05:09.75,
35.15,8740,1709838310.00,14:05:10.00,
35.15,8741,1709838310.25,14:05:10.25,
35.15,8742,1709838310.50,14:05:10.50,
35.15,8743,1709838310.75,14:05:10.75,
35.13,8744,1709838311.00,14:05:11.00,
35.13,8745,1709838311.25,14:05:11.25,
35.13,8746,1709838311.50,14:05:11.50,
35.13,8747,1709838311.75,14:05:11.75,
35.13,8748,1709838312.00,14:05:12.00,
35.13,8749,1709838312.25,14:05:12.25,
35.13,8750,1709838312.50,14:05:12.50,
35.13,8751,1709838312.75,14:05:12.75,
35.15,8752,1709838313.00,14:05:13.00,
35.15,8753,1709838313.25,14:05:13.25,
35.15,8754,1709838313.50,14:05:13.50,
35.15,8755,1709838313.75,14:05:13.75,
35.15,8756,1709838314.00,14:05:14.00,
35.15,8757,1709838314.25,14:05:14.25,
35.15,8758,1709838314.50,14:05:14.50,
35.15,8759,1709838314.75,14:05:14.75,
35.15,8760,1709838315.00,14:05:15.00,
35.15,8761,1709838315.25,14:05:15.25,
35.15,8762,1709838315.50,14:05:15.50,
35.15,8763,1709838315.75,14:05:15.75,
35.15,8764,1709838316.00,14:05:16.00,
35.15,8765,1709838316.25,14:05:16.25,
