time,value,page,rnd
1712259232.09375,0.34375,PreMarketWait,1
1712259264.3125,0.546875,PreMarketWait,1
1712259315.671875,0.359375,PreMarketWait,1
1712259411.140625,0.328125,PreMarketWait,1
1712259575.0625,0.34375,MarketWaitPage,1
1712259575.46875,0.40625,MarketWaitPage,1
1712259635.109375,0.328125,ForecastPage,2
1712259635.4375,0.328125,ForecastPage,2
1712259707.375,0.34375,MarketGridChoice,3
1712259710.9375,0.34375,MarketGridChoice,3
1712259758.078125,0.40625,RoundResultsPage,3
1712259794.875,0.515625,MarketGridChoice,4
1712259795.25,0.375,MarketGridChoice,4
1712259795.65625,0.40625,MarketGridChoice,4
1712259833.96875,0.390625,ForecastPage,4
1712259866.75,0.5,RiskPage3,4
1712259915.828125,0.3125,ForecastPage,5
1712259916.15625,0.328125,ForecastPage,5
1712259916.5,0.34375,ForecastPage,5
1712259916.875,0.375,ForecastPage,5
1712259917.265625,0.390625,ForecastPage,5
1712260013.4375,0.34375,ForecastPage,6
1712260013.765625,0.328125,ForecastPage,6
1712260088.40625,0.375,ForecastPage,7
1712260088.734375,0.328125,ForecastPage,7
1712260109.796875,0.3125,ForecastPage,7
1712260129.71875,0.359375,RiskPage2,7
1712260130.09375,0.375,RiskPage2,7
1712260212.359375,0.375,RoundResultsPage,8
1712260310.515625,0.453125,RiskPage2,9
1712260310.875,0.359375,RiskPage2,9
1712260319.140625,0.40625,RiskPage4,9
1712260344.4375,0.546875,MarketGridChoice,10
1712260344.921875,0.484375,MarketGridChoice,10
1712260497.390625,0.390625,RiskPage4,11
1712260497.734375,0.34375,RiskPage4,11
1712260498.15625,0.421875,RiskPage4,11
1712260498.484375,0.328125,RiskPage4,11
1712260710.453125,0.375,ForecastPage,14
1712260750.21875,0.625,RiskPage1,14
1712260750.65625,0.4375,RiskPage1,14
1712260794.71875,0.3125,MarketGridChoice,15
1712260805.9375,0.4375,ForecastPage,15
1712260806.421875,0.484375,ForecastPage,15
1712260989.484375,0.34375,ForecastPage,17
1712261057.328125,0.421875,MarketGridChoice,18
1712261115.15625,0.4375,RiskPage2,18
1712261197.0625,0.328125,RiskPage1,19
1712261197.484375,0.421875,RiskPage1,19
1712261197.90625,0.421875,RiskPage1,19
1712261198.25,0.34375,RiskPage1,19
1712261205.140625,0.546875,RiskPage3,19
1712261330.796875,0.484375,ForecastPage,21
1712261389.5625,0.4375,RiskPage4,21
1712261418.1875,0.40625,ForecastPage,22
1712261418.53125,0.34375,ForecastPage,22
1712261503.578125,0.375,MarketGridChoice,23
1712261547.078125,0.5,RoundResultsPage,23
1712261568.03125,0.40625,RiskPage3,23
1712261568.5625,0.53125,RiskPage3,23
1712261590.359375,0.53125,MarketGridChoice,24
1712261590.796875,0.4375,MarketGridChoice,24
1712261682.390625,0.3125,MarketGridChoice,25
1712261686.734375,0.3125,ForecastPage,25
1712261687.09375,0.359375,ForecastPage,25
1712261687.484375,0.390625,ForecastPage,25
