participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,player.dr,player.dmu,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,5m4cl1sa,5c1053202b16ba0001c86317,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:44.261434,1,,,759.23,1,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,14,17,26,43,1,3,6,11,1.0,2.5,,,,0,0,0,19.25,0.5,10.0,8.0,35.0,35.0,57.0,73.0,,,,0.6970666428742626,3.1903756360130906,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
2,o9qk4pdd,66467f5703bc98ffca9a248c,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:44.423398,1,,,1709.74,2,,0.0,100.0,4,-99,-99,1,-15.0,85.0,4.25,5.0,94.25,5,15,18,25,38,1,3,6,11,0.0,2.5,,,0,0,0,1,19.25,0.5,10.0,8.0,35.0,57.0,73.0,84.0,,,,1.1968510138127109,3.5446149124240476,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
3,o232a5eu,5aeeb4903c80f200013af2ed,0,368,368,payment,NonParticipantPage,2024-09-10 16:07:44.691282,1,,,0.0,3,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
4,5shbfijw,659daa1ed4e13d6428103c1f,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:44.865849,1,,,548.62,4,,0.0,100.0,4,-99,-99,-4,60.0,160.0,8.0,0.0,168.0,0,11,12,11,15,1,3,6,11,4.0,0.0,,,,0,,1,19.25,0.5,10.0,8.0,35.0,35.0,57.0,57.0,,,,0.9015438159098879,3.3564840610749846,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
5,8vs6b86n,iqflk5w0_28O,0,368,368,payment,NonParticipantPage,2024-09-10 16:07:45.359836,1,,,0.0,5,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
6,x4ew15th,5a95a63e4eecca0001dd4cfa,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:45.512741,1,,,910.72,6,,0.0,100.0,4,-99,-99,5,-75.0,25.0,1.25,9.0,35.25,9,16,20,25,32,1,3,6,11,1.0,2.5,,,1,,1,1,19.25,0.5,10.0,8.0,35.0,21.0,21.0,15.0,,,,-0.9914475993153962,2.9379470813577373,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
7,k6y0or69,632b947efa9da6a9bde31f94,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:45.709654,1,,,377.8,7,,0.0,100.0,4,-99,-99,5,-75.0,25.0,1.25,9.0,35.25,9,19,22,29,35,1,3,6,11,4.0,0.0,,,0,0,1,1,19.25,0.5,10.0,8.0,35.0,57.0,73.0,70.0,,,,0.9084545749430579,3.114831041577196,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
8,6vofpkd0,62b0ff84054c6ca32f481c65,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:45.900260,1,,,965.53,8,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,14,15,18,22,1,3,6,11,1.0,2.5,,,0,0,1,0,19.25,0.5,10.0,8.0,35.0,57.0,73.0,70.0,,,,0.5447911240686477,3.244794978678981,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
9,llbjedd6,5f504fd2cc049d1cbf29c40d,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:45.908357,1,,,438.32,9,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,15,17,20,23,1,3,6,11,0.0,2.5,,,0,1,0,1,19.25,0.5,10.0,8.0,35.0,57.0,46.0,60.0,,,,0.745893505205101,2.2803499913889307,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
10,o8b8qhhp,5e3cddaa64dfd70d85a5ef3f,0,367,368,payment,FinalResultsPage,2024-09-10 16:07:46.358245,1,,,1026.08,10,,0.0,100.0,4,-99,-99,0,0.0,100.0,5.0,4.0,109.0,4,14,14,16,13,1,3,6,11,1.0,2.5,,,0,1,1,1,19.25,0.5,10.0,8.0,35.0,57.0,46.0,41.0,,,,0.09408240334711647,2.9229327798469047,1,15.0,11,1.0,84,0,1,1,iqflk5w0,2024-09-10,,,Market Experiment,0
