time,value,zscore,tonic,phasic,page,rnd
1721844291.25,0.170376,0.3603503943197379,0.3517760260837598,0.008574368229207641,ConsentWaitPage,-2
1721844291.5,0.169095,0.3505749604637159,0.351070517324393,-0.0004955568674415269,ConsentWaitPage,-2
1721844291.75,0.169095,0.3505749604637159,0.3500773841609458,0.0004975762960143012,ConsentWaitPage,-2
1721844292.0,0.169095,0.3505749604637159,0.3487837780660296,0.0017911823909403232,ConsentWaitPage,-2
1721844292.25,0.167814,0.3407995266076938,0.3471815886585284,-0.006382062057571495,ConsentWaitPage,-2
1721844292.5,0.167814,0.3407995266076938,0.34526802397157796,-0.004468497370615556,ConsentWaitPage,-2
1721844292.75,0.166533,0.3310240927516718,0.34304609739850406,-0.01202200465356478,ConsentWaitPage,-2
1721844293.0,0.167814,0.3407995266076938,0.340525002439501,0.0002745241614495425,ConsentWaitPage,-2
1721844293.25,0.167814,0.3407995266076938,0.3377203580245763,0.0030791685763509697,ConsentWaitPage,-2
1721844293.5,0.167814,0.3407995266076938,0.3346543093587092,0.0061452172421795175,ConsentWaitPage,-2
1721844293.75,0.169095,0.3505749604637159,0.33135547196428894,0.01921948849256592,ConsentWaitPage,-2
1721844294.0,0.167814,0.3407995266076938,0.32785870991779503,0.01294081668296286,ConsentWaitPage,-2
1721844294.25,0.167814,0.3407995266076938,0.3242047432002592,0.016594783400404385,ConsentWaitPage,-2
1721844294.5,0.169095,0.3505749604637159,0.32043958357236113,0.0301353768842114,ConsentWaitPage,-2
1721844294.75,0.169095,0.3505749604637159,0.3166138033693276,0.03396115708711427,ConsentWaitPage,-2
1721844295.0,0.169095,0.3505749604637159,0.3127816469711285,0.03779331348516784,ConsentWaitPage,-2
1721844295.25,0.167814,0.3407995266076938,0.3090000002829499,0.031799526317167315,ConsentWaitPage,-2
1721844295.5,0.167814,0.3407995266076938,0.3053272391592778,0.035472287440674564,ConsentWaitPage,-2
1721844295.75,0.158847,0.2723714896155397,0.30182198307612407,-0.029450493468495036,ConsentWaitPage,-2
1721844296.0,0.167814,0.3407995266076938,0.29854178521958197,0.04225774138003083,ConsentWaitPage,-2
1721844296.25,0.166533,0.3310240927516718,0.29554179423025456,0.03548229851316768,ConsentWaitPage,-2
1721844296.5,0.165252,0.3212486588956499,0.2928734258690684,0.028375233018167814,ConsentWaitPage,-2
1721844296.75,0.165252,0.3212486588956499,0.2905830846427438,0.030665574244334734,ConsentWaitPage,-2
1721844297.0,0.161409,0.2919223573275838,0.28871097575863613,0.003211381560227428,ConsentWaitPage,-2
1721844297.25,0.167814,0.3407995266076938,0.28729004646014683,0.05350948013868864,ConsentWaitPage,-2
1721844297.5,0.093515,-0.22618326813748932,0.28634509258803287,-0.5125283607345056,ConsentWaitPage,-2
1721844297.75,0.135788,0.09640604911123711,0.2858920609131999,-0.18948601181105598,ConsentWaitPage,-2
1721844298.0,0.169095,0.3505749604637159,0.2859375703766468,0.06463739007788522,ConsentWaitPage,-2
1721844298.25,0.172938,0.379901262031782,0.28647866626612256,0.09342259575640754,ConsentWaitPage,-2
1721844298.5,0.1755,0.3994521297438259,0.2875028115313636,0.11194931820316796,ConsentWaitPage,-2
1721844298.75,0.167814,0.3407995266076938,0.2889881101896028,0.0518114164087817,ConsentWaitPage,-2
1721844299.0,0.165252,0.3212486588956499,0.2909037501771659,0.0303449087091879,ConsentWaitPage,-2
1721844299.25,0.163971,0.3114732250396279,0.2932106474883339,0.01826257754203899,ConsentWaitPage,-2
1721844299.5,0.153723,0.2332697541914517,0.2958622697989786,-0.06259251561671361,ConsentWaitPage,-2
1721844299.75,0.156285,0.2528206219034958,0.2988056154832161,-0.045984993588812736,ConsentWaitPage,-2
1721844300.0,0.165252,0.3212486588956499,0.30198232250795465,0.019266336378722153,ConsentWaitPage,-2
1721844300.25,0.192153,0.5265327698721121,0.3053298808474688,0.22120288901581364,ConsentWaitPage,-2
1721844300.5,0.174219,0.38967669588780407,0.3087829217275726,0.08089377415156823,ConsentWaitPage,-2
1721844300.75,0.140912,0.1355077845353253,0.31227455720036873,-0.17676677267351998,ConsentWaitPage,-2
1721844301.0,0.157566,0.26259605575951783,0.31573774415775463,-0.053141688406510054,ConsentWaitPage,-2
1721844301.25,0.158847,0.2723714896155397,0.31910664758218543,-0.04673515797470357,ConsentWaitPage,-2
1721844301.5,0.161409,0.2919223573275838,0.3223179782004429,-0.030395620880694148,ConsentWaitPage,-2
1721844301.75,0.16269,0.30169779118360585,0.3253122795630372,-0.023614488387041714,ConsentWaitPage,-2
1721844302.0,0.165252,0.3212486588956499,0.328035139092034,-0.006786480203772965,ConsentWaitPage,-2
1721844302.25,0.16269,0.30169779118360585,0.33043829723676965,-0.028740506060339392,ConsentWaitPage,-2
1721844302.5,0.161409,0.2919223573275838,0.3324806289888653,-0.04055827166825643,ConsentWaitPage,-2
1721844302.75,0.181905,0.44832929902393615,0.33412897298283484,0.11420032603431009,ConsentWaitPage,-2
1721844303.0,0.178062,0.41900299745587,0.33535878549705034,0.08364421195219157,ConsentWaitPage,-2
1721844303.25,0.174219,0.38967669588780407,0.33615460003600256,0.05352209584531202,ConsentWaitPage,-2
1721844303.5,0.169095,0.3505749604637159,0.3365102778541344,0.014064682603202164,ConsentWaitPage,-2
1721844303.75,0.171657,0.37012582817575995,0.33642904060884854,0.03369678756061051,ConsentWaitPage,-2
1721844304.0,0.171657,0.37012582817575995,0.33592328292969226,0.034202545239811456,ConsentWaitPage,-2
1721844304.25,0.169095,0.3505749604637159,0.33501416957345165,0.015560790884017874,ConsentWaitPage,-2
