participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,s0gocbhf,588e02b13326830001bc29cd,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:12.970169,1,,,826.38,1,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
2,ex1jppgp,66ca889632a6b5e4f4d0acf7,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:12.983775,1,,,924.81,2,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
3,88va68nt,5a233c5d7413810001521d8f,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:13.356223,1,,,793.96,3,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
4,9un1vyuj,5f6b8930b9d9530b1b065360,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:13.706990,1,,,833.76,4,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
5,44t81om9,66e0813b79955faf3b6017c3,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:14.071991,1,,,730.7,5,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
6,we5rejuk,593444cd7f60d200011e5798,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:15.059355,1,,,657.9,6,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
7,scv6t6x9,5f1dea279f4818757f07f087,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:15.547392,1,,,781.23,7,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
8,y7qj3d1k,66980b6dfb93bb2506774ca2,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:15.783599,1,,,722.48,8,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
9,05w68fbg,66d6270bd714afb013bc3285,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:15.843842,1,,,715.08,9,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
10,0j19iich,66e44443d5be0907ea259fbf,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:15.814615,1,,,794.91,10,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
11,uyutepc6,66d0c3a4c8f7599ecaa1a1eb,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:16.010793,1,,,632.01,11,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
12,zxz15squ,66a8943bc033e1485a6331a1,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:16.545352,1,,,697.24,12,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
13,bn9e2r54,6679e55e2c98136f0c4e71ea,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:17.406778,1,,,734.43,13,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
14,wg7m8zjy,6110b901d3037af4edb435c5,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:18.084228,1,,,751.84,14,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
15,4j0y2dtd,615dbec57d764bf5ab0a56e5,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:22.056538,1,,,773.63,15,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
16,txf2p4l9,631659ad8e5354f16aef7249,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:30.318202,1,,,842.67,16,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
17,ra67jg28,669bcbcb713273ad835961a0,0,367,368,payment,FinalResultsPage,2024-09-19 16:02:38.940092,1,,,726.45,17,,0.0,1,1,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
18,sqh63nmg,6m5mt63h_64P,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.740352,1,,,0.0,18,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
19,7lntcay2,6m5mt63h_24L,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.761216,1,,,0.0,19,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
20,r2qw8h3m,6m5mt63h_08E,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.779942,1,,,0.0,20,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
21,geone1tq,6m5mt63h_85L,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.798853,1,,,0.0,21,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
22,oalmfn72,6m5mt63h_54W,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.820647,1,,,0.0,22,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
23,tzfimuur,6m5mt63h_55R,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.844650,1,,,0.0,23,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
24,crtjom3f,6m5mt63h_79J,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.869567,1,,,0.0,24,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
25,owyttt2t,6m5mt63h_69Z,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.887172,1,,,0.0,25,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
26,pljgvxjj,6m5mt63h_05J,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.904625,1,,,0.0,26,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
27,0rgoaq08,6m5mt63h_90A,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.923599,1,,,0.0,27,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
28,ko8pb2bm,6m5mt63h_43O,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.954823,1,,,0.0,28,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
29,imuvrp1j,6m5mt63h_35U,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:50.985947,1,,,0.0,29,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
30,iswirtm4,6m5mt63h_62Q,0,368,368,payment,NonParticipantPage,2024-09-19 16:02:51.019070,1,,,0.0,30,,0.0,0,0,1,1,6m5mt63h,2024-09-19,,,Market Experiment,0
