session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,market_price,volume
6m5mt63h,s0gocbhf,588e02b13326830001bc29cd,1,BUY,1,15.0,0,,0,8044,15.0,6
6m5mt63h,ex1jppgp,66ca889632a6b5e4f4d0acf7,1,BUY,2,15.0,2,,0,6665,15.0,6
6m5mt63h,ex1jppgp,66ca889632a6b5e4f4d0acf7,1,SELL,1,16.0,0,,0,19770,15.0,6
6m5mt63h,88va68nt,5a233c5d7413810001521d8f,1,BUY,2,13.0,0,,0,9056,15.0,6
6m5mt63h,9un1vyuj,5f6b8930b9d9530b1b065360,1,BUY,5,12.0,0,,0,16760,15.0,6
6m5mt63h,44t81om9,66e0813b79955faf3b6017c3,1,BUY,1,14.0,0,,0,7446,15.0,6
6m5mt63h,44t81om9,66e0813b79955faf3b6017c3,1,BUY,1,15.0,1,,0,7751,15.0,6
6m5mt63h,we5rejuk,593444cd7f60d200011e5798,1,SELL,2,15.0,2,,0,2902,15.0,6
6m5mt63h,we5rejuk,593444cd7f60d200011e5798,1,BUY,3,13.0,0,,0,5851,15.0,6
6m5mt63h,y7qj3d1k,66980b6dfb93bb2506774ca2,1,BUY,2,12.0,0,,0,16230,15.0,6
6m5mt63h,y7qj3d1k,66980b6dfb93bb2506774ca2,1,SELL,2,13.0,2,,0,18667,15.0,6
6m5mt63h,0j19iich,66e44443d5be0907ea259fbf,1,BUY,2,12.0,0,,0,6865,15.0,6
6m5mt63h,0j19iich,66e44443d5be0907ea259fbf,1,BUY,4,13.0,0,,0,11064,15.0,6
6m5mt63h,uyutepc6,66d0c3a4c8f7599ecaa1a1eb,1,BUY,1,13.0,0,,0,11698,15.0,6
6m5mt63h,zxz15squ,66a8943bc033e1485a6331a1,1,SELL,1,15.0,1,,0,15309,15.0,6
6m5mt63h,zxz15squ,66a8943bc033e1485a6331a1,1,BUY,1,14.0,0,,0,19658,15.0,6
6m5mt63h,bn9e2r54,6679e55e2c98136f0c4e71ea,1,BUY,2,14.0,0,,0,16991,15.0,6
6m5mt63h,4j0y2dtd,615dbec57d764bf5ab0a56e5,1,SELL,1,15.0,1,,0,16171,15.0,6
6m5mt63h,txf2p4l9,631659ad8e5354f16aef7249,1,BUY,1,15.0,0,,0,12168,15.0,6
6m5mt63h,ra67jg28,669bcbcb713273ad835961a0,1,BUY,3,15.0,3,,0,9365,15.0,6
6m5mt63h,s0gocbhf,588e02b13326830001bc29cd,2,SELL,1,17.0,0,,0,15296,16.0,5
6m5mt63h,ex1jppgp,66ca889632a6b5e4f4d0acf7,2,BUY,2,16.0,2,,0,6509,16.0,5
